Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
have,1,13,"[0, 5, 7, 12, 13, 14, 16, 24, 25, 26, 31, 37, 47, 49, 55, 60, 61, 63, 65, 68, 72, 73, 74, 76, 87, 103, 105, 108, 113, 116, 117, 119, 134, 157, 159, 177, 197, 213, 216, 220, 224, 226, 227, 232, 240, 242, 250, 253, 256, 258, 261, 262, 264, 266, 280, 287, 303, 305, 321, 339, 362, 386, 410, 414, 415]",S5XL.tsv
some,1,32,"[0, 3, 7, 12, 32, 36, 76, 85, 87, 134, 159, 234, 266, 322, 372, 410, 417]",S5XL.tsv
say,1,202,"[0, 12, 47, 60, 69, 202, 208, 227, 276, 307, 309, 351, 356, 406, 422]",S5XL.tsv
for,1,68,"[0, 8, 47, 49, 65, 68, 72, 203, 253, 372, 393]",S5XL.tsv
have some,2,7,"[0, 7, 87, 159, 266, 410]",S5XL.tsv
try,1,6,"[3, 6]",S5XL.tsv
would,1,13,"[3, 12, 13, 14, 16, 19, 21, 26, 31, 41, 44, 46, 47, 48, 49, 65, 66, 68, 70, 71, 72, 73, 74, 75, 85, 87, 92, 103, 105, 119, 155, 157, 205, 212, 234, 253, 258, 262, 264, 266, 321, 342, 343, 369, 389, 402]",S5XL.tsv
you,1,25,"[3, 5, 8, 12, 14, 16, 22, 24, 25, 26, 31, 37, 47, 49, 60, 61, 63, 69, 72, 74, 76, 80, 92, 117, 159, 181, 183, 185, 197, 217, 221, 225, 232, 233, 234, 235, 236, 237, 240, 242, 248, 252, 261, 266, 270, 287, 305, 307, 315, 319, 329, 331, 334, 338, 343, 344, 356, 360, 362, 366, 367, 372, 389, 391, 398, 400, 406, 407, 411, 414, 416, 420, 424]",S5XL.tsv
like,1,28,"[3, 24, 28, 37, 45, 47, 48, 49, 55, 58, 60, 73, 74, 85, 92, 118, 122, 127, 149, 155, 178, 185, 191, 193, 197, 212, 231, 232, 233, 234, 241, 266, 287, 315]",S5XL.tsv
to,1,55,"[3, 12, 31, 45, 47, 49, 55, 69, 72, 76, 119, 197, 202, 227, 245, 261, 262, 270, 287, 295, 302, 303, 338, 339, 341, 345, 353, 386, 389, 393, 404, 406, 407, 413, 419, 420]",S5XL.tsv
i,1,6,"[5, 6, 7, 12, 13, 28, 39, 41, 42, 44, 46, 48, 49, 66, 68, 69, 70, 71, 73, 85, 87, 99, 101, 103, 105, 111, 113, 119, 120, 127, 134, 136, 141, 143, 155, 157, 166, 189, 205, 208, 209, 212, 216, 220, 224, 226, 227, 231, 234, 239, 241, 244, 253, 255, 256, 258, 262, 264, 266, 267, 269, 280, 302, 303, 307, 309, 321, 322, 328, 330, 332, 336, 341, 342, 351, 353, 356, 357, 358, 359, 360, 363, 372, 379, 386, 389, 410, 415, 419, 422, 423]",S5XL.tsv
you could have,3,25,"[5, 16, 25, 60, 61]",S5XL.tsv
what,1,27,"[5, 8, 12, 16, 26, 27, 28, 47, 57, 65, 72, 104, 171, 184, 266, 270, 272, 276, 279, 288, 294, 328, 375]",S5XL.tsv
do,1,46,"[5, 16, 46, 66, 70, 101, 202, 235, 244, 252, 271, 295, 328, 331, 338, 344, 356, 357, 358, 359, 360, 367, 386, 389]",S5XL.tsv
it's,1,181,"[5, 37, 45, 47, 181, 189, 191, 216, 218, 222, 233, 269, 313, 324, 326, 328, 335, 336, 368, 381]",S5XL.tsv
this,1,185,"[5, 16, 22, 45, 185, 191, 212, 216, 218]",S5XL.tsv
be,1,50,"[5, 12, 22, 35, 45, 47, 50, 55, 69, 75, 105, 112, 132, 134, 155, 185, 190, 206, 208, 209, 210, 217, 218, 224, 225, 228, 231, 232, 233, 234, 236, 239, 241, 243, 245, 248, 252, 258, 261, 262, 269, 270, 275, 276, 280, 284, 285, 287, 295, 297, 301, 302, 303, 306, 307, 324, 325, 336, 338, 343, 345, 346, 347, 348, 352, 354, 359, 360, 363, 367, 368, 375, 376, 380, 389, 393, 399, 400, 402, 404, 406, 407, 417, 422]",S5XL.tsv
in,1,128,"[5, 16, 47, 60, 128, 134, 185, 194, 213, 217, 225, 269, 291, 324, 373, 375, 376, 406, 417]",S5XL.tsv
not,1,55,"[5, 22, 45, 47, 55, 217, 228, 233, 273, 301, 336, 353, 422, 423]",S5XL.tsv
soak,1,325,"[5, 324, 325, 326]",S5XL.tsv
overnight,1,325,"[5, 324, 325]",S5XL.tsv
i'll,1,8,"[6, 8, 116, 177, 220, 224, 287, 412]",S5XL.tsv
get,1,41,"[8, 31, 41, 44, 58, 185, 270, 341, 377, 385, 386, 408]",S5XL.tsv
for you,2,372,"[8, 372]",S5XL.tsv
yes,1,296,"[8, 88, 255, 296, 302, 332, 346, 350, 372, 421]",S5XL.tsv
and,1,12,"[9, 12, 17, 18, 20, 34, 35, 41, 44, 47, 55, 62, 73, 88, 95, 98, 128, 130, 134, 143, 147, 149, 155, 171, 173, 177, 178, 179, 185, 206, 208, 210, 228, 231, 232, 233, 234, 242, 250, 266, 269, 278, 280, 291, 322, 324, 344, 348, 361, 362, 364, 366, 368, 373, 374, 376, 406, 413]",S5XL.tsv
a,1,36,"[12, 16, 24, 36, 45, 47, 58, 68, 73, 103, 117, 127, 128, 137, 160, 161, 189, 206, 216, 221, 222, 236, 237, 248, 261, 262, 280, 303, 306, 307, 311, 312, 314, 335, 336, 341, 362, 365, 368, 369, 373, 376, 386, 393, 404, 407, 414, 415]",S5XL.tsv
well,1,54,"[12, 14, 37, 47, 54, 76, 108, 134, 185, 201, 221, 234, 244, 262, 353, 379, 391, 402, 404, 422]",S5XL.tsv
which be,2,185,"[12, 185, 324, 346, 393]",S5XL.tsv
if,1,185,"[12, 24, 185, 197, 220, 224, 226, 244, 248, 252, 261, 325, 353, 365, 369]",S5XL.tsv
be a,2,206,"[12, 45, 206, 236, 280, 306, 307, 407]",S5XL.tsv
which,1,206,"[12, 206, 266, 324, 346, 393]",S5XL.tsv
you be,2,232,"[12, 69, 217, 225, 232, 233, 234, 236, 270, 360, 400, 406, 407]",S5XL.tsv
your,1,232,"[12, 22, 35, 37, 65, 72, 78, 197, 213, 232, 234, 338, 345, 368, 416]",S5XL.tsv
if you,2,252,"[12, 24, 197, 248, 252, 261]",S5XL.tsv
why,1,334,"[12, 334]",S5XL.tsv
would have,2,14,"[13, 14, 65, 68, 73, 87, 103, 105]",S5XL.tsv
spaghetti carbonara,2,23,"[14, 20, 23, 27]",S5XL.tsv
you would,2,343,"[14, 74, 343]",S5XL.tsv
you could,2,25,"[16, 25]",S5XL.tsv
but,1,36,"[16, 36, 118, 126, 134, 173, 197, 208, 212, 218, 226, 232, 234, 235, 242, 243, 257, 258, 262, 264, 287, 343, 396, 406, 407, 412, 417]",S5XL.tsv
of,1,41,"[16, 41, 47, 76, 117, 141, 155, 160, 163, 166, 168, 170, 171, 177, 184, 217, 225, 234, 240, 242, 264, 280, 302, 303, 315, 321, 335, 341, 342, 363, 365, 402, 414, 415, 416]",S5XL.tsv
you can,2,181,"[16, 24, 37, 63, 159, 181, 183, 185, 406, 414]",S5XL.tsv
but you,2,232,"[16, 232, 242, 407]",S5XL.tsv
with,1,232,"[16, 149, 232, 248, 295, 324, 408]",S5XL.tsv
also,1,85,"[16, 45, 85, 157, 306]",S5XL.tsv
can,1,16,"[7, 16, 24, 37, 63, 159, 181, 183, 185, 197, 216, 406, 410, 414, 415, 419, 420]",S5XL.tsv
pizza,1,18,"[15, 17, 18, 27, 81, 83, 162, 163]",S5XL.tsv
pizza and cucumber,3,18,"[17, 18]",S5XL.tsv
no,1,36,"[20, 22, 36, 117, 121, 134, 199, 209, 240, 241, 266, 273, 326, 349, 351, 360, 388, 389, 408, 416, 418, 422]",S5XL.tsv
die,1,22,"[21, 22, 41, 71, 72, 73, 103, 220, 258, 329, 343]",S5XL.tsv
you can't,2,232,"[22, 232]",S5XL.tsv
okay,1,24,"[23, 24, 65, 77, 110, 159, 175, 178, 203, 211, 224, 290, 297, 355, 395, 396, 408, 419]",S5XL.tsv
ice cream,2,27,"[24, 27, 104, 190, 196]",S5XL.tsv
chocolate,1,27,"[24, 27, 109, 112, 114, 117, 137, 139, 321, 410, 414, 415, 416, 417]",S5XL.tsv
cream,1,172,"[24, 27, 104, 164, 171, 172, 190, 196]",S5XL.tsv
anything,1,232,"[24, 228, 232, 233, 261]",S5XL.tsv
mm,1,26,"[2, 4, 26, 33, 51, 56, 67, 82, 84, 86, 90, 95, 97, 102, 111, 115, 129, 131, 133, 135, 136, 140, 142, 146, 150, 156, 157, 167, 169, 181, 200, 207, 219, 244, 246, 247, 253, 268, 277, 283, 284, 286, 292, 299, 323, 417]",S5XL.tsv
things,1,27,"[26, 27, 35, 149, 196, 228, 234, 256, 264]",S5XL.tsv
jelly,1,158,"[29, 122, 127, 158, 159, 160, 174, 196]",S5XL.tsv
on,1,208,"[29, 40, 47, 80, 197, 208, 377]",S5XL.tsv
it,1,119,"[31, 119, 127, 173, 183, 185, 190, 194, 197, 202, 206, 208, 209, 221, 228, 235, 237, 245, 248, 250, 252, 258, 262, 275, 284, 295, 302, 303, 306, 307, 318, 322, 325, 334, 339, 343, 360, 402, 406]",S5XL.tsv
and cherries,2,35,"[34, 35]",S5XL.tsv
all,1,41,"[35, 41, 73, 74, 178, 181, 196, 216, 218, 228, 264, 266, 280, 339, 371, 376, 412, 416]",S5XL.tsv
nice,1,252,"[35, 252]",S5XL.tsv
cos,1,37,"[21, 37, 55, 63, 80, 217, 258, 266, 269, 324, 341, 343, 381]",S5XL.tsv
as,1,291,"[37, 47, 108, 291, 301, 342, 346, 381, 391]",S5XL.tsv
from,1,45,"[21, 45, 80, 81, 95, 114, 143, 177, 178, 185, 348, 353, 354, 368, 385, 401]",S5XL.tsv
one,1,45,"[25, 45, 58, 181, 206, 209, 287, 336, 341, 387, 390, 392, 394, 397]",S5XL.tsv
there's,1,45,"[36, 45, 47]",S5XL.tsv
diabetes,1,45,"[44, 45]",S5XL.tsv
you're,1,185,"[45, 72, 185, 217, 233, 338, 403, 413]",S5XL.tsv
thing,1,185,"[45, 47, 92, 185, 237, 248]",S5XL.tsv
an,1,280,"[45, 47, 190, 280, 341, 342]",S5XL.tsv
the,1,55,"[47, 55, 60, 74, 81, 83, 92, 99, 100, 114, 128, 134, 147, 152, 168, 177, 178, 185, 208, 217, 225, 227, 244, 248, 264, 266, 287, 307, 325, 346, 363, 366, 367, 368, 375, 376, 393, 401, 402, 404, 407, 411, 419, 420]",S5XL.tsv
i'm,1,121,"[47, 60, 121, 216, 227, 231, 266, 371, 381, 393, 422]",S5XL.tsv
who,1,301,"[47, 49, 301]",S5XL.tsv
dead,1,325,"[47, 325, 401]",S5XL.tsv
michael mcintyre,2,52,"[49, 52, 62]",S5XL.tsv
yeah,1,53,"[19, 25, 30, 38, 53, 65, 79, 81, 91, 93, 105, 106, 123, 124, 148, 151, 152, 153, 165, 177, 178, 182, 183, 186, 188, 198, 201, 204, 212, 214, 215, 218, 226, 229, 230, 238, 242, 243, 249, 251, 259, 260, 263, 264, 275, 278, 298, 304, 337, 340, 362, 370, 378, 380, 384, 385, 394, 404, 405, 413]",S5XL.tsv
lady gaga,2,62,"[60, 62]",S5XL.tsv
father christmas,2,62,"[61, 62]",S5XL.tsv
even,1,63,"[41, 63, 99, 130]",S5XL.tsv
grandad,1,64,"[63, 64]",S5XL.tsv
cos you,2,343,"[63, 80, 217, 343]",S5XL.tsv
that,1,69,"[19, 21, 41, 68, 69, 70, 73, 74, 99, 101, 105, 112, 128, 149, 181, 184, 189, 209, 234, 244, 245, 248, 250, 261, 264, 266, 270, 271, 276, 287, 324, 359, 369, 389, 402, 404, 406, 408]",S5XL.tsv
me,1,74,"[4, 21, 74, 76, 96, 218, 258, 270, 324, 339, 389]",S5XL.tsv
have to,2,76,"[55, 76, 119, 227, 287, 303, 339]",S5XL.tsv
keep,1,80,"[21, 80]",S5XL.tsv
chicken,1,94,"[27, 94]",S5XL.tsv
we,1,100,"[99, 100, 227, 231, 241, 243, 244, 373]",S5XL.tsv
they've,1,185,"[99, 185]",S5XL.tsv
love,1,185,"[99, 185, 205, 266, 307, 322, 331, 332, 342]",S5XL.tsv
marshmallows,1,254,"[99, 155, 254]",S5XL.tsv
don't,1,99,"[73, 99, 117, 197, 220, 248, 256, 266, 319, 334, 341, 342, 353, 389]",S5XL.tsv
think,1,101,"[4, 101, 141, 157, 166, 189, 206, 209, 234, 244, 261, 302, 341, 363, 389]",S5XL.tsv
do that,2,101,"[70, 101, 271, 389]",S5XL.tsv
we'll,1,245,"[101, 245]",S5XL.tsv
have those,2,113,"[108, 113, 116]",S5XL.tsv
those,1,114,"[108, 113, 114, 116, 196, 315]",S5XL.tsv
make,1,117,"[100, 117, 170, 171, 218, 235, 237, 244, 258, 324, 369]",S5XL.tsv
why don't you,3,334,"[117, 334]",S5XL.tsv
wouldn't,1,261,"[120, 258, 261, 262, 339, 343, 402]",S5XL.tsv
erm,1,122,"[9, 27, 66, 75, 81, 87, 95, 100, 122, 137, 141, 155, 157, 177, 189, 191, 195, 196, 206, 210, 244, 264, 266, 274, 335]",S5XL.tsv
could,1,127,"[5, 16, 25, 60, 61, 127, 136, 234, 236]",S5XL.tsv
yay,1,145,"[144, 145]",S5XL.tsv
i would,2,155,"[13, 41, 44, 46, 48, 66, 68, 70, 71, 73, 85, 87, 103, 105, 119, 155, 157, 205, 212, 234, 253, 258, 262, 264, 266, 321, 342]",S5XL.tsv
lot,1,155,"[36, 155, 177, 242, 321, 393]",S5XL.tsv
i would like,3,155,"[48, 155, 234]",S5XL.tsv
be very nice,3,252,"[155, 252, 302]",S5XL.tsv
mm i,2,157,"[111, 136, 157]",S5XL.tsv
oh,1,173,"[1, 7, 59, 113, 123, 141, 145, 152, 158, 166, 173, 178, 180, 181, 182, 190, 203, 211, 216, 262, 270, 282, 290, 353, 389, 403]",S5XL.tsv
from the,2,178,"[81, 114, 178, 185, 401]",S5XL.tsv
be it,2,206,"[190, 206, 284, 295]",S5XL.tsv
share,1,197,"[181, 183, 185, 197, 202, 203]",S5XL.tsv
share it,2,197,"[183, 185, 197]",S5XL.tsv
two straw,2,213,"[210, 213]",S5XL.tsv
eat,1,217,"[41, 119, 136, 217, 225, 228, 245, 280, 339, 381, 412, 413, 416]",S5XL.tsv
won't,1,252,"[221, 252]",S5XL.tsv
we're,1,245,"[225, 245]",S5XL.tsv
be eat,2,280,"[225, 280]",S5XL.tsv
watch,1,231,"[227, 228, 231, 241, 243, 245]",S5XL.tsv
i have,2,227,"[7, 134, 216, 227, 280, 303, 410, 415]",S5XL.tsv
it be,2,228,"[208, 209, 228, 275, 302, 303, 306, 307, 325]",S5XL.tsv
of that and,3,234,"[41, 234]",S5XL.tsv
of that,2,234,"[41, 234]",S5XL.tsv
look,1,234,"[208, 234]",S5XL.tsv
very,1,155,"[66, 155, 222, 237, 252, 275, 285, 302, 303, 324, 336, 339]",S5XL.tsv
cake,1,240,"[27, 98, 100, 240, 244, 248]",S5XL.tsv
two,1,240,"[210, 213, 240, 269, 291, 388]",S5XL.tsv
make the marble cake,4,244,"[100, 244]",S5XL.tsv
marble cake,2,244,"[98, 100, 244, 248]",S5XL.tsv
overmix it,2,252,"[248, 252]",S5XL.tsv
that and,2,250,"[41, 250]",S5XL.tsv
then,1,250,"[208, 245, 250, 270, 334, 403]",S5XL.tsv
i would have,3,253,"[13, 68, 73, 87, 103, 105, 253, 258, 264, 266, 321]",S5XL.tsv
yes i,2,372,"[255, 332, 372]",S5XL.tsv
it wouldn't,2,343,"[258, 339, 343]",S5XL.tsv
oh i,2,262,"[113, 262]",S5XL.tsv
all of that,3,264,"[41, 264]",S5XL.tsv
i've,1,264,"[58, 264, 287, 365, 372, 408]",S5XL.tsv
now,1,269,"[264, 266, 269, 271, 280, 360, 366, 371, 398, 400, 411]",S5XL.tsv
and i would,3,266,"[41, 44, 266]",S5XL.tsv
date,1,267,"[266, 267, 276, 278, 280, 289, 342, 344, 346, 359, 365, 366, 367, 368, 372, 375, 376, 407, 411]",S5XL.tsv
butter,1,331,"[266, 322, 331, 333, 338]",S5XL.tsv
some date,2,372,"[266, 372]",S5XL.tsv
she be,2,280,"[276, 280, 302]",S5XL.tsv
she,1,280,"[276, 280, 297]",S5XL.tsv
when,1,295,"[100, 241, 243, 295, 339]",S5XL.tsv
old,1,301,"[297, 301]",S5XL.tsv
invite,1,302,"[301, 302]",S5XL.tsv
it be a buffet,4,307,"[306, 307]",S5XL.tsv
buffet,1,307,"[306, 307, 308, 309, 310, 311, 312, 313, 314, 316, 317, 320]",S5XL.tsv
a buffet,2,311,"[306, 307, 311, 312, 314]",S5XL.tsv
don't you,2,334,"[319, 334]",S5XL.tsv
because,1,322,"[19, 121, 322, 335, 368, 373, 411, 416]",S5XL.tsv
almond,1,331,"[322, 324, 331, 333, 338]",S5XL.tsv
cos that,2,324,"[21, 324]",S5XL.tsv
before,1,328,"[41, 328]",S5XL.tsv
love almond butter,3,332,"[331, 332, 342]",S5XL.tsv
almond butter,2,333,"[331, 332, 333, 335, 338, 341, 342]",S5XL.tsv
i will,2,336,"[111, 113, 336, 341]",S5XL.tsv
be very,2,155,"[55, 155, 252, 275, 302, 303, 336]",S5XL.tsv
marry,1,336,"[334, 336, 341, 342, 353, 365]",S5XL.tsv
eat it,2,339,"[119, 245, 339]",S5XL.tsv
of date,2,342,"[280, 342, 365]",S5XL.tsv
everlasting,1,342,"[103, 342, 343, 382, 383]",S5XL.tsv
think be,2,363,"[206, 363]",S5XL.tsv
do you,2,367,"[331, 338, 344, 356, 360, 367]",S5XL.tsv
pick,1,372,"[368, 369, 372]",S5XL.tsv
little,1,362,"[62, 362, 375, 376, 414, 415]",S5XL.tsv
that would,2,389,"[19, 21, 68, 389, 402]",S5XL.tsv
a lot,2,393,"[36, 393]",S5XL.tsv
will,1,366,"[111, 113, 336, 341, 366, 406]",S5XL.tsv
eat all of,3,416,"[41, 416]",S5XL.tsv
no because,2,416,"[121, 416]",S5XL.tsv
there,1,418,"[75, 134, 206, 210, 285, 287, 417, 418]",S5XL.tsv
say no,2,422,"[351, 422]",S5XL.tsv
so,1,71,"[0, 5, 12, 16, 26, 71, 73, 75, 99, 103, 134, 182, 193, 253, 256, 258, 266, 336, 341, 346, 369, 406]",S5XL.tsv
er,1,9,"[5, 9, 117, 189, 287, 341, 371, 404]",S5XL.tsv
my,1,130,"[5, 22, 122, 130, 141, 166, 253, 266, 305, 324, 330, 363, 402]",S5XL.tsv
i do,2,356,"[5, 244, 328, 356, 357, 358, 359, 360]",S5XL.tsv
them,1,368,"[8, 76, 80, 353, 368, 369, 373, 377, 381, 412]",S5XL.tsv
please,1,10,"[7, 10, 11, 236, 419, 420]",S5XL.tsv
last,1,68,"[12, 65, 68, 73, 99, 227, 253, 261, 305, 339]",S5XL.tsv
meal,1,68,"[12, 22, 24, 37, 45, 65, 68, 72, 73, 103, 253, 261, 305]",S5XL.tsv
