Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
i,1,4,"[0, 4, 6, 10, 13, 15, 16, 20, 21, 23, 24, 26, 30, 31, 33, 38, 39, 40, 41, 43, 47, 49, 57, 63, 67, 75, 81, 83, 84, 88, 91, 94, 101, 109, 110, 111, 113, 116, 121, 125, 128, 129, 138, 139, 140, 142, 149, 155, 156, 157, 158, 159, 165, 167, 169, 171, 172, 173, 174, 178, 179, 184, 187, 196, 218, 219, 224, 227, 228, 229, 230, 236, 242, 247, 255, 257, 258, 259, 260, 262, 263, 264, 265, 267, 270, 271, 272, 274, 276, 277, 280, 287, 290, 292, 294, 297, 301, 303, 305, 306, 308, 310, 321, 328, 330, 336, 337, 343, 347, 348, 350, 354, 368, 372, 377, 379, 380, 383, 388, 392, 394, 401, 404, 405, 419, 421, 425, 429, 431, 436, 439, 441, 442, 444, 446, 453, 454, 455, 456, 457, 459, 460, 462, 463, 470, 471, 477, 484, 485, 487, 488, 491, 494, 495, 496, 498, 499, 500, 508, 519, 529, 536, 537, 538, 541, 543, 545, 548, 553, 556, 561, 577, 581, 584, 592, 605, 607, 610, 612, 616, 618, 621, 623, 625, 626, 628, 629, 634, 640, 644, 648, 649, 653, 655, 656, 661, 663, 665, 673, 676, 677, 685, 689, 694, 699, 710, 715, 716, 719, 721, 723, 726, 727, 742, 750, 754, 757, 769, 777, 789, 790, 791, 793, 805, 817, 819, 825, 827, 828, 833, 841, 843, 849, 853, 872, 875, 882, 884, 888, 890, 892, 897, 898, 912, 920, 925, 930, 935, 941, 946, 948, 955, 957, 960, 975, 979, 984, 985, 986, 988, 993, 1007, 1008, 1013, 1017, 1022, 1026, 1029, 1030]",SAB7.tsv
oh,1,8,"[5, 8, 16, 24, 30, 58, 63, 76, 87, 88, 95, 122, 140, 167, 180, 184, 185, 199, 204, 205, 209, 213, 247, 251, 253, 266, 268, 282, 284, 300, 303, 304, 306, 307, 310, 328, 331, 334, 337, 339, 347, 357, 389, 418, 420, 421, 434, 447, 448, 451, 453, 461, 463, 464, 470, 473, 488, 490, 492, 497, 515, 519, 530, 536, 538, 545, 548, 556, 566, 569, 579, 580, 583, 585, 593, 598, 599, 603, 605, 615, 620, 626, 644, 651, 655, 666, 673, 687, 694, 697, 700, 705, 714, 721, 728, 737, 743, 773, 779, 790, 792, 796, 797, 799, 805, 825, 826, 842, 846, 848, 860, 871, 872, 883, 900, 925, 930, 937, 939, 944, 946, 949, 953, 956, 957, 960, 964, 968, 974, 975, 989, 1000, 1003, 1011, 1013, 1016, 1017, 1026, 1029]",SAB7.tsv
no,1,19,"[5, 9, 11, 19, 23, 32, 34, 57, 59, 69, 71, 76, 81, 97, 112, 121, 140, 141, 159, 162, 163, 184, 185, 187, 212, 230, 237, 257, 260, 261, 265, 274, 303, 307, 317, 328, 333, 338, 340, 353, 394, 417, 437, 463, 484, 496, 514, 535, 545, 576, 609, 614, 619, 628, 638, 643, 651, 654, 665, 671, 676, 693, 719, 825, 847, 857, 866, 884, 889, 899, 914, 918, 921, 926, 935, 963, 964, 968, 977, 988, 995, 1000, 1017]",SAB7.tsv
oh no,2,76,"[5, 76, 140, 184, 185, 303, 328, 545, 651, 825, 1017]",SAB7.tsv
you're not,2,14,"[7, 14, 63, 494]",SAB7.tsv
you,1,8,"[7, 8, 11, 15, 16, 27, 40, 45, 48, 49, 50, 53, 57, 63, 64, 66, 69, 71, 77, 80, 83, 91, 92, 100, 106, 115, 117, 126, 134, 152, 164, 168, 172, 176, 196, 198, 206, 222, 223, 230, 232, 246, 257, 259, 261, 263, 264, 270, 271, 273, 275, 278, 280, 293, 295, 301, 306, 310, 312, 318, 330, 332, 333, 351, 352, 357, 359, 366, 369, 371, 377, 384, 388, 398, 400, 409, 415, 421, 423, 427, 428, 431, 435, 439, 451, 453, 458, 459, 461, 463, 494, 499, 505, 506, 509, 510, 511, 519, 520, 530, 535, 551, 555, 560, 566, 578, 581, 599, 606, 608, 621, 625, 627, 633, 635, 641, 648, 651, 652, 654, 656, 660, 662, 664, 671, 676, 681, 683, 692, 701, 706, 708, 711, 713, 718, 742, 745, 746, 750, 759, 776, 781, 790, 792, 793, 794, 798, 801, 804, 806, 807, 808, 812, 814, 815, 819, 825, 831, 834, 835, 837, 842, 843, 849, 854, 855, 860, 865, 883, 885, 887, 893, 897, 901, 906, 910, 921, 923, 928, 929, 930, 934, 936, 941, 949, 950, 959, 976, 979, 981, 982, 988, 991, 1009, 1020]",SAB7.tsv
well,1,48,"[7, 20, 26, 48, 107, 112, 118, 124, 126, 164, 165, 167, 196, 202, 223, 228, 229, 230, 248, 259, 270, 293, 305, 318, 322, 378, 379, 380, 419, 444, 457, 468, 470, 479, 487, 494, 495, 506, 515, 529, 548, 556, 562, 616, 618, 653, 654, 665, 676, 690, 716, 717, 726, 727, 761, 782, 820, 828, 847, 849, 854, 855, 858, 873, 893, 1004, 1027]",SAB7.tsv
because,1,63,"[7, 10, 11, 63, 88, 110, 117, 143, 196, 270, 275, 287, 465, 533, 577, 702, 732, 734, 736, 738, 742, 855, 962]",SAB7.tsv
clean,1,117,"[7, 10, 117, 130]",SAB7.tsv
not,1,14,"[7, 10, 14, 27, 31, 40, 53, 59, 63, 198, 210, 217, 225, 271, 281, 291, 315, 318, 332, 368, 378, 394, 409, 419, 421, 431, 464, 479, 493, 494, 497, 514, 528, 570, 576, 581, 607, 651, 671, 674, 686, 692, 710, 736, 783, 801, 823, 826, 847, 849, 853, 855, 856, 884, 908, 913, 927, 973, 976, 981, 995]",SAB7.tsv
