Expression,Expression_length,Expression_established_position,Expression_uttered_position,file
you,1,1,"[0, 1, 7, 22, 26, 28, 33, 47, 58, 60, 71, 79, 88, 89, 95, 101, 102, 103, 106, 108, 109, 110, 121, 127, 149, 154, 159, 162, 164, 168, 170, 172, 174, 180, 185, 198, 199, 203, 209, 213, 218, 220, 222, 223, 227, 231, 233, 238, 240, 246, 250, 257, 259, 261, 263, 271]",SXH5.tsv
be,1,1,"[0, 1, 5, 15, 17, 19, 21, 33, 47, 51, 54, 55, 64, 66, 69, 70, 73, 77, 89, 93, 95, 97, 106, 110, 113, 130, 132, 134, 136, 138, 145, 147, 150, 153, 154, 157, 159, 163, 168, 182, 187, 190, 193, 213, 218, 222, 238, 244, 245, 249, 250, 252, 255, 256, 257, 260, 264]",SXH5.tsv
what,1,1,"[0, 1, 7, 8, 23, 33, 43, 88, 99, 101, 125, 141, 151, 168, 188, 192, 199, 201, 214, 219, 222, 233, 242, 250]",SXH5.tsv
learn,1,1,"[0, 1, 201, 213]",SXH5.tsv
so,1,3,"[0, 3, 15, 19, 32, 64, 73, 89, 93, 95, 106, 110, 115, 135, 138, 139, 162, 163, 221]",SXH5.tsv
recycle,1,35,"[0, 35, 46, 47, 93, 95, 127, 131, 132, 134, 135]",SXH5.tsv
be gonna,2,136,"[0, 136]",SXH5.tsv
about,1,76,"[0, 76, 125, 127, 199, 200, 201, 202, 203, 213]",SXH5.tsv
learn about,2,202,"[0, 201, 202, 213]",SXH5.tsv
me,1,210,"[0, 210, 218, 220, 221, 223, 227, 232, 234, 235, 249]",SXH5.tsv
mm,1,15,"[2, 4, 12, 15, 16, 24, 42, 45, 49, 56, 59, 78, 81, 83, 84, 85, 90, 97, 104, 126, 129, 133, 165, 166, 177, 196, 205, 211, 212, 273]",SXH5.tsv
do,1,6,"[1, 6, 7, 22, 26, 28, 47, 58, 66, 77, 79, 88, 89, 93, 95, 101, 105, 110, 141, 149, 162, 167, 169, 170, 172, 173, 174, 179, 180, 188, 193, 195, 199, 214, 226, 231, 232, 233, 236, 240, 242, 243, 246, 247, 261, 263, 265, 266]",SXH5.tsv
some,1,6,"[1, 6, 15, 19, 50, 64, 69, 73, 84, 108, 232]",SXH5.tsv
