Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
i be awake before,4,1,"[0, 1]",SLT4.tsv
i be,2,56,"[0, 38, 40, 56, 59, 380]",SLT4.tsv
at the,2,148,"[0, 42, 148, 150, 237, 268, 474, 557]",SLT4.tsv
time,1,150,"[0, 102, 143, 150, 169, 170, 194, 356, 486, 488, 495, 497, 499]",SLT4.tsv
actually,1,162,"[0, 6, 59, 151, 162, 168, 253, 354, 430, 499, 528, 546]",SLT4.tsv
sleep,1,39,"[2, 8, 10, 26, 39]",SLT4.tsv
it be,2,72,"[2, 34, 36, 72, 107, 115, 148, 335, 494, 497, 528]",SLT4.tsv
kind of,2,81,"[2, 5, 81, 118, 264, 474]",SLT4.tsv
we be,2,101,"[2, 4, 101, 186]",SLT4.tsv
cos,1,126,"[2, 10, 40, 126, 150, 168, 272, 317, 326, 356, 377, 502, 513, 556, 572]",SLT4.tsv
think,1,68,"[2, 4, 48, 59, 68, 70, 71, 74, 75, 95, 141, 162, 247, 350, 354, 362, 407, 413, 442, 478, 506, 509, 567]",SLT4.tsv
think you,2,506,"[2, 506]",SLT4.tsv
be asleep,2,56,"[4, 56]",SLT4.tsv
talk,1,79,"[4, 79, 114, 180, 441]",SLT4.tsv
and then,2,138,"[4, 44, 138, 258, 266, 268, 270, 329, 502, 519, 561, 569, 572]",SLT4.tsv
start,1,43,"[4, 43, 44, 268, 559]",SLT4.tsv
be what,2,473,"[4, 473]",SLT4.tsv
nice,1,168,"[6, 59, 168, 195, 230, 526, 576, 577, 578]",SLT4.tsv
be it,2,70,"[6, 70, 107, 115, 130, 232, 266, 268, 280, 335, 566, 578]",SLT4.tsv
which be,2,430,"[6, 59, 235, 354, 419, 430]",SLT4.tsv
people,1,162,"[8, 162, 230, 288, 289, 313, 318, 350, 427, 478, 484, 505, 517, 519]",SLT4.tsv
really,1,168,"[9, 59, 114, 115, 168, 237, 264, 289, 335, 350, 354, 367, 368, 371, 559, 578]",SLT4.tsv
go,1,25,"[10, 25, 30, 39, 40, 59, 63, 67, 68, 69, 89, 90, 98, 118, 156, 160, 162, 168, 181, 184, 186, 190, 227, 250, 268, 289, 313, 314, 319, 330, 346, 356, 457, 502, 561, 574, 578, 583]",SLT4.tsv
you go to,3,39,"[10, 39, 162, 346]",SLT4.tsv
well,1,77,"[10, 67, 77, 94, 105, 106, 111, 132, 177, 190, 223, 230, 233, 234, 268, 313, 352, 367, 454, 456, 480, 502, 509, 510, 515, 529]",SLT4.tsv
be you,2,148,"[10, 52, 75, 148, 176, 212, 237, 327, 377, 456]",SLT4.tsv
need,1,150,"[10, 150, 217, 327, 473, 580]",SLT4.tsv
go to,2,162,"[10, 30, 59, 63, 162, 227, 313, 314, 346, 356, 561, 583]",SLT4.tsv
do the,2,589,"[11, 230, 589]",SLT4.tsv
do you,2,39,"[13, 21, 28, 39, 48, 63, 98, 211, 290, 339, 374, 387, 389, 391, 405, 407, 409, 419, 431, 509, 539, 542, 563]",SLT4.tsv
why do,2,577,"[13, 577]",SLT4.tsv
make a face mark in the bread,7,17,"[14, 16, 17]",SLT4.tsv
in the,2,289,"[17, 32, 289, 313, 356, 502]",SLT4.tsv
make a,2,380,"[17, 380]",SLT4.tsv
make,1,538,"[17, 316, 356, 367, 381, 511, 537, 538, 559]",SLT4.tsv
that's,1,74,"[19, 36, 67, 73, 74, 140, 150, 151, 289, 310, 313, 362, 379, 405, 422, 488, 497, 511, 513, 576, 580]",SLT4.tsv
mean,1,25,"[21, 23, 25, 34, 394, 506]",SLT4.tsv
you mean,2,506,"[21, 506]",SLT4.tsv
grow,1,23,"[20, 22, 23, 24, 25, 354]",SLT4.tsv
but be,2,314,"[26, 314]",SLT4.tsv
awake,1,28,"[1, 28, 37, 38]",SLT4.tsv
go to sleep,3,39,"[30, 39]",SLT4.tsv
of you,2,150,"[30, 150, 343, 413]",SLT4.tsv
quite,1,117,"[32, 117, 168, 293, 352, 354, 367]",SLT4.tsv
be quite,2,293,"[32, 293, 354]",SLT4.tsv
like,1,135,"[34, 105, 135, 136, 142, 158, 162, 168, 266, 270, 280, 299, 303, 310, 337, 343, 350, 351, 356, 427, 432, 457, 514, 517, 521, 534, 562]",SLT4.tsv
and it's,2,148,"[36, 148, 162, 168, 199, 200, 201, 264, 559]",SLT4.tsv
long,1,100,"[38, 98, 100, 101, 102, 289, 354, 356, 535, 536]",SLT4.tsv
i didn't,2,442,"[38, 442]",SLT4.tsv
asleep,1,56,"[40, 56, 57]",SLT4.tsv
party,1,479,"[40, 474, 479]",SLT4.tsv
be i,2,536,"[40, 536]",SLT4.tsv
read,1,44,"[43, 44, 45, 46, 243, 272]",SLT4.tsv
say,1,133,"[44, 59, 61, 133, 151, 176, 194, 256, 270, 272, 374, 377, 413, 456, 457]",SLT4.tsv
read and,2,243,"[44, 243]",SLT4.tsv
