Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,5,"[4, 5, 6, 7, 8, 9, 10, 16, 17, 25, 37, 43, 46, 56, 60, 67, 73, 75, 76, 77, 99, 101, 103, 105, 117, 118, 124, 126, 127, 138, 144, 145, 151, 152, 155, 158, 161, 166, 167, 178, 182, 187, 190, 192, 195, 197, 199, 204, 222, 224, 229, 231, 246, 253, 263, 264, 293, 297, 309, 318, 320, 389, 406, 408, 422, 427, 444, 448, 453, 456, 458, 464, 470, 474, 488, 492, 505, 507, 509, 512, 513, 518, 520, 521, 525, 581, 587, 630, 654, 655, 666, 673, 703, 718]",S84P.tsv
say,1,44,"[7, 8, 11, 14, 18, 28, 32, 44, 45, 46, 59, 65, 72, 130, 234, 712]",S84P.tsv
oh yeah,2,56,"[7, 56, 408, 581, 630]",S84P.tsv
holiday,1,110,"[7, 44, 110, 117]",S84P.tsv
you be,2,109,"[7, 109, 336, 350, 486, 712]",S84P.tsv
be say,2,712,"[7, 8, 712]",S84P.tsv
get,1,36,"[11, 36, 65, 72, 145, 149, 160, 211, 236, 240, 253, 265, 299, 307, 314, 316, 317, 344, 351, 355, 377, 398, 399, 405, 407, 414, 430, 452, 454, 471, 473, 492, 497, 503, 504, 505, 511, 523, 525, 566, 567, 568, 570, 574, 575, 576, 585, 592, 603, 604, 620, 621, 631, 641, 643, 645, 646, 647, 655, 671, 681, 682, 684, 688, 703, 707, 710, 713, 717, 718]",S84P.tsv
get a,2,307,"[11, 265, 307, 317, 405, 407, 523, 525, 568, 570, 585, 631, 641, 643, 645, 671, 684, 688, 713, 717]",S84P.tsv
you've get,2,314,"[11, 314, 316, 405, 407, 452, 585, 603, 631, 671, 681, 717]",S84P.tsv
you've get a,3,405,"[11, 405, 407, 585, 631, 671, 717]",S84P.tsv
do it,2,78,"[14, 78, 79]",S84P.tsv
phone,1,45,"[25, 29, 45, 57, 59, 69, 72, 74, 76, 77]",S84P.tsv
okay,1,29,"[25, 29, 32, 59, 63, 67, 72, 97, 98, 100, 135, 136, 180, 193, 208, 244, 247, 272, 327, 367, 379, 381, 396, 416, 424, 437, 458, 479, 522, 540, 606, 607, 613, 676, 722]",S84P.tsv
that's,1,27,"[25, 27, 28, 32, 156, 177, 195, 206, 213, 214, 262, 291, 317, 318, 321, 329, 336, 383, 386, 399, 415, 424, 433, 436, 471, 487, 560, 576, 580, 612, 639, 716]",S84P.tsv
well,1,49,"[28, 49, 67, 74, 94, 101, 124, 126, 127, 137, 140, 149, 153, 160, 164, 176, 215, 235, 289, 298, 314, 316, 339, 355, 356, 405, 421, 440, 471, 489, 491, 515, 523, 623, 624, 645, 653, 654, 659, 691]",S84P.tsv
oh no,2,52,"[44, 52, 104, 338, 343, 401, 413, 417, 428, 430, 703]",S84P.tsv
need,1,66,"[64, 65, 66, 79, 83, 137, 210, 215, 268, 560, 647, 689, 690, 703, 704, 712]",S84P.tsv
kind of,2,64,"[27, 61, 63, 64, 79, 105, 143]",S84P.tsv
you need,2,65,"[64, 65, 689]",S84P.tsv
yeah well,2,654,"[67, 124, 127, 654]",S84P.tsv
it be,2,72,"[42, 57, 72, 105, 111, 112, 114, 117, 263, 438, 508, 525]",S84P.tsv
get to,2,299,"[72, 299, 511, 576, 647, 655]",S84P.tsv
orange,1,82,"[81, 82]",S84P.tsv
i'm,1,82,"[44, 49, 82, 143, 168, 171, 173, 246, 252, 268, 270, 289, 312, 339, 361, 373, 375, 396, 479, 516, 521, 525, 595, 621, 623, 636, 654, 659, 680, 688]",S84P.tsv
ones,1,139,"[88, 139, 145, 168, 199]",S84P.tsv
there's,1,88,"[59, 79, 88, 89, 93, 101, 239, 276, 292, 456, 458, 469, 524, 525]",S84P.tsv
long,1,372,"[88, 372, 532, 664]",S84P.tsv
alright,1,383,"[92, 373, 383, 414, 415, 519, 531, 553, 576, 672]",S84P.tsv
one,1,94,"[53, 71, 94, 95, 132, 134, 140, 235, 236, 260, 262, 275, 276, 292, 313, 314, 316, 341, 345, 347, 377, 399, 403, 404, 407, 411, 428, 525, 560, 579, 580, 597, 601, 620, 621, 627, 639, 640, 641, 642, 644, 645, 674, 703, 704, 707, 710, 716]",S84P.tsv
that one and,3,132,"[94, 132, 313]",S84P.tsv
that one,2,134,"[94, 134, 140, 236, 313, 341, 345, 560]",S84P.tsv
this one,2,95,"[94, 95, 132, 275, 525, 674]",S84P.tsv
right,1,100,"[12, 17, 21, 39, 91, 100, 101, 173, 180, 204, 213, 226, 237, 242, 243, 257, 274, 299, 306, 322, 341, 342, 344, 345, 362, 376, 389, 396, 406, 434, 482, 500, 516, 518, 543, 544, 546, 607, 621, 623, 628, 657, 682, 700, 719, 720]",S84P.tsv
time,1,108,"[62, 70, 108, 117, 136, 268, 269, 270, 282, 366, 368, 534, 664]",S84P.tsv
remember,1,108,"[34, 42, 108, 148, 517, 518]",S84P.tsv
i don't,2,108,"[59, 108, 111, 116, 138, 140, 268, 280, 284, 286, 349, 363, 364, 573, 690, 692]",S84P.tsv
go,1,110,"[34, 44, 51, 109, 110, 130, 136, 137, 143, 150, 169, 207, 209, 213, 235, 246, 253, 261, 268, 272, 281, 282, 283, 284, 304, 307, 311, 312, 313, 317, 327, 331, 333, 336, 337, 339, 361, 368, 373, 382, 428, 436, 450, 503, 504, 521, 522, 525, 532, 550, 556, 572, 608, 612, 654, 701]",S84P.tsv
last,1,282,"[110, 282, 430, 471, 534, 545]",S84P.tsv
go on,2,313,"[110, 313, 503, 572]",S84P.tsv
dizzy,1,124,"[121, 124]",S84P.tsv
mm mm,2,259,"[133, 197, 259, 348, 465, 539, 576, 609, 675]",S84P.tsv
see,1,136,"[26, 46, 105, 136, 701, 708, 720]",S84P.tsv
time do,2,282,"[136, 282]",S84P.tsv
want to go,3,284,"[136, 284, 522, 550]",S84P.tsv
dad,1,136,"[34, 69, 109, 136, 291, 292, 293]",S84P.tsv
okay so,2,416,"[136, 416, 437]",S84P.tsv
do you want,3,420,"[136, 420]",S84P.tsv
to go,2,136,"[51, 136, 268, 284, 361, 450, 503, 522, 550]",S84P.tsv
do you,2,136,"[34, 65, 136, 158, 300, 312, 337, 380, 420, 452, 483, 497, 517, 541, 625]",S84P.tsv
like,1,138,"[40, 44, 49, 55, 61, 104, 107, 138, 139, 151, 153, 154, 165, 168, 173, 191, 240, 285, 292, 293, 452, 534, 631, 665]",S84P.tsv
they be,2,145,"[138, 145, 153, 231]",S84P.tsv
be i,2,138,"[130, 138, 349, 471]",S84P.tsv
know,1,140,"[34, 65, 70, 105, 109, 117, 123, 140, 143, 234, 268, 280, 289, 311, 312, 363, 364, 688]",S84P.tsv
well i,2,140,"[74, 140, 289, 355, 356, 624, 653]",S84P.tsv
have a,2,200,"[140, 200, 202, 223, 296, 523, 569, 584, 680]",S84P.tsv
i don't know,3,268,"[140, 268, 280, 363, 364]",S84P.tsv
would,1,140,"[53, 140, 154, 235, 288, 438, 631]",S84P.tsv
give,1,366,"[140, 366, 475, 493, 636, 637, 694, 698]",S84P.tsv
drink,1,143,"[1, 8, 143, 154, 156]",S84P.tsv
i think,2,143,"[33, 45, 73, 74, 105, 143, 145, 192, 200, 214, 297, 301, 313, 327, 336, 479, 518, 532, 584, 707, 709, 710]",S84P.tsv
you know,2,143,"[34, 65, 70, 105, 123, 143, 312]",S84P.tsv
glass,1,143,"[137, 143, 162, 166, 173, 177, 178, 179, 186]",S84P.tsv
go to,2,143,"[51, 130, 137, 143, 207, 268, 281, 282, 428, 450, 525, 532, 654]",S84P.tsv
don't want to,3,284,"[143, 158, 284, 690, 692]",S84P.tsv
think,1,111,"[33, 74, 105, 111, 143, 145, 156, 192, 199, 200, 214, 268, 269, 270, 286, 288, 297, 300, 301, 313, 327, 333, 336, 337, 444, 479, 518, 532, 584, 707, 709, 710]",S84P.tsv
want,1,136,"[116, 136, 143, 155, 158, 284, 420, 477, 522, 525, 550, 573, 588, 590, 690, 692]",S84P.tsv
go to be,3,428,"[143, 428, 532]",S84P.tsv
to be,2,199,"[143, 199, 227, 428, 532]",S84P.tsv
i'm not,2,636,"[143, 636]",S84P.tsv
well we,2,215,"[149, 215]",S84P.tsv
could,1,149,"[83, 101, 149, 307, 404, 709]",S84P.tsv
really,1,151,"[111, 116, 125, 145, 151, 215, 300, 442, 506, 550]",S84P.tsv
i would,2,288,"[154, 288]",S84P.tsv
a bite,2,156,"[103, 119, 156, 275, 307]",S84P.tsv
oh that's,2,317,"[156, 317, 415, 576]",S84P.tsv
bite,1,139,"[103, 119, 139, 156, 227, 275, 307, 361, 450]",S84P.tsv
don't they,2,164,"[163, 164]",S84P.tsv
can't,1,176,"[42, 44, 46, 56, 61, 63, 148, 176, 179, 188, 195, 368, 437, 442, 513, 529, 541, 652, 653]",S84P.tsv
well you can,3,176,"[160, 176]",S84P.tsv
yeah yeah,2,187,"[73, 77, 126, 187, 318, 458]",S84P.tsv
start,1,282,"[201, 282, 534]",S84P.tsv
ha,1,232,"[207, 232, 304, 383, 387]",S84P.tsv
um,1,216,"[42, 45, 122, 130, 131, 145, 216, 251, 292, 392, 471, 479, 549, 688]",S84P.tsv
all of,2,219,"[62, 219, 603]",S84P.tsv
have to,2,219,"[51, 65, 69, 219, 227, 268, 298, 361, 450, 463, 602]",S84P.tsv
you have,2,585,"[65, 219, 585, 602, 605]",S84P.tsv
what's,1,368,"[79, 219, 368, 600, 607, 639, 674]",S84P.tsv
sheep,1,226,"[93, 223, 226, 227, 569, 585, 637, 660, 661, 684, 686, 690, 694, 696, 697, 698, 701]",S84P.tsv
have one of,3,347,"[235, 347]",S84P.tsv
nothing,1,632,"[239, 632]",S84P.tsv
ooh,1,249,"[128, 173, 249, 304, 317, 319, 329, 385, 548]",S84P.tsv
i get,2,351,"[253, 351, 641, 643]",S84P.tsv
mm i,2,532,"[253, 311, 532, 552]",S84P.tsv
be a,2,263,"[105, 119, 139, 263, 532]",S84P.tsv
yeah it be,3,263,"[117, 263]",S84P.tsv
what be,2,267,"[130, 267, 279, 349, 626]",S84P.tsv
knock,1,296,"[116, 186, 296]",S84P.tsv
do he,2,298,"[19, 281, 282, 298]",S84P.tsv
people,1,302,"[158, 166, 189, 302]",S84P.tsv
yeah it's,2,309,"[103, 309, 507]",S84P.tsv
actually,1,318,"[105, 199, 318, 389]",S84P.tsv
good,1,145,"[27, 93, 145, 262, 318, 487, 492, 539]",S84P.tsv
you can,2,318,"[160, 176, 318, 452]",S84P.tsv
a city,2,322,"[318, 321, 322, 407, 600, 602, 659, 666]",S84P.tsv
in the,2,326,"[38, 114, 126, 227, 326]",S84P.tsv
hmm,1,332,"[303, 332, 485, 539, 551, 561, 576, 670, 715]",S84P.tsv
else,1,336,"[200, 336]",S84P.tsv
i haven't,2,416,"[355, 398, 416, 492, 575, 653]",S84P.tsv
brick,1,475,"[355, 356, 473, 475, 479, 497, 499, 516, 525, 588, 603, 637, 684, 686, 689]",S84P.tsv
i haven't get any,4,398,"[355, 398, 575]",S84P.tsv
isn't it,2,361,"[103, 175, 262, 291, 317, 333, 361, 386, 508]",S84P.tsv
oh dear,2,361,"[275, 299, 361, 459, 525, 530, 623, 684]",S84P.tsv
go there,2,331,"[246, 268, 331, 339, 361, 368, 373, 522]",S84P.tsv
have to go,3,361,"[51, 268, 361, 450]",S84P.tsv
do that,2,363,"[56, 58, 62, 70, 107, 195, 363, 371, 389, 438, 537, 595]",S84P.tsv
i do,2,363,"[260, 349, 358, 363, 389, 525, 595]",S84P.tsv
what do,2,420,"[363, 420, 452]",S84P.tsv
or do i,3,450,"[363, 450]",S84P.tsv
do i,2,450,"[363, 377, 450, 586, 707]",S84P.tsv
i'm go,2,373,"[246, 268, 312, 339, 373, 521, 525, 654]",S84P.tsv
i'm sure,2,375,"[168, 171, 173, 375, 680]",S84P.tsv
card,1,483,"[377, 483, 489, 493, 511]",S84P.tsv
get one,2,707,"[377, 399, 620, 707, 710]",S84P.tsv
nine,1,384,"[57, 370, 384, 385, 466, 468, 471]",S84P.tsv
five,1,393,"[392, 393, 397, 419, 428, 430, 455, 529, 615, 640, 662]",S84P.tsv
black,1,535,"[397, 535, 544, 611, 612, 648, 649, 678]",S84P.tsv
i've,1,399,"[85, 215, 299, 317, 399, 430, 492, 525, 568, 570, 585, 604, 620, 645, 718]",S84P.tsv
i've get,2,399,"[299, 317, 399, 430, 525, 568, 570, 585, 604, 620, 645, 718]",S84P.tsv
coin,1,402,"[350, 400, 402, 407, 411, 439]",S84P.tsv
forget,1,215,"[85, 120, 215, 409, 410, 415, 421, 521, 630, 662]",S84P.tsv
i forget,2,410,"[409, 410, 415, 421, 521, 630]",S84P.tsv
cos,1,101,"[1, 68, 78, 101, 166, 169, 179, 185, 238, 258, 289, 421, 605]",S84P.tsv
no i,2,421,"[104, 286, 301, 351, 421, 499, 518, 575, 690]",S84P.tsv
always,1,440,"[58, 440]",S84P.tsv
it's not,2,443,"[73, 78, 191, 443, 703]",S84P.tsv
fault,1,443,"[117, 443]",S84P.tsv
three,1,457,"[68, 260, 341, 430, 457, 458, 502, 529, 545, 546, 579, 582, 583, 584, 585, 640, 655, 678, 680, 681, 703, 712, 714, 719]",S84P.tsv
seven,1,480,"[114, 480, 481, 501, 502, 535, 544, 638, 640, 646]",S84P.tsv
away,1,491,"[169, 491, 636]",S84P.tsv
your card,2,493,"[483, 493, 511]",S84P.tsv
on this,2,504,"[215, 504]",S84P.tsv
different,1,504,"[215, 504]",S84P.tsv
oh it,2,508,"[105, 508]",S84P.tsv
yeah i think,3,518,"[73, 192, 297, 518]",S84P.tsv
eleven,1,527,"[526, 527, 528]",S84P.tsv
green,1,545,"[383, 545, 546, 557, 564, 639, 641, 643, 644, 645]",S84P.tsv
green three,2,546,"[545, 546]",S84P.tsv
eight,1,545,"[38, 111, 544, 545, 559, 560, 563, 564, 604, 640, 649, 650, 651, 652]",S84P.tsv
i'll,1,547,"[132, 313, 327, 331, 463, 475, 547, 561, 569, 576, 594, 597, 601, 606, 694, 698, 701]",S84P.tsv
build,1,547,"[396, 521, 547, 561, 576, 594, 597, 601, 606]",S84P.tsv
i'll build a road,4,561,"[547, 561, 576, 594]",S84P.tsv
you get,2,497,"[65, 454, 497, 567, 574]",S84P.tsv
i'll have,2,569,"[463, 569]",S84P.tsv
a sheep,2,660,"[569, 660, 661, 684, 686, 690, 694, 696, 697, 698]",S84P.tsv
i don't want,3,573,"[284, 573, 690, 692]",S84P.tsv
blue,1,579,"[559, 579, 580, 615, 716, 721]",S84P.tsv
and a,2,582,"[38, 262, 582, 617, 660, 661]",S84P.tsv
i have,2,404,"[51, 202, 404, 444, 450, 505, 584, 624, 680]",S84P.tsv
roll,1,586,"[262, 344, 376, 380, 416, 419, 447, 541, 586, 677]",S84P.tsv
a brick,2,588,"[475, 525, 588, 637, 684, 686, 689]",S84P.tsv
get any,2,471,"[355, 471, 473, 503, 566, 574, 575, 592, 621, 646, 682]",S84P.tsv
use,1,597,"[62, 70, 107, 227, 597, 601, 621]",S84P.tsv
one of,2,428,"[235, 347, 428, 597, 620, 627, 642]",S84P.tsv
of these,2,597,"[347, 597, 627]",S84P.tsv
i'll build,2,606,"[561, 576, 606]",S84P.tsv
road,1,606,"[396, 561, 576, 606]",S84P.tsv
twelve,1,611,"[610, 611, 612]",S84P.tsv
six,1,618,"[198, 200, 202, 205, 617, 618, 640]",S84P.tsv
yep,1,620,"[254, 256, 330, 348, 378, 389, 412, 541, 583, 614, 620]",S84P.tsv
oh right,2,628,"[12, 17, 21, 39, 482, 628, 657]",S84P.tsv
of oh,2,628,"[105, 628]",S84P.tsv
yeah i,2,630,"[192, 518, 630, 718]",S84P.tsv
four,1,640,"[479, 516, 559, 564, 640, 677, 701]",S84P.tsv
things,1,642,"[107, 165, 215, 286, 642]",S84P.tsv
wheat,1,646,"[276, 513, 621, 623, 631, 646, 653, 662, 682, 694, 697, 701]",S84P.tsv
i can't,2,46,"[42, 46, 148, 442, 652, 653]",S84P.tsv
pick up,2,653,"[341, 344, 400, 404, 405, 407, 430, 653, 662]",S84P.tsv
pick,1,404,"[34, 341, 344, 400, 404, 405, 407, 430, 455, 653, 662]",S84P.tsv
yet,1,653,"[565, 653]",S84P.tsv
look,1,659,"[53, 59, 95, 275, 489, 524, 552, 659]",S84P.tsv
well i'm,2,654,"[49, 339, 623, 654, 659]",S84P.tsv
uh,1,685,"[24, 685]",S84P.tsv
for a,2,696,"[34, 475, 479, 516, 574, 684, 686, 696, 701]",S84P.tsv
city,1,647,"[318, 321, 322, 647, 652, 655, 659, 664, 666, 688, 701, 702, 709]",S84P.tsv
we need,2,215,"[137, 210, 215, 647, 703, 704, 712]",S84P.tsv
us,1,711,"[17, 34, 44, 503, 711]",S84P.tsv
who's,1,398,"[0, 398]",S84P.tsv
yeah he be say,4,8,"[7, 8]",S84P.tsv
on holiday,2,44,"[7, 44]",S84P.tsv
come,1,79,"[7, 14, 18, 79, 354, 366, 493, 576, 677]",S84P.tsv
around,1,503,"[7, 503]",S84P.tsv
and we,2,34,"[9, 34, 36, 53, 258]",S84P.tsv
and we be,3,40,"[9, 40]",S84P.tsv
talk about,2,279,"[9, 279]",S84P.tsv
talk,1,364,"[9, 300, 364]",S84P.tsv
next,1,57,"[11, 57]",S84P.tsv
erm you've get,3,314,"[11, 314]",S84P.tsv
speak to,2,23,"[14, 23]",S84P.tsv
come on,2,354,"[18, 354, 366, 493, 677]",S84P.tsv
o'clock,1,57,"[22, 57]",S84P.tsv
ten,1,370,"[22, 370, 523]",S84P.tsv
it's okay,2,29,"[25, 29, 32, 59, 63]",S84P.tsv
phone back,2,29,"[25, 29]",S84P.tsv
back,1,36,"[25, 36, 45, 59, 63, 137, 277, 505]",S84P.tsv
well that's,2,471,"[28, 471]",S84P.tsv
need some,2,268,"[64, 268]",S84P.tsv
to phone,2,72,"[69, 72]",S84P.tsv
number,1,84,"[83, 84, 93, 386, 469, 471]",S84P.tsv
random,1,87,"[84, 86, 87]",S84P.tsv
be they,2,279,"[84, 279]",S84P.tsv
there's no,2,88,"[79, 88]",S84P.tsv
two,1,90,"[89, 90, 93, 149, 253, 255, 452, 454, 456, 469, 597, 601, 623, 628, 637, 640, 716, 718]",S84P.tsv
be that,2,525,"[92, 98, 298, 525, 557, 626, 702]",S84P.tsv
one and,2,260,"[94, 260, 313]",S84P.tsv
okay right,2,607,"[100, 607]",S84P.tsv
can you,2,102,"[59, 102, 132, 134, 188]",S84P.tsv
remember that,2,108,"[34, 108]",S84P.tsv
that that,2,108,"[38, 79, 108, 289, 389]",S84P.tsv
be it,2,108,"[42, 108, 285, 415]",S84P.tsv
you go,2,272,"[110, 272, 283, 701]",S84P.tsv
the last,2,471,"[110, 471]",S84P.tsv
it wasn't,2,709,"[110, 709]",S84P.tsv
take,1,127,"[34, 127, 137, 350, 372, 487, 499]",S84P.tsv
much,1,612,"[127, 612]",S84P.tsv
tomorrow,1,136,"[59, 136]",S84P.tsv
want to,2,158,"[136, 158, 690, 692]",S84P.tsv
go and,2,169,"[136, 169]",S84P.tsv
what time,2,368,"[136, 368]",S84P.tsv
don't like them,3,139,"[138, 139]",S84P.tsv
yeah they,2,166,"[138, 166, 231]",S84P.tsv
know that,2,140,"[65, 109, 140, 289]",S84P.tsv
thing,1,195,"[140, 143, 195, 209]",S84P.tsv
you don't,2,143,"[59, 143, 155, 158, 159, 443, 477, 666]",S84P.tsv
that kind of,3,143,"[79, 143]",S84P.tsv
stuff,1,143,"[79, 143]",S84P.tsv
but i,2,143,"[101, 143, 444, 513]",S84P.tsv
you don't want,3,155,"[143, 155, 477]",S84P.tsv
you don't want to,4,158,"[143, 158]",S84P.tsv
open,1,149,"[44, 149]",S84P.tsv
we've get,2,576,"[149, 504, 576, 647, 655, 703]",S84P.tsv
we've,1,576,"[149, 576, 647, 655, 703]",S84P.tsv
get two,2,718,"[149, 253, 718]",S84P.tsv
they're,1,151,"[44, 137, 151, 153, 230, 240, 301, 326, 517]",S84P.tsv
they're like,2,153,"[151, 153]",S84P.tsv
i be,2,154,"[34, 44, 49, 61, 104, 154, 333, 336, 337, 444]",S84P.tsv
be like,2,154,"[40, 44, 49, 61, 104, 154]",S84P.tsv
i mean,2,154,"[57, 154, 438]",S84P.tsv
if i,2,154,"[59, 154, 666]",S84P.tsv
mean,1,432,"[154, 432, 433, 435, 438, 442, 443, 452]",S84P.tsv
mean if,2,452,"[154, 443, 452]",S84P.tsv
that's a,2,262,"[156, 262, 318, 321, 487]",S84P.tsv
you wanna,2,380,"[156, 380, 517]",S84P.tsv
even,1,159,"[158, 159, 234, 236]",S84P.tsv
wanna,1,380,"[159, 380, 517]",S84P.tsv
some of,2,166,"[164, 166]",S84P.tsv
mm mm mm,3,576,"[197, 576]",S84P.tsv
mm yeah,2,718,"[197, 718]",S84P.tsv
oh you,2,541,"[203, 541]",S84P.tsv
to the,2,207,"[49, 104, 207]",S84P.tsv
wow,1,460,"[207, 386, 460]",S84P.tsv
where do,2,209,"[79, 209, 337]",S84P.tsv
do this,2,525,"[209, 525]",S84P.tsv
little,1,211,"[139, 211, 227]",S84P.tsv
that's the,2,213,"[195, 213, 214, 433]",S84P.tsv
it's go,2,428,"[213, 428]",S84P.tsv
you have to,3,219,"[65, 219, 602]",S84P.tsv
what's the,2,219,"[79, 219, 607]",S84P.tsv
important,1,227,"[219, 227, 230]",S84P.tsv
try,1,688,"[219, 688]",S84P.tsv
equal,1,226,"[223, 226]",S84P.tsv
notice,1,231,"[158, 231]",S84P.tsv
would have,2,235,"[53, 235]",S84P.tsv
if it,2,235,"[179, 235, 438]",S84P.tsv
one of those,3,428,"[235, 428, 620, 642]",S84P.tsv
joke,1,239,"[238, 239]",S84P.tsv
wrong,1,389,"[239, 389]",S84P.tsv
that be,2,249,"[71, 234, 249, 258, 333, 471, 708]",S84P.tsv
fast,1,252,"[249, 252]",S84P.tsv
house,1,255,"[34, 255, 321, 576]",S84P.tsv
gonna,1,277,"[267, 277, 333, 336, 337, 361, 366, 396, 479, 621, 623, 659, 713]",S84P.tsv
be you,2,350,"[267, 350, 374, 440, 487, 503]",S84P.tsv
no time for think,4,270,"[269, 270]",S84P.tsv
do they,2,296,"[122, 296]",S84P.tsv
do they have,3,296,"[162, 296]",S84P.tsv
they have,2,296,"[169, 173, 227, 296]",S84P.tsv
well be,2,298,"[137, 298]",S84P.tsv
white,1,444,"[298, 444]",S84P.tsv
they talk about,3,300,"[279, 300]",S84P.tsv
wonder,1,300,"[289, 300]",S84P.tsv
you think,2,333,"[300, 333]",S84P.tsv
do you think,3,337,"[300, 337]",S84P.tsv
keep,1,662,"[300, 662]",S84P.tsv
to stop,2,302,"[166, 302]",S84P.tsv
oops,1,389,"[305, 389]",S84P.tsv
tricky,1,309,"[275, 309]",S84P.tsv
i know,2,311,"[109, 289, 311, 688]",S84P.tsv
i know where,3,312,"[311, 312]",S84P.tsv
know where,2,312,"[311, 312]",S84P.tsv
put,1,318,"[83, 318, 421, 602]",S84P.tsv
that's a good,3,318,"[262, 318]",S84P.tsv
a good,2,539,"[318, 539]",S84P.tsv
a house,2,576,"[321, 576]",S84P.tsv
nice,1,449,"[329, 449, 552, 669]",S84P.tsv
i be gonna go,4,336,"[333, 336, 337]",S84P.tsv
be gonna go,3,336,"[333, 336, 337]",S84P.tsv
go somewhere,2,550,"[336, 550]",S84P.tsv
any brick,2,356,"[355, 356]",S84P.tsv
haven't get any,3,414,"[355, 414, 503, 575]",S84P.tsv
get any brick,3,473,"[355, 473]",S84P.tsv
i haven't get,3,492,"[355, 492, 575]",S84P.tsv
have to go there,4,361,"[268, 361]",S84P.tsv
i'm gonna,2,396,"[361, 396, 479, 621, 623, 659]",S84P.tsv
to go there,3,522,"[361, 522]",S84P.tsv
i do that,3,389,"[363, 389, 595]",S84P.tsv
wait,1,639,"[363, 639]",S84P.tsv
i'm go there,3,373,"[246, 339, 373]",S84P.tsv
sure,1,374,"[168, 374, 375]",S84P.tsv
for that,2,377,"[79, 83, 377]",S84P.tsv
i just,2,552,"[377, 552, 586]",S84P.tsv
we go,2,382,"[34, 109, 382]",S84P.tsv
one that's,2,580,"[399, 580]",S84P.tsv
