Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
fine,1,227,"[0, 227, 339, 670, 782]",SJW4.tsv
do it,2,9,"[2, 9, 36, 375, 751, 757, 765]",SJW4.tsv
um,1,9,"[2, 9, 20, 22, 26, 28, 44, 48, 54, 75, 82, 93, 95, 99, 140, 144, 146, 150, 157, 172, 196, 240, 246, 248, 261, 292, 308, 310, 345, 372, 376, 380, 416, 420, 456, 477, 522, 524, 530, 554, 562, 564, 638, 679, 683, 697, 699, 705, 707, 709, 711, 715, 717, 740, 753, 755, 757, 767, 790, 813, 821, 827, 831, 833, 835, 841, 851]",SJW4.tsv
pick,1,581,"[2, 581, 779]",SJW4.tsv
oh right,2,59,"[6, 59, 63, 147, 151, 245, 296, 314, 319, 684, 700, 719, 833]",SJW4.tsv
right,1,247,"[6, 59, 63, 130, 147, 151, 224, 245, 247, 303, 312, 314, 319, 329, 365, 502, 666, 684, 700, 719, 735, 767, 793, 827, 831, 833, 854]",SJW4.tsv
i don't,2,81,"[10, 78, 81, 201, 250, 287, 503, 664, 692, 735, 774, 776, 858]",SJW4.tsv
well,1,81,"[10, 46, 50, 81, 189, 190, 212, 233, 283, 300, 301, 305, 306, 326, 337, 375, 376, 401, 406, 436, 448, 460, 465, 470, 503, 534, 552, 579, 612, 618, 638, 692, 711, 717, 720, 730, 737, 765, 773, 779, 795, 803, 806, 811, 832]",SJW4.tsv
i just,2,131,"[10, 131, 190, 333, 656]",SJW4.tsv
well i,2,503,"[10, 406, 503, 612, 765, 795, 832]",SJW4.tsv
mind,1,752,"[10, 752]",SJW4.tsv
work,1,488,"[16, 95, 101, 488, 490, 594, 617, 792, 808, 846]",SJW4.tsv
in the,2,667,"[16, 18, 144, 511, 526, 667, 689, 709, 725, 779, 856, 862, 868]",SJW4.tsv
um and,2,20,"[9, 20, 44, 95, 99, 144, 705, 717]",SJW4.tsv
gonna,1,20,"[11, 20, 35, 175, 333, 405, 417, 573, 774]",SJW4.tsv
they're,1,102,"[20, 102, 324, 477, 491, 563, 564, 640, 683, 687, 689, 696, 811, 813]",SJW4.tsv
easter,1,368,"[22, 368, 376, 378, 412, 420, 428]",SJW4.tsv
road,1,25,"[24, 25, 31, 160, 797, 809, 815, 817, 821, 827, 835, 841]",SJW4.tsv
the back,2,33,"[26, 33]",SJW4.tsv
back,1,119,"[26, 119, 180, 237, 577, 689, 781, 790, 821, 868]",SJW4.tsv
mm that,2,35,"[30, 35]",SJW4.tsv
sort of,2,453,"[30, 152, 240, 244, 453, 530, 596, 604, 683, 699, 715, 737]",SJW4.tsv
of those,2,762,"[34, 762]",SJW4.tsv
look,1,36,"[1, 36, 219, 252, 255, 313, 718]",SJW4.tsv
i've,1,36,"[7, 36, 46, 48, 119, 121, 136, 229, 233, 287, 338, 354, 362, 455, 547, 591, 721, 737, 747, 749, 790]",SJW4.tsv
mean,1,36,"[11, 36, 259, 428, 640, 806, 856]",SJW4.tsv
eat,1,121,"[36, 121, 127, 157, 263, 367]",SJW4.tsv
keep,1,125,"[36, 125, 345, 451, 539, 744]",SJW4.tsv
might,1,309,"[36, 262, 309, 408, 573, 579, 670, 773, 803, 806]",SJW4.tsv
i might,2,670,"[36, 262, 670, 806]",SJW4.tsv
on the,2,320,"[36, 142, 320, 392, 638, 737, 753, 757, 768, 808, 841, 843]",SJW4.tsv
finish,1,832,"[36, 832]",SJW4.tsv
bach,1,39,"[38, 39]",SJW4.tsv
yeah,1,44,"[3, 5, 11, 19, 43, 44, 47, 51, 75, 76, 81, 85, 98, 105, 116, 122, 125, 126, 137, 144, 158, 159, 161, 169, 171, 176, 178, 179, 180, 188, 195, 205, 227, 229, 238, 253, 257, 276, 281, 284, 293, 306, 310, 316, 317, 318, 322, 326, 333, 335, 338, 343, 348, 350, 353, 393, 411, 425, 427, 430, 433, 444, 449, 450, 453, 459, 463, 468, 470, 476, 478, 482, 488, 494, 499, 502, 504, 506, 515, 520, 523, 530, 534, 542, 546, 548, 550, 557, 568, 592, 595, 601, 602, 607, 608, 609, 616, 618, 623, 630, 632, 634, 635, 636, 638, 639, 640, 649, 653, 655, 663, 678, 679, 686, 693, 698, 709, 714, 715, 717, 721, 723, 730, 731, 734, 735, 741, 745, 763, 768, 769, 774, 775, 778, 782, 791, 798, 804, 814, 816, 818, 820, 825, 827, 838, 851, 853, 856, 859]",SJW4.tsv
quite,1,44,"[37, 44, 52, 81, 146, 161, 210, 211, 215, 261, 527, 555, 593, 598, 689, 732]",SJW4.tsv
yesterday,1,131,"[44, 54, 131, 240]",SJW4.tsv
so um,2,196,"[44, 196, 683]",SJW4.tsv
we be,2,257,"[44, 257]",SJW4.tsv
be talk,2,573,"[44, 573]",SJW4.tsv
talk,1,612,"[44, 477, 612, 832]",SJW4.tsv
er in,2,862,"[44, 862]",SJW4.tsv
record,1,46,"[7, 46, 75]",SJW4.tsv
you know,2,46,"[13, 46, 95, 125, 376, 394, 414, 420, 428, 436, 487, 488, 508, 516, 522, 524, 530, 638, 646, 683, 689, 697, 701, 705, 715, 730, 737, 742, 747, 753, 755, 761, 764, 765, 809, 813, 821, 841]",SJW4.tsv
get,1,46,"[41, 46, 48, 93, 119, 122, 139, 146, 154, 155, 187, 219, 221, 232, 240, 257, 268, 269, 295, 309, 337, 355, 436, 455, 482, 486, 487, 501, 530, 545, 547, 587, 591, 592, 594, 618, 637, 651, 683, 687, 691, 701, 735, 736, 747, 755, 768, 790, 813, 815, 817, 821, 841]",SJW4.tsv
cos,1,69,"[46, 50, 69, 78, 131, 215, 283, 303, 337, 482, 488, 524, 543, 581, 697, 737, 761, 786, 795, 799, 809, 813, 827, 829, 841, 862]",SJW4.tsv
know,1,81,"[13, 46, 81, 95, 125, 201, 250, 259, 338, 353, 372, 376, 394, 414, 420, 428, 435, 436, 459, 487, 488, 508, 516, 522, 524, 530, 544, 581, 638, 646, 683, 689, 697, 701, 705, 715, 723, 730, 735, 737, 742, 747, 753, 755, 761, 764, 765, 774, 799, 809, 813, 821, 841]",SJW4.tsv
lot,1,104,"[46, 99, 104, 127, 131, 289, 361, 529, 736, 797]",SJW4.tsv
get a,2,155,"[46, 122, 146, 155, 337, 455, 487, 530, 587, 618, 687, 736, 755, 815, 821]",SJW4.tsv
lot of,2,289,"[46, 289, 736]",SJW4.tsv
i've get,2,455,"[46, 48, 455, 547, 747, 790]",SJW4.tsv
magic flute,2,63,"[48, 63, 66, 69]",SJW4.tsv
the magic flute,3,69,"[48, 69]",SJW4.tsv
i mean,2,50,"[11, 50, 161, 216, 259, 406, 638, 640, 685, 689, 699, 705, 765, 795, 806, 809, 856, 869]",SJW4.tsv
it's a,2,50,"[13, 50, 406, 600, 610, 809, 869]",SJW4.tsv
i be,2,69,"[50, 54, 58, 69, 104, 175, 186, 418, 455, 526, 535, 573, 740, 782, 832]",SJW4.tsv
play,1,104,"[50, 54, 99, 104]",SJW4.tsv
and i,2,219,"[50, 56, 58, 88, 219, 257, 295, 418, 455, 697, 705, 827, 833, 837, 843]",SJW4.tsv
but i,2,175,"[50, 175, 216, 219, 287, 470, 662, 735, 868]",SJW4.tsv
be play,2,261,"[50, 54, 261]",SJW4.tsv
long,1,692,"[50, 52, 692, 761]",SJW4.tsv
cos it's,2,862,"[50, 78, 809, 862]",SJW4.tsv
it be,2,235,"[52, 58, 93, 142, 210, 235, 279, 283, 292, 301, 306, 326, 385, 638, 639, 678, 689, 697, 699, 701, 735, 739, 802, 806, 845, 847, 851]",SJW4.tsv
be quite,2,555,"[52, 146, 210, 555, 689, 732]",SJW4.tsv
say,1,203,"[54, 66, 146, 203, 275, 317, 326, 406, 448, 460, 470, 472, 474, 496, 499, 534, 539, 573, 579, 583, 685, 735, 737]",SJW4.tsv
bits of,2,486,"[54, 486]",SJW4.tsv
of it,2,579,"[54, 283, 579]",SJW4.tsv
so i,2,175,"[54, 175, 460, 526, 664, 747, 761, 765, 790, 831, 841]",SJW4.tsv
