Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be down,2,1,"[0, 1, 485]",SGGE.tsv
mum,1,73,"[0, 73, 313, 339, 353, 365, 435, 719, 928, 939, 964, 971]",SGGE.tsv
be the,2,89,"[0, 42, 89, 132, 212, 236, 445, 483, 491, 535, 587, 802, 944]",SGGE.tsv
time,1,96,"[0, 26, 96, 170, 172, 174, 226, 251, 276, 412, 430, 503, 514, 515, 523, 569, 605, 608, 698, 719, 747, 818, 882]",SGGE.tsv
last time,2,170,"[0, 170, 172, 276, 412, 503, 514, 515, 523, 605, 608]",SGGE.tsv
last,1,514,"[0, 74, 328, 503, 505, 514, 515, 523, 524, 596, 605, 608, 672, 703, 944]",SGGE.tsv
you be,2,459,"[0, 273, 355, 387, 459, 726, 729, 741, 760, 805, 831]",SGGE.tsv
you have,2,121,"[2, 121, 328, 353, 444, 497, 855, 910]",SGGE.tsv
well,1,19,"[4, 14, 19, 23, 57, 67, 78, 83, 101, 147, 172, 178, 187, 213, 215, 216, 217, 238, 268, 276, 286, 300, 306, 307, 350, 351, 354, 360, 363, 388, 395, 397, 402, 409, 413, 432, 453, 456, 478, 491, 574, 582, 592, 609, 612, 631, 659, 660, 662, 675, 685, 698, 700, 710, 714, 717, 745, 746, 759, 777, 789, 836, 856, 876, 878, 886, 888, 893, 896, 906, 912, 948, 954, 956, 964, 965, 984]",SGGE.tsv
as well,2,57,"[4, 57, 78, 300, 363, 456, 746, 759, 878, 964]",SGGE.tsv
do you,2,121,"[4, 121, 161, 265, 288, 290, 296, 302, 306, 322, 325, 328, 330, 332, 336, 365, 367, 420, 435, 454, 491, 532, 556, 576, 636, 639, 649, 695, 731, 775, 805, 811, 905, 909]",SGGE.tsv
when she go,3,9,"[6, 9]",SGGE.tsv
when she,2,37,"[6, 37, 144, 953]",SGGE.tsv
go,1,37,"[6, 9, 37, 59, 137, 141, 165, 167, 180, 186, 219, 238, 288, 301, 307, 328, 335, 375, 377, 391, 397, 437, 475, 493, 494, 495, 503, 505, 506, 509, 532, 575, 592, 599, 618, 622, 630, 646, 655, 709, 713, 719, 734, 744, 763, 764, 771, 775, 778, 781, 785, 793, 795, 890, 893, 898, 920, 954, 964, 987]",SGGE.tsv
be that,2,79,"[6, 79, 134, 284, 306, 310, 343, 389, 441, 444, 564, 573, 583, 597, 632, 634, 934, 951]",SGGE.tsv
she go,2,137,"[6, 137, 954]",SGGE.tsv
go away,2,186,"[6, 186, 618]",SGGE.tsv
yeah,1,10,"[5, 10, 11, 12, 13, 15, 21, 23, 26, 28, 32, 34, 35, 36, 39, 41, 49, 51, 52, 53, 55, 57, 58, 64, 66, 71, 72, 74, 76, 82, 83, 86, 87, 90, 97, 114, 116, 122, 131, 134, 139, 149, 151, 155, 157, 162, 165, 168, 170, 190, 201, 204, 205, 207, 210, 212, 239, 262, 265, 280, 285, 289, 297, 311, 315, 317, 319, 326, 328, 331, 333, 348, 352, 359, 361, 366, 371, 372, 377, 379, 380, 383, 398, 399, 400, 405, 416, 424, 438, 439, 442, 445, 466, 486, 488, 492, 503, 504, 506, 516, 521, 525, 533, 546, 549, 553, 558, 565, 568, 574, 577, 579, 582, 584, 587, 590, 593, 595, 608, 615, 621, 633, 634, 642, 683, 687, 689, 693, 699, 700, 704, 705, 718, 725, 728, 730, 732, 736, 739, 742, 743, 745, 748, 758, 767, 769, 770, 781, 782, 785, 792, 793, 795, 798, 810, 812, 816, 820, 822, 823, 832, 834, 840, 848, 850, 852, 859, 864, 865, 879, 881, 883, 884, 888, 890, 897, 899, 906, 912, 919, 924, 935, 946, 952, 960, 964, 966, 967, 976, 978, 979]",SGGE.tsv
that's,1,19,"[10, 19, 54, 74, 107, 108, 110, 111, 183, 192, 204, 218, 267, 306, 388, 407, 428, 548, 549, 582, 608, 634, 654, 655, 692, 694, 721, 759, 761, 773, 784, 862, 880, 898, 916, 931, 933, 964, 965, 980]",SGGE.tsv
isn't it,2,63,"[10, 54, 63, 64, 101, 185, 189, 191, 210, 246, 286, 308, 437, 472, 503, 520, 567, 655, 692, 896, 918]",SGGE.tsv
oh yeah,2,83,"[10, 74, 83, 201, 210, 379, 466, 506, 593, 718]",SGGE.tsv
yeah oh,2,466,"[10, 12, 74, 466, 590]",SGGE.tsv
oh it's,2,27,"[12, 27]",SGGE.tsv
nice,1,27,"[12, 27, 33, 36, 56, 57, 68, 74, 90, 152, 191, 305, 336, 353, 437, 444, 861, 927]",SGGE.tsv
a nice,2,57,"[12, 57, 74, 90, 305, 861]",SGGE.tsv
it's a,2,63,"[12, 32, 34, 63, 269, 407, 445, 571, 773, 793, 796, 851, 856, 893, 937]",SGGE.tsv
like,1,17,"[14, 17, 19, 31, 97, 123, 133, 152, 183, 189, 194, 215, 218, 228, 257, 273, 326, 333, 346, 357, 362, 363, 411, 454, 484, 505, 513, 537, 564, 569, 574, 588, 594, 608, 684, 709, 721, 725, 749, 759, 773, 775, 794, 796, 885, 914, 961, 964, 968, 979]",SGGE.tsv
money,1,37,"[14, 22, 37, 715, 759, 775, 796, 828, 893, 896, 898]",SGGE.tsv
tell,1,83,"[14, 83, 243, 396, 398, 443, 507, 623, 697, 964]",SGGE.tsv
a bite,2,127,"[14, 127, 132, 202, 275, 363, 407, 445, 446, 455, 552, 851, 861]",SGGE.tsv
bite like,2,133,"[14, 133]",SGGE.tsv
suppose,1,141,"[14, 141, 182, 200, 308, 686, 793, 856, 858, 886, 906]",SGGE.tsv
you can,2,168,"[14, 168, 298, 312, 377, 391, 393, 480, 667]",SGGE.tsv
they've,1,194,"[14, 22, 38, 194, 592, 596, 775, 964]",SGGE.tsv
bite,1,253,"[14, 127, 130, 132, 133, 202, 248, 253, 260, 262, 274, 275, 277, 310, 353, 363, 407, 445, 446, 455, 465, 524, 552, 608, 637, 638, 658, 845, 851, 861, 869]",SGGE.tsv
like the,2,796,"[14, 273, 454, 513, 796]",SGGE.tsv
money on,2,828,"[14, 22, 828, 898]",SGGE.tsv
i suppose,2,856,"[14, 200, 686, 793, 856, 858, 886]",SGGE.tsv
clean,1,272,"[16, 132, 272, 904, 905, 914]",SGGE.tsv
i haven't,2,197,"[18, 197, 987]",SGGE.tsv
oh no,2,420,"[18, 218, 246, 355, 420, 422, 499, 526]",SGGE.tsv
notice,1,664,"[18, 664, 870]",SGGE.tsv
no i,2,685,"[18, 54, 218, 407, 499, 505, 685, 715, 886]",SGGE.tsv
i'm,1,55,"[22, 55, 93, 108, 293, 300, 359, 382, 406, 448, 543, 578, 672, 715, 719, 745, 775]",SGGE.tsv
why haven't,2,386,"[22, 386]",SGGE.tsv
they haven't,2,418,"[22, 418, 599]",SGGE.tsv
i'm surprise,2,543,"[22, 543]",SGGE.tsv
bits and,2,25,"[24, 25]",SGGE.tsv
and the,2,880,"[24, 791, 880, 964]",SGGE.tsv
the bathroom,2,27,"[26, 27, 684]",SGGE.tsv
i think,2,43,"[26, 43, 96, 178, 293, 354, 355, 377, 420, 422, 424, 476, 524, 525, 580, 603, 678, 685, 709, 711, 719, 721, 749, 771, 961]",SGGE.tsv
it be,2,57,"[26, 57, 85, 148, 155, 219, 246, 320, 437, 440, 504, 590, 741, 749, 750, 752, 763, 804, 805, 810, 951]",SGGE.tsv
think,1,61,"[26, 43, 54, 61, 96, 110, 143, 161, 165, 178, 181, 182, 199, 293, 322, 324, 354, 355, 374, 377, 406, 420, 422, 424, 476, 491, 524, 539, 580, 587, 603, 609, 671, 678, 685, 709, 711, 715, 719, 721, 749, 750, 771, 778, 920, 954, 956, 961]",SGGE.tsv
have a,2,73,"[26, 73, 90, 96, 121, 127, 305, 311, 351, 375, 591, 695, 775, 866, 875]",SGGE.tsv
