Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
that's,1,15,"[0, 4, 14, 15, 39, 79, 82, 87, 109, 114, 122, 123, 126, 138, 157, 167, 172, 181, 182, 183, 189, 190, 196, 206, 212, 215, 231, 252, 288, 321, 322, 337, 351, 371, 378, 379, 383, 389, 393, 394, 402, 403, 416, 447, 476, 481, 497, 508, 534]",SQ2L.tsv
that's nice,2,122,"[0, 122, 371, 393, 394]",SQ2L.tsv
nice,1,96,"[0, 2, 4, 14, 21, 85, 96, 122, 138, 212, 231, 234, 321, 367, 371, 393, 394, 395, 402, 403, 463, 484]",SQ2L.tsv
these be,2,28,"[2, 28, 245]",SQ2L.tsv
do you,2,19,"[2, 19, 41, 44, 88, 90, 110, 130, 174, 204, 268, 304, 375, 391, 404, 414, 469, 489, 501, 517, 531, 545, 548]",SQ2L.tsv
put,1,63,"[2, 14, 19, 62, 63, 72, 77, 115, 118, 144, 153, 178, 192, 198, 445, 461, 530, 531, 532, 545, 549]",SQ2L.tsv
you just,2,139,"[2, 139, 203, 321]",SQ2L.tsv
can you,2,152,"[2, 98, 152, 186, 437, 498]",SQ2L.tsv
back,1,414,"[2, 414, 441, 468]",SQ2L.tsv
dad,1,53,"[2, 44, 53, 88, 97, 160, 235, 251, 293, 301, 439, 442, 541, 552]",SQ2L.tsv
horrible,1,4,"[3, 4, 40, 85, 283, 470, 481]",SQ2L.tsv
there that,2,48,"[4, 48]",SQ2L.tsv
nice i,2,122,"[4, 122]",SQ2L.tsv
oh that's,2,182,"[4, 82, 126, 182, 206, 212, 288, 393, 447]",SQ2L.tsv
picture,1,87,"[4, 40, 82, 87, 138, 204, 240, 241, 261, 265, 288, 472, 477, 478, 522, 524]",SQ2L.tsv
i be,2,275,"[4, 204, 275, 310, 383, 397, 455, 503, 512, 518]",SQ2L.tsv
day,1,152,"[4, 85, 152, 417, 419, 541]",SQ2L.tsv
go,1,39,"[6, 10, 39, 62, 79, 101, 103, 139, 151, 206, 216, 255, 261, 302, 304, 322, 333, 375, 417, 419, 427, 448, 457, 468, 484, 486, 488, 518, 519, 530, 536]",SQ2L.tsv
year,1,113,"[6, 113, 116, 293, 298, 300, 373]",SQ2L.tsv
go to,2,216,"[6, 10, 62, 216, 255, 302, 333, 417, 427, 457, 484, 518, 530, 536]",SQ2L.tsv
this year,2,300,"[6, 300]",SQ2L.tsv
you go,2,375,"[6, 375, 530, 536]",SQ2L.tsv
to go to,3,417,"[6, 10, 417, 457]",SQ2L.tsv
expensive,1,10,"[7, 10]",SQ2L.tsv
think,1,10,"[7, 10, 14, 27, 41, 75, 85, 129, 136, 153, 161, 193, 196, 198, 200, 210, 233, 239, 245, 258, 306, 325, 339, 367, 375, 380, 404, 468, 531, 536, 541]",SQ2L.tsv
i don't,2,10,"[9, 10, 111, 151, 233, 234, 235, 237, 312, 350, 358, 392, 435, 448, 455, 476, 481]",SQ2L.tsv
they're,1,69,"[10, 21, 36, 64, 69, 96, 101, 103, 151, 165, 190, 381, 474, 490]",SQ2L.tsv
want,1,96,"[10, 70, 72, 96, 204, 234, 304, 367, 424, 537, 545, 551]",SQ2L.tsv
want to,2,537,"[10, 204, 304, 424, 537, 551]",SQ2L.tsv
sharp,1,12,"[11, 12, 539]",SQ2L.tsv
it's not,2,193,"[12, 193, 321, 379, 407, 477, 478]",SQ2L.tsv
it's not very,3,379,"[12, 379]",SQ2L.tsv
not very sharp,3,476,"[12, 476]",SQ2L.tsv
get,1,14,"[7, 14, 30, 38, 48, 53, 58, 61, 66, 79, 88, 89, 90, 98, 137, 139, 154, 167, 169, 175, 208, 237, 240, 241, 325, 333, 336, 347, 370, 373, 375, 395, 422, 423, 429, 433, 442, 453, 455, 457, 459, 463, 470, 476, 485, 487, 493, 501, 504, 505, 519, 526, 530, 545]",SQ2L.tsv
teeny weeny,2,20,"[14, 20]",SQ2L.tsv
have you,2,32,"[14, 32, 56, 174, 428]",SQ2L.tsv
on it,2,79,"[14, 79, 115, 485]",SQ2L.tsv
say,1,105,"[14, 54, 95, 105, 108, 111, 116, 130, 159, 257, 259, 260, 306, 424, 437, 439]",SQ2L.tsv
a nice,2,212,"[14, 85, 138, 212, 231, 321, 367, 402, 403]",SQ2L.tsv
why have,2,240,"[14, 240]",SQ2L.tsv
it's get,2,175,"[14, 175, 485]",SQ2L.tsv
i just,2,175,"[14, 175, 198, 444, 509]",SQ2L.tsv
cos,1,16,"[13, 15, 16, 17, 48, 151, 215, 239, 247, 325, 336, 373, 420, 444, 476, 485, 506, 537]",SQ2L.tsv
cos she's,2,17,"[16, 17]",SQ2L.tsv
be that,2,21,"[11, 21, 27, 114, 117, 124, 138, 213, 284, 329, 334, 364, 454, 459]",SQ2L.tsv
that be,2,22,"[21, 22, 80, 193, 216, 274, 315, 339, 366, 372, 414, 475, 485]",SQ2L.tsv
her grandchild,2,22,"[21, 22]",SQ2L.tsv
orange,1,206,"[21, 206]",SQ2L.tsv
aren't they,2,381,"[21, 381]",SQ2L.tsv
's,1,139,"[25, 139, 255, 263, 310, 326, 482, 485, 487, 537]",SQ2L.tsv
what's,1,535,"[25, 170, 535, 538, 548]",SQ2L.tsv
photos,1,28,"[27, 28, 34, 38, 79, 113, 116, 118, 145, 318, 333, 336, 373, 424, 457, 470]",SQ2L.tsv
i think,2,75,"[27, 75, 85, 136, 153, 161, 193, 196, 200, 210, 239, 245, 258, 306, 325, 339, 367, 380]",SQ2L.tsv
oh be,2,283,"[27, 124, 138, 283]",SQ2L.tsv
they be,2,378,"[27, 378, 470, 534]",SQ2L.tsv
oh right,2,37,"[29, 37, 46, 230, 434, 440]",SQ2L.tsv
right,1,374,"[29, 46, 56, 88, 374, 426, 434, 436, 440, 442, 497, 534, 537]",SQ2L.tsv
photo,1,118,"[31, 35, 118, 119, 136, 367]",SQ2L.tsv
i find,2,127,"[31, 127, 131, 373]",SQ2L.tsv
years ago,2,216,"[31, 216, 229]",SQ2L.tsv
years,1,216,"[31, 216, 229]",SQ2L.tsv
find,1,452,"[31, 373, 452, 457]",SQ2L.tsv
ones,1,36,"[33, 36, 38, 107, 151, 452]",SQ2L.tsv
no they're,2,96,"[36, 96, 190]",SQ2L.tsv
no no,2,218,"[36, 218]",SQ2L.tsv
but i,2,38,"[9, 38, 151, 153, 358, 373, 455, 457, 512]",SQ2L.tsv
have get,2,79,"[38, 79, 459, 530]",SQ2L.tsv
i have,2,179,"[38, 179, 196, 220, 317, 372, 373, 417, 419, 437, 459, 465, 484]",SQ2L.tsv
bigger,1,502,"[38, 502]",SQ2L.tsv
yeah,1,53,"[42, 53, 59, 60, 61, 63, 65, 72, 75, 77, 81, 93, 97, 99, 101, 103, 108, 116, 123, 124, 125, 142, 149, 161, 165, 166, 168, 175, 177, 178, 181, 182, 184, 186, 187, 190, 191, 196, 197, 205, 206, 209, 216, 221, 228, 236, 242, 247, 260, 261, 264, 271, 287, 296, 300, 318, 319, 331, 333, 335, 343, 358, 361, 368, 373, 374, 377, 381, 387, 391, 403, 405, 413, 424, 429, 432, 438, 442, 451, 457, 458, 459, 460, 462, 463, 469, 483, 485, 487, 491, 492, 494, 499, 508, 512, 518, 520, 521, 531, 534, 536, 537, 539, 546]",SQ2L.tsv
dinner,1,79,"[44, 79, 423]",SQ2L.tsv
need,1,101,"[44, 101, 103, 151, 338, 341, 373, 453, 455]",SQ2L.tsv
with a,2,176,"[44, 176]",SQ2L.tsv
can't,1,190,"[44, 190, 248, 257, 435, 442, 485, 500, 508, 510, 543]",SQ2L.tsv
really,1,167,"[44, 167, 190, 193, 211, 243, 295, 405, 407, 448, 455, 466, 484, 485, 487, 518, 522, 524, 543]",SQ2L.tsv
see,1,75,"[44, 64, 75, 97, 190, 204, 362, 401, 476, 477, 485, 501, 532, 537, 551]",SQ2L.tsv
cover,1,165,"[44, 165, 196]",SQ2L.tsv
face,1,218,"[44, 218, 220, 310, 312, 360]",SQ2L.tsv
can't really,2,543,"[44, 543]",SQ2L.tsv
okay,1,96,"[46, 64, 78, 96, 100, 102, 106, 114, 357, 359, 421, 535, 544, 547]",SQ2L.tsv
in the,2,54,"[7, 35, 54, 62, 87, 136, 328, 414, 420, 422, 442, 484, 526, 537, 545, 546]",SQ2L.tsv
little,1,54,"[17, 54, 118, 122, 127, 223, 278, 288, 329, 342, 360, 363, 395, 408]",SQ2L.tsv
i'm not,2,54,"[30, 54, 526]",SQ2L.tsv
a little,2,127,"[54, 127, 342, 395, 408]",SQ2L.tsv
i'm,1,51,"[30, 51, 54, 95, 190, 216, 218, 238, 325, 398, 401, 420, 422, 423, 424, 427, 455, 526, 528, 536, 537]",SQ2L.tsv
girl,1,275,"[54, 270, 275]",SQ2L.tsv
have you do,3,174,"[56, 174, 428]",SQ2L.tsv
you do,2,111,"[56, 111, 152, 174, 428, 498, 500, 501, 551]",SQ2L.tsv
and what,2,402,"[56, 402]",SQ2L.tsv
i've,1,58,"[26, 30, 53, 55, 57, 58, 116, 139, 171, 208, 237, 325, 373, 400, 429, 433, 448, 457, 465, 470, 476, 477, 487, 493, 501, 506, 524, 545]",SQ2L.tsv
i've get,2,58,"[30, 58, 139, 208, 237, 325, 373, 429, 433, 457, 470, 476, 487, 501, 545]",SQ2L.tsv
good,1,60,"[39, 60, 86, 167, 172, 182, 189, 190, 261, 305, 375, 380, 476, 534]",SQ2L.tsv
yeah no,2,190,"[60, 190, 358]",SQ2L.tsv
sound,1,305,"[60, 85, 305]",SQ2L.tsv
put them,2,77,"[62, 63, 72, 77, 144, 153]",SQ2L.tsv
oh i,2,137,"[64, 137, 245, 248, 350, 367, 453, 501, 510, 519]",SQ2L.tsv
i see,2,362,"[64, 362, 501]",SQ2L.tsv
i do,2,223,"[66, 223, 296, 476, 491, 493]",SQ2L.tsv
get a,2,167,"[66, 167, 169, 208, 241, 325, 347, 395, 429]",SQ2L.tsv
i get,2,375,"[66, 373, 375, 519]",SQ2L.tsv
oh do,2,545,"[66, 532, 545]",SQ2L.tsv
three of us,3,68,"[13, 68, 76, 481]",SQ2L.tsv
two,1,67,"[22, 67, 68, 75, 76, 77, 101, 103, 143, 485, 487, 526]",SQ2L.tsv
us,1,395,"[68, 76, 367, 395, 485, 526]",SQ2L.tsv
of us,2,476,"[68, 76, 367, 476, 481]",SQ2L.tsv
you want,2,304,"[70, 72, 304, 424, 545]",SQ2L.tsv
one,1,74,"[3, 13, 39, 74, 103, 122, 136, 137, 169, 185, 190, 192, 194, 212, 224, 231, 367, 375, 381, 383, 389, 394, 395, 399, 402, 403, 404, 406, 473, 475, 476, 481, 485, 506, 518, 522]",SQ2L.tsv
