Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
salt and pepper in,4,1,"[0, 1]",SCWC.tsv
put,1,1,"[0, 1, 179, 227, 512, 599, 600, 650, 704, 721, 737]",SCWC.tsv
it do,2,257,"[0, 257]",SCWC.tsv
do that,2,298,"[0, 148, 298, 397, 465, 514, 766]",SCWC.tsv
shit,1,332,"[0, 28, 91, 218, 332, 427, 563, 608, 620]",SCWC.tsv
oh i,2,375,"[0, 62, 128, 211, 375, 391, 540]",SCWC.tsv
go,1,19,"[2, 19, 28, 64, 88, 90, 94, 108, 110, 115, 134, 140, 142, 144, 153, 156, 157, 161, 162, 165, 221, 227, 234, 235, 236, 238, 244, 246, 290, 292, 295, 328, 336, 337, 351, 352, 395, 396, 397, 414, 422, 424, 442, 444, 448, 449, 452, 457, 495, 517, 520, 546, 571, 615, 616, 617, 632, 656, 666, 668, 731]",SCWC.tsv
i'm,1,4,"[3, 4, 19, 34, 38, 67, 96, 98, 106, 114, 118, 121, 147, 175, 189, 263, 265, 316, 338, 366, 367, 368, 403, 411, 427, 428, 439, 448, 450, 488, 504, 506, 508, 552, 553, 555, 557, 558, 563, 571, 574, 583, 602, 604, 613, 620, 660, 661, 662, 686, 689, 702, 713, 716, 717, 722, 723, 725, 737, 751, 758]",SCWC.tsv
really,1,36,"[4, 16, 22, 36, 50, 96, 109, 114, 201, 202, 211, 222, 225, 244, 252, 254, 305, 326, 332, 362, 372, 380, 450, 456, 457, 463, 472, 476, 478, 506, 508, 510, 512, 514, 571, 590, 594, 606, 613, 631, 638, 641, 642, 679, 715, 757]",SCWC.tsv
i'm really scar,3,96,"[4, 96]",SCWC.tsv
scar,1,96,"[4, 96, 139]",SCWC.tsv
i'm really,2,114,"[4, 114, 450]",SCWC.tsv
bad,1,158,"[4, 50, 117, 158, 221, 244, 248, 362, 372, 561, 562, 664, 743, 783]",SCWC.tsv
i'm so,2,367,"[4, 316, 366, 367, 428, 448, 504, 713]",SCWC.tsv
like,1,6,"[3, 6, 13, 24, 35, 48, 91, 96, 100, 105, 106, 108, 110, 111, 112, 115, 117, 118, 122, 125, 133, 146, 152, 161, 162, 163, 165, 169, 178, 181, 189, 192, 204, 218, 221, 222, 224, 225, 227, 228, 238, 240, 246, 252, 258, 260, 279, 285, 287, 290, 295, 305, 312, 317, 332, 335, 336, 338, 361, 362, 363, 365, 372, 374, 375, 376, 380, 386, 390, 398, 425, 426, 435, 440, 444, 448, 450, 456, 457, 468, 475, 476, 480, 481, 486, 488, 504, 510, 548, 551, 558, 563, 571, 572, 574, 581, 583, 586, 594, 595, 597, 606, 609, 618, 634, 637, 639, 647, 666, 667, 690, 694, 695, 704, 721, 749, 754, 756, 760, 764]",SCWC.tsv
you just,2,108,"[6, 70, 108, 110, 111, 195, 221, 232, 234, 440]",SCWC.tsv
i like,2,363,"[6, 363, 372, 551, 558, 563, 571]",SCWC.tsv
actually,1,42,"[8, 42, 44, 141, 147, 174, 175, 177, 196, 306, 326, 431, 465, 467, 475, 481, 559, 597, 609, 682, 689, 723, 748]",SCWC.tsv
i don't,2,89,"[8, 41, 43, 56, 89, 90, 100, 104, 108, 109, 139, 143, 151, 161, 183, 185, 189, 220, 248, 326, 328, 338, 343, 348, 356, 374, 375, 377, 380, 391, 395, 418, 505, 634, 657, 665, 669, 679, 685, 692, 696, 722, 723, 755, 760, 766]",SCWC.tsv
no i,2,181,"[8, 122, 181, 248, 414, 635]",SCWC.tsv
yes,1,69,"[10, 69, 71, 268, 283, 370, 407, 448, 655]",SCWC.tsv
drop,1,12,"[3, 12]",SCWC.tsv
be a bite,3,27,"[12, 27, 238]",SCWC.tsv
be a,2,87,"[12, 27, 87, 238, 266, 395, 430, 431, 585, 597, 613, 615, 643, 699, 725, 743]",SCWC.tsv
a bite,2,106,"[12, 27, 106, 136, 238, 280, 380, 401, 452, 664, 685, 692]",SCWC.tsv
i'd,1,162,"[12, 162, 253, 276, 336, 338, 397, 509, 512, 641, 647, 690]",SCWC.tsv
that be,2,193,"[12, 28, 193, 210, 211, 238, 314, 406, 408, 569, 682, 686, 699, 743]",SCWC.tsv
bite,1,321,"[12, 238, 266, 280, 321, 380, 401, 664, 685, 692]",SCWC.tsv
that be a,3,699,"[12, 238, 699, 743]",SCWC.tsv
