Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
for kid,2,1,"[0, 1]",S46J.tsv
be a,2,1,"[0, 1, 2, 57, 232, 263, 268, 304, 342, 386]",S46J.tsv
one,1,1,"[0, 1, 2, 6, 13, 58, 117, 118, 120, 127, 173, 178, 214, 267, 312, 323, 340, 348, 355, 357, 388]",S46J.tsv
be the,2,9,"[0, 2, 9, 21, 176, 268, 330]",S46J.tsv
even,1,23,"[0, 23, 40, 230, 232]",S46J.tsv
like,1,32,"[0, 2, 11, 15, 17, 32, 34, 39, 100, 165, 204, 205, 207, 214, 218, 256, 340, 354, 355, 384]",S46J.tsv
get,1,26,"[0, 2, 15, 24, 26, 30, 31, 35, 41, 42, 139, 163, 167, 179, 185, 191, 237, 264, 267, 276, 310, 313, 314, 321, 355, 358, 359, 361, 365, 367, 370, 382, 385, 400, 401, 412]",S46J.tsv
do it,2,5,"[0, 5, 9, 10, 46, 248]",S46J.tsv
new,1,168,"[0, 168, 170]",S46J.tsv
say,1,237,"[0, 2, 55, 85, 163, 234, 237, 263, 268, 269, 270, 271, 272, 273, 275, 312, 314, 338, 375, 377, 395, 408]",S46J.tsv
have a,2,322,"[0, 2, 24, 266, 281, 307, 321, 322, 326, 330, 406]",S46J.tsv
what be,2,279,"[0, 2, 13, 78, 146, 279, 282, 303, 342, 371]",S46J.tsv
be it,2,279,"[0, 2, 78, 279, 282, 354, 380, 393]",S46J.tsv
i just,2,258,"[0, 2, 258, 261, 267, 268, 358]",S46J.tsv
the first time,3,389,"[0, 389]",S46J.tsv
the first,2,389,"[0, 176, 389]",S46J.tsv
i have a,3,406,"[0, 24, 406]",S46J.tsv
i have,2,406,"[0, 2, 18, 22, 355, 406]",S46J.tsv
i do,2,411,"[0, 2, 259, 411]",S46J.tsv
cos it,2,2,"[1, 2]",S46J.tsv
i think,2,2,"[1, 2, 3, 24, 44, 168, 174, 178, 214, 268]",S46J.tsv
cos,1,2,"[1, 2, 18, 25, 29, 35, 100, 163, 198, 237, 266, 307, 314, 355, 364, 400]",S46J.tsv
think,1,2,"[1, 2, 3, 8, 10, 24, 29, 42, 44, 129, 168, 174, 178, 214, 232, 237, 268, 340, 345, 351]",S46J.tsv
you have to,3,21,"[2, 15, 21, 35, 237, 363]",S46J.tsv
do you,2,21,"[2, 4, 8, 10, 21, 24, 26, 30, 55, 73, 163, 290, 303, 351, 373, 375, 377, 410]",S46J.tsv
have to,2,21,"[2, 15, 18, 21, 22, 35, 237, 281, 293, 312, 314, 336, 363, 382]",S46J.tsv
look like,2,32,"[2, 32]",S46J.tsv
do the,2,32,"[2, 13, 32, 51, 360, 361]",S46J.tsv
go,1,39,"[2, 39, 42, 44, 105, 117, 129, 168, 185, 189, 196, 239, 251, 253, 263, 268, 271, 276, 279, 283, 291, 293, 301, 310, 314, 334, 335, 354, 396, 399, 400]",S46J.tsv
with you,2,46,"[2, 46, 169, 408]",S46J.tsv
a bite,2,54,"[2, 54, 293]",S46J.tsv
a really,2,58,"[2, 58]",S46J.tsv
really,1,58,"[2, 10, 33, 58, 101, 112, 264, 361, 407, 408]",S46J.tsv
good,1,58,"[2, 58, 233, 276, 283, 341]",S46J.tsv
know,1,212,"[2, 10, 18, 24, 76, 204, 212, 219, 221, 224, 230, 232, 263, 267, 283, 307, 325, 340, 373, 384, 410]",S46J.tsv
that's,1,174,"[2, 11, 15, 42, 85, 106, 126, 163, 174, 249, 264, 268, 285, 408]",S46J.tsv
make,1,285,"[2, 285]",S46J.tsv
obviously,1,327,"[2, 13, 29, 327, 400]",S46J.tsv
it a,2,354,"[2, 354]",S46J.tsv
i just didn't,3,358,"[2, 358]",S46J.tsv
and if,2,366,"[2, 366]",S46J.tsv
and then,2,105,"[2, 24, 105, 125, 178, 239, 244, 263, 281, 284, 368]",S46J.tsv
he be,2,389,"[2, 268, 389]",S46J.tsv
what he,2,392,"[2, 392]",S46J.tsv
do and,2,395,"[2, 395]",S46J.tsv
take,1,136,"[2, 136, 141, 272, 401]",S46J.tsv
yeah,1,7,"[4, 7, 8, 9, 28, 44, 47, 93, 103, 149, 202, 207, 215, 228, 241, 245, 246, 255, 262, 271, 296, 308, 309, 323, 337, 341, 387, 388]",S46J.tsv
bite,1,54,"[8, 40, 54, 143, 394]",S46J.tsv
fit,1,10,"[1, 10, 11]",S46J.tsv
look,1,32,"[2, 10, 32, 33, 40, 89, 129, 201, 213, 321, 365]",S46J.tsv
always,1,84,"[10, 84, 322]",S46J.tsv
mean,1,64,"[11, 64, 68, 73, 339, 345, 365, 400, 404]",S46J.tsv
fit as,2,13,"[1, 13]",S46J.tsv
well,1,13,"[1, 13, 29, 33, 40, 42, 55, 56, 76, 92, 168, 183, 214, 223, 249, 280, 294, 307, 311, 326, 329, 338, 345, 361, 365, 388, 400, 410]",S46J.tsv
on you,2,32,"[13, 32]",S46J.tsv
have to wash,3,21,"[18, 21, 22]",S46J.tsv
wash,1,21,"[18, 21, 40]",S46J.tsv
i i,2,41,"[24, 41, 338]",S46J.tsv
short,1,32,"[29, 32, 35, 41, 42]",S46J.tsv
pant,1,32,"[29, 32, 34]",S46J.tsv
clothe,1,35,"[21, 35]",S46J.tsv
sorry,1,147,"[37, 144, 147, 184, 358, 372, 374]",S46J.tsv
though,1,60,"[40, 60, 167, 322, 353]",S46J.tsv
would,1,42,"[39, 42, 83, 239, 340, 341, 359]",S46J.tsv
need to get some,4,42,"[41, 42]",S46J.tsv
need to get,3,42,"[41, 42, 185]",S46J.tsv
yes,1,72,"[42, 63, 72, 74, 86, 122, 134, 186, 314, 351, 356, 398, 400, 411]",S46J.tsv
you could,2,378,"[42, 378]",S46J.tsv
to get,2,191,"[41, 42, 185, 191, 401]",S46J.tsv
so be,2,354,"[49, 173, 354]",S46J.tsv
talk,1,55,"[50, 54, 55, 408]",S46J.tsv
what do,2,339,"[55, 290, 303, 339, 351, 375, 377, 394]",S46J.tsv
this be,2,176,"[57, 176, 392]",S46J.tsv
please,1,271,"[63, 264, 271, 293]",S46J.tsv
tiga,1,84,"[81, 83, 84, 85, 87, 191, 192, 193, 194, 195, 201, 204, 208, 209]",S46J.tsv
tiga whicabim,2,85,"[84, 85, 87, 194, 195]",S46J.tsv
whicabim,1,85,"[82, 84, 85, 87, 90, 194, 195]",S46J.tsv
small,1,100,"[1, 100]",S46J.tsv
so that's,2,285,"[106, 285]",S46J.tsv
brussel sprout,2,132,"[117, 120, 121, 132, 300]",S46J.tsv
be there,2,170,"[128, 170, 343]",S46J.tsv
colour,1,141,"[136, 138, 141, 154, 159, 160, 161, 163, 167, 168, 170, 382]",S46J.tsv
what's,1,342,"[167, 342]",S46J.tsv
get it,2,358,"[179, 358, 401]",S46J.tsv
need to,2,183,"[41, 42, 183, 185, 296, 317, 359, 361, 375, 408]",S46J.tsv
she like,2,207,"[204, 207]",S46J.tsv
fran,1,222,"[186, 188, 222, 234]",S46J.tsv
she doesn't,2,225,"[89, 205, 224, 225, 230]",S46J.tsv
first,1,242,"[176, 242, 389]",S46J.tsv
cheese,1,254,"[203, 207, 253, 254, 256, 257, 263]",S46J.tsv
water,1,257,"[253, 254, 257]",S46J.tsv
kid,1,263,"[1, 263]",S46J.tsv
you get,2,264,"[26, 30, 264, 267, 385]",S46J.tsv
for the,2,389,"[264, 287, 389, 396, 404]",S46J.tsv
no you,2,269,"[266, 269, 361, 402]",S46J.tsv
say that,2,269,"[268, 269]",S46J.tsv
cannot,1,269,"[268, 269]",S46J.tsv
wait,1,392,"[268, 392, 407]",S46J.tsv
party,1,281,"[54, 281, 287]",S46J.tsv
about your,2,293,"[54, 293]",S46J.tsv
green,1,297,"[296, 297, 298, 307, 314, 315, 368, 393, 394]",S46J.tsv
need,1,42,"[38, 41, 42, 183, 185, 296, 303, 317, 359, 361, 394, 408]",S46J.tsv
do when,2,389,"[303, 389]",S46J.tsv
well i,2,307,"[1, 307]",S46J.tsv
leggings,1,310,"[298, 307, 310, 311, 312, 316]",S46J.tsv
brown,1,311,"[310, 311, 312]",S46J.tsv
three,1,350,"[314, 350, 355]",S46J.tsv
could,1,237,"[42, 237, 314, 378, 382]",S46J.tsv
robin hood,2,326,"[304, 322, 326, 330, 332, 333, 336, 363, 364, 388]",S46J.tsv
moustache,1,326,"[325, 326, 330]",S46J.tsv
a moustache,2,337,"[326, 330, 337]",S46J.tsv
nostalgic,1,339,"[338, 339]",S46J.tsv
hat,1,340,"[317, 322, 340, 344, 351, 354, 355, 382, 383, 385, 386]",S46J.tsv
a tricorn,2,342,"[340, 342, 351, 355]",S46J.tsv
a unicorn,2,347,"[344, 347, 357]",S46J.tsv
unicorn,1,347,"[346, 347, 357]",S46J.tsv
it's a,2,355,"[58, 355]",S46J.tsv
the hat,2,385,"[355, 385]",S46J.tsv
i need to,3,375,"[41, 375]",S46J.tsv
stick a pigeon feather in,5,381,"[380, 381]",S46J.tsv
sparkly,1,408,"[382, 383, 408, 409, 412]",S46J.tsv
he do,2,394,"[389, 392, 394]",S46J.tsv
forget,1,396,"[109, 396]",S46J.tsv
when he,2,396,"[389, 396]",S46J.tsv
meet,1,400,"[389, 400]",S46J.tsv
q bot,2,406,"[400, 406]",S46J.tsv
sparkly ring,2,409,"[408, 409, 412]",S46J.tsv
ooh,1,414,"[403, 414]",S46J.tsv
ooh la la,3,415,"[414, 415]",S46J.tsv
