Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
come,1,24,"[0, 24, 26, 27, 125, 311, 367, 369, 376, 380, 396, 433, 439, 458, 460, 473, 489, 577]",SE3W.tsv
's,1,323,"[0, 323, 365, 403, 405, 462, 565, 668, 676]",SE3W.tsv
she have to go back,5,4,"[3, 4, 5]",SE3W.tsv
go back,2,4,"[3, 4, 5, 140]",SE3W.tsv
have to,2,10,"[3, 4, 10, 49, 51, 61, 71, 140, 232, 307, 372, 407, 415, 422, 437, 489, 520, 523, 539, 565, 663, 678, 705]",SE3W.tsv
go,1,31,"[3, 4, 28, 31, 49, 56, 59, 66, 68, 71, 86, 90, 104, 105, 106, 121, 128, 140, 150, 151, 152, 157, 171, 189, 202, 204, 205, 216, 242, 245, 254, 255, 256, 259, 261, 263, 279, 285, 326, 346, 348, 353, 363, 367, 369, 370, 372, 375, 376, 378, 386, 396, 407, 412, 415, 422, 427, 451, 456, 458, 462, 473, 474, 482, 489, 508, 514, 525, 540, 545, 546, 554, 556, 565, 566, 659, 668, 705, 714, 717]",SE3W.tsv
to go,2,49,"[3, 4, 49, 71, 106, 242, 256, 346, 375, 396, 415, 422, 565, 705]",SE3W.tsv
she have to,3,9,"[3, 4, 9, 51]",SE3W.tsv
back,1,140,"[3, 4, 125, 140, 170, 380, 437, 439, 480, 489, 532, 552, 565, 587, 595, 682, 696, 705, 712]",SE3W.tsv
why do,2,216,"[4, 5, 216, 252, 647]",SE3W.tsv
have to go,3,415,"[4, 5, 415, 422, 565, 705]",SE3W.tsv
have to go back,4,705,"[4, 5, 705]",SE3W.tsv
can she,2,666,"[17, 21, 666]",SE3W.tsv
get,1,18,"[6, 9, 18, 19, 21, 26, 39, 49, 50, 54, 56, 66, 68, 71, 75, 83, 107, 131, 138, 140, 166, 168, 170, 176, 180, 222, 230, 233, 244, 246, 285, 314, 323, 324, 344, 369, 375, 376, 405, 414, 415, 419, 428, 434, 437, 442, 444, 445, 446, 447, 449, 450, 451, 456, 458, 460, 462, 464, 465, 467, 469, 470, 471, 473, 474, 477, 482, 487, 489, 492, 495, 498, 505, 506, 507, 510, 512, 543, 550, 552, 554, 556, 565, 575, 582, 585, 587, 595, 605, 609, 611, 614, 622, 624, 628, 643, 651, 674, 678, 679, 703]",SE3W.tsv
two,1,18,"[6, 16, 18, 29, 30, 61, 68, 80, 82, 189, 278, 324, 348, 374, 388, 394, 429, 489, 510, 551, 565, 577, 611, 714]",SE3W.tsv
months,1,19,"[18, 19, 24, 26, 590, 634]",SE3W.tsv
or something,2,49,"[18, 49, 68]",SE3W.tsv
something,1,68,"[18, 49, 68, 230, 293, 328, 396, 411, 482, 539, 540, 546]",SE3W.tsv
job,1,74,"[18, 21, 74, 230, 231, 232, 233, 234, 370, 392, 398, 442, 444, 445, 449, 622]",SE3W.tsv
leave,1,142,"[18, 142, 376, 382, 384, 489, 611, 705]",SE3W.tsv
could,1,171,"[18, 71, 171, 237, 247, 291, 462, 489, 659]",SE3W.tsv
get the,2,180,"[18, 71, 176, 180, 460, 609]",SE3W.tsv
with the,2,232,"[18, 232, 462, 485, 594, 640]",SE3W.tsv
the job,2,398,"[18, 398]",SE3W.tsv
get a,2,21,"[6, 21, 26, 54, 66, 71, 314, 405, 428, 442, 444, 445, 460, 462, 512, 614, 622, 703]",SE3W.tsv
company,1,21,"[12, 13, 21, 232, 437]",SE3W.tsv
social,1,21,"[14, 21]",SE3W.tsv
work,1,221,"[21, 220, 221, 222, 226, 241, 249, 299, 311, 407, 423, 435, 437, 573, 676, 705]",SE3W.tsv
with a,2,234,"[21, 71, 234, 243, 253, 369, 409]",SE3W.tsv
another,1,324,"[21, 324, 449]",SE3W.tsv
get a job,3,442,"[21, 442, 444, 445]",SE3W.tsv
two weeks ago,3,30,"[29, 30, 577]",SE3W.tsv
yeah,1,30,"[25, 30, 43, 51, 63, 69, 72, 74, 75, 85, 106, 112, 122, 126, 130, 132, 141, 152, 163, 171, 180, 182, 183, 187, 203, 207, 212, 216, 217, 225, 226, 232, 238, 244, 248, 250, 267, 277, 279, 281, 286, 291, 303, 309, 311, 322, 332, 344, 355, 357, 362, 363, 367, 369, 372, 396, 403, 417, 445, 448, 451, 453, 471, 475, 483, 487, 504, 516, 521, 527, 541, 548, 555, 565, 567, 572, 578, 621, 632, 641, 652, 657, 664, 666, 667, 672, 677, 680, 683, 701, 718]",SE3W.tsv
weeks ago,2,224,"[29, 30, 224, 261, 577]",SE3W.tsv
weeks,1,580,"[29, 30, 224, 545, 577, 580, 674]",SE3W.tsv
saw,1,32,"[29, 32, 58, 207, 210, 216, 627, 660]",SE3W.tsv
do in,2,38,"[32, 38]",SE3W.tsv
she do,2,51,"[32, 51, 131, 443, 484]",SE3W.tsv
house,1,89,"[32, 89, 171, 176, 212, 593, 594]",SE3W.tsv
in this,2,279,"[32, 79, 279, 399, 401, 462]",SE3W.tsv
like,1,34,"[3, 16, 24, 26, 34, 39, 51, 58, 65, 68, 71, 80, 86, 88, 106, 124, 132, 138, 140, 149, 188, 189, 191, 193, 199, 212, 216, 224, 230, 266, 291, 301, 304, 311, 324, 326, 328, 330, 332, 367, 369, 370, 372, 373, 375, 376, 394, 396, 399, 401, 405, 407, 415, 422, 423, 460, 474, 500, 504, 546, 550, 594, 605, 674, 716]",SE3W.tsv
dad,1,34,"[8, 34, 96, 164, 387, 495, 506, 526, 537, 546, 696]",SE3W.tsv
they're,1,34,"[33, 34, 150, 217, 394, 437]",SE3W.tsv
be like,2,68,"[34, 68, 71, 86, 106, 138, 216, 224, 230, 326, 332, 367, 369, 370, 372, 396, 407, 504]",SE3W.tsv
like be,2,674,"[34, 674]",SE3W.tsv
latterly,1,43,"[39, 42, 43, 44]",SE3W.tsv
good,1,59,"[31, 58, 59, 86, 142, 180, 182, 187, 192, 195, 199, 209, 230, 232, 256, 268, 321, 367, 437, 458, 463]",SE3W.tsv
i didn't,2,81,"[59, 81, 96, 312, 316, 332, 384, 386, 409, 454]",SE3W.tsv
thank,1,177,"[59, 177, 282, 392, 477, 506, 689]",SE3W.tsv
god,1,187,"[59, 125, 187, 210, 254, 382, 385, 387, 462]",SE3W.tsv
didn't go,2,202,"[59, 202, 376]",SE3W.tsv
gonna,1,61,"[26, 61, 73, 123, 372, 402, 437, 474, 508, 523, 525, 546, 643]",SE3W.tsv
do that,2,61,"[40, 61, 83, 101, 216, 230, 483]",SE3W.tsv
be one,2,61,"[49, 61]",SE3W.tsv
one,1,61,"[49, 58, 61, 77, 119, 150, 151, 216, 291, 324, 396, 447, 486, 489, 622, 659, 679, 713]",SE3W.tsv
coffee and,2,61,"[58, 61, 396]",SE3W.tsv
coffee,1,61,"[58, 61, 396]",SE3W.tsv
i'm,1,68,"[61, 68, 71, 226, 230, 330, 343, 345, 348, 349, 351, 370, 396, 409, 423, 427, 437, 456, 458, 460, 462, 464, 473, 474, 478, 521, 554, 565, 566, 646, 698, 720, 722]",SE3W.tsv
to do,2,120,"[9, 61, 120, 131, 226, 247, 344, 407, 483, 489, 515, 520, 554, 566, 610, 622, 628]",SE3W.tsv
gonna have to,3,372,"[61, 372, 523]",SE3W.tsv
have to do,3,61,"[9, 61, 407, 520]",SE3W.tsv
i'm gonna,2,474,"[61, 437, 474]",SE3W.tsv
have a,2,71,"[1, 68, 71, 81, 97, 343, 367, 369, 374, 375, 403, 433, 435, 451, 577, 673, 676]",SE3W.tsv
well,1,71,"[1, 7, 8, 41, 71, 80, 84, 90, 104, 132, 157, 189, 196, 247, 255, 275, 278, 279, 299, 302, 317, 324, 326, 348, 369, 371, 372, 373, 378, 384, 386, 387, 398, 412, 414, 437, 439, 445, 457, 458, 464, 483, 495, 527, 531, 540, 542, 550, 564, 565, 585, 586, 590, 592, 595, 599, 620, 630, 642, 676, 680, 682, 690, 702, 712, 715]",SE3W.tsv
know,1,39,"[16, 26, 38, 39, 57, 68, 71, 73, 75, 77, 96, 113, 126, 161, 216, 230, 232, 249, 256, 276, 293, 294, 301, 341, 371, 382, 390, 396, 399, 407, 437, 445, 451, 454, 455, 456, 458, 462, 464, 565, 570, 575, 585, 587, 606, 625, 628, 714]",SE3W.tsv
in law,2,71,"[20, 23, 24, 71, 75]",SE3W.tsv
you know,2,71,"[26, 39, 68, 71, 75, 77, 113, 161, 216, 232, 249, 276, 293, 301, 371, 396, 399, 407, 437, 445, 451, 455, 458, 462, 464, 565, 570, 628]",SE3W.tsv
go to,2,71,"[31, 49, 56, 66, 71, 86, 104, 128, 189, 242, 245, 259, 261, 263, 279, 285, 326, 363, 370, 372, 375, 376, 378, 386, 415, 422, 427, 451, 456, 668]",SE3W.tsv
it be,2,71,"[31, 47, 49, 58, 71, 73, 77, 89, 119, 142, 147, 156, 163, 180, 185, 187, 193, 195, 212, 216, 221, 230, 257, 263, 275, 287, 302, 311, 332, 346, 380, 460, 500, 504, 583, 610, 642, 713]",SE3W.tsv
much,1,71,"[31, 71, 187, 217, 234, 276, 332, 370, 399, 508, 513]",SE3W.tsv
hotel,1,71,"[47, 66, 71, 195, 198]",SE3W.tsv
arrive,1,71,"[47, 71, 142]",SE3W.tsv
to get,2,71,"[9, 49, 71, 140, 375, 451, 456, 487, 575, 624]",SE3W.tsv
say,1,71,"[23, 49, 68, 71, 73, 75, 77, 81, 89, 125, 126, 150, 237, 239, 247, 339, 370, 372, 397, 407, 437, 449, 451, 456, 457, 458, 460, 462, 464, 473, 480, 483, 485, 489, 492, 505, 546, 554, 556, 565, 566, 573, 583, 587, 594]",SE3W.tsv
give,1,71,"[49, 68, 71, 135, 138, 176, 301, 326, 328, 456, 462, 480, 489, 532]",SE3W.tsv
she didn't,2,71,"[54, 71, 454, 483]",SE3W.tsv
didn't get,2,71,"[54, 71, 550]",SE3W.tsv
but she,2,71,"[54, 71, 75, 123, 127, 372, 440, 442, 473]",SE3W.tsv
and she,2,71,"[56, 71, 73, 77, 121, 123, 125, 295, 312, 367, 369, 370, 372, 376, 451, 462, 473, 483, 565]",SE3W.tsv
like a,2,71,"[58, 71, 191, 304, 332, 405, 407, 500, 504]",SE3W.tsv
get a taxi,3,71,"[66, 71]",SE3W.tsv
to the,2,71,"[66, 71, 128, 242, 245, 256, 263, 279, 367, 369, 372, 375, 376, 378, 396, 415, 422, 552, 593, 594]",SE3W.tsv
on the,2,71,"[66, 71, 105, 206, 369, 448, 466, 470, 471, 532, 565, 581, 614, 635]",SE3W.tsv
taxi,1,71,"[66, 68, 71]",SE3W.tsv
he be like,3,71,"[68, 71]",SE3W.tsv
the taxi,2,71,"[68, 71]",SE3W.tsv
he be,2,71,"[68, 71, 216, 306, 380, 396, 398, 405, 409, 556, 639, 641]",SE3W.tsv
be a,2,71,"[68, 71, 89, 103, 157, 195, 210, 212, 291, 365, 392, 460, 500, 659]",SE3W.tsv
say the,2,89,"[71, 73, 89]",SE3W.tsv
want to go,3,106,"[71, 106, 396, 565]",SE3W.tsv
want to,2,106,"[71, 106, 226, 326, 396, 554, 565, 621, 624, 628]",SE3W.tsv
guide,1,97,"[71, 97, 134, 136, 138, 216]",SE3W.tsv
obviously,1,149,"[71, 149, 402]",SE3W.tsv
of it,2,171,"[71, 171, 175, 355, 357, 405, 480]",SE3W.tsv
need a,2,182,"[71, 182, 199, 252, 346, 615]",SE3W.tsv
and they,2,189,"[71, 189, 212, 489]",SE3W.tsv
well we,2,189,"[71, 104, 189, 437, 585]",SE3W.tsv
so they,2,212,"[71, 212, 266]",SE3W.tsv
hang,1,212,"[71, 212]",SE3W.tsv
and he be,3,216,"[71, 216]",SE3W.tsv
and he,2,216,"[71, 216, 306, 396, 407, 422, 458, 473, 540, 641]",SE3W.tsv
speak,1,216,"[71, 216]",SE3W.tsv
there and,2,216,"[71, 121, 123, 216, 346, 587]",SE3W.tsv
so he,2,232,"[71, 232, 405, 422, 464, 636]",SE3W.tsv
which be,2,232,"[71, 150, 232, 268, 409, 464, 585, 643, 668]",SE3W.tsv
speak to,2,238,"[71, 238, 285, 521]",SE3W.tsv
do you,2,202,"[71, 134, 144, 161, 186, 202, 222, 237, 254, 280, 374, 391, 396, 408, 455, 573, 647, 663, 700, 709, 712]",SE3W.tsv
well do,2,302,"[71, 302]",SE3W.tsv
want,1,249,"[71, 106, 226, 249, 312, 319, 326, 328, 332, 396, 464, 525, 554, 556, 565, 566, 616, 617, 621, 624, 628, 631, 648, 660]",SE3W.tsv
go on,2,105,"[71, 105, 369, 714]",SE3W.tsv
a guy,2,369,"[71, 369]",SE3W.tsv
on a,2,369,"[71, 369]",SE3W.tsv
say it,2,372,"[71, 77, 372, 460]",SE3W.tsv
the first,2,376,"[71, 376]",SE3W.tsv
and he be like,4,396,"[71, 396]",SE3W.tsv
need,1,182,"[71, 179, 182, 199, 252, 346, 407, 458, 460, 515, 530, 533, 538, 548, 615, 680]",SE3W.tsv
phone,1,407,"[71, 407, 462, 489, 568]",SE3W.tsv
across,1,422,"[71, 422]",SE3W.tsv
business,1,422,"[71, 422]",SE3W.tsv
do you know,3,455,"[71, 161, 455]",SE3W.tsv
you'll have,2,546,"[71, 546]",SE3W.tsv
take,1,386,"[71, 386, 483, 485, 520, 546, 549, 662, 666, 678, 681]",SE3W.tsv
guy,1,577,"[71, 577]",SE3W.tsv
as well,2,630,"[71, 495, 599, 630, 676]",SE3W.tsv
think,1,73,"[22, 73, 77, 96, 104, 107, 113, 142, 195, 196, 198, 234, 237, 307, 308, 330, 369, 376, 403, 446, 454, 526, 532, 539, 546, 548, 680]",SE3W.tsv
and everything,2,73,"[49, 73, 178]",SE3W.tsv
thing,1,73,"[46, 49, 73, 128, 132, 247, 402, 462, 504, 552, 565]",SE3W.tsv
we're,1,73,"[68, 73, 456, 525, 674, 705]",SE3W.tsv
everything,1,138,"[73, 138, 178, 457]",SE3W.tsv
he know,2,230,"[73, 230]",SE3W.tsv
right,1,73,"[67, 73, 168, 291, 400, 437, 439, 448, 451, 462, 483, 572]",SE3W.tsv
at all,2,294,"[73, 294, 312, 332, 409, 546, 562, 720, 722]",SE3W.tsv
