Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
nice,1,5,"[0, 5, 20, 140, 157, 222, 232, 235, 263, 270, 271, 282, 292, 307, 311, 325, 328, 361, 422, 440, 446, 473, 477, 565, 656, 679, 693, 709, 710, 714, 719, 720, 743, 746, 797, 801, 809, 826, 912, 914, 923, 985, 1037]",SEJK.tsv
yes,1,11,"[2, 4, 10, 11, 13, 15, 22, 25, 26, 29, 30, 33, 39, 41, 43, 50, 55, 56, 62, 77, 85, 87, 94, 102, 104, 105, 115, 122, 130, 131, 132, 146, 147, 150, 154, 156, 164, 168, 169, 188, 190, 196, 204, 216, 222, 226, 228, 230, 236, 238, 242, 249, 260, 264, 267, 300, 308, 314, 315, 317, 323, 326, 331, 334, 340, 342, 350, 380, 382, 404, 416, 420, 423, 426, 429, 439, 441, 446, 449, 451, 452, 454, 456, 468, 488, 498, 500, 507, 508, 510, 513, 514, 521, 522, 539, 541, 545, 552, 554, 561, 564, 574, 576, 578, 581, 583, 590, 592, 594, 601, 608, 612, 614, 618, 619, 627, 628, 632, 636, 649, 651, 680, 682, 684, 687, 688, 692, 694, 698, 699, 703, 708, 715, 716, 717, 720, 736, 738, 741, 744, 747, 755, 758, 790, 793, 799, 803, 805, 818, 833, 834, 838, 842, 853, 854, 858, 859, 860, 867, 872, 875, 881, 882, 883, 888, 890, 897, 900, 902, 904, 912, 913, 916, 921, 923, 927, 928, 934, 936, 942, 947, 954, 958, 966, 973, 979, 983, 985, 987, 989, 993, 1001, 1003, 1011, 1013, 1014, 1017, 1019, 1027, 1032, 1034]",SEJK.tsv
yes it,2,29,"[2, 4, 29, 77, 105, 314, 521, 545, 601, 636, 720]",SEJK.tsv
mm yes,2,56,"[4, 56, 156, 867, 881, 989]",SEJK.tsv
it do,2,422,"[4, 105, 422]",SEJK.tsv
good,1,8,"[1, 3, 8, 9, 26, 75, 77, 155, 231, 245, 247, 249, 251, 260, 272, 274, 296, 316, 317, 349, 356, 405, 422, 436, 438, 536, 547, 558, 631, 655, 689, 698, 699, 700, 706, 715, 751, 757, 764, 807, 814, 825, 916, 921, 926, 934, 937, 948, 957, 978, 980, 989, 999, 1008, 1014, 1017, 1027]",SEJK.tsv
lot,1,8,"[5, 8, 79, 144, 203, 341, 488, 618, 862]",SEJK.tsv
a lot,2,52,"[8, 52, 79, 110, 144, 203, 241, 395, 618, 809, 862, 893, 915, 964, 968]",SEJK.tsv
long,1,10,"[1, 10, 435]",SEJK.tsv
in a,2,74,"[10, 74, 153, 210, 230, 386, 399]",SEJK.tsv
time,1,74,"[10, 37, 74, 174, 183, 376, 395, 435, 553, 569, 583, 598, 633, 638, 697, 743, 832, 946, 990, 1004]",SEJK.tsv
yes i,2,323,"[10, 190, 323, 350, 404, 488, 618, 636, 684, 890, 966]",SEJK.tsv
sleep in,2,362,"[10, 362]",SEJK.tsv
a long,2,362,"[10, 362, 435, 891]",SEJK.tsv
a long time,3,1004,"[10, 435, 1004]",SEJK.tsv
have a,2,356,"[13, 164, 170, 198, 200, 356, 418, 490, 509, 514, 630, 743, 819, 964, 966, 968, 986, 988]",SEJK.tsv
that's,1,15,"[9, 15, 20, 23, 26, 39, 55, 144, 155, 163, 164, 169, 184, 188, 190, 222, 231, 237, 244, 263, 274, 282, 283, 287, 299, 307, 311, 328, 350, 356, 360, 361, 382, 413, 436, 441, 446, 489, 490, 513, 519, 530, 536, 538, 544, 572, 576, 582, 631, 655, 698, 699, 710, 714, 731, 764, 801, 814, 821, 878, 909, 914, 916, 921, 923, 926, 978, 981, 986, 998, 1038]",SEJK.tsv
thank you,2,234,"[15, 17, 139, 230, 234, 475, 760, 781, 790, 795, 797, 824, 997, 1026, 1037]",SEJK.tsv
and i,2,112,"[17, 112, 266, 520, 534, 602, 713, 716, 978]",SEJK.tsv
email,1,391,"[17, 21, 319, 391]",SEJK.tsv
well,1,21,"[9, 21, 32, 67, 87, 101, 105, 107, 124, 125, 143, 151, 157, 168, 169, 194, 335, 384, 390, 391, 417, 433, 453, 467, 490, 530, 534, 553, 557, 566, 674, 676, 685, 687, 702, 713, 721, 745, 772, 798, 824, 830, 842, 897, 916, 917, 920, 926, 962, 964, 970, 986, 1000, 1013, 1025]",SEJK.tsv
well she,2,384,"[21, 384]",SEJK.tsv
actually,1,193,"[21, 69, 73, 193, 393, 475, 790, 829, 893, 907, 919, 929]",SEJK.tsv
yeah,1,23,"[18, 23, 29, 47, 53, 63, 68, 70, 72, 75, 84, 89, 106, 108, 134, 158, 162, 170, 171, 173, 183, 185, 189, 199, 207, 209, 211, 213, 219, 221, 223, 224, 236, 238, 259, 270, 287, 295, 302, 320, 354, 366, 399, 421, 442, 447, 459, 461, 463, 465, 491, 497, 499, 501, 512, 518, 519, 526, 528, 531, 532, 551, 556, 559, 562, 566, 575, 584, 597, 605, 611, 615, 621, 631, 644, 645, 648, 653, 658, 659, 667, 669, 673, 678, 722, 728, 730, 734, 750, 768, 836, 843, 849, 856, 869, 871, 879, 894, 896, 899, 918, 963, 1014]",SEJK.tsv
erm that's,2,356,"[23, 356]",SEJK.tsv
that's about,2,986,"[23, 986]",SEJK.tsv
read,1,243,"[24, 137, 243, 257, 258, 455, 553, 891, 907, 1023]",SEJK.tsv
a bite,2,294,"[24, 222, 294, 297, 407, 425, 521, 737, 755, 972, 984]",SEJK.tsv
ah yes,2,26,"[25, 26, 164, 204, 267, 420, 684, 834, 890, 942]",SEJK.tsv
yes that's,2,39,"[26, 39, 55, 164, 188, 222, 382, 513, 576, 698, 916, 921]",SEJK.tsv
like,1,26,"[12, 26, 44, 55, 87, 121, 157, 175, 182, 187, 190, 208, 215, 222, 246, 303, 308, 479, 488, 490, 500, 517, 523, 676, 683, 687, 737, 749, 751, 762, 800, 855, 897, 901, 911, 992]",SEJK.tsv
very good i,3,247,"[26, 247]",SEJK.tsv
very good,2,260,"[26, 260, 715, 1017]",SEJK.tsv
start,1,488,"[26, 334, 488, 577, 770]",SEJK.tsv
quite,1,52,"[28, 32, 52, 131, 157, 203, 222, 368, 384, 503, 612, 646, 754, 891, 937, 957, 1004]",SEJK.tsv
interest,1,57,"[28, 32, 57, 87, 131, 488, 600, 602, 612, 828, 893]",SEJK.tsv
yes and,2,264,"[30, 264, 614, 715]",SEJK.tsv
and it's,2,201,"[30, 201, 294, 683]",SEJK.tsv
look,1,32,"[3, 32, 164, 230, 422, 721, 797, 915]",SEJK.tsv
cos,1,110,"[32, 38, 95, 110, 112, 159, 200, 218, 220, 231, 237, 249, 299, 337, 369, 395, 458, 464, 488, 525, 565, 591, 592, 652, 654, 789, 792, 850, 864, 891, 907, 916, 929, 958, 960]",SEJK.tsv
two,1,143,"[32, 143, 297, 323, 374, 430, 455, 582, 584, 737]",SEJK.tsv
as well,2,713,"[32, 67, 107, 390, 553, 713, 745, 798, 1000]",SEJK.tsv
it's quite,2,891,"[32, 503, 754, 891, 957]",SEJK.tsv
cos it's,2,591,"[32, 159, 200, 369, 458, 591, 592, 891]",SEJK.tsv
soldier,1,59,"[34, 59, 64]",SEJK.tsv
and then,2,264,"[36, 40, 42, 188, 206, 210, 212, 237, 264, 525, 567, 568, 614, 701, 802, 868, 889, 955]",SEJK.tsv
how the,2,767,"[36, 767]",SEJK.tsv
also,1,151,"[36, 38, 151, 802]",SEJK.tsv
treat,1,59,"[37, 38, 59, 701]",SEJK.tsv
at that,2,958,"[37, 958]",SEJK.tsv
treat very,2,59,"[38, 59]",SEJK.tsv
be cos,2,112,"[38, 112]",SEJK.tsv
difficult,1,470,"[38, 51, 178, 470]",SEJK.tsv
they be,2,729,"[38, 602, 729, 834]",SEJK.tsv
must've,1,800,"[38, 51, 800]",SEJK.tsv
have to,2,54,"[40, 54, 134, 362, 386, 466, 652, 680, 885, 957]",SEJK.tsv
back,1,239,"[40, 67, 239, 547, 666, 691, 941]",SEJK.tsv
come,1,345,"[40, 67, 345, 360, 364, 376, 547, 636, 638, 644, 662, 691, 876, 955]",SEJK.tsv
come back,2,691,"[40, 67, 547, 691]",SEJK.tsv
sort of,2,52,"[42, 52, 84, 114, 121, 441, 466, 616, 674, 729, 974]",SEJK.tsv
all the,2,337,"[42, 155, 235, 337, 376, 598, 659, 824]",SEJK.tsv
see,1,350,"[42, 44, 81, 157, 214, 350, 355, 641, 831, 872, 961]",SEJK.tsv
sort,1,374,"[42, 84, 374, 376, 441, 466, 616, 674, 705, 729, 787, 974]",SEJK.tsv
it as a,3,731,"[42, 731]",SEJK.tsv
change,1,74,"[44, 74, 868, 878, 880, 909]",SEJK.tsv
people,1,101,"[44, 101, 112, 212, 330, 371, 488, 517, 654, 667, 790, 837, 889, 907, 909]",SEJK.tsv
make,1,121,"[44, 121, 133, 222, 235, 237, 488, 647, 707, 748, 883]",SEJK.tsv
be to,2,380,"[44, 380]",SEJK.tsv
like that,2,175,"[44, 55, 175, 246, 676, 749]",SEJK.tsv
of course,2,103,"[44, 103, 169, 729]",SEJK.tsv
people who,2,889,"[44, 889, 909]",SEJK.tsv
course,1,567,"[44, 103, 169, 567, 770, 1006]",SEJK.tsv
want to,2,418,"[46, 71, 237, 418, 557, 674, 675, 978, 1002, 1023]",SEJK.tsv
want,1,474,"[46, 71, 212, 237, 418, 474, 478, 557, 605, 674, 675, 794, 978, 1002, 1023, 1025]",SEJK.tsv
go,1,114,"[48, 114, 123, 142, 154, 164, 196, 239, 332, 350, 373, 483, 567, 569, 614, 654, 704, 790, 800, 802, 876, 889, 895, 951, 1002, 1010, 1012]",SEJK.tsv
the same,2,121,"[48, 121, 883, 937, 938]",SEJK.tsv
in the,2,160,"[48, 67, 81, 90, 95, 159, 160, 174, 196, 249, 360, 362, 388, 453, 488, 492, 790, 828, 909, 915, 941, 955, 990]",SEJK.tsv
way,1,273,"[48, 273, 362]",SEJK.tsv
and they be,3,729,"[48, 467, 729]",SEJK.tsv
and they,2,289,"[48, 198, 289, 467, 606, 729, 800]",SEJK.tsv
with it,2,130,"[48, 130, 215, 216, 929]",SEJK.tsv
right,1,55,"[27, 39, 55, 65, 117, 123, 144, 164, 252, 270, 274, 282, 290, 312, 338, 357, 375, 382, 413, 416, 443, 456, 540, 572, 576, 610, 655, 690, 724, 749, 786, 812, 908, 915, 932, 939, 969, 1035]",SEJK.tsv
yes that's right,3,55,"[39, 55, 164, 382, 576]",SEJK.tsv
seem,1,101,"[55, 101, 105, 116, 862, 966]",SEJK.tsv
that's right,2,655,"[55, 164, 413, 572, 576, 655]",SEJK.tsv
it seem,2,83,"[55, 83, 966]",SEJK.tsv
about the,2,64,"[54, 64, 161]",SEJK.tsv
this be,2,376,"[64, 376, 755]",SEJK.tsv
this be about,3,397,"[64, 397]",SEJK.tsv
be about,2,727,"[64, 727, 729, 802]",SEJK.tsv
florida,1,76,"[66, 76]",SEJK.tsv
it be,2,67,"[29, 67, 69, 77, 121, 247, 314, 368, 442, 445, 467, 473, 477, 545, 636, 720, 725, 759, 885, 929]",SEJK.tsv
which be,2,245,"[67, 245, 258, 287, 292, 488, 537, 866]",SEJK.tsv
else,1,272,"[67, 272, 557, 994, 1017]",SEJK.tsv
which be particularly,3,292,"[67, 292]",SEJK.tsv
bad,1,368,"[67, 237, 368, 376, 525, 725, 821]",SEJK.tsv
be the,2,128,"[67, 87, 128, 376, 933]",SEJK.tsv
particularly,1,798,"[67, 620, 798, 893]",SEJK.tsv
state,1,895,"[67, 895, 907]",SEJK.tsv
probably,1,121,"[69, 121, 343]",SEJK.tsv
worse,1,401,"[69, 73, 401]",SEJK.tsv
leave,1,481,"[69, 481, 525, 526, 950]",SEJK.tsv
work,1,1011,"[69, 443, 606, 620, 1011, 1012]",SEJK.tsv
and the,2,301,"[71, 90, 161, 301, 330, 864]",SEJK.tsv
get,1,73,"[16, 52, 54, 73, 127, 155, 157, 163, 203, 216, 249, 272, 307, 337, 350, 362, 388, 452, 453, 517, 518, 534, 553, 626, 667, 685, 709, 711, 723, 759, 771, 792, 804, 810, 832, 833, 837, 864, 871, 874, 887, 935, 994, 1000, 1009]",SEJK.tsv
so it,2,759,"[73, 759, 933]",SEJK.tsv
it's good,2,751,"[75, 155, 558, 751, 757, 807, 1027]",SEJK.tsv
yes it be,3,77,"[29, 77, 314, 545, 636, 720]",SEJK.tsv
be good,2,245,"[77, 245, 699, 934, 989, 1014]",SEJK.tsv
think,1,79,"[25, 79, 87, 92, 110, 131, 163, 172, 237, 239, 247, 266, 297, 350, 398, 401, 442, 467, 479, 480, 485, 489, 520, 529, 580, 602, 644, 647, 691, 701, 713, 723, 733, 798, 804, 811, 861, 896, 929, 943, 961, 978, 980]",SEJK.tsv
a lot of,3,79,"[52, 79, 203, 395, 618, 809, 915, 964]",SEJK.tsv
there's,1,79,"[54, 79, 103, 105, 231, 374, 455, 523, 618, 784, 839, 925]",SEJK.tsv
i think,2,110,"[79, 87, 92, 110, 163, 172, 237, 239, 247, 266, 297, 398, 442, 467, 479, 480, 520, 580, 602, 644, 691, 701, 713, 723, 733, 804, 811, 861, 896, 929, 961, 978]",SEJK.tsv
lot of,2,341,"[79, 203, 341, 488, 618]",SEJK.tsv
there's a,2,925,"[79, 618, 925]",SEJK.tsv
really,1,294,"[81, 210, 212, 237, 294, 318, 365, 460, 494, 735, 807, 840, 868, 878, 943, 1031]",SEJK.tsv
you don't,2,488,"[81, 452, 488, 494, 517, 871, 957]",SEJK.tsv
don't really,2,807,"[81, 494, 807]",SEJK.tsv
i remember,2,87,"[31, 87, 748]",SEJK.tsv
remember,1,87,"[31, 87, 585, 748, 802]",SEJK.tsv
be completely,2,116,"[87, 116]",SEJK.tsv
you remember,2,802,"[87, 802]",SEJK.tsv
well yes,2,169,"[87, 105, 169, 842, 916]",SEJK.tsv
er what i,3,982,"[87, 982]",SEJK.tsv
one,1,90,"[31, 90, 131, 146, 164, 180, 184, 188, 212, 246, 258, 266, 272, 314, 316, 322, 455, 496, 577, 585, 589, 755, 796, 846, 887, 893]",SEJK.tsv
would,1,90,"[12, 90, 95, 98, 118, 479, 652, 656, 762, 846, 868, 911, 934]",SEJK.tsv
that be,2,299,"[90, 92, 271, 299, 383, 467, 893, 913, 937, 985, 999, 1013, 1014, 1037]",SEJK.tsv
choice,1,412,"[90, 412]",SEJK.tsv
sit,1,763,"[90, 763]",SEJK.tsv
eat,1,978,"[90, 789, 978]",SEJK.tsv
be very,2,247,"[92, 247, 260, 477, 488, 715, 720, 841]",SEJK.tsv
i think that,3,733,"[92, 733]",SEJK.tsv
think that,2,798,"[92, 798]",SEJK.tsv
that wouldn't happen,3,118,"[95, 118]",SEJK.tsv
would it,2,118,"[95, 118]",SEJK.tsv
happen,1,889,"[95, 889]",SEJK.tsv
cos er that,3,929,"[95, 929]",SEJK.tsv
be that,2,98,"[14, 61, 98, 121, 467, 540, 719, 889]",SEJK.tsv
problems,1,925,"[105, 740, 925]",SEJK.tsv
oh right,2,117,"[27, 117, 144, 252, 270, 274, 282, 290, 312, 338, 375, 416, 443, 610, 690, 724, 749, 939, 1035]",SEJK.tsv
soup,1,124,"[3, 124, 127, 128, 129, 133, 222, 311]",SEJK.tsv
today,1,127,"[118, 127, 327, 534, 828, 833, 990]",SEJK.tsv
twice,1,417,"[127, 417, 432, 433]",SEJK.tsv
that one,2,131,"[31, 131, 246, 258, 314, 585]",SEJK.tsv
yes yes,2,131,"[39, 131, 190, 875]",SEJK.tsv
summer,1,160,"[131, 160, 330, 946]",SEJK.tsv
be quite,2,368,"[131, 368]",SEJK.tsv
spring,1,131,"[130, 131, 946, 947, 955]",SEJK.tsv
you can,2,227,"[133, 194, 204, 214, 222, 226, 227, 228, 235, 237, 241, 763, 789, 889]",SEJK.tsv
though,1,384,"[133, 384, 841, 874, 964, 988]",SEJK.tsv
anything,1,133,"[130, 133, 175, 215, 557, 725, 828, 957]",SEJK.tsv
know,1,135,"[114, 121, 135, 177, 193, 200, 243, 249, 301, 323, 325, 335, 395, 397, 409, 448, 496, 504, 511, 515, 517, 553, 616, 626, 664, 723, 772, 789, 802, 837, 885, 925, 948, 960, 972, 976, 990]",SEJK.tsv
i don't know,3,193,"[135, 193, 249, 397, 409, 723, 772, 789, 802, 885, 925, 960, 976, 990]",SEJK.tsv
i haven't,2,310,"[135, 310, 345, 770, 829]",SEJK.tsv
don't know,2,335,"[135, 193, 335, 409, 517, 772, 789, 885]",SEJK.tsv
i don't,2,417,"[135, 249, 397, 409, 417, 489, 675, 723, 755, 772, 789, 802, 885, 925, 943, 960, 976, 980, 990, 1024]",SEJK.tsv
read it,2,891,"[137, 891, 907]",SEJK.tsv
go to,2,142,"[123, 142, 196, 483, 654, 704, 800, 802, 876, 889, 895]",SEJK.tsv
this afternoon,2,262,"[142, 262]",SEJK.tsv
be you,2,314,"[142, 257, 314, 408, 483, 494, 885, 946]",SEJK.tsv
afternoon,1,360,"[142, 360]",SEJK.tsv
what be you,3,408,"[142, 257, 408]",SEJK.tsv
do this afternoon,3,408,"[142, 408]",SEJK.tsv
to do,2,466,"[142, 296, 466, 553, 557, 674, 675, 683, 693, 878, 957, 978]",SEJK.tsv
to do this,3,674,"[142, 674]",SEJK.tsv
you go to,3,483,"[142, 196, 483, 895]",SEJK.tsv
oh that's,2,144,"[20, 144, 155, 263, 282, 311, 328, 361, 436, 536, 710, 764, 801, 821, 914, 923]",SEJK.tsv
that's a,2,350,"[144, 350, 356, 489]",SEJK.tsv
on that,2,751,"[146, 751]",SEJK.tsv
have the,2,337,"[154, 337, 945]",SEJK.tsv
that's good,2,155,"[9, 155, 231, 274, 436, 536, 631, 698, 764, 814, 916, 921, 926]",SEJK.tsv
isn't it,2,155,"[29, 155, 184, 303, 307, 330, 441, 486, 500, 563, 731, 857]",SEJK.tsv
have all the,3,337,"[155, 337]",SEJK.tsv
oh that's good,3,436,"[155, 436, 536, 764]",SEJK.tsv
we've,1,711,"[155, 711, 769, 832, 833]",SEJK.tsv
good to,2,715,"[155, 547, 558, 715]",SEJK.tsv
you've get,2,157,"[52, 157]",SEJK.tsv
if you've get,3,157,"[54, 157]",SEJK.tsv
if you've,2,249,"[157, 249, 723]",SEJK.tsv
you do,2,408,"[157, 408, 717, 824, 893, 962, 965, 1015]",SEJK.tsv
it's not,2,532,"[159, 178, 237, 532, 864, 943]",SEJK.tsv
wouldn't mind,2,484,"[164, 168, 484]",SEJK.tsv
mind,1,755,"[164, 168, 755]",SEJK.tsv
day,1,887,"[164, 416, 589, 887, 986]",SEJK.tsv
have you,2,166,"[7, 166, 318, 414]",SEJK.tsv
you be,2,1004,"[166, 1004]",SEJK.tsv
they're,1,168,"[121, 168, 236, 317, 451, 525, 654, 689, 707, 864, 876, 909, 980]",SEJK.tsv
alright,1,529,"[168, 529, 569, 929, 966, 998, 1038]",SEJK.tsv
well i,2,417,"[168, 417, 674, 685, 772, 986]",SEJK.tsv
stop,1,695,"[168, 695, 868]",SEJK.tsv
yes that,2,913,"[168, 913, 934]",SEJK.tsv
be alright,2,929,"[168, 929]",SEJK.tsv
grandpa,1,327,"[170, 327, 334, 350]",SEJK.tsv
in that,2,397,"[170, 397]",SEJK.tsv
years,1,397,"[170, 373, 397, 582, 604, 630, 715, 716, 1013]",SEJK.tsv
yeah and,2,287,"[170, 287, 399]",SEJK.tsv
but i think,3,297,"[172, 297]",SEJK.tsv
but i,2,310,"[172, 297, 310, 345, 399, 480, 668, 755, 796, 858, 925, 929, 960, 962]",SEJK.tsv
mm so,2,318,"[174, 318, 933, 946, 980]",SEJK.tsv
the time,2,376,"[174, 376, 395, 598, 832]",SEJK.tsv
story,1,723,"[174, 723]",SEJK.tsv
you're not,2,927,"[174, 927]",SEJK.tsv
if you're,2,297,"[178, 297]",SEJK.tsv
on your,2,532,"[178, 532]",SEJK.tsv
i suppose,2,962,"[178, 492, 618, 754, 962]",SEJK.tsv
put,1,229,"[180, 212, 228, 229, 269, 310, 386, 419, 430, 567, 682, 990]",SEJK.tsv
cook,1,183,"[180, 183, 184, 294, 297, 683, 746]",SEJK.tsv
you're cook,2,297,"[180, 297]",SEJK.tsv
could,1,264,"[182, 264, 380, 521, 567, 589, 591, 933, 970]",SEJK.tsv
something,1,217,"[182, 217, 316, 343, 380, 509, 523, 548, 558, 622, 701, 723, 885, 919]",SEJK.tsv
that's just,2,909,"[184, 188, 909]",SEJK.tsv
often,1,909,"[190, 216, 909]",SEJK.tsv
do it,2,194,"[134, 194, 371, 422, 432, 436, 565, 577, 666, 672, 924]",SEJK.tsv
yes so,2,249,"[196, 249]",SEJK.tsv
so it's,2,341,"[196, 341]",SEJK.tsv
meal,1,356,"[196, 356, 769]",SEJK.tsv
it's a,2,289,"[196, 281, 289, 291, 296, 362, 416, 425, 441, 857, 968]",SEJK.tsv
if you,2,397,"[196, 198, 212, 230, 237, 397, 488, 509, 517, 620, 789, 802, 895, 1025]",SEJK.tsv
to a,2,630,"[196, 630, 796]",SEJK.tsv
if you go to,4,895,"[196, 895]",SEJK.tsv
can't,1,227,"[198, 227, 241, 585]",SEJK.tsv
say,1,391,"[198, 334, 391, 419, 490, 594, 630, 665, 674, 864, 907, 925, 965, 980]",SEJK.tsv
you know,2,200,"[114, 121, 177, 200, 243, 301, 323, 395, 397, 448, 496, 511, 515, 553, 616, 626, 837, 972]",SEJK.tsv
vegetarian,1,314,"[200, 314]",SEJK.tsv
always,1,391,"[200, 391, 407, 503, 719, 800, 893]",SEJK.tsv
use,1,204,"[101, 112, 204, 218, 630, 716, 916]",SEJK.tsv
small,1,517,"[204, 237, 517, 822]",SEJK.tsv
yes you,2,449,"[204, 216, 228, 449, 452, 717]",SEJK.tsv
or the,2,937,"[204, 937]",SEJK.tsv
ones,1,822,"[204, 317, 822, 988, 1009]",SEJK.tsv
then you,2,626,"[206, 220, 511, 626, 893]",SEJK.tsv
you just,2,674,"[206, 220, 674]",SEJK.tsv
turn,1,360,"[208, 360]",SEJK.tsv
thing,1,210,"[121, 210, 376, 616, 693, 957, 974, 978]",SEJK.tsv
different,1,210,"[121, 210, 299, 374, 441]",SEJK.tsv
and some,2,711,"[210, 711]",SEJK.tsv
put in,2,229,"[212, 228, 229]",SEJK.tsv
you want,2,474,"[212, 237, 474, 478, 794, 1002, 1023, 1025]",SEJK.tsv
tomatoes,1,709,"[212, 709]",SEJK.tsv
add,1,809,"[212, 809]",SEJK.tsv
one of,2,893,"[212, 316, 893]",SEJK.tsv
the end,2,907,"[212, 388, 907]",SEJK.tsv
chop,1,909,"[212, 237, 909]",SEJK.tsv
if you want,3,1025,"[212, 237, 1025]",SEJK.tsv
erm yes,2,382,"[216, 222, 382, 966]",SEJK.tsv
they don't,2,807,"[218, 523, 807]",SEJK.tsv
but erm,2,222,"[110, 222, 279, 350, 417, 809]",SEJK.tsv
sometimes,1,294,"[222, 294, 301, 433, 488, 674]",SEJK.tsv
i have,2,323,"[222, 323, 922, 925, 966, 968, 982]",SEJK.tsv
line,1,323,"[222, 323, 550]",SEJK.tsv
it yes,2,380,"[222, 380]",SEJK.tsv
erm yes that's,3,382,"[222, 382]",SEJK.tsv
or you,2,557,"[222, 557]",SEJK.tsv
stomach,1,964,"[222, 964]",SEJK.tsv
lunch,1,998,"[222, 998, 1037]",SEJK.tsv
but you,2,226,"[177, 226, 301, 323, 646, 674, 965]",SEJK.tsv
much,1,412,"[228, 412, 454, 488, 494, 504, 506, 511, 515, 516, 517, 518, 524, 532, 602]",SEJK.tsv
you have,2,230,"[54, 230, 318, 466, 509, 743, 885, 962, 964, 988]",SEJK.tsv
er but,2,230,"[116, 230]",SEJK.tsv
it in,2,310,"[230, 310, 488, 492]",SEJK.tsv
have it,2,345,"[230, 345, 381, 492]",SEJK.tsv
cut,1,235,"[134, 235, 978]",SEJK.tsv
and then i,3,264,"[237, 264]",SEJK.tsv
bite,1,236,"[24, 222, 236, 237, 277, 279, 294, 297, 407, 425, 521, 737, 755, 972, 984]",SEJK.tsv
take,1,237,"[138, 237, 350, 467, 488, 704, 713, 743]",SEJK.tsv
take them,2,713,"[237, 713]",SEJK.tsv
it up,2,796,"[237, 796]",SEJK.tsv
the bits of,3,824,"[237, 824]",SEJK.tsv
to you,2,889,"[237, 889]",SEJK.tsv
that's the,2,283,"[237, 283, 307, 978]",SEJK.tsv
you want to,3,1002,"[237, 1002, 1023]",SEJK.tsv
