Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
door,1,1,"[0, 1, 178, 179, 180, 194, 196]",S4KW.tsv
car,1,3,"[1, 3, 166, 173, 183, 305, 331, 569, 720]",S4KW.tsv
go,1,47,"[3, 47, 90, 92, 93, 108, 116, 158, 162, 163, 192, 194, 214, 223, 225, 261, 262, 274, 277, 299, 302, 309, 310, 337, 351, 365, 369, 376, 392, 406, 408, 464, 487, 509, 524, 535, 543, 554, 577, 596, 604, 608, 610, 612, 627, 633, 635, 640, 643, 654, 708, 712, 723, 732, 736, 792, 804, 807, 814]",S4KW.tsv
open,1,180,"[3, 180, 181, 182, 191, 485, 487]",S4KW.tsv
go to,2,162,"[3, 108, 162, 163, 192, 194, 223, 225, 261, 299, 487, 524, 612, 633, 635, 640, 643, 654, 708]",S4KW.tsv
just go,2,225,"[3, 225, 627]",S4KW.tsv
pull,1,237,"[3, 237, 308, 591]",S4KW.tsv
look,1,14,"[3, 14, 29, 46, 53, 59, 78, 88, 274, 304, 310, 343, 406, 461, 479, 560, 580, 711, 712, 745, 796]",S4KW.tsv
come,1,59,"[3, 44, 59, 69, 126, 157, 286, 290, 311, 393, 399, 446, 459, 466, 506, 529, 567, 590, 596, 600, 602, 720, 723, 725, 737, 739, 803, 811, 815]",S4KW.tsv
yeah,1,6,"[5, 6, 12, 14, 17, 18, 22, 26, 32, 33, 39, 48, 50, 52, 65, 67, 70, 72, 76, 79, 92, 97, 99, 105, 110, 112, 116, 121, 132, 134, 144, 147, 153, 155, 156, 164, 165, 176, 179, 184, 186, 187, 209, 214, 221, 224, 231, 239, 241, 246, 248, 250, 251, 254, 264, 265, 271, 281, 285, 288, 293, 294, 297, 304, 319, 320, 321, 322, 327, 332, 334, 338, 339, 340, 343, 344, 350, 352, 355, 356, 358, 361, 366, 377, 379, 382, 386, 390, 396, 398, 411, 413, 417, 423, 430, 433, 434, 435, 436, 437, 441, 447, 448, 450, 453, 454, 455, 458, 463, 472, 473, 482, 488, 495, 499, 504, 508, 523, 524, 526, 530, 535, 537, 540, 541, 548, 549, 559, 563, 570, 576, 582, 584, 585, 598, 599, 609, 611, 630, 634, 641, 642, 643, 644, 649, 651, 664, 675, 678, 685, 695, 701, 703, 704, 719, 720, 723, 727, 729, 731, 738, 743, 749, 755, 756, 757, 759, 763, 767, 769, 770, 775, 776, 778, 783, 785, 791, 796, 805, 808, 811, 812, 814, 818]",S4KW.tsv
hard,1,14,"[13, 14, 15, 635, 654, 684]",S4KW.tsv
get,1,29,"[15, 29, 57, 63, 78, 123, 129, 140, 142, 146, 164, 173, 188, 192, 194, 207, 235, 247, 264, 268, 293, 303, 308, 310, 322, 333, 337, 342, 354, 363, 367, 385, 389, 399, 401, 411, 425, 427, 433, 434, 438, 447, 448, 461, 464, 480, 485, 493, 499, 502, 505, 508, 531, 551, 558, 574, 579, 586, 590, 616, 645, 671, 691, 723, 730, 748, 750, 755, 761, 772, 774, 779, 803, 811, 814, 818]",S4KW.tsv
on the,2,57,"[15, 57, 83, 206, 293, 303, 421, 485, 508, 543, 562, 715, 772]",S4KW.tsv
that's,1,15,"[5, 15, 24, 48, 65, 95, 103, 113, 213, 226, 229, 267, 274, 286, 290, 333, 342, 361, 385, 409, 462, 471, 491, 493, 498, 527, 535, 571, 614, 712, 732, 739, 745, 770]",S4KW.tsv
do it,2,33,"[23, 33, 129, 175, 308, 331, 427, 462, 482, 483, 543, 585, 671, 698]",S4KW.tsv
phone,1,25,"[14, 25, 139, 145, 319, 322, 324, 326, 330, 418, 420, 421, 422, 423, 428, 445, 446, 447]",S4KW.tsv
you do,2,265,"[25, 236, 265, 299, 331, 369, 467]",S4KW.tsv
do you,2,73,"[25, 73, 150, 193, 218, 230, 263, 308, 341, 369, 427, 429, 431, 462, 481, 523, 594, 595, 596, 600, 621, 798, 806]",S4KW.tsv
yes,1,307,"[34, 95, 124, 307, 330, 342, 573]",S4KW.tsv
dunno,1,117,"[38, 55, 117, 169, 271, 515, 519, 527, 697]",S4KW.tsv
be through,2,41,"[35, 41, 779]",S4KW.tsv
like,1,64,"[28, 31, 55, 57, 59, 63, 64, 65, 77, 83, 88, 118, 185, 201, 225, 226, 250, 283, 288, 289, 290, 333, 355, 369, 379, 387, 397, 398, 406, 411, 418, 421, 431, 433, 447, 464, 468, 479, 485, 501, 506, 508, 515, 524, 526, 615, 635, 645, 725, 734, 783, 807, 816]",S4KW.tsv
think,1,64,"[36, 55, 57, 64, 65, 73, 76, 83, 93, 100, 144, 222, 226, 256, 264, 282, 342, 399, 401, 411, 442, 447, 454, 461, 464, 499, 601, 646, 652, 693, 699, 723, 737, 779, 792, 793, 814, 816]",S4KW.tsv
would,1,64,"[49, 55, 57, 64, 83, 357, 543, 597, 646, 814, 816]",S4KW.tsv
i'm,1,68,"[22, 29, 63, 65, 68, 129, 217, 223, 225, 233, 265, 293, 354, 401, 428, 459, 462, 464, 468, 483, 523, 573, 608, 703, 803, 811]",S4KW.tsv
yeah i,2,76,"[39, 48, 76, 144, 155, 231, 251, 254, 319, 437, 441, 482, 495, 526, 643, 731]",S4KW.tsv
or something,2,256,"[75, 80, 256, 270, 312, 357, 360, 361, 365, 416, 433, 439, 464]",S4KW.tsv
this be,2,272,"[82, 272, 304, 550, 733]",S4KW.tsv
