Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
happy,1,3,"[0, 2, 3, 17]",SYHW.tsv
and er,2,414,"[0, 198, 414, 574, 629, 659, 665, 824, 829]",SYHW.tsv
well,1,16,"[4, 6, 13, 16, 24, 45, 60, 63, 91, 101, 119, 125, 127, 132, 140, 165, 166, 179, 198, 225, 237, 249, 302, 317, 326, 327, 328, 361, 362, 393, 419, 458, 485, 489, 510, 574, 576, 609, 612, 629, 648, 688, 699, 739, 770, 796, 816, 824, 846, 857, 864]",SYHW.tsv
to do,2,18,"[4, 18, 187, 204, 214, 312, 876]",SYHW.tsv
say,1,57,"[4, 29, 34, 45, 47, 57, 63, 66, 108, 119, 123, 125, 132, 140, 153, 155, 204, 224, 225, 227, 245, 273, 297, 335, 352, 381, 393, 427, 490, 517, 523, 675, 688, 826, 844, 849, 858, 860, 862, 864]",SYHW.tsv
get to,2,166,"[4, 11, 162, 166, 204, 214, 308, 309, 310, 381, 547, 551, 578, 699, 746]",SYHW.tsv
get to do,3,214,"[4, 214]",SYHW.tsv
i don't,2,214,"[4, 19, 134, 214, 335, 347, 648, 653, 696, 779, 782, 783, 815, 831]",SYHW.tsv
i've,1,214,"[4, 29, 119, 153, 162, 214, 242, 280, 295, 349]",SYHW.tsv
get,1,214,"[4, 11, 29, 45, 53, 63, 68, 89, 93, 104, 113, 119, 123, 132, 138, 155, 162, 166, 204, 214, 222, 228, 230, 243, 249, 280, 288, 295, 302, 308, 309, 310, 312, 316, 317, 322, 335, 360, 362, 371, 378, 381, 385, 414, 431, 451, 485, 497, 517, 523, 538, 547, 549, 551, 562, 570, 574, 575, 576, 578, 582, 598, 603, 611, 627, 629, 651, 672, 681, 684, 688, 699, 723, 739, 746, 781, 844, 849, 857, 910]",SYHW.tsv
really,1,247,"[4, 21, 115, 134, 212, 247, 263, 352, 394, 478, 582, 617, 624, 671, 685, 688, 699, 738, 741, 857, 866, 904, 912]",SYHW.tsv
she say,2,273,"[4, 29, 45, 123, 153, 155, 273, 335, 393]",SYHW.tsv
well in,2,688,"[4, 688]",SYHW.tsv
take the,2,71,"[6, 63, 71, 297, 397, 876]",SYHW.tsv
take,1,71,"[6, 13, 29, 63, 71, 115, 119, 297, 379, 382, 397, 639, 643, 645, 658, 666, 676, 688, 730, 876, 906, 908]",SYHW.tsv
it be,2,236,"[6, 45, 51, 58, 108, 236, 238, 323, 354, 432, 447, 510, 593, 624, 629, 637, 639, 648, 650, 707, 709, 738, 739, 802, 824, 829, 830, 831, 846, 847, 894, 896]",SYHW.tsv
cos,1,71,"[9, 23, 61, 63, 71, 91, 113, 134, 136, 198, 204, 206, 212, 268, 270, 280, 431, 446, 497, 535, 543, 569, 575, 580, 646, 684, 688, 690, 707, 724, 739, 755, 774, 783, 844, 849, 856]",SYHW.tsv
cos she's,2,280,"[9, 198, 280, 543]",SYHW.tsv
right,1,46,"[11, 46, 51, 54, 58, 59, 64, 65, 93, 100, 124, 156, 157, 174, 191, 197, 275, 280, 330, 358, 370, 376, 440, 448, 449, 544, 605, 610, 614, 632, 636, 727, 797, 863, 880, 885, 891, 915]",SYHW.tsv
come,1,257,"[11, 13, 17, 79, 81, 86, 89, 108, 117, 130, 132, 140, 248, 257, 274, 276, 494, 502, 512, 514, 547, 555, 582, 624, 629, 648, 669, 724, 739, 759, 761, 777, 810, 866, 894]",SYHW.tsv
and then,2,302,"[11, 51, 58, 108, 113, 119, 171, 173, 181, 189, 302, 369, 551, 572, 615, 637, 675, 721, 732, 739, 770, 778, 779, 862, 899]",SYHW.tsv
you've get to,3,308,"[11, 308, 309, 310, 381, 746]",SYHW.tsv
back,1,281,"[11, 63, 93, 140, 181, 281, 385, 410, 418, 553, 624, 724]",SYHW.tsv
then you've get,3,517,"[11, 517, 549, 551]",SYHW.tsv
have come,2,739,"[11, 739]",SYHW.tsv
a couple of,3,317,"[13, 317, 441, 565, 843]",SYHW.tsv
well a,2,328,"[13, 328]",SYHW.tsv
it'll,1,71,"[17, 71, 375]",SYHW.tsv
year,1,185,"[17, 185, 237, 643, 651, 652, 654, 656, 723, 796, 860]",SYHW.tsv
in the,2,218,"[17, 45, 49, 53, 89, 113, 117, 192, 218, 342, 369, 381, 463, 465, 582, 591, 732, 862, 906]",SYHW.tsv
and it's,2,414,"[17, 107, 125, 240, 323, 352, 354, 414, 452, 646]",SYHW.tsv
good,1,490,"[17, 159, 490, 564, 612, 823, 915]",SYHW.tsv
first,1,570,"[17, 570, 763, 775]",SYHW.tsv
bad,1,594,"[17, 594, 738, 897]",SYHW.tsv
do his,2,739,"[17, 739]",SYHW.tsv
around,1,663,"[17, 29, 123, 127, 134, 611, 639, 643, 645, 646, 663, 734, 815, 851]",SYHW.tsv
be good,2,159,"[17, 159, 915]",SYHW.tsv
know,1,43,"[19, 27, 32, 43, 45, 61, 66, 73, 75, 79, 89, 119, 132, 138, 140, 167, 179, 214, 250, 332, 335, 352, 381, 382, 385, 387, 420, 432, 437, 441, 472, 479, 556, 567, 570, 648, 683, 686, 688, 696, 707, 709, 711, 724, 747, 779, 782, 783, 804, 815, 826, 844, 857, 860, 866, 908]",SYHW.tsv
i don't know,3,214,"[19, 214, 335, 648, 696, 779, 782, 815]",SYHW.tsv
can't,1,237,"[21, 49, 198, 237, 323, 439, 578, 612, 623, 648, 749, 844, 849]",SYHW.tsv
it's too,2,308,"[23, 308]",SYHW.tsv
it's too late,3,861,"[23, 861]",SYHW.tsv
yeah,1,25,"[8, 10, 14, 16, 25, 26, 30, 37, 39, 42, 45, 48, 72, 76, 82, 83, 90, 94, 96, 102, 103, 105, 106, 108, 112, 114, 118, 120, 126, 128, 133, 135, 137, 150, 153, 154, 155, 166, 168, 176, 178, 180, 182, 186, 195, 199, 200, 202, 203, 204, 205, 209, 210, 211, 220, 232, 234, 235, 241, 250, 253, 254, 272, 274, 279, 282, 287, 289, 292, 293, 296, 310, 311, 320, 328, 336, 340, 351, 353, 355, 361, 364, 366, 368, 372, 374, 379, 380, 384, 399, 400, 403, 404, 406, 408, 410, 411, 412, 416, 417, 421, 433, 436, 438, 443, 444, 445, 447, 451, 457, 464, 468, 469, 470, 471, 472, 473, 477, 482, 483, 484, 487, 489, 491, 495, 501, 503, 505, 506, 513, 525, 527, 529, 536, 539, 540, 545, 548, 550, 552, 556, 557, 566, 568, 570, 572, 573, 576, 580, 583, 585, 586, 595, 606, 608, 610, 613, 614, 616, 618, 621, 622, 625, 634, 644, 647, 649, 655, 668, 673, 677, 679, 681, 682, 683, 686, 689, 693, 694, 697, 700, 701, 703, 704, 708, 710, 712, 724, 725, 729, 731, 733, 735, 740, 742, 744, 746, 751, 755, 762, 766, 768, 769, 773, 774, 779, 786, 788, 792, 793, 794, 801, 803, 808, 811, 827, 828, 839, 840, 843, 844, 845, 847, 850, 853, 857, 858, 861, 862, 865, 868, 871, 878, 879, 884, 886, 889, 891, 896, 900, 911, 918]",SYHW.tsv
that's,1,25,"[5, 18, 25, 47, 58, 59, 60, 66, 89, 113, 142, 165, 174, 181, 213, 247, 250, 268, 274, 275, 276, 306, 314, 326, 335, 361, 365, 373, 381, 390, 446, 515, 516, 520, 532, 535, 570, 609, 614, 626, 627, 707, 727, 738, 739, 839, 866, 893, 897]",SYHW.tsv
work,1,28,"[25, 28, 95, 104, 314, 798, 876]",SYHW.tsv
but that's,2,247,"[25, 247, 274, 373]",SYHW.tsv
that's a,2,247,"[25, 247, 314, 361, 365, 446]",SYHW.tsv
lot,1,270,"[25, 270, 570, 651, 862]",SYHW.tsv
that's a lot of work,5,314,"[25, 314]",SYHW.tsv
yeah but,2,380,"[25, 250, 274, 380, 384, 410, 484, 487, 491, 681, 746, 858]",SYHW.tsv
a lot of,3,509,"[25, 509, 844]",SYHW.tsv
lot of,2,651,"[25, 651]",SYHW.tsv
like,1,28,"[27, 28, 29, 63, 73, 107, 108, 132, 177, 204, 220, 236, 280, 302, 327, 349, 373, 385, 414, 523, 553, 629, 648, 695, 697, 716, 726, 730, 744, 756, 802, 844, 849, 908]",SYHW.tsv
you know,2,73,"[27, 32, 45, 61, 66, 73, 75, 79, 89, 119, 132, 138, 140, 167, 179, 250, 332, 352, 381, 385, 387, 432, 437, 441, 472, 570, 683, 686, 688, 707, 709, 711, 724, 747, 804, 844, 866, 908]",SYHW.tsv
and i,2,187,"[29, 42, 63, 113, 115, 119, 123, 132, 134, 145, 153, 187, 204, 214, 297, 633, 637, 643, 645, 646, 648, 739, 815, 858, 860, 862, 864]",SYHW.tsv
and she,2,243,"[29, 45, 155, 243, 281, 323, 414, 669, 670]",SYHW.tsv
i have,2,302,"[29, 61, 240, 302, 317, 739, 814, 910]",SYHW.tsv
rid,1,302,"[29, 302]",SYHW.tsv
i have have a,4,317,"[29, 317]",SYHW.tsv
whatever,1,414,"[29, 119, 414, 460, 542, 547, 724, 736, 866, 877]",SYHW.tsv
have a,2,479,"[29, 34, 40, 119, 318, 325, 327, 333, 343, 479, 619, 650, 709, 739, 754, 814, 824, 864]",SYHW.tsv
be so,2,238,"[29, 238, 739]",SYHW.tsv
she's a,2,870,"[29, 36, 40, 870]",SYHW.tsv
do they,2,80,"[32, 80, 85, 87, 380, 590]",SYHW.tsv
at the,2,170,"[32, 97, 170, 193, 231, 296, 491, 504, 589, 695, 819, 829, 862]",SYHW.tsv
they do,2,422,"[32, 367, 373, 422, 565, 910]",SYHW.tsv
know they,2,479,"[32, 479]",SYHW.tsv
to be,2,612,"[32, 34, 381, 489, 547, 599, 602, 612, 620, 623, 637, 746, 842, 897, 898, 899]",SYHW.tsv
seem to,2,651,"[32, 34, 651]",SYHW.tsv
seem,1,694,"[32, 34, 694, 814]",SYHW.tsv
little,1,232,"[34, 232, 302, 339, 504, 624, 680, 913]",SYHW.tsv
bite of,2,247,"[34, 247, 382, 504, 631, 726, 732]",SYHW.tsv
a little bite of,4,302,"[34, 302, 504]",SYHW.tsv
trouble,1,717,"[34, 717]",SYHW.tsv
bite,1,675,"[34, 36, 40, 302, 339, 382, 504, 631, 675, 726, 732, 739, 877, 912]",SYHW.tsv
a bite,2,247,"[36, 40, 247, 631, 675, 726, 732, 877, 912]",SYHW.tsv
things,1,43,"[38, 43, 204, 220, 635, 823, 858]",SYHW.tsv
all on twitter,3,41,"[40, 41, 42, 58]",SYHW.tsv
on twitter,2,57,"[40, 42, 57, 58]",SYHW.tsv
a real,2,844,"[40, 844]",SYHW.tsv
saw it,2,847,"[42, 483, 847]",SYHW.tsv
i mean,2,45,"[28, 45, 248, 293, 314, 315, 381, 382, 487, 570, 574, 651, 653, 711, 854, 866, 906]",SYHW.tsv
be she,2,45,"[35, 45, 63, 98, 99, 113, 123, 396, 398, 414]",SYHW.tsv
what be,2,45,"[37, 45, 61, 63, 153, 810]",SYHW.tsv
twitter,1,45,"[41, 45, 57]",SYHW.tsv
see,1,45,"[43, 45, 55, 85, 86, 89, 276, 363, 418, 423, 565, 570, 739, 807, 815, 910, 917]",SYHW.tsv
say it,2,57,"[45, 57]",SYHW.tsv
when you,2,69,"[45, 69, 75, 335, 345, 582, 743]",SYHW.tsv
you think,2,69,"[45, 69, 385, 497, 510, 538, 588, 743]",SYHW.tsv
go,1,166,"[45, 61, 63, 89, 108, 113, 119, 123, 125, 127, 132, 145, 153, 160, 166, 169, 173, 175, 177, 187, 189, 198, 204, 250, 281, 302, 314, 323, 339, 414, 472, 509, 526, 553, 570, 574, 576, 580, 588, 624, 629, 663, 664, 669, 670, 726, 747, 753, 796, 815, 816, 817, 819, 834, 843, 860, 862, 864, 890, 891, 897, 898, 899, 910]",SYHW.tsv
be the,2,178,"[45, 178, 439, 507, 547, 570, 635, 643, 646, 690, 810]",SYHW.tsv
it and,2,185,"[45, 185, 317, 646, 741, 844, 849]",SYHW.tsv
i'm,1,214,"[45, 53, 113, 119, 153, 169, 214, 248, 316, 385, 862, 902, 904, 908]",SYHW.tsv
say what,2,224,"[45, 63, 153, 224]",SYHW.tsv
i get,2,228,"[45, 63, 228, 230, 739]",SYHW.tsv
well it,2,237,"[45, 237, 824, 846]",SYHW.tsv
think,1,252,"[45, 61, 69, 108, 113, 119, 125, 132, 138, 198, 225, 227, 252, 270, 303, 349, 373, 385, 414, 444, 455, 497, 510, 523, 538, 582, 588, 615, 631, 653, 739, 743, 747, 785, 830, 831, 872, 874, 877, 883, 904]",SYHW.tsv
the point,2,275,"[45, 275, 314, 535]",SYHW.tsv
yeah and,2,293,"[45, 293, 403, 570, 572, 769, 844, 847]",SYHW.tsv
and it,2,297,"[45, 162, 297, 500, 587, 629, 639, 646, 650, 694, 718, 726, 802, 824, 849]",SYHW.tsv
problem,1,148,"[45, 119, 148, 308, 491, 893]",SYHW.tsv
tell,1,236,"[45, 236, 265, 335, 648, 748, 752]",SYHW.tsv
you know and,3,385,"[45, 79, 132, 385]",SYHW.tsv
what the,2,385,"[45, 61, 298, 385]",SYHW.tsv
you see,2,418,"[45, 276, 363, 418, 423, 565, 570]",SYHW.tsv
but i,2,246,"[45, 246, 252, 325, 327, 479, 487, 504, 648]",SYHW.tsv
be a,2,148,"[45, 148, 153, 162, 175, 219, 250, 323, 478, 509, 571, 572, 593, 599, 602, 648, 732, 756, 790, 825, 839, 842, 846, 847]",SYHW.tsv
mean,1,213,"[28, 45, 93, 132, 213, 248, 293, 314, 315, 381, 382, 487, 544, 556, 570, 574, 651, 653, 711, 854, 866, 906]",SYHW.tsv
you see it,3,570,"[45, 570]",SYHW.tsv
it you,2,570,"[45, 570]",SYHW.tsv
and it be,3,629,"[45, 629, 639, 650, 802, 824]",SYHW.tsv
she'd,1,660,"[45, 132, 660, 678]",SYHW.tsv
what be the,3,810,"[45, 810]",SYHW.tsv
i say,2,826,"[45, 63, 123, 125, 153, 204, 826, 858, 864]",SYHW.tsv
what i,2,844,"[45, 381, 844]",SYHW.tsv
it be a,3,846,"[45, 593, 846, 847]",SYHW.tsv
that's what,2,47,"[18, 47, 59, 326, 373, 381, 532, 707]",SYHW.tsv
it say,2,297,"[47, 297]",SYHW.tsv
okay,1,146,"[47, 63, 107, 113, 119, 125, 146, 153, 221, 862, 893, 916]",SYHW.tsv
cat and,2,50,"[49, 50]",SYHW.tsv
dog,1,50,"[49, 50, 732, 858, 862]",SYHW.tsv
and a,2,185,"[49, 61, 185, 249, 517, 844]",SYHW.tsv
and they,2,224,"[49, 84, 89, 204, 224, 293, 367, 382, 397, 450, 578, 619, 690]",SYHW.tsv
i can't,2,237,"[49, 237, 612, 648, 749, 844, 849]",SYHW.tsv
two,1,270,"[49, 61, 270, 516, 517, 520, 521, 609, 635, 728, 906]",SYHW.tsv
when we,2,279,"[49, 140, 279, 302, 570, 624, 629, 651, 688, 763, 775]",SYHW.tsv
that i,2,382,"[49, 204, 382, 629, 738]",SYHW.tsv
wine and,2,382,"[49, 382, 414, 418]",SYHW.tsv
wine,1,382,"[49, 382, 385, 418]",SYHW.tsv
they have,2,479,"[49, 89, 367, 419, 479, 487, 572, 589, 594, 688, 690, 824]",SYHW.tsv
we have,2,281,"[49, 281, 491, 624, 643, 654, 656, 657, 658, 663, 669, 756]",SYHW.tsv
and they have,3,690,"[49, 89, 690]",SYHW.tsv
not the cat and dog,5,51,"[50, 51]",SYHW.tsv
the cat,2,51,"[50, 51]",SYHW.tsv
and the,2,414,"[51, 414, 472, 490, 591, 593, 624, 730, 741]",SYHW.tsv
up the,2,580,"[51, 580, 629, 877]",SYHW.tsv
be and,2,763,"[51, 639, 763, 858]",SYHW.tsv
and i'm get,3,385,"[53, 385]",SYHW.tsv
alright,1,256,"[56, 113, 123, 158, 160, 162, 256, 297, 306, 363, 637, 672, 674, 757, 814, 856, 858]",SYHW.tsv
all on,2,58,"[41, 58]",SYHW.tsv
that's it,2,247,"[58, 247]",SYHW.tsv
there be,2,219,"[58, 219, 270, 323, 570, 571, 572, 580, 629, 637, 646, 648, 689, 732, 741, 769, 778, 779]",SYHW.tsv
something,1,332,"[58, 63, 134, 153, 177, 274, 276, 332, 567, 637, 688, 862, 864]",SYHW.tsv
be all,2,705,"[58, 555, 705, 707]",SYHW.tsv
and then there,3,739,"[58, 739, 778]",SYHW.tsv
and then there be,4,778,"[58, 778, 779]",SYHW.tsv
this be,2,844,"[58, 108, 523, 844]",SYHW.tsv
else,1,332,"[58, 117, 332, 623, 847, 858]",SYHW.tsv
that's what she,3,59,"[18, 59]",SYHW.tsv
put,1,302,"[59, 302, 310, 345, 352, 369, 373, 431, 450, 461, 465, 466, 467, 471, 472, 475, 560, 570, 572, 648, 849]",SYHW.tsv
that's what it's,3,326,"[59, 326]",SYHW.tsv
over the,2,172,"[61, 63, 136, 172, 724, 734, 739]",SYHW.tsv
know what,2,214,"[61, 66, 214, 779, 815]",SYHW.tsv
the last,2,222,"[61, 136, 222]",SYHW.tsv
half,1,251,"[61, 108, 127, 132, 251, 328, 329, 517, 887, 888]",SYHW.tsv
