Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
go,1,5,"[0, 5, 8, 11, 20, 24, 44, 48, 55, 56, 77, 79, 80, 81, 82, 104, 110, 114, 118, 122, 131, 137, 224, 228, 246, 250, 258, 261, 291, 295, 310, 312, 322, 349, 354, 363, 365, 397, 407, 409, 424, 434, 443, 461, 481, 499, 506, 519, 546, 548, 566, 575, 604, 668, 676, 710, 734, 741, 754, 764, 770, 774, 788, 801, 805, 810, 811, 827, 828, 837, 860, 862, 911, 924]",SG5Q.tsv
that go,2,11,"[0, 11]",SG5Q.tsv
right,1,33,"[0, 8, 28, 33, 41, 76, 77, 79, 104, 108, 118, 124, 125, 129, 130, 154, 167, 249, 294, 308, 343, 351, 368, 401, 412, 417, 479, 525, 645, 684, 695, 738, 743, 762, 792, 808, 828, 899, 911, 941]",SG5Q.tsv
go on,2,295,"[0, 295]",SG5Q.tsv
in there,2,31,"[2, 31, 35, 52, 385, 397]",SG5Q.tsv
yeah,1,15,"[2, 6, 10, 14, 15, 17, 26, 32, 51, 55, 62, 67, 72, 88, 93, 98, 105, 108, 109, 117, 136, 146, 158, 165, 174, 175, 178, 182, 187, 190, 193, 194, 197, 210, 213, 216, 229, 240, 242, 259, 262, 271, 272, 275, 281, 284, 286, 290, 306, 307, 331, 333, 347, 348, 354, 359, 364, 374, 376, 378, 382, 384, 386, 390, 398, 402, 404, 408, 410, 416, 419, 421, 423, 425, 428, 439, 440, 442, 446, 450, 452, 457, 459, 460, 462, 464, 467, 468, 469, 472, 476, 479, 490, 493, 500, 504, 508, 524, 530, 536, 540, 547, 548, 554, 562, 577, 585, 594, 600, 604, 606, 607, 609, 610, 616, 623, 624, 626, 627, 628, 641, 643, 655, 658, 662, 667, 671, 673, 674, 678, 679, 682, 686, 689, 696, 706, 708, 709, 710, 713, 717, 718, 720, 721, 723, 734, 749, 750, 754, 755, 761, 775, 776, 784, 789, 794, 796, 798, 804, 805, 828, 832, 834, 836, 847, 849, 852, 853, 856, 859, 862, 864, 866, 870, 888, 891, 897, 910, 914, 923, 928, 933, 936, 937, 953, 954, 956, 958, 959, 970]",SG5Q.tsv
mm yeah,2,174,"[2, 72, 174, 178, 307, 628]",SG5Q.tsv
yeah mm,2,190,"[2, 190, 378]",SG5Q.tsv
see and,2,5,"[4, 5, 288, 774]",SG5Q.tsv
wrong,1,7,"[4, 7, 118, 576, 754, 826, 827]",SG5Q.tsv
you see,2,42,"[4, 42, 108, 120, 131, 271, 288, 407, 537, 561, 578, 584, 622, 640, 676, 695, 896]",SG5Q.tsv
i'm,1,65,"[4, 50, 65, 68, 80, 108, 114, 118, 124, 129, 131, 291, 313, 332, 349, 566, 636, 686, 756, 759, 801, 803, 808, 832]",SG5Q.tsv
put,1,65,"[4, 8, 30, 65, 118, 120, 217, 220, 242, 257, 263, 267, 271, 277, 328, 401, 456, 458, 461, 557, 566, 640, 646, 652, 808, 826, 827, 852, 880, 911, 912, 939, 957]",SG5Q.tsv
gonna,1,71,"[4, 71, 80, 82, 114, 118, 143, 308, 332, 349, 411, 436, 441, 590, 801, 842, 858]",SG5Q.tsv
way,1,104,"[4, 104, 118, 228, 239, 241, 405, 407, 418, 754]",SG5Q.tsv
do be,2,110,"[4, 110]",SG5Q.tsv
i'm gonna,2,118,"[4, 118, 332, 349]",SG5Q.tsv
you see and,3,120,"[4, 120, 288, 695]",SG5Q.tsv
and put,2,120,"[4, 8, 120, 401, 456]",SG5Q.tsv
see,1,145,"[4, 5, 42, 108, 120, 131, 145, 237, 271, 288, 394, 407, 415, 537, 561, 578, 584, 592, 622, 629, 636, 640, 676, 695, 770, 774, 832, 854, 867, 886, 891, 896, 920, 948, 965, 971]",SG5Q.tsv
take it,2,233,"[4, 8, 233, 242, 544]",SG5Q.tsv
take,1,61,"[4, 8, 22, 60, 61, 232, 233, 242, 461, 463, 544, 554, 557, 558, 642, 681, 754, 865]",SG5Q.tsv
mm and,2,308,"[4, 308]",SG5Q.tsv
