Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
get,1,1,"[0, 1, 11, 25, 32, 39, 55, 72, 77, 90, 93, 117, 136, 150, 163, 168, 171, 176, 178, 180, 211, 237, 239, 241, 245, 250, 261, 269, 274]",SPZR.tsv
sort,1,1,"[0, 1, 5, 55, 168, 207, 220]",SPZR.tsv
do you,2,68,"[0, 41, 68, 99, 111, 141, 221, 222, 233]",SPZR.tsv
so do you,3,221,"[0, 221]",SPZR.tsv
that be,2,22,"[2, 22, 220, 284, 297]",SPZR.tsv
wrong with,2,30,"[2, 30]",SPZR.tsv
it that,2,141,"[2, 141]",SPZR.tsv
wrong,1,155,"[2, 55, 155]",SPZR.tsv
what be it,3,280,"[2, 280]",SPZR.tsv
exactly,1,24,"[4, 24, 57, 86, 189, 191, 208]",SPZR.tsv
kitchen,1,7,"[6, 7]",SPZR.tsv
the kitchen,2,11,"[6, 11]",SPZR.tsv
be it,2,280,"[6, 148, 166, 280]",SPZR.tsv
and it,2,8,"[5, 8, 9, 11, 43, 217]",SPZR.tsv
leak,1,8,"[5, 8]",SPZR.tsv
and it have all leak,5,9,"[8, 9]",SPZR.tsv
all over,2,11,"[8, 11]",SPZR.tsv
it have,2,34,"[8, 34, 150]",SPZR.tsv
up and,2,12,"[5, 12, 200, 241]",SPZR.tsv
telephone,1,13,"[12, 13]",SPZR.tsv
back,1,77,"[12, 77, 120, 215]",SPZR.tsv
run,1,213,"[12, 212, 213, 214]",SPZR.tsv
yeah,1,98,"[15, 21, 31, 37, 51, 63, 72, 94, 96, 98, 105, 107, 123, 190, 196, 200, 222, 228, 246, 247, 253, 254, 255, 257, 259, 289, 291, 299, 301]",SPZR.tsv
two,1,16,"[5, 16, 18, 55, 69, 172, 280]",SPZR.tsv
it be,2,16,"[7, 11, 16, 45, 46, 49, 53, 55, 132, 136, 145, 147, 149, 150, 152, 160, 168, 178, 183, 214, 222, 223, 225, 226, 246, 252, 282, 290]",SPZR.tsv
two weeks,2,18,"[16, 18]",SPZR.tsv
believe,1,32,"[16, 32, 48, 50, 52]",SPZR.tsv
could,1,110,"[16, 110]",SPZR.tsv
really,1,75,"[17, 23, 57, 75, 150, 160, 162, 214, 290]",SPZR.tsv
okay,1,48,"[19, 48, 58, 77, 122, 173, 179, 209, 259, 293, 294]",SPZR.tsv
mobile,1,280,"[19, 275, 277, 280, 286]",SPZR.tsv
to get,2,117,"[25, 117, 237]",SPZR.tsv
yes,1,27,"[13, 27, 42, 46, 68, 78, 100, 119, 127, 129, 131, 135, 138, 140, 144, 175, 183, 184, 188, 210, 216, 230, 238, 240, 271, 278]",SPZR.tsv
petrol,1,32,"[29, 32]",SPZR.tsv
be there,2,87,"[29, 84, 86, 87, 90, 93, 95, 97]",SPZR.tsv
on the,2,163,"[29, 55, 163, 167, 169, 211, 215, 248, 249, 272]",SPZR.tsv
form,1,241,"[29, 241]",SPZR.tsv
go,1,33,"[14, 26, 33, 35, 55, 64, 76, 95, 108, 117, 120, 150, 203, 207, 211, 215, 218, 221, 222, 237, 272, 295, 296]",SPZR.tsv
always,1,34,"[33, 34, 218, 220]",SPZR.tsv
right,1,34,"[33, 34, 40, 48, 55, 56, 77, 80, 81, 113, 115, 125, 173, 177, 179, 205, 265]",SPZR.tsv
go to,2,35,"[14, 26, 35, 55, 95, 117, 120, 207, 218, 222, 272]",SPZR.tsv
follow,1,36,"[35, 36]",SPZR.tsv
be you,2,79,"[35, 79, 117, 146]",SPZR.tsv
something,1,231,"[35, 212, 231, 239]",SPZR.tsv
call,1,39,"[20, 39, 141, 280, 290, 292]",SPZR.tsv
make,1,39,"[20, 39, 57, 59, 61, 188]",SPZR.tsv
i think,2,39,"[36, 39, 54, 73, 108, 160, 166, 176, 235, 259, 285, 290, 292]",SPZR.tsv
think,1,39,"[36, 39, 54, 73, 91, 108, 130, 159, 160, 162, 166, 176, 235, 237, 259, 274, 285, 290, 292]",SPZR.tsv
be just,2,147,"[39, 53, 92, 147]",SPZR.tsv
do that,2,199,"[39, 82, 199, 221, 233, 259]",SPZR.tsv
bt,1,229,"[39, 47, 229, 280, 290]",SPZR.tsv
know,1,41,"[26, 32, 41, 92, 95, 118, 126, 139, 193, 213, 219, 225, 233, 278]",SPZR.tsv
like,1,65,"[41, 65, 70, 150, 152, 168, 182, 212, 258, 273, 290]",SPZR.tsv
to be,2,95,"[41, 95, 264]",SPZR.tsv
you know,2,118,"[41, 118, 126, 139, 193, 215, 233, 278, 280]",SPZR.tsv
what i,2,120,"[41, 120, 124]",SPZR.tsv
mean,1,107,"[41, 92, 107, 145, 150, 160, 178, 205, 226, 227, 280]",SPZR.tsv
i mean,2,205,"[41, 178, 205, 227, 280]",SPZR.tsv
do you know,3,233,"[41, 233]",SPZR.tsv
bp,1,44,"[43, 44]",SPZR.tsv
register,1,241,"[43, 47, 241]",SPZR.tsv
well,1,45,"[3, 30, 45, 63, 70, 76, 85, 95, 110, 118, 130, 137, 147, 150, 156, 160, 169, 176, 209, 213, 214, 237, 239, 249, 260]",SPZR.tsv
british,1,45,"[13, 22, 36, 45]",SPZR.tsv
well it be,3,147,"[45, 147]",SPZR.tsv
that's,1,50,"[47, 50, 55, 72, 73, 76, 82, 124, 150, 159, 178, 182, 189, 192, 205, 212, 215, 237, 249, 266, 280, 281, 289]",SPZR.tsv
and they,2,163,"[47, 163, 168, 174, 176]",SPZR.tsv
no it be,3,147,"[49, 147, 149, 223, 226]",SPZR.tsv
say,1,51,"[13, 30, 51, 72, 82, 128, 136, 145, 211, 217, 226, 300]",SPZR.tsv
all the,2,53,"[11, 53, 72, 169, 236]",SPZR.tsv
i'm,1,53,"[14, 26, 28, 53, 84, 93, 118, 273]",SPZR.tsv
i be,2,53,"[24, 36, 53, 64, 92, 100, 120, 124, 128, 181, 225, 270, 272, 274]",SPZR.tsv
tomorrow,1,53,"[52, 53, 54, 215]",SPZR.tsv
play,1,54,"[53, 54, 55, 57, 79, 163, 167, 169, 174, 176, 178, 187, 188]",SPZR.tsv
it be not,3,147,"[53, 147, 149]",SPZR.tsv
and then,2,211,"[53, 55, 76, 130, 211, 221, 267, 268, 280, 300]",SPZR.tsv
tomorrow i,2,215,"[53, 215]",SPZR.tsv
be not,2,270,"[53, 270]",SPZR.tsv
get it,2,55,"[1, 55, 239]",SPZR.tsv
there's erm,2,55,"[5, 55]",SPZR.tsv
sort of,2,55,"[5, 55, 168, 220]",SPZR.tsv
there's,1,55,"[5, 55, 106, 130, 150, 172, 272]",SPZR.tsv
days,1,55,"[5, 55, 160, 280]",SPZR.tsv
things,1,55,"[5, 55, 130, 225, 254, 300]",SPZR.tsv
i've,1,55,"[9, 24, 32, 55, 153, 163, 169, 171, 226, 234, 259, 261]",SPZR.tsv
that it,2,55,"[30, 55, 231]",SPZR.tsv
be go,2,64,"[55, 64]",SPZR.tsv
be go to,3,95,"[55, 95, 120, 272]",SPZR.tsv
if i,2,118,"[55, 118, 270]",SPZR.tsv
i go,2,120,"[55, 120, 207, 215, 237]",SPZR.tsv
anyway,1,124,"[55, 72, 124, 295]",SPZR.tsv
it be just,3,147,"[55, 147, 226]",SPZR.tsv
put,1,165,"[55, 80, 165, 280]",SPZR.tsv
one,1,107,"[57, 72, 107, 117, 155, 156, 157, 176, 178, 194, 278]",SPZR.tsv
you can,2,109,"[57, 109, 156, 160, 161, 162, 168, 187, 239, 241, 278, 290]",SPZR.tsv
hard,1,181,"[57, 181]",SPZR.tsv
so i,2,59,"[24, 36, 59, 86, 93, 211]",SPZR.tsv
any of,2,169,"[59, 169]",SPZR.tsv
i won't,2,270,"[59, 270]",SPZR.tsv
might even,2,87,"[61, 87]",SPZR.tsv
want,1,65,"[61, 65, 110, 152, 200, 222, 246, 259]",SPZR.tsv
i might,2,231,"[61, 84, 86, 90, 231]",SPZR.tsv
might,1,231,"[61, 84, 86, 90, 162, 188, 214, 231, 235]",SPZR.tsv
even,1,270,"[61, 84, 86, 90, 270]",SPZR.tsv
this be,2,63,"[62, 63, 152, 227, 228]",SPZR.tsv
be the,2,246,"[63, 174, 246]",SPZR.tsv
be a,2,72,"[7, 72, 150, 174, 242]",SPZR.tsv
get a,2,93,"[72, 93, 168, 211, 274]",SPZR.tsv
time,1,197,"[72, 197, 211, 222]",SPZR.tsv
practise,1,76,"[52, 76]",SPZR.tsv
well that's,2,237,"[76, 237, 249]",SPZR.tsv
and then they,3,280,"[76, 130, 280]",SPZR.tsv
school,1,80,"[79, 80]",SPZR.tsv
start,1,85,"[80, 82, 84, 85]",SPZR.tsv
at the,2,80,"[69, 80, 84, 120, 168]",SPZR.tsv
they've,1,282,"[80, 168, 282]",SPZR.tsv
seven,1,85,"[82, 85, 97]",SPZR.tsv
ten,1,95,"[82, 95]",SPZR.tsv
to do,2,120,"[82, 120, 221, 233, 259]",SPZR.tsv
say it,2,145,"[82, 145]",SPZR.tsv
to do that,3,233,"[82, 233, 259]",SPZR.tsv
take,1,270,"[82, 270, 282]",SPZR.tsv
eight,1,84,"[20, 84]",SPZR.tsv
but i,2,84,"[32, 36, 84, 176, 237, 254, 274, 292]",SPZR.tsv
half,1,85,"[84, 85, 214]",SPZR.tsv
might even be there,4,87,"[84, 87, 90]",SPZR.tsv
past,1,95,"[84, 94, 95, 226]",SPZR.tsv
church,1,111,"[84, 111, 112]",SPZR.tsv
the other,2,167,"[84, 88, 90, 167]",SPZR.tsv
then i,2,211,"[84, 211, 215]",SPZR.tsv
there for,2,86,"[32, 86]",SPZR.tsv
might even be there for that,6,87,"[86, 87]",SPZR.tsv
that i,2,137,"[90, 137, 221, 254]",SPZR.tsv
erm i,2,237,"[90, 237]",SPZR.tsv
else,1,239,"[90, 92, 239]",SPZR.tsv
i don't,2,92,"[26, 32, 91, 92, 118, 159, 160, 162, 203, 207, 215, 219, 221, 237, 270]",SPZR.tsv
no i,2,92,"[50, 92, 167, 207, 270]",SPZR.tsv
i know,2,95,"[92, 95, 213]",SPZR.tsv
know i,2,215,"[92, 215, 280]",SPZR.tsv
i know i,3,225,"[92, 225]",SPZR.tsv
ten past,2,95,"[94, 95]",SPZR.tsv
of the,2,169,"[94, 169]",SPZR.tsv
yeah but,2,254,"[94, 254]",SPZR.tsv
talk,1,126,"[100, 126, 243, 268, 286]",SPZR.tsv
talk about,2,225,"[126, 225, 266]",SPZR.tsv
if you,2,130,"[14, 110, 130, 152, 162, 200, 218, 223]",SPZR.tsv
of a,2,130,"[24, 130]",SPZR.tsv
a dvd,2,143,"[130, 142, 143, 150, 185]",SPZR.tsv
dvd,1,163,"[130, 136, 142, 150, 163, 164, 167, 172, 174, 180, 185, 188]",SPZR.tsv
other things,2,300,"[130, 300]",SPZR.tsv
it be a,3,132,"[7, 132]",SPZR.tsv
but now,2,132,"[77, 132]",SPZR.tsv
digital video disk,3,135,"[132, 134, 135]",SPZR.tsv
disk,1,171,"[132, 134, 136, 160, 168, 171, 180, 181, 187]",SPZR.tsv
disk but,2,187,"[132, 187]",SPZR.tsv
digital,1,136,"[135, 136]",SPZR.tsv
say it be,3,145,"[136, 145]",SPZR.tsv
a dvd player,3,143,"[142, 143]",SPZR.tsv
television,1,147,"[146, 147, 158]",SPZR.tsv
high,1,149,"[146, 149, 150, 152, 159, 160, 168]",SPZR.tsv
high definition,2,159,"[146, 150, 152, 159, 168]",SPZR.tsv
hd,1,149,"[148, 149, 160]",SPZR.tsv
like a,2,150,"[65, 70, 150, 152, 168, 182, 290]",SPZR.tsv
blue ray,2,150,"[145, 150, 160, 163, 167, 168, 169]",SPZR.tsv
buy,1,153,"[150, 153, 155, 188, 242, 270, 272, 290]",SPZR.tsv
there's no,2,272,"[150, 272]",SPZR.tsv
but it,2,282,"[150, 282]",SPZR.tsv
bite,1,152,"[24, 152, 160, 168, 174, 207, 253, 273]",SPZR.tsv
would,1,152,"[65, 70, 152, 160, 258]",SPZR.tsv
a a,2,152,"[106, 152]",SPZR.tsv
if you want,3,152,"[110, 152, 200]",SPZR.tsv
do be,2,156,"[120, 156]",SPZR.tsv
you can do,3,239,"[156, 239, 278]",SPZR.tsv
what you,2,280,"[156, 280]",SPZR.tsv
new,1,158,"[139, 147, 157, 158, 160]",SPZR.tsv
new television,2,158,"[147, 158]",SPZR.tsv
screen,1,211,"[158, 211]",SPZR.tsv
a bite,2,160,"[24, 160, 168, 174, 273]",SPZR.tsv
think you,2,160,"[54, 160, 162]",SPZR.tsv
tell,1,160,"[68, 160, 198, 231, 239]",SPZR.tsv
i don't think you,4,160,"[91, 160, 162]",SPZR.tsv
will be,2,160,"[93, 121, 122, 123, 160]",SPZR.tsv
i don't think,3,160,"[159, 160, 162, 237]",SPZR.tsv
but then,2,215,"[160, 215]",SPZR.tsv
it will,2,217,"[160, 217]",SPZR.tsv
think i,2,274,"[160, 259, 274, 290]",SPZR.tsv
you be,2,162,"[54, 100, 162, 198, 242, 243, 275, 286]",SPZR.tsv
you might,2,162,"[87, 162, 188, 214]",SPZR.tsv
can you,2,162,"[137, 162]",SPZR.tsv
might be,2,235,"[162, 235]",SPZR.tsv
