Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,16,"[0, 2, 5, 16, 17, 25, 26, 34, 46, 49, 51, 52, 53, 57, 58, 65, 67, 77, 81, 82, 84, 85, 87, 89, 92, 97, 103, 108, 117, 121, 123, 125, 131, 133, 135, 137, 139, 143, 145, 146, 158, 169, 170, 172, 182, 186, 187, 191, 195, 197, 199, 201, 203, 208, 210, 212, 213, 216, 218, 221, 222, 224, 225, 226, 232, 235, 236, 237, 240, 242, 246, 248, 252, 256, 260, 262, 265, 268, 270, 274, 280, 281, 285, 286, 290, 292, 296, 301, 302, 303, 305, 308, 310, 311, 314, 316, 324, 325, 328, 333, 337, 338, 341, 347, 349, 350, 352, 354, 358, 359, 360, 363, 366, 369, 385, 387, 390, 394, 396, 397, 399, 400, 402, 405, 406, 407, 408, 409, 410, 411, 416, 417, 418, 419, 420, 421, 423, 424, 425, 428, 431, 434, 436, 440, 443, 444, 448, 451, 453, 459, 464, 466, 470, 472, 475, 476, 486, 489, 510, 522, 523, 524, 526, 527, 545, 551, 559, 564, 569, 570, 572, 582, 586, 588, 589, 596, 599, 600, 602, 603, 610, 616, 619, 626, 633, 645, 647, 650]",STG7.tsv
okay,1,40,"[3, 40, 44, 87, 89, 113, 127, 167, 226, 267, 272, 324, 485, 583, 641]",STG7.tsv
know,1,18,"[4, 18, 21, 23, 30, 32, 47, 91, 98, 106, 107, 109, 144, 190, 194, 200, 202, 212, 215, 243, 247, 258, 263, 282, 320, 332, 389, 404, 435, 438, 443, 450, 456, 461, 467, 494, 513, 556, 559, 578, 579]",STG7.tsv
i don't,2,24,"[4, 24, 33, 35, 87, 129, 202, 243, 259, 282, 320, 501, 506, 565, 584, 640]",STG7.tsv
to be,2,32,"[4, 32, 33, 224, 233, 387, 596]",STG7.tsv
like,1,39,"[4, 17, 23, 39, 40, 41, 43, 44, 55, 59, 63, 66, 68, 75, 86, 87, 89, 90, 91, 93, 95, 96, 98, 101, 102, 104, 107, 108, 109, 110, 111, 112, 118, 120, 128, 130, 132, 134, 138, 146, 149, 153, 155, 157, 159, 161, 163, 168, 169, 171, 173, 175, 178, 181, 186, 188, 190, 192, 196, 202, 206, 207, 209, 211, 213, 215, 221, 224, 226, 227, 231, 233, 234, 236, 239, 241, 243, 245, 250, 251, 253, 255, 259, 261, 263, 264, 266, 267, 269, 271, 272, 273, 275, 276, 280, 282, 286, 287, 290, 294, 298, 306, 309, 313, 318, 320, 324, 330, 334, 335, 348, 353, 360, 370, 372, 380, 382, 384, 386, 387, 388, 389, 404, 414, 420, 433, 435, 437, 438, 439, 441, 442, 443, 446, 450, 452, 454, 455, 458, 463, 465, 468, 469, 471, 499, 506, 507, 511, 520, 521, 522, 533, 538, 547, 550, 555, 557, 558, 559, 563, 564, 565, 567, 568, 573, 576, 579, 587, 588, 592, 594, 596, 610, 612, 613, 623, 640, 641]",STG7.tsv
get,1,42,"[4, 23, 42, 44, 68, 83, 91, 93, 118, 149, 155, 196, 198, 212, 217, 219, 221, 247, 266, 271, 306, 324, 334, 379, 386, 478, 528, 530, 542, 593, 596, 617, 630, 640, 641]",STG7.tsv
like it's,2,44,"[4, 44, 153, 236, 251]",STG7.tsv
and i,2,22,"[13, 22, 41, 44, 68, 87, 118, 155, 159, 171, 202, 259, 263, 267, 269, 559, 605]",STG7.tsv
but it's,2,30,"[17, 30, 178, 192, 251, 298, 306, 384, 386, 389, 578, 584]",STG7.tsv
be like,2,44,"[17, 23, 41, 43, 44, 75, 87, 89, 91, 118, 120, 132, 146, 149, 155, 186, 239, 251, 263, 267, 269, 276, 294, 324, 330, 334, 372, 387, 388, 433, 435, 441, 455, 522, 592, 594, 613, 640, 641]",STG7.tsv
you know,2,32,"[23, 32, 47, 91, 98, 106, 109, 144, 215, 263, 332, 389, 450, 456, 467, 578, 579]",STG7.tsv
you and,2,40,"[23, 40, 324]",STG7.tsv
i'm,1,40,"[23, 40, 44, 53, 55, 68, 89, 161, 209, 259, 264, 266, 271, 272, 276, 310, 331, 476, 498, 511, 523, 537, 555, 583, 585, 596, 618, 623]",STG7.tsv
gonna,1,53,"[23, 53, 89, 194, 209, 212, 231, 243, 247, 266, 272, 273, 275, 280, 338]",STG7.tsv
oh yeah,2,53,"[25, 53, 358, 616]",STG7.tsv
go,1,38,"[15, 38, 39, 44, 53, 54, 55, 68, 91, 93, 130, 146, 155, 192, 196, 206, 209, 213, 215, 226, 247, 259, 263, 266, 269, 272, 276, 278, 290, 293, 294, 299, 309, 320, 323, 324, 353, 452, 455, 471, 493, 500, 592, 624]",STG7.tsv
go to sleep,3,39,"[38, 39]",STG7.tsv
sleep,1,44,"[38, 39, 41, 44, 49, 550]",STG7.tsv
sleep like,2,41,"[39, 41]",STG7.tsv
i be like,3,44,"[41, 44, 87, 89, 118, 263, 267, 269, 324, 522]",STG7.tsv
and i be,3,44,"[41, 44, 87, 118, 159, 259, 263, 267, 269]",STG7.tsv
well,1,41,"[33, 41, 46, 75, 86, 93, 117, 146, 212, 227, 251, 259, 264, 266, 276, 318, 331, 338, 351, 353, 361, 412, 446, 447, 450, 465, 562, 587, 588, 604, 613, 624, 640, 641]",STG7.tsv
i sleep,2,49,"[41, 49]",STG7.tsv
birthday,1,45,"[42, 44, 45, 151]",STG7.tsv
good,1,55,"[30, 50, 55, 56, 127, 183, 243, 250, 251, 562]",STG7.tsv
like i'm,2,55,"[40, 55]",STG7.tsv
sorry,1,55,"[53, 55, 266, 299, 323]",STG7.tsv
so it's,2,63,"[15, 63, 66, 183, 253, 290, 330, 471, 568]",STG7.tsv
two,1,63,"[39, 63, 227, 229, 266, 471, 613]",STG7.tsv
yeah so,2,65,"[34, 65]",STG7.tsv
in the,2,70,"[32, 70, 83, 110, 120, 155, 157, 161, 212, 259, 267, 282, 286, 289, 290, 310, 386, 433, 456, 493, 558]",STG7.tsv
but we,2,75,"[18, 75]",STG7.tsv
four,1,83,"[32, 37, 83]",STG7.tsv
i know,2,107,"[18, 21, 30, 107, 190, 202, 258, 443, 461, 494, 513, 556, 559]",STG7.tsv
so be,2,115,"[12, 34, 115]",STG7.tsv
go to,2,130,"[38, 39, 130, 146, 192, 226, 247, 276, 299, 452, 592]",STG7.tsv
i go to,3,146,"[39, 146, 592]",STG7.tsv
and she be like,4,146,"[44, 146, 641]",STG7.tsv
fuck,1,162,"[39, 74, 90, 159, 161, 162, 209, 233, 236, 238, 241, 243, 291, 297, 368, 384, 458, 528, 530, 613, 617, 622]",STG7.tsv
and like,2,181,"[40, 93, 155, 161, 173, 181, 190, 206, 253, 266, 267, 269, 294, 370, 382, 443, 507, 563]",STG7.tsv
and she,2,161,"[44, 146, 161, 181, 226, 290, 641]",STG7.tsv
move,1,185,"[49, 185, 266, 355]",STG7.tsv
probably,1,593,"[212, 583, 584, 593]",STG7.tsv
and she be,3,226,"[44, 226, 290]",STG7.tsv
