Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
in the,2,97,"[0, 97, 151, 171, 183, 198, 205, 251, 372, 385, 466, 472, 479, 505, 510, 524, 551, 710, 865, 934, 951, 1017, 1331, 1333, 1346, 1439, 1457, 1496, 1508, 1597, 1641, 1643, 1770, 1776, 1835, 1838]",SC67.tsv
i might,2,628,"[0, 628, 822]",SC67.tsv
start,1,1007,"[0, 48, 612, 1007, 1009, 1318, 1538]",SC67.tsv
do this,2,1085,"[0, 1085]",SC67.tsv
might,1,416,"[0, 48, 416, 576, 628, 822, 1356, 1716]",SC67.tsv
yeah,1,5,"[2, 5, 15, 17, 33, 34, 46, 48, 50, 57, 68, 72, 79, 85, 87, 89, 91, 101, 108, 109, 117, 121, 124, 128, 130, 135, 137, 159, 164, 172, 179, 191, 195, 202, 206, 213, 215, 218, 220, 221, 223, 224, 225, 232, 244, 247, 251, 257, 267, 268, 285, 290, 294, 299, 301, 303, 308, 309, 311, 312, 313, 328, 330, 331, 332, 333, 344, 353, 369, 374, 384, 388, 390, 392, 395, 396, 402, 405, 408, 412, 425, 429, 430, 433, 436, 437, 442, 447, 450, 452, 456, 459, 466, 469, 479, 489, 498, 500, 518, 522, 525, 527, 539, 546, 548, 552, 554, 555, 557, 558, 559, 563, 570, 572, 576, 578, 579, 581, 584, 586, 591, 595, 597, 600, 619, 620, 621, 622, 626, 632, 648, 651, 653, 654, 656, 661, 664, 666, 667, 672, 681, 684, 690, 698, 700, 703, 712, 713, 717, 734, 738, 749, 762, 763, 765, 789, 791, 795, 809, 810, 818, 821, 838, 841, 842, 847, 849, 871, 877, 879, 886, 889, 894, 908, 910, 916, 922, 924, 927, 929, 931, 936, 939, 941, 951, 954, 955, 958, 968, 975, 983, 985, 991, 997, 1001, 1003, 1008, 1022, 1025, 1045, 1050, 1064, 1072, 1078, 1101, 1102, 1106, 1108, 1110, 1116, 1117, 1118, 1121, 1125, 1127, 1129, 1130, 1137, 1140, 1147, 1193, 1203, 1210, 1212, 1226, 1230, 1234, 1237, 1249, 1252, 1254, 1255, 1264, 1268, 1269, 1272, 1273, 1285, 1286, 1288, 1311, 1312, 1335, 1336, 1340, 1342, 1343, 1345, 1351, 1366, 1377, 1379, 1380, 1382, 1394, 1399, 1403, 1411, 1420, 1434, 1436, 1440, 1443, 1445, 1449, 1454, 1455, 1481, 1482, 1500, 1501, 1502, 1508, 1510, 1513, 1516, 1517, 1520, 1529, 1542, 1543, 1544, 1549, 1556, 1570, 1572, 1573, 1574, 1576, 1580, 1583, 1584, 1586, 1587, 1598, 1600, 1601, 1607, 1612, 1613, 1615, 1618, 1638, 1639, 1642, 1645, 1647, 1651, 1652, 1660, 1671, 1675, 1699, 1710, 1716, 1719, 1749, 1750, 1753, 1755, 1759, 1781, 1790, 1808, 1811, 1846, 1852, 1854, 1858, 1870, 1880, 1883]",SC67.tsv
an hour,2,4,"[1, 4, 872, 940, 943, 1710, 1712]",SC67.tsv
gonna,1,5,"[4, 5, 50, 56, 64, 77, 246, 248, 249, 255, 418, 627, 784, 794, 796, 859, 895, 961, 984, 990, 993, 1076, 1130, 1161, 1318, 1320, 1375, 1486, 1514, 1596, 1710, 1717, 1758, 1760, 1846, 1891]",SC67.tsv
be here,2,143,"[4, 143, 553]",SC67.tsv
we're,1,365,"[4, 365, 1372, 1383, 1405, 1467, 1469, 1490]",SC67.tsv
gonna be,2,418,"[4, 50, 418, 794, 990, 1320, 1760]",SC67.tsv
for an hour,3,1710,"[4, 1710, 1712]",SC67.tsv
hour,1,1873,"[4, 943, 1873]",SC67.tsv
like,1,6,"[1, 6, 10, 13, 17, 32, 41, 50, 55, 59, 61, 63, 65, 69, 71, 75, 76, 77, 78, 81, 84, 88, 92, 96, 99, 100, 102, 110, 112, 118, 119, 122, 124, 126, 127, 130, 132, 133, 136, 143, 144, 151, 153, 154, 155, 156, 157, 163, 173, 174, 176, 177, 184, 186, 188, 190, 192, 193, 196, 198, 199, 220, 228, 240, 242, 246, 249, 251, 274, 275, 285, 298, 302, 303, 305, 310, 314, 330, 331, 333, 336, 345, 362, 372, 376, 377, 379, 381, 386, 387, 389, 393, 395, 397, 398, 401, 403, 405, 410, 411, 412, 413, 416, 435, 449, 451, 453, 468, 480, 487, 488, 490, 492, 499, 506, 512, 516, 522, 524, 528, 530, 535, 537, 543, 545, 547, 549, 551, 553, 558, 562, 564, 566, 567, 569, 571, 574, 576, 580, 583, 587, 592, 596, 598, 599, 604, 609, 616, 618, 627, 629, 631, 635, 637, 639, 641, 643, 647, 649, 650, 655, 656, 657, 660, 662, 663, 665, 668, 669, 671, 674, 676, 685, 697, 699, 703, 705, 711, 714, 725, 727, 729, 732, 733, 735, 737, 740, 741, 746, 760, 767, 772, 779, 788, 790, 792, 794, 796, 810, 814, 829, 835, 839, 840, 848, 853, 863, 865, 867, 873, 896, 897, 899, 904, 922, 926, 928, 929, 930, 933, 934, 937, 938, 940, 944, 959, 961, 967, 969, 971, 972, 973, 974, 976, 977, 978, 980, 982, 984, 986, 988, 990, 993, 996, 1002, 1005, 1006, 1007, 1009, 1011, 1015, 1017, 1021, 1023, 1031, 1037, 1040, 1042, 1044, 1046, 1049, 1051, 1052, 1053, 1056, 1058, 1065, 1085, 1093, 1105, 1107, 1109, 1111, 1112, 1119, 1120, 1122, 1124, 1126, 1128, 1146, 1150, 1151, 1154, 1162, 1166, 1170, 1180, 1184, 1207, 1214, 1215, 1224, 1225, 1227, 1229, 1231, 1233, 1235, 1248, 1250, 1253, 1256, 1259, 1264, 1265, 1266, 1268, 1270, 1279, 1280, 1284, 1294, 1295, 1296, 1298, 1299, 1308, 1318, 1319, 1320, 1322, 1331, 1333, 1334, 1337, 1341, 1347, 1349, 1351, 1353, 1356, 1358, 1361, 1384, 1394, 1404, 1406, 1408, 1409, 1422, 1434, 1437, 1439, 1441, 1443, 1457, 1460, 1462, 1472, 1486, 1490, 1496, 1498, 1500, 1503, 1504, 1508, 1513, 1515, 1525, 1528, 1531, 1534, 1540, 1547, 1550, 1568, 1571, 1575, 1589, 1591, 1597, 1601, 1605, 1607, 1609, 1612, 1614, 1618, 1623, 1644, 1646, 1653, 1655, 1659, 1660, 1668, 1669, 1693, 1697, 1704, 1720, 1725, 1767, 1768, 1774, 1776, 1778, 1787, 1791, 1800, 1803, 1827, 1829, 1834, 1838, 1849, 1850, 1856, 1858, 1885, 1891, 1893]",SC67.tsv
it like,2,587,"[6, 587, 1007, 1547, 1697, 1850]",SC67.tsv
be in,2,96,"[11, 96, 171, 302, 458, 461, 465, 466, 480, 510, 714, 862, 926, 951, 967, 973, 1007, 1268, 1320, 1461, 1481, 1770]",SC67.tsv
they're,1,13,"[10, 13, 27, 345, 451, 628, 637, 683, 1105, 1347, 1421, 1514, 1531]",SC67.tsv
i be like,3,41,"[13, 41, 69, 75, 77, 126, 151, 153, 177, 184, 186, 199, 242, 249, 251, 512, 576, 647, 703, 711, 725, 792, 796, 961, 984, 986, 988, 990, 1007, 1017, 1233, 1320, 1331, 1490, 1498, 1504, 1803]",SC67.tsv
be like,2,41,"[13, 41, 50, 55, 65, 69, 75, 77, 78, 81, 92, 96, 119, 122, 124, 126, 130, 133, 143, 151, 153, 155, 163, 174, 176, 177, 184, 186, 188, 190, 192, 196, 198, 199, 220, 242, 246, 249, 251, 285, 314, 331, 333, 336, 362, 397, 403, 411, 487, 492, 512, 524, 535, 537, 545, 564, 576, 583, 598, 599, 618, 643, 647, 657, 697, 699, 703, 711, 725, 740, 779, 792, 794, 796, 840, 961, 967, 974, 976, 977, 978, 980, 984, 986, 988, 990, 993, 996, 1002, 1006, 1007, 1011, 1017, 1023, 1042, 1053, 1056, 1058, 1065, 1107, 1184, 1214, 1233, 1256, 1259, 1264, 1266, 1280, 1295, 1299, 1318, 1320, 1322, 1331, 1334, 1358, 1406, 1460, 1490, 1496, 1498, 1500, 1504, 1531, 1550, 1609, 1655, 1704, 1768, 1776, 1803, 1827, 1829, 1891]",SC67.tsv
i be,2,20,"[13, 20, 41, 64, 67, 69, 75, 77, 95, 106, 113, 126, 150, 151, 153, 177, 184, 186, 199, 211, 226, 232, 242, 249, 251, 260, 262, 300, 480, 512, 576, 580, 618, 647, 657, 703, 711, 725, 792, 794, 796, 798, 826, 895, 955, 961, 964, 965, 984, 986, 988, 990, 1007, 1017, 1027, 1150, 1233, 1239, 1270, 1279, 1308, 1318, 1320, 1331, 1349, 1366, 1461, 1490, 1498, 1504, 1556, 1727, 1729, 1757, 1768, 1803, 1894]",SC67.tsv
what be,2,69,"[13, 49, 56, 69, 100, 102, 103, 160, 249, 276, 320, 378, 534, 936, 1094, 1107, 1303, 1318, 1354, 1596, 1601]",SC67.tsv
and like,2,75,"[13, 17, 75, 133, 190, 193, 395, 405, 487, 530, 543, 549, 553, 576, 604, 656, 896, 959, 967, 969, 980, 1007, 1011, 1015, 1031, 1056, 1122, 1266, 1349, 1515, 1776]",SC67.tsv
what be it,3,49,"[13, 49, 100, 102, 276, 320, 1303]",SC67.tsv
but i,2,421,"[13, 228, 300, 421, 447, 569, 667, 668, 780, 797, 798, 839, 864, 1150, 1331, 1689, 1764]",SC67.tsv
it and,2,524,"[13, 367, 524, 545, 656, 820, 857]",SC67.tsv
like be,2,333,"[13, 177, 333, 545, 697, 988, 990, 1122, 1128, 1166, 1496]",SC67.tsv
be it,2,231,"[13, 100, 102, 231, 276, 320, 567, 587, 674, 952, 1303, 1381, 1572, 1585, 1588, 1621, 1850]",SC67.tsv
basketball,1,844,"[12, 13, 842, 844, 1145]",SC67.tsv
play,1,1107,"[12, 13, 1107, 1150, 1365, 1473]",SC67.tsv
really,1,26,"[15, 26, 59, 108, 132, 180, 192, 193, 198, 199, 228, 229, 230, 233, 272, 273, 279, 281, 284, 288, 346, 449, 451, 495, 512, 524, 526, 543, 547, 569, 589, 599, 602, 605, 606, 608, 616, 623, 629, 637, 642, 676, 758, 760, 772, 779, 794, 796, 808, 811, 829, 845, 848, 896, 900, 904, 937, 964, 965, 967, 969, 1002, 1004, 1005, 1007, 1015, 1016, 1042, 1043, 1044, 1053, 1056, 1077, 1087, 1107, 1109, 1111, 1112, 1146, 1147, 1148, 1150, 1153, 1184, 1201, 1210, 1223, 1225, 1228, 1233, 1241, 1245, 1252, 1257, 1267, 1284, 1308, 1320, 1358, 1386, 1396, 1397, 1402, 1404, 1417, 1434, 1496, 1508, 1528, 1534, 1541, 1556, 1579, 1654, 1661, 1698, 1733, 1764, 1768, 1771, 1780, 1797, 1805, 1819, 1820, 1826, 1834, 1841, 1849, 1884]",SC67.tsv
come,1,212,"[17, 18, 212, 234, 263, 372, 487, 522, 524, 530, 537, 543, 559, 561, 583, 593, 594, 596, 598, 599, 705, 781, 842, 847, 1015, 1037, 1320, 1390, 1391, 1496, 1513, 1569, 1592, 1594, 1596, 1597, 1610, 1622, 1778]",SC67.tsv
yeah come,2,847,"[17, 847]",SC67.tsv
open,1,18,"[17, 18, 19, 837, 1369, 1380, 1659]",SC67.tsv
say,1,19,"[16, 19, 34, 35, 43, 48, 56, 184, 243, 245, 246, 247, 248, 249, 262, 284, 346, 347, 356, 358, 359, 360, 361, 371, 386, 387, 411, 413, 438, 449, 451, 485, 487, 501, 516, 524, 543, 569, 576, 697, 709, 711, 767, 776, 834, 837, 887, 899, 900, 902, 903, 930, 933, 937, 976, 979, 1105, 1117, 1486, 1508, 1891]",SC67.tsv
lot of,2,333,"[18, 19, 333, 643, 663, 776, 837]",SC67.tsv
look,1,26,"[21, 26, 176, 280, 660, 725, 925, 951, 955, 976, 980, 986, 988, 993, 1070, 1103, 1122, 1138, 1140, 1141, 1151, 1162, 1167, 1174, 1178, 1179, 1180, 1181, 1191, 1204, 1264, 1311, 1339, 1351, 1398, 1417, 1419, 1422, 1442, 1451, 1455, 1628, 1630, 1696, 1787, 1826, 1856, 1864, 1865, 1869, 1885, 1891, 1893]",SC67.tsv
at that,2,135,"[21, 135, 897, 1597]",SC67.tsv
look at,2,176,"[21, 176, 660, 986, 988, 1103, 1151, 1311, 1339, 1417, 1419, 1455, 1628, 1630]",SC67.tsv
much,1,275,"[21, 275, 564, 602, 799, 1092, 1105, 1162, 1282, 1296, 1605, 1643]",SC67.tsv
thank,1,602,"[21, 569, 576, 601, 602, 841, 999, 1133, 1413, 1504, 1580, 1870]",SC67.tsv
thank you,2,569,"[21, 569, 576, 601, 1413, 1870]",SC67.tsv
record,1,22,"[1, 22, 41, 363, 866, 1519, 1709, 1711, 1712, 1870]",SC67.tsv
for the,2,57,"[22, 57, 318, 398, 485, 528, 711, 732, 1760]",SC67.tsv
bring,1,84,"[23, 84, 198, 837, 1565]",SC67.tsv
into the,2,416,"[23, 330, 416, 1009, 1037]",SC67.tsv
i have,2,66,"[25, 66, 228, 569, 672, 735, 792, 846, 1081, 1123, 1233, 1279, 1289, 1300, 1320, 1323, 1683, 1703, 1807]",SC67.tsv
good,1,27,"[8, 26, 27, 42, 124, 203, 228, 230, 233, 279, 365, 451, 494, 499, 617, 628, 642, 772, 792, 800, 940, 1078, 1087, 1088, 1107, 1109, 1111, 1117, 1122, 1148, 1156, 1173, 1275, 1330, 1358, 1421, 1434, 1523, 1591]",SC67.tsv
two,1,154,"[27, 154, 198, 506, 853, 856, 887, 934, 1384, 1406, 1466, 1731, 1732, 1733, 1737, 1740, 1827]",SC67.tsv
think,1,32,"[29, 32, 50, 69, 74, 118, 124, 129, 133, 138, 180, 181, 208, 210, 216, 221, 224, 275, 298, 386, 398, 403, 407, 411, 421, 444, 447, 454, 480, 495, 501, 506, 512, 513, 515, 524, 537, 538, 540, 563, 599, 628, 629, 636, 639, 643, 672, 681, 715, 756, 758, 764, 779, 780, 792, 796, 811, 828, 829, 831, 840, 856, 917, 928, 940, 1069, 1087, 1123, 1130, 1150, 1181, 1184, 1203, 1290, 1292, 1308, 1355, 1356, 1357, 1358, 1373, 1421, 1471, 1524, 1547, 1549, 1568, 1587, 1601, 1689, 1702, 1704, 1757, 1772, 1789, 1844, 1849, 1864, 1865, 1875]",SC67.tsv
and i,2,59,"[29, 59, 69, 124, 151, 153, 198, 232, 249, 398, 407, 512, 647, 656, 703, 711, 735, 767, 792, 794, 811, 984, 986, 990, 1007, 1017, 1029, 1053, 1233, 1255, 1318, 1320, 1331, 1358, 1490, 1498, 1528, 1803, 1814]",SC67.tsv
i think,2,74,"[29, 50, 74, 118, 124, 133, 180, 208, 210, 221, 224, 398, 403, 411, 421, 444, 447, 480, 524, 537, 538, 540, 599, 628, 636, 639, 643, 672, 764, 779, 780, 796, 811, 829, 831, 840, 856, 928, 1069, 1087, 1123, 1150, 1184, 1203, 1308, 1355, 1356, 1357, 1358, 1373, 1549, 1568, 1587, 1601, 1689, 1789, 1844, 1864, 1865, 1875]",SC67.tsv
and i think,3,124,"[29, 124, 398, 811, 1358]",SC67.tsv
yeah er,2,333,"[33, 333, 871, 1254]",SC67.tsv
so yeah,2,34,"[5, 34, 294, 1102, 1137]",SC67.tsv
yeah but,2,108,"[34, 108, 369, 412, 667, 889, 929, 931, 1399, 1443, 1513, 1642, 1753]",SC67.tsv
she be say,3,449,"[34, 449, 451, 524, 937, 1105]",SC67.tsv
be say,2,449,"[34, 35, 248, 449, 451, 543, 937, 1105]",SC67.tsv
she be,2,75,"[34, 75, 298, 444, 449, 451, 458, 465, 468, 472, 524, 535, 537, 697, 699, 703, 711, 714, 717, 915, 928, 934, 937, 967, 974, 976, 980, 989, 990, 993, 998, 1002, 1004, 1007, 1011, 1017, 1105, 1107, 1117, 1266, 1302, 1318, 1442, 1496, 1500, 1726, 1768, 1770, 1868]",SC67.tsv
there's,1,78,"[35, 78, 84, 86, 259, 372, 379, 389, 401, 418, 422, 424, 440, 564, 588, 618, 629, 656, 824, 827, 832, 836, 922, 1333]",SC67.tsv
say that,2,413,"[35, 413, 451, 776, 834, 930, 1117, 1508]",SC67.tsv
wanna,1,74,"[43, 74, 501, 508, 553, 554, 556, 627, 693, 848, 1063, 1404, 1534, 1720, 1764, 1812, 1846]",SC67.tsv
