Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
cartoon,1,1,"[0, 1, 96, 111, 117, 121, 129, 144, 166, 172]",SXC6.tsv
okay,1,15,"[0, 4, 6, 12, 15, 17, 20, 22, 47, 128, 204, 315, 323, 404, 606, 689]",SXC6.tsv
do lego,2,129,"[0, 129]",SXC6.tsv
tell us,2,363,"[0, 363]",SXC6.tsv
tell,1,363,"[0, 14, 245, 363, 401, 502]",SXC6.tsv
can you,2,28,"[0, 28, 35, 66, 80, 210, 280, 299, 544]",SXC6.tsv
see,1,129,"[4, 12, 33, 129, 239, 256, 383, 460, 512, 516, 551, 564, 566, 571, 573, 660]",SXC6.tsv
stick man,2,6,"[5, 6, 11]",SXC6.tsv
from another,2,6,"[5, 6]",SXC6.tsv
one,1,6,"[5, 6, 25, 74, 76, 111, 154, 168, 175, 202, 229, 230, 232, 233, 235, 293, 301, 314, 316, 326, 328, 351, 424, 556, 569, 651, 677]",SXC6.tsv
another,1,7,"[6, 7, 202]",SXC6.tsv
write,1,129,"[8, 96, 111, 129, 162, 168]",SXC6.tsv
well,1,10,"[1, 10, 16, 44, 75, 91, 99, 106, 111, 144, 146, 181, 200, 202, 205, 256, 336, 440, 443, 465, 503, 526, 543, 555, 563, 567, 571, 592, 617, 621, 660, 688]",SXC6.tsv
comic,1,10,"[5, 7, 9, 10, 11, 26, 33, 80]",SXC6.tsv
he's,1,19,"[12, 19, 31, 32, 137, 140, 145, 240, 241, 242, 243, 435, 436]",SXC6.tsv
make,1,114,"[12, 72, 111, 114, 115, 136, 149, 212, 213, 455, 467, 605, 612, 671, 685]",SXC6.tsv
make up,2,149,"[12, 149, 212, 671]",SXC6.tsv
story,1,69,"[14, 69, 79, 81, 85, 88, 123, 125, 126, 136, 168, 224]",SXC6.tsv
yes,1,118,"[14, 70, 115, 117, 118, 132, 134, 138, 143, 151, 153, 236, 245, 248, 273, 287, 291, 296, 301, 320, 322, 324, 332, 371, 373, 375, 379, 400, 413, 436, 462, 467, 494, 518, 547, 571, 579, 590]",SXC6.tsv
yeah,1,16,"[1, 13, 16, 17, 32, 58, 84, 109, 111, 112, 115, 116, 133, 142, 161, 163, 180, 184, 198, 207, 208, 237, 243, 244, 246, 265, 268, 274, 303, 337, 341, 342, 343, 351, 357, 360, 362, 365, 377, 380, 384, 392, 416, 418, 420, 423, 427, 429, 444, 450, 463, 492, 504, 522, 543, 546, 549, 580, 635, 639, 644, 649, 675, 678]",SXC6.tsv
go,1,23,"[16, 23, 111, 112, 114, 154, 156, 343, 381, 467, 471, 478, 483, 498, 500, 508, 512, 513, 514, 529, 531, 535, 538, 562, 566, 569, 595, 600, 601, 622, 624, 626, 636, 651, 652, 672, 687]",SXC6.tsv
why be,2,18,"[17, 18, 29, 60, 61, 63, 540]",SXC6.tsv
cheese,1,18,"[17, 18, 19, 61, 63, 525]",SXC6.tsv
think,1,19,"[18, 19, 59, 61, 63, 70, 105, 111, 122, 127, 205, 233, 234, 280, 293, 299, 301, 309, 314, 316, 328, 379, 381, 443, 451, 560, 566, 573, 600, 652, 685]",SXC6.tsv
cos,1,24,"[5, 24, 66, 70, 96, 103, 197, 207, 234, 241, 278, 313, 336, 340, 401, 433, 492, 510, 537, 564, 567, 571, 590, 612, 629, 679]",SXC6.tsv
can't,1,508,"[24, 455, 508, 527, 616, 617]",SXC6.tsv
be a,2,69,"[26, 45, 49, 65, 69, 81, 85, 139, 164, 185, 194, 198, 207, 299, 301, 328, 332, 336, 340, 457, 538, 556, 569, 612, 673]",SXC6.tsv
that's,1,29,"[17, 25, 29, 30, 47, 93, 100, 111, 112, 139, 170, 207, 230, 289, 291, 313, 324, 326, 328, 336, 379, 380, 412, 440, 532, 563, 567, 582, 615]",SXC6.tsv
have a,2,122,"[29, 122, 249, 437, 438, 626, 631, 663, 665, 666]",SXC6.tsv
facebook,1,31,"[30, 31, 33, 38, 40, 177]",SXC6.tsv
page,1,77,"[31, 77, 91, 115, 206]",SXC6.tsv
be call,2,33,"[1, 33, 335, 612]",SXC6.tsv
and then,2,33,"[5, 33, 149, 177, 202, 369, 471, 501, 508, 533, 556, 558, 626, 666]",SXC6.tsv
know,1,33,"[5, 33, 53, 61, 75, 93, 96, 105, 146, 160, 168, 175, 203, 210, 230, 238, 240, 328, 337, 346, 353, 382, 436, 492, 493, 528, 535, 536, 553, 564, 595, 597, 610, 624, 634, 651, 677, 680]",SXC6.tsv
do you,2,33,"[25, 33, 43, 93, 105, 117, 119, 126, 146, 154, 210, 228, 238, 240, 301, 307, 340, 344, 349, 389, 478, 528, 535, 589, 595, 608, 610, 622, 626, 667]",SXC6.tsv
like,1,33,"[25, 33, 61, 74, 82, 83, 105, 111, 130, 152, 175, 178, 182, 213, 220, 234, 266, 267, 303, 324, 343, 370, 379, 380, 381, 423, 435, 476, 478, 487, 493, 508, 542, 547, 556, 558, 560, 604, 606, 609, 614, 648, 649, 650, 672, 686]",SXC6.tsv
hashtag,1,33,"[25, 33]",SXC6.tsv
facebook and,2,40,"[33, 40, 177]",SXC6.tsv
person,1,48,"[33, 48, 49, 50, 187, 192, 202, 203, 213, 538, 588]",SXC6.tsv
