Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
man,1,143,"[0, 2, 80, 143, 146, 148, 149, 347, 856]",S8X7.tsv
that's,1,43,"[2, 32, 42, 43, 45, 50, 57, 59, 80, 87, 99, 101, 105, 113, 209, 248, 270, 273, 278, 314, 318, 337, 340, 385, 387, 400, 402, 406, 414, 424, 457, 465, 496, 506, 522, 540, 553, 604, 619, 677, 692, 723, 733, 767, 784, 792, 800, 808, 848, 850, 863, 873, 890, 910, 911, 922, 927, 931, 942, 952, 964, 965, 966, 968, 969, 982, 985, 988, 996, 1015, 1016, 1018, 1034, 1044, 1053, 1082, 1088, 1090, 1091, 1104, 1111, 1116, 1131, 1132, 1155, 1165, 1206, 1211, 1254, 1258, 1279, 1317, 1354, 1371, 1373, 1376]",S8X7.tsv
say,1,7,"[4, 7, 15, 17, 21, 31, 39, 42, 43, 45, 47, 52, 57, 67, 69, 75, 77, 80, 98, 101, 105, 106, 151, 155, 163, 240, 263, 266, 284, 293, 298, 330, 375, 486, 488, 503, 572, 574, 587, 596, 753, 755, 767, 769, 799, 848, 871, 873, 885, 891, 892, 893, 899, 903, 918, 920, 924, 931, 936, 938, 943, 945, 947, 961, 963, 965, 990, 1024, 1031, 1033, 1038, 1044, 1049, 1066, 1069, 1080, 1082, 1090, 1104, 1122, 1146, 1155, 1159, 1163, 1203, 1209, 1211, 1214, 1233, 1245, 1252, 1253, 1273, 1276, 1280, 1305, 1307, 1310, 1314, 1315, 1316, 1317, 1319, 1326, 1328, 1330, 1333, 1355, 1360, 1361, 1375, 1376, 1378]",S8X7.tsv
what do,2,918,"[4, 236, 482, 918]",S8X7.tsv
do say,2,965,"[4, 965]",S8X7.tsv
this morning,2,6,"[5, 6, 532, 812]",S8X7.tsv
look,1,6,"[5, 6, 98, 248, 263, 265, 295, 302, 303, 304, 305, 307, 308, 309, 310, 311, 368, 373, 456, 460, 474, 568, 582, 584, 587, 678, 688, 778, 992, 1092, 1101, 1104, 1105, 1107, 1124, 1143, 1252, 1391, 1393]",S8X7.tsv
have to,2,7,"[6, 7, 21, 52, 84, 90, 103, 155, 165, 534, 581, 769, 1020, 1022, 1024, 1026, 1066, 1082, 1086, 1098, 1140, 1280, 1320, 1322, 1336, 1342, 1354, 1376, 1402]",S8X7.tsv
well,1,7,"[6, 7, 10, 17, 20, 27, 42, 48, 72, 77, 80, 88, 95, 101, 107, 118, 122, 128, 146, 148, 159, 166, 169, 176, 230, 250, 332, 369, 370, 398, 406, 408, 414, 446, 580, 582, 605, 617, 631, 677, 702, 739, 767, 776, 814, 816, 821, 835, 859, 895, 931, 942, 948, 1028, 1038, 1047, 1104, 1105, 1111, 1153, 1164, 1211, 1214, 1226, 1229, 1286, 1307, 1315, 1320, 1323, 1325, 1352, 1374, 1403]",S8X7.tsv
to go to,3,13,"[6, 12, 13, 15, 95, 113, 589, 952, 1022, 1024, 1026, 1037, 1376]",S8X7.tsv
morning,1,13,"[6, 13, 15]",S8X7.tsv
go,1,13,"[6, 12, 13, 15, 17, 18, 21, 25, 35, 37, 38, 40, 44, 47, 54, 82, 84, 87, 95, 98, 101, 103, 113, 131, 150, 151, 152, 155, 159, 163, 165, 180, 185, 187, 191, 204, 238, 246, 248, 263, 265, 266, 284, 318, 332, 365, 367, 368, 375, 398, 404, 411, 437, 441, 443, 453, 468, 476, 486, 489, 505, 506, 541, 551, 553, 556, 559, 561, 572, 574, 589, 596, 600, 601, 654, 660, 677, 691, 757, 758, 761, 763, 764, 767, 769, 776, 786, 792, 798, 799, 816, 818, 857, 890, 904, 911, 913, 920, 922, 924, 941, 942, 952, 953, 961, 965, 969, 994, 998, 1018, 1020, 1022, 1024, 1026, 1028, 1032, 1033, 1037, 1038, 1044, 1053, 1055, 1066, 1073, 1082, 1084, 1086, 1099, 1138, 1142, 1238, 1252, 1253, 1269, 1280, 1285, 1291, 1296, 1300, 1307, 1310, 1326, 1348, 1359, 1376, 1386, 1402]",S8X7.tsv
go to,2,15,"[6, 12, 13, 15, 18, 21, 25, 35, 54, 84, 87, 95, 98, 101, 103, 113, 131, 155, 163, 165, 246, 263, 265, 266, 318, 332, 365, 367, 368, 375, 437, 441, 453, 486, 489, 505, 506, 561, 572, 574, 589, 596, 600, 601, 654, 660, 691, 757, 792, 799, 890, 904, 922, 941, 952, 961, 965, 994, 1018, 1020, 1022, 1024, 1026, 1033, 1037, 1053, 1066, 1073, 1082, 1084, 1099, 1138, 1142, 1238, 1253, 1269, 1280, 1285, 1291, 1326, 1359, 1376]",S8X7.tsv
really,1,17,"[6, 8, 17, 18, 44, 46, 57, 68, 72, 75, 83, 101, 103, 129, 274, 277, 284, 290, 294, 295, 332, 342, 351, 353, 354, 356, 357, 365, 434, 450, 457, 468, 471, 504, 543, 568, 571, 582, 584, 587, 619, 624, 659, 661, 689, 690, 710, 728, 730, 731, 753, 762, 765, 776, 789, 799, 800, 843, 845, 847, 848, 855, 866, 868, 873, 879, 910, 945, 947, 953, 961, 992, 998, 999, 1018, 1019, 1020, 1024, 1026, 1028, 1030, 1032, 1049, 1080, 1087, 1094, 1115, 1171, 1174, 1178, 1186, 1203, 1210, 1211, 1216, 1287, 1307, 1329, 1394]",S8X7.tsv
i be,2,37,"[6, 37, 42, 43, 113, 131, 235, 238, 240, 259, 263, 265, 266, 277, 284, 286, 326, 370, 398, 468, 505, 574, 584, 587, 600, 751, 767, 814, 815, 817, 818, 823, 847, 863, 877, 926, 945, 947, 953, 998, 1018, 1020, 1024, 1028, 1033, 1053, 1066, 1082, 1091, 1120, 1143, 1153, 1155, 1211, 1218, 1327]",S8X7.tsv
to go,2,47,"[6, 12, 13, 15, 47, 82, 84, 95, 98, 113, 159, 238, 468, 553, 589, 767, 776, 913, 952, 953, 998, 1018, 1020, 1022, 1024, 1026, 1037, 1296, 1300, 1307, 1310, 1376]",S8X7.tsv
with the,2,77,"[6, 77, 80, 631, 854, 856, 1024, 1086, 1099]",S8X7.tsv
away,1,82,"[6, 82, 240, 241, 242, 244, 277, 848, 857, 1033, 1116, 1117, 1266]",S8X7.tsv
