Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
brownies,1,1,"[0, 1, 3, 4, 5, 15, 16, 17, 18, 20, 23, 30, 31, 33, 43, 49, 62, 64, 83, 84, 102, 118, 123, 127, 130, 136]",SQBK.tsv
cos,1,9,"[0, 9, 10, 12, 18, 43, 78, 90, 152, 156, 159, 177, 187, 190]",SQBK.tsv
gonna,1,3,"[0, 3, 20, 79, 102, 176, 190, 191]",SQBK.tsv
we're,1,138,"[0, 78, 138, 177]",SQBK.tsv
go,1,15,"[2, 15, 16, 33, 79, 82, 95, 104, 137, 138, 159, 170, 177, 181]",SQBK.tsv
want to,2,24,"[2, 20, 23, 24, 31, 33, 41, 66, 68, 78, 86, 98, 149]",SQBK.tsv
want,1,28,"[2, 18, 20, 23, 28, 30, 31, 33, 35, 41, 66, 68, 78, 86, 90, 98, 99, 140, 149, 152, 155, 177]",SQBK.tsv
know,1,87,"[4, 18, 33, 43, 78, 87, 90, 110]",SQBK.tsv
say,1,111,"[4, 12, 14, 18, 20, 33, 35, 104, 108, 111, 114, 135, 137, 149, 160, 162]",SQBK.tsv
illegal,1,6,"[5, 6]",SQBK.tsv
ask,1,15,"[6, 15, 16, 32, 78, 140]",SQBK.tsv
do you,2,54,"[6, 33, 41, 54, 60, 78, 86, 128]",SQBK.tsv
be it,2,8,"[1, 8, 83, 104]",SQBK.tsv
sexist,1,8,"[7, 8, 18, 104, 114, 136]",SQBK.tsv
it be,2,10,"[1, 10, 12, 18, 35]",SQBK.tsv
cos they don't allow boys,5,10,"[9, 10]",SQBK.tsv
boys,1,15,"[10, 14, 15, 18, 20, 30, 33, 78, 104, 138, 152]",SQBK.tsv
allow,1,30,"[10, 18, 30]",SQBK.tsv
people,1,15,"[12, 15, 18, 68, 136, 138, 144]",SQBK.tsv
would,1,15,"[12, 15, 33, 36, 84, 97, 112, 113, 114, 125, 137, 139, 141, 152, 155, 165]",SQBK.tsv
be allow to join,4,30,"[12, 30]",SQBK.tsv
allow to,2,30,"[12, 30, 177]",SQBK.tsv
would be,2,36,"[12, 33, 36, 97, 113, 114, 137, 139, 141, 152]",SQBK.tsv
if it,2,42,"[12, 42, 111]",SQBK.tsv
scout,1,83,"[12, 83, 84]",SQBK.tsv
girls,1,111,"[12, 14, 18, 78, 111, 138]",SQBK.tsv
to do,2,154,"[12, 20, 31, 33, 35, 41, 49, 154, 156]",SQBK.tsv
there be,2,15,"[14, 15, 44, 68, 111, 131, 152, 159]",SQBK.tsv
prefer,1,15,"[14, 15, 35, 39]",SQBK.tsv
no boys,2,138,"[14, 138]",SQBK.tsv
go to ask,3,16,"[15, 16]",SQBK.tsv
the brownies,2,17,"[16, 17, 43, 102, 118]",SQBK.tsv
go to,2,138,"[16, 82, 138, 177, 181]",SQBK.tsv
that's,1,18,"[7, 18, 20, 46, 74, 89, 101, 113, 159]",SQBK.tsv
allow boys,2,18,"[9, 18]",SQBK.tsv
if they,2,18,"[15, 18, 140]",SQBK.tsv
