Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
have a,2,13,"[0, 13, 147, 244, 303, 358, 360, 467, 698, 708, 713]",S2PS.tsv
i have a,3,303,"[0, 303, 358, 360]",S2PS.tsv
i have,2,303,"[0, 273, 303, 358, 360]",S2PS.tsv
get,1,36,"[2, 36, 44, 46, 107, 112, 185, 222, 224, 260, 295, 397, 423, 445, 457, 464, 515, 586, 612, 635, 653, 658, 719, 736, 758, 776, 796]",S2PS.tsv
on it,2,62,"[2, 62, 114, 119, 218, 241, 293, 621, 635, 637, 780, 784, 788, 800]",S2PS.tsv
i don't,2,13,"[2, 5, 13, 125, 129, 193, 240, 254, 370, 397, 401, 402, 417, 469, 478, 483, 534, 541, 582, 608, 621, 623, 625, 674, 772, 775]",S2PS.tsv
things,1,62,"[2, 22, 62, 63, 70, 127, 311, 510, 524, 526, 746, 759]",S2PS.tsv
know,1,25,"[2, 12, 22, 25, 40, 44, 46, 57, 63, 65, 68, 77, 87, 106, 131, 136, 139, 175, 180, 193, 240, 241, 242, 262, 274, 275, 331, 341, 348, 352, 358, 402, 417, 419, 469, 503, 524, 541, 543, 545, 549, 553, 562, 577, 581, 582, 588, 600, 608, 621, 623, 625, 641, 668, 679, 704, 734, 745, 746, 762, 772, 775, 806]",S2PS.tsv
that i,2,140,"[2, 140, 254, 582, 792, 808]",S2PS.tsv
maybe,1,53,"[2, 46, 53, 306, 379, 381, 385, 397, 401, 402, 415, 488, 706, 754, 775]",S2PS.tsv
can't,1,648,"[2, 8, 22, 176, 370, 630, 637, 648, 649, 666, 679, 771]",S2PS.tsv
really,1,13,"[2, 13, 35, 38, 52, 102, 199, 239, 254, 264, 397, 417, 422, 435, 445, 483, 548, 633, 648, 665, 689, 751]",S2PS.tsv
go,1,53,"[2, 5, 13, 53, 63, 68, 214, 218, 254, 266, 362, 390, 394, 621, 632, 668, 679, 777, 780]",S2PS.tsv
want to,2,254,"[2, 100, 222, 254, 260, 328, 662, 689]",S2PS.tsv
and i,2,13,"[2, 13, 195, 348, 401, 433, 483, 534, 541, 547, 635, 735, 816, 818, 822]",S2PS.tsv
see,1,36,"[5, 36, 72, 80, 154, 176, 188, 326, 356, 372, 563, 674]",S2PS.tsv
i think,2,9,"[5, 9, 16, 44, 66, 80, 114, 154, 162, 183, 348, 370, 421, 443, 479, 529, 531, 537, 582, 614, 617, 641, 677, 682, 735, 749, 751, 816, 818, 822]",S2PS.tsv
think,1,27,"[5, 16, 22, 27, 44, 46, 50, 63, 66, 80, 114, 129, 154, 162, 183, 197, 254, 260, 283, 348, 370, 390, 421, 443, 472, 478, 479, 483, 486, 487, 496, 498, 515, 519, 529, 531, 534, 537, 557, 560, 561, 582, 604, 614, 617, 641, 677, 682, 726, 735, 749, 751, 754, 788, 802, 808, 816, 818, 822]",S2PS.tsv
use for,2,140,"[8, 140]",S2PS.tsv
good,1,102,"[8, 102, 343, 394, 443, 445, 467, 469, 613, 614, 706, 708, 711]",S2PS.tsv
i know,2,136,"[12, 44, 106, 136, 275, 543, 588, 600, 641, 679, 762, 806]",S2PS.tsv
yeah,1,14,"[4, 6, 7, 14, 15, 17, 19, 32, 33, 35, 37, 39, 41, 54, 60, 67, 86, 102, 104, 108, 110, 111, 116, 118, 120, 122, 123, 133, 135, 137, 138, 141, 143, 147, 149, 151, 152, 160, 161, 163, 170, 174, 177, 179, 181, 182, 186, 191, 193, 197, 202, 204, 206, 208, 213, 219, 221, 223, 227, 229, 243, 245, 247, 249, 259, 263, 267, 273, 275, 276, 278, 280, 282, 285, 286, 289, 290, 291, 294, 296, 298, 299, 308, 309, 310, 312, 313, 314, 315, 317, 318, 320, 323, 325, 327, 329, 330, 332, 338, 340, 342, 346, 353, 355, 357, 361, 366, 368, 369, 373, 375, 377, 382, 384, 385, 387, 400, 404, 405, 407, 409, 411, 412, 414, 416, 418, 422, 428, 439, 443, 458, 460, 468, 477, 478, 480, 481, 488, 489, 494, 499, 502, 506, 516, 517, 518, 522, 530, 531, 535, 538, 546, 552, 554, 556, 558, 565, 566, 567, 573, 576, 578, 583, 589, 590, 592, 594, 595, 596, 597, 600, 601, 602, 603, 605, 606, 616, 618, 620, 621, 626, 630, 646, 659, 661, 666, 671, 672, 673, 675, 680, 686, 688, 690, 692, 693, 695, 699, 703, 707, 708, 709, 710, 712, 714, 716, 717, 718, 720, 721, 722, 723, 724, 726, 729, 731, 740, 742, 745, 746, 750, 751, 753, 755, 757, 763, 764, 766, 767, 776, 779, 787, 791, 793, 794, 804, 807, 812, 816, 821, 827, 829, 830, 831, 832, 833, 834]",S2PS.tsv
to be,2,23,"[16, 18, 23, 100, 166, 274, 292, 328, 417, 498, 510, 580, 582, 621]",S2PS.tsv
actually,1,292,"[16, 22, 40, 50, 175, 273, 292, 415, 582, 592, 668, 780, 822]",S2PS.tsv
you have,2,57,"[16, 23, 57, 94, 260, 324, 334, 682]",S2PS.tsv
be a,2,89,"[16, 89, 183, 284, 352, 390, 394, 402, 415, 421, 498, 582, 734, 740]",S2PS.tsv
i think you,3,641,"[16, 582, 641, 677]",S2PS.tsv
have to,2,254,"[16, 23, 166, 254, 258, 498, 580, 582, 621, 677, 682]",S2PS.tsv
you have to,3,682,"[16, 23, 682]",S2PS.tsv
post,1,754,"[16, 754, 759, 818]",S2PS.tsv
people,1,23,"[18, 22, 23, 62, 63, 65, 66, 80, 107, 127, 131, 154, 171, 241, 242, 260, 281, 311, 339, 341, 348, 370, 376, 379, 401, 423, 429, 433, 436, 445, 496, 698, 726, 736, 751, 762, 780, 820]",S2PS.tsv
they're,1,87,"[18, 22, 87, 142, 163, 284, 288, 292, 383, 425, 564, 600, 607]",S2PS.tsv
sort of,2,80,"[18, 63, 80, 158, 260, 326, 341, 354, 393, 442, 529, 545, 570, 632, 637, 682, 706, 745]",S2PS.tsv
be you,2,236,"[22, 236]",S2PS.tsv
you know,2,25,"[22, 25, 40, 46, 57, 63, 77, 87, 131, 139, 175, 180, 193, 241, 242, 262, 331, 348, 352, 358, 419, 524, 545, 549, 553, 577, 581, 582, 625, 668, 704, 734, 745, 746]",S2PS.tsv
say,1,29,"[22, 29, 154, 254, 273, 293, 295, 331, 348, 360, 372, 376, 406, 421, 423, 451, 471, 474, 478, 508, 510, 532, 537, 541, 543, 545, 547, 549, 555, 562, 570, 577, 609, 630, 632, 734, 740, 751, 803, 822]",S2PS.tsv
do you,2,25,"[22, 25, 63, 94, 348, 419, 588, 621, 625, 679]",S2PS.tsv
to do,2,682,"[22, 131, 150, 152, 451, 682, 798]",S2PS.tsv
that's,1,35,"[25, 35, 37, 62, 102, 103, 144, 162, 168, 169, 174, 181, 205, 274, 286, 306, 314, 336, 351, 359, 389, 397, 425, 443, 490, 599, 611, 652, 660, 665, 720, 785, 789]",S2PS.tsv
be the,2,99,"[38, 99, 100, 281, 376, 445, 549]",S2PS.tsv
if you wouldn't,3,40,"[32, 40]",S2PS.tsv
person,1,99,"[40, 44, 99, 100, 352, 510, 532, 682, 700]",S2PS.tsv
in person,2,510,"[40, 510, 532]",S2PS.tsv
if you,2,53,"[32, 40, 53, 57, 549, 582, 650, 662, 672, 689]",S2PS.tsv
why would you,3,42,"[34, 42, 260]",S2PS.tsv
that you,2,68,"[42, 68, 77, 79, 109, 131, 193, 334, 445, 557]",S2PS.tsv
feel,1,587,"[42, 160, 163, 166, 279, 335, 337, 343, 587]",S2PS.tsv
it on,2,32,"[25, 27, 32, 34, 41, 43, 44, 188, 378]",S2PS.tsv
like,1,44,"[9, 13, 44, 63, 87, 163, 174, 175, 260, 269, 277, 279, 326, 328, 339, 341, 366, 372, 386, 395, 467, 476, 519, 520, 526, 547, 568, 577, 593, 600, 632, 643, 668, 688, 689, 732, 746, 756, 759, 806, 820]",S2PS.tsv
it's like,2,366,"[44, 277, 366, 395, 476, 632, 643, 732]",S2PS.tsv
rant,1,147,"[46, 147]",S2PS.tsv
think you're,2,283,"[46, 283]",S2PS.tsv
way,1,274,"[50, 166, 203, 205, 207, 222, 232, 274, 297, 326, 333, 370, 402, 466, 478, 483, 498, 523, 545, 557, 559, 660, 788]",S2PS.tsv
that it's,2,303,"[50, 303]",S2PS.tsv
