Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
school,1,11,"[0, 11, 12, 16, 26, 35, 51, 55, 78, 80, 119, 121, 213, 215, 252, 260, 314, 316, 321, 358, 370, 372, 485, 487, 490, 521, 524, 525, 530, 588, 603, 630, 631, 646, 650, 652, 671, 680, 700, 708, 740, 750, 763, 764, 769, 770, 792]",S8NX.tsv
go to,2,9,"[0, 9, 24, 26, 35, 40, 42, 78, 80, 90, 97, 101, 110, 134, 138, 279, 304, 306, 307, 356, 370, 418, 479, 485, 490, 495, 497, 498, 521, 571, 587, 619, 630, 631, 641, 646, 652, 676, 680, 685, 688, 702, 714, 763, 764, 770, 786, 792]",S8NX.tsv
where you,2,51,"[0, 51]",S8NX.tsv
come,1,55,"[0, 55, 177, 201, 292, 305, 317, 324, 351, 370, 372, 388, 426, 464, 475, 481, 544, 633, 786]",S8NX.tsv
meet,1,82,"[0, 82, 325, 370, 667, 714, 729]",S8NX.tsv
this be,2,84,"[0, 84, 86, 192, 428]",S8NX.tsv
go,1,48,"[0, 24, 26, 48, 78, 80, 86, 88, 90, 97, 101, 102, 110, 134, 136, 138, 155, 161, 163, 182, 206, 209, 246, 253, 279, 294, 304, 306, 307, 312, 346, 356, 370, 372, 384, 392, 394, 400, 418, 424, 436, 446, 448, 475, 479, 481, 485, 490, 492, 495, 496, 497, 498, 504, 516, 521, 553, 571, 579, 587, 619, 630, 631, 633, 641, 646, 650, 652, 676, 680, 685, 688, 702, 714, 752, 753, 763, 764, 770, 783, 786, 788, 792]",S8NX.tsv
you go,2,48,"[0, 48, 102, 294, 306, 521, 688, 752, 770]",S8NX.tsv
never,1,190,"[0, 190, 319, 346, 490, 492, 495, 596, 685, 738, 783, 790]",S8NX.tsv
and all,2,281,"[0, 281, 286, 304, 403, 504, 512, 736]",S8NX.tsv
stuff,1,161,"[0, 161, 281]",S8NX.tsv
be er,2,29,"[0, 29, 284, 314, 317, 479, 483]",S8NX.tsv
school and,2,252,"[0, 252, 316, 372, 485, 631, 680]",S8NX.tsv
come from,2,464,"[0, 464, 633, 786]",S8NX.tsv
but they,2,134,"[0, 134, 490, 560, 612]",S8NX.tsv
okay,1,505,"[0, 505]",S8NX.tsv
ask,1,559,"[0, 559]",S8NX.tsv
they both,2,606,"[0, 606]",S8NX.tsv
but they both,3,612,"[0, 612]",S8NX.tsv
you can,2,637,"[0, 637, 684]",S8NX.tsv
they've,1,661,"[0, 661, 692]",S8NX.tsv
go to school,3,652,"[0, 652, 680]",S8NX.tsv
you go to,3,306,"[0, 306, 521, 688, 770]",S8NX.tsv
grow up,2,2,"[1, 2, 217, 219, 553, 712]",S8NX.tsv
think,1,26,"[2, 26, 51, 55, 69, 86, 149, 279, 293, 307, 319, 370, 390, 450, 498, 499, 539, 581, 606, 626, 631, 635, 657, 664, 676, 714, 720, 752, 770, 783]",S8NX.tsv
don't think,2,51,"[2, 51]",S8NX.tsv
i don't think,3,69,"[2, 69]",S8NX.tsv
he have,2,73,"[2, 73, 319, 706, 714]",S8NX.tsv
think he,2,86,"[2, 86]",S8NX.tsv
