Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
i'm,1,127,"[0, 127, 133, 139, 156, 189, 197, 212, 350, 367, 375, 382]",SJ2E.tsv
go,1,12,"[2, 12, 145, 150, 153, 155, 162, 172, 175, 176, 177, 178, 188, 189, 193, 205, 225, 235, 246, 249, 251, 262, 275, 285, 286, 298, 310, 342, 346]",SJ2E.tsv
come,1,170,"[5, 23, 106, 126, 170, 172, 174]",SJ2E.tsv
thank you,2,8,"[7, 8, 115, 137]",SJ2E.tsv
know,1,80,"[9, 15, 21, 80, 106, 153, 179, 185, 186, 200, 205, 344, 354, 361, 370]",SJ2E.tsv
yes,1,151,"[11, 151, 161, 179, 370, 374]",SJ2E.tsv
bite,1,28,"[13, 28, 83, 100, 201, 202, 205, 209, 210, 275, 312, 317, 368, 370]",SJ2E.tsv
yeah,1,15,"[3, 14, 15, 19, 22, 26, 33, 39, 44, 45, 48, 49, 55, 57, 58, 67, 71, 97, 111, 113, 129, 131, 134, 142, 154, 156, 158, 191, 206, 207, 208, 212, 216, 217, 231, 236, 244, 247, 255, 260, 262, 263, 273, 277, 280, 297, 301, 310, 321, 328, 329, 334, 336, 348, 356, 357, 362, 363, 377, 380]",SJ2E.tsv
gingerbread,1,15,"[10, 15, 81]",SJ2E.tsv
we do,2,28,"[15, 28, 379]",SJ2E.tsv
freeze,1,34,"[15, 34]",SJ2E.tsv
well,1,36,"[15, 36, 52, 76, 93, 106, 122, 132, 133, 140, 145, 193, 201, 235, 254, 337, 355, 357, 363, 368, 370, 373]",SJ2E.tsv
yeah i,2,57,"[15, 57, 67, 71, 217, 363, 380]",SJ2E.tsv
make,1,63,"[15, 44, 63, 139, 145, 196, 306]",SJ2E.tsv
i know,2,80,"[15, 21, 80, 179, 370]",SJ2E.tsv
birthday,1,123,"[15, 123, 225]",SJ2E.tsv
things,1,199,"[15, 199, 274, 275, 290, 335]",SJ2E.tsv
huge,1,290,"[15, 290]",SJ2E.tsv
gonna,1,125,"[21, 25, 29, 125, 126, 133, 140, 254, 346, 368]",SJ2E.tsv
see,1,174,"[21, 174, 272, 341, 361]",SJ2E.tsv
please,1,133,"[23, 115, 133, 137, 363]",SJ2E.tsv
and i,2,34,"[25, 34, 40, 57, 90, 97, 98, 103, 200, 269, 271, 310, 324, 361, 381]",SJ2E.tsv
to the,2,80,"[25, 79, 80, 97, 162, 172, 310]",SJ2E.tsv
tea,1,96,"[25, 96, 379]",SJ2E.tsv
drive,1,324,"[25, 324]",SJ2E.tsv
like,1,38,"[27, 38, 59, 80, 81, 90, 92, 111, 117, 123, 133, 145, 161, 175, 176, 177, 178, 199, 209, 210, 219, 221, 222, 233, 269, 275, 290, 292, 294, 298, 299, 307, 311, 312, 314, 324, 332, 361, 364, 373]",SJ2E.tsv
you do,2,133,"[27, 54, 133]",SJ2E.tsv
at school,2,193,"[27, 193, 356, 361]",SJ2E.tsv
do you think,3,29,"[10, 29]",SJ2E.tsv
okay,1,29,"[24, 29, 95, 107, 211, 278, 289, 302]",SJ2E.tsv
think,1,34,"[10, 29, 34, 40, 65, 80, 96, 98, 100, 112, 116, 123, 152, 155, 164, 165, 169, 170, 185, 195, 205, 217, 261, 310, 324, 325, 373, 381]",SJ2E.tsv
model,1,34,"[29, 34, 43]",SJ2E.tsv
to do,2,133,"[29, 117, 133, 151, 253, 272, 370]",SJ2E.tsv
do the,2,202,"[29, 201, 202]",SJ2E.tsv
do you,2,216,"[29, 46, 70, 85, 104, 106, 112, 215, 216, 344]",SJ2E.tsv
take,1,279,"[29, 279]",SJ2E.tsv
be this,2,269,"[35, 269]",SJ2E.tsv
the headteacher,2,38,"[37, 38, 40]",SJ2E.tsv
ask,1,41,"[36, 38, 41]",SJ2E.tsv
how many,2,41,"[38, 41]",SJ2E.tsv
they ask,2,43,"[41, 43]",SJ2E.tsv
do they,2,197,"[41, 52, 197, 199]",SJ2E.tsv
hand up,2,46,"[34, 38, 46]",SJ2E.tsv
put,1,46,"[34, 46, 47, 83, 84, 117, 123, 143, 144, 363]",SJ2E.tsv
hand,1,47,"[46, 47]",SJ2E.tsv
say,1,52,"[34, 50, 51, 52, 56, 57, 58, 67, 124, 182, 193, 235]",SJ2E.tsv
speak,1,53,"[52, 53, 54, 57, 183]",SJ2E.tsv
speak and,2,57,"[52, 57]",SJ2E.tsv
but you,2,172,"[56, 172, 210]",SJ2E.tsv
say that,2,193,"[56, 124, 193]",SJ2E.tsv
