Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
go,1,37,"[0, 37, 38, 40, 50, 96, 104, 114, 143, 145, 151, 181, 204, 206, 212, 230, 235, 236, 238, 240, 251, 274, 312, 313, 334]",SX4N.tsv
last night,2,108,"[2, 108]",SX4N.tsv
last,1,328,"[2, 328]",SX4N.tsv
some very,2,6,"[5, 6]",SX4N.tsv
posh grow up,3,8,"[5, 7, 8]",SX4N.tsv
grow up,2,11,"[5, 7, 8, 11, 121, 279, 286]",SX4N.tsv
posh,1,16,"[8, 16, 61]",SX4N.tsv
school,1,21,"[18, 21, 40, 143, 145, 147, 155]",SX4N.tsv
bite,1,20,"[5, 20, 206, 214, 230]",SX4N.tsv
to me,2,104,"[20, 104, 214]",SX4N.tsv
a bite,2,230,"[20, 214, 230]",SX4N.tsv
get,1,22,"[21, 22, 42, 50, 52, 53, 61, 64, 68, 69, 84, 126, 139, 143, 145, 147, 149, 156, 184, 185, 190, 191, 192, 200, 206, 216, 263, 265, 274, 275, 278, 285, 289, 290, 294, 321, 322, 323, 325, 337]",SX4N.tsv
do you,2,338,"[22, 56, 224, 338]",SX4N.tsv
princess,1,29,"[23, 29, 31, 32]",SX4N.tsv
peach,1,29,"[25, 29, 31]",SX4N.tsv
a dream,2,34,"[3, 34]",SX4N.tsv
dream,1,34,"[3, 14, 34, 54, 110, 113, 143, 195, 196, 197, 228, 230, 256, 257, 299]",SX4N.tsv
she have,2,34,"[19, 34]",SX4N.tsv
pool,1,43,"[42, 43, 45]",SX4N.tsv
at the,2,96,"[43, 96, 259, 261]",SX4N.tsv
rescue,1,52,"[51, 52]",SX4N.tsv
so she,2,188,"[51, 188]",SX4N.tsv
that dream,2,54,"[14, 54]",SX4N.tsv
well,1,54,"[15, 19, 32, 54, 135, 164, 196, 204, 274, 289, 309, 325, 332, 335]",SX4N.tsv
like,1,56,"[17, 21, 52, 56, 63, 65, 67, 73, 121, 129, 131, 139, 141, 145, 157, 159, 170, 202, 208, 212, 219, 228, 240, 242, 278, 321]",SX4N.tsv
lemonade,1,56,"[55, 56, 60]",SX4N.tsv
mean,1,86,"[60, 86, 202]",SX4N.tsv
be the,2,74,"[23, 52, 74, 328]",SX4N.tsv
the rid,2,80,"[74, 80]",SX4N.tsv
have numchucks in,3,79,"[78, 79]",SX4N.tsv
numchucks,1,80,"[79, 80, 82, 84]",SX4N.tsv
appear,1,89,"[86, 88, 89, 90, 92, 93]",SX4N.tsv
cloud,1,91,"[86, 88, 90, 91, 92, 160]",SX4N.tsv
on the,2,107,"[40, 52, 84, 106, 107, 108, 221]",SX4N.tsv
bed,1,107,"[96, 102, 106, 107]",SX4N.tsv
on the bed,3,107,"[106, 107, 108]",SX4N.tsv
really,1,111,"[40, 111, 121, 202, 206, 235, 247]",SX4N.tsv
love,1,278,"[116, 118, 278, 319]",SX4N.tsv
yeah,1,124,"[9, 30, 40, 44, 80, 112, 123, 124, 137, 151, 161, 174, 178, 192, 197, 203, 216, 229, 267, 279, 280, 284, 293, 310, 311, 324, 338, 340]",SX4N.tsv
i'm,1,126,"[33, 40, 126, 202, 274, 301, 332, 337]",SX4N.tsv
fine,1,136,"[40, 136]",SX4N.tsv
people,1,156,"[11, 16, 17, 21, 61, 88, 90, 94, 131, 143, 155, 156, 208, 212, 240, 308]",SX4N.tsv
be it,2,175,"[159, 175, 202, 204, 261]",SX4N.tsv
all the,2,177,"[71, 177, 206, 278]",SX4N.tsv
time,1,177,"[141, 177, 213, 282, 283]",SX4N.tsv
night,1,184,"[2, 108, 184, 185, 192]",SX4N.tsv
she get a moustache,4,190,"[184, 185, 190, 192]",SX4N.tsv
get a,2,275,"[185, 190, 192, 275, 289, 290, 294, 321]",SX4N.tsv
that be,2,192,"[27, 94, 155, 191, 192]",SX4N.tsv
why she get a moustache,5,192,"[190, 192]",SX4N.tsv
think,1,194,"[40, 75, 194, 197, 213, 256, 275, 308, 309, 311, 316]",SX4N.tsv
mind,1,293,"[196, 293]",SX4N.tsv
egg,1,209,"[208, 209, 210, 213, 216, 217, 220, 222, 225]",SX4N.tsv
scooby,1,214,"[213, 214, 218, 219, 220, 226]",SX4N.tsv
it do,2,214,"[202, 214, 317]",SX4N.tsv
keep,1,224,"[19, 224]",SX4N.tsv
say,1,224,"[40, 61, 104, 213, 216, 224, 225, 279, 295, 330, 332, 337]",SX4N.tsv
loop,1,241,"[238, 241]",SX4N.tsv
kind of,2,248,"[59, 106, 117, 139, 143, 248]",SX4N.tsv
in a,2,248,"[157, 230, 248, 321]",SX4N.tsv
dive,1,248,"[230, 248]",SX4N.tsv
two,1,256,"[11, 131, 256, 304]",SX4N.tsv
i think,2,75,"[40, 75, 213, 256, 275]",SX4N.tsv
think you,2,311,"[213, 256, 311]",SX4N.tsv
with you,2,261,"[104, 261]",SX4N.tsv
oh what,2,261,"[201, 261]",SX4N.tsv
kitten,1,261,"[260, 261, 275, 278, 279, 288, 289]",SX4N.tsv
new,1,266,"[73, 266, 285]",SX4N.tsv
house,1,266,"[204, 266, 285, 332]",SX4N.tsv
excite,1,330,"[269, 298, 330]",SX4N.tsv
cos,1,274,"[5, 85, 104, 157, 172, 226, 235, 238, 274, 285, 301, 304, 312, 319, 327, 330]",SX4N.tsv
one,1,121,"[11, 21, 40, 48, 78, 84, 121, 131, 145, 149, 151, 204, 212, 263, 265, 274]",SX4N.tsv
go to,2,274,"[38, 96, 143, 145, 204, 274]",SX4N.tsv
get one,2,274,"[84, 263, 265, 274]",SX4N.tsv
never,1,274,"[135, 274, 312]",SX4N.tsv
cos i,2,274,"[226, 235, 274]",SX4N.tsv
in ten days' time,4,283,"[282, 283]",SX4N.tsv
get to,2,285,"[21, 42, 139, 285, 337]",SX4N.tsv
want,1,288,"[32, 40, 212, 235, 288, 327]",SX4N.tsv
a kitten,2,288,"[275, 279, 288, 289]",SX4N.tsv
remember,1,299,"[40, 257, 299]",SX4N.tsv
my dream,2,299,"[195, 197, 230, 299]",SX4N.tsv
old,1,302,"[301, 302, 304]",SX4N.tsv
i be,2,309,"[17, 32, 52, 102, 119, 228, 309, 322, 328]",SX4N.tsv
in the,2,312,"[5, 78, 100, 216, 230, 312, 313, 319, 330, 332]",SX4N.tsv
and i,2,312,"[17, 40, 52, 69, 102, 127, 143, 228, 312, 328, 334]",SX4N.tsv
go in,2,312,"[50, 312]",SX4N.tsv
drink,1,312,"[59, 135, 312]",SX4N.tsv
smoke,1,312,"[67, 312]",SX4N.tsv
i've,1,312,"[84, 312]",SX4N.tsv
don't go in the sun,5,313,"[312, 313]",SX4N.tsv
cos er,2,319,"[304, 319]",SX4N.tsv
i have,2,321,"[3, 108, 113, 143, 321, 328]",SX4N.tsv
be like,2,321,"[17, 52, 145, 157, 212, 219, 228, 240, 321]",SX4N.tsv
like you,2,321,"[240, 321]",SX4N.tsv
be just,2,323,"[59, 323]",SX4N.tsv
you be,2,323,"[149, 304, 315, 323]",SX4N.tsv
be just get,3,323,"[322, 323]",SX4N.tsv
bag,1,323,"[322, 323, 325]",SX4N.tsv
ten,1,325,"[282, 325]",SX4N.tsv
be you,2,332,"[325, 332]",SX4N.tsv
need to,2,337,"[40, 139, 141, 143, 337]",SX4N.tsv
to be,2,337,"[225, 337]",SX4N.tsv
need,1,278,"[139, 141, 143, 278, 337]",SX4N.tsv
say to be,3,337,"[330, 337]",SX4N.tsv
be you have,3,337,"[332, 337]",SX4N.tsv
i'm have and,3,337,"[332, 337]",SX4N.tsv
say to,2,337,"[332, 337]",SX4N.tsv
i'm have,2,337,"[332, 337]",SX4N.tsv
sound,1,65,"[20, 65]",SX4N.tsv
princess peach,2,31,"[29, 31]",SX4N.tsv
this be,2,157,"[34, 157, 160, 216]",SX4N.tsv
exhaust,1,113,"[54, 113]",SX4N.tsv
game,1,121,"[74, 121, 131, 139]",SX4N.tsv
the game,2,141,"[74, 141]",SX4N.tsv
go on,2,212,"[114, 212]",SX4N.tsv
that sound,2,122,"[65, 122]",SX4N.tsv
ninja warrior,2,122,"[117, 122, 125]",SX4N.tsv
that's,1,126,"[26, 126, 160, 226, 228, 274, 285, 301, 312]",SX4N.tsv
get the,2,145,"[126, 145, 149]",SX4N.tsv
pound,1,150,"[145, 150, 151]",SX4N.tsv
a million pound,3,150,"[149, 150]",SX4N.tsv
shush,1,167,"[166, 167]",SX4N.tsv
there wasn't a moon,4,173,"[172, 173]",SX4N.tsv
bright,1,175,"[170, 175]",SX4N.tsv
at night she get a moustache,6,185,"[184, 185]",SX4N.tsv
weird,1,192,"[143, 155, 157, 191, 192, 212]",SX4N.tsv
at night,2,192,"[184, 192]",SX4N.tsv
what you,2,194,"[141, 194]",SX4N.tsv
at nighttime,2,194,"[170, 194]",SX4N.tsv
happen,1,195,"[194, 195]",SX4N.tsv
be that,2,279,"[194, 279, 286]",SX4N.tsv
dream be create by,4,197,"[196, 197]",SX4N.tsv
your dream,2,257,"[196, 257]",SX4N.tsv
quite,1,203,"[191, 203]",SX4N.tsv
vague,1,203,"[202, 203]",SX4N.tsv
seem,1,214,"[164, 214]",SX4N.tsv
can you,2,257,"[254, 257]",SX4N.tsv
i think you,3,256,"[213, 256]",SX4N.tsv
not at,2,259,"[155, 259]",SX4N.tsv
how toasty,2,271,"[270, 271, 272]",SX4N.tsv
to get,2,274,"[143, 145, 274, 325, 337]",SX4N.tsv
that's not,2,285,"[26, 285]",SX4N.tsv
a leopard gecko,3,291,"[290, 291]",SX4N.tsv
i don't,2,299,"[197, 299, 312, 316]",SX4N.tsv
person,1,301,"[36, 164, 170, 181, 301]",SX4N.tsv
well i,2,309,"[15, 309]",SX4N.tsv
think i,2,309,"[75, 309]",SX4N.tsv
be quite,2,309,"[191, 309]",SX4N.tsv
i don't think,3,309,"[197, 309]",SX4N.tsv
would think,2,309,"[308, 309]",SX4N.tsv
nineteen,1,309,"[308, 309]",SX4N.tsv
younger,1,310,"[309, 310, 316]",SX4N.tsv
the sun,2,312,"[172, 312, 313]",SX4N.tsv
sun,1,312,"[176, 312, 313]",SX4N.tsv
make,1,316,"[143, 157, 316]",SX4N.tsv
i don't think that,4,316,"[197, 316]",SX4N.tsv
look,1,316,"[204, 208, 213, 316, 321]",SX4N.tsv
would,1,316,"[308, 316]",SX4N.tsv
hair,1,316,"[315, 316, 321]",SX4N.tsv
look like,2,321,"[208, 321]",SX4N.tsv
take,1,325,"[213, 325]",SX4N.tsv
you have,2,332,"[131, 332, 337]",SX4N.tsv
to say,2,337,"[279, 337]",SX4N.tsv
it be,2,115,"[3, 5, 16, 40, 46, 59, 106, 115, 137, 143, 145, 155, 157, 170, 204, 213, 226, 228, 232, 240, 247, 328, 336]",SX4N.tsv
i have a,3,143,"[3, 143]",SX4N.tsv
have a,2,279,"[3, 238, 260, 279]",SX4N.tsv
the first,2,33,"[5, 33]",SX4N.tsv
be where,2,143,"[5, 143]",SX4N.tsv
first,1,143,"[5, 143, 151, 275]",SX4N.tsv
see them,2,13,"[11, 13]",SX4N.tsv
could,1,13,"[11, 13, 21, 32, 36, 149, 235]",SX4N.tsv
and then,2,70,"[11, 17, 21, 35, 37, 40, 42, 48, 50, 52, 55, 70, 71, 96, 102, 104, 106, 139, 141, 143, 147, 164, 170, 181, 182, 184, 191, 202, 204, 212, 213, 215, 216, 228, 238, 240, 249, 279, 328, 332]",SX4N.tsv
there be some people who,5,143,"[11, 143]",SX4N.tsv
all and,2,151,"[11, 96, 151]",SX4N.tsv
there be some,3,155,"[11, 155]",SX4N.tsv
there be,2,164,"[11, 21, 40, 67, 78, 102, 106, 164, 170, 176, 204, 206, 212, 213]",SX4N.tsv
some people,2,208,"[11, 208]",SX4N.tsv
