Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
game,1,1,"[0, 1, 24, 26, 30, 169, 296, 299, 304, 324, 418, 430, 434, 571, 608, 659, 910, 911, 1097, 1134, 1142, 1150, 1153, 1280, 1451, 1507, 1827, 2133, 2139, 2190, 2196, 2198, 2204, 2211, 2212, 2213, 2217, 2262, 2288, 2289, 2383, 2410, 2534, 2570, 2574, 2634, 2682, 2697, 2703, 2769, 2776, 2794, 2796, 3070, 3193, 3250, 3267, 3491, 3536, 3631, 3634, 3637, 3653, 3682, 3720, 3732, 3736, 3757, 3760, 3768, 3792, 3794, 3795, 4037, 4040, 4052, 4364]",SJB4.tsv
play,1,13,"[0, 13, 24, 26, 27, 54, 76, 85, 87, 118, 123, 169, 420, 435, 602, 848, 1097, 1142, 1143, 1147, 1370, 1412, 1434, 2131, 2133, 2136, 2139, 2141, 2146, 2173, 2206, 2215, 2217, 2271, 2375, 2596, 2699, 2705, 2711, 2794, 3536, 3629, 3682, 3685, 3720, 3732, 3737, 3741, 3758, 3760, 3761, 3762, 3763, 3766, 3770, 3791, 3792, 3923, 3989, 4362, 4486, 4541, 4621]",SJB4.tsv
this game,2,30,"[0, 24, 26, 30, 169, 608, 1097, 1142, 2133, 2139, 2383, 2769, 2794, 3536, 3682, 3760]",SJB4.tsv
we're,1,84,"[0, 84, 1047, 1345, 1454, 1492, 1816, 1894, 2135, 2271, 2375, 2383, 2634, 3104, 3194, 3417, 3525, 3537, 3634, 3635, 3662, 4134, 4192, 4274, 4366, 4369, 4621, 4719, 5065]",SJB4.tsv
what's,1,57,"[0, 34, 57, 105, 245, 282, 367, 722, 918, 931, 937, 1027, 1128, 1184, 1880, 2001, 2016, 2097, 2109, 2126, 2256, 2356, 2700, 2719, 2748, 2752, 2798, 2889, 3084, 3210, 3275, 3335, 3411, 3452, 3453, 3516, 3836, 4177, 4195, 4314, 4318, 4355, 4402, 4638, 5053]",SJB4.tsv
what's this,2,1880,"[0, 1128, 1880, 3452]",SJB4.tsv
we're play,2,2271,"[0, 2271]",SJB4.tsv
have a,2,15,"[4, 6, 15, 226, 320, 401, 776, 778, 981, 1284, 1287, 1329, 1347, 1354, 1371, 1394, 1710, 1821, 2021, 2069, 2200, 2275, 2424, 2458, 2975, 3094, 3665, 3685, 3708, 3829, 3878, 3913, 3999, 4027, 4039, 4112, 4128, 4164, 4166, 4172, 4176, 4182, 4224, 4227, 4292, 4306, 4314, 4368, 4428, 4472, 4507, 4512, 4530, 4546, 4548, 4555, 4557, 4559, 4561, 4565, 4567, 4573, 4579, 4583, 4589, 4597, 4613, 4621, 4623, 4635, 4637, 4651, 4661, 4662, 4678, 4716, 4731, 4746, 4751, 4780, 4791, 5014, 5075, 5093, 5098, 5107, 5135, 5137]",SJB4.tsv
look,1,55,"[4, 35, 55, 69, 183, 223, 228, 281, 361, 446, 462, 814, 969, 1200, 1275, 1371, 1374, 1581, 1990, 2004, 2012, 2018, 2019, 2020, 2021, 2044, 2211, 2333, 2372, 2395, 2476, 2540, 2613, 2703, 2705, 2810, 3291, 3430, 3431, 3447, 3473, 3545, 3610, 3723, 3911, 3953, 3970, 4265, 4284, 4314, 4366, 4368, 4384, 4385, 4434, 4436, 4555, 4565, 4583, 4621, 4651, 4682, 4859, 4863, 4869, 4871, 4945, 5069, 5077, 5105, 5109, 5111, 5115]",SJB4.tsv
oh it,2,394,"[4, 167, 394, 468, 3849]",SJB4.tsv
can i,2,453,"[4, 183, 187, 453, 546, 1210, 1248, 1284, 1287, 1525, 1536, 1538, 1782, 1805, 2110, 2127, 3318, 3530, 3628, 3821, 3989, 4025, 4567, 4623, 4625, 4646]",SJB4.tsv
can't,1,86,"[4, 86, 453, 454, 510, 514, 550, 559, 648, 680, 760, 762, 811, 815, 822, 823, 824, 828, 830, 835, 836, 841, 843, 857, 867, 1016, 1053, 1118, 1141, 1355, 1412, 1762, 1763, 1764, 1822, 1843, 1903, 1965, 1974, 2239, 2302, 2373, 2374, 2402, 2428, 2605, 2701, 2703, 2782, 2788, 2809, 2819, 2821, 2842, 2853, 2932, 2957, 2966, 2975, 3034, 3104, 3112, 3162, 3315, 3325, 3377, 3384, 3399, 3689, 3741, 3813, 3846, 3848, 3849, 3854, 3860, 3870, 3900, 3917, 3946, 4021, 4025, 4052, 4222, 4294, 4440, 4444, 4494, 4495, 4504, 4528, 4565, 4567, 4597, 4653, 4733, 4780, 4789, 4982, 5037, 5099, 5101, 5109, 5121, 5123]",SJB4.tsv
i'll have,2,456,"[4, 456, 1213, 1550, 1841, 3392, 3624, 5140]",SJB4.tsv
i'll,1,593,"[4, 12, 91, 200, 314, 320, 456, 593, 599, 617, 1044, 1122, 1138, 1213, 1246, 1267, 1336, 1366, 1368, 1479, 1481, 1527, 1550, 1696, 1762, 1841, 1903, 2050, 2185, 2347, 2444, 2852, 2864, 3017, 3191, 3264, 3266, 3392, 3624, 3647, 4419, 5140]",SJB4.tsv
quite,1,38,"[4, 38, 130, 459, 528, 765, 1133, 1419, 2054, 2057, 2059, 2086, 2215, 2301, 2574, 2679, 2699, 2701, 2705, 2961, 3442, 3452, 3765, 4111, 4126, 4242, 4265, 4281, 4486, 4518, 4534, 4555, 4571, 4607, 4646, 4661, 4662, 4675, 4751, 4808, 4933, 4964, 5007, 5041, 5071, 5073, 5133]",SJB4.tsv
smoke,1,1351,"[4, 702, 1351, 1352]",SJB4.tsv
beer,1,1295,"[4, 1295, 1354, 1355, 1476, 1478, 3645, 3652]",SJB4.tsv
good,1,571,"[4, 65, 69, 82, 389, 472, 571, 1044, 1155, 1185, 1202, 1229, 1335, 1398, 1412, 1431, 1465, 1591, 1595, 1614, 1665, 1768, 1791, 1824, 1962, 1982, 2055, 2211, 2250, 2385, 2448, 2574, 2743, 2810, 3368, 3380, 3405, 3412, 3460, 3515, 3525, 3678, 3768, 3911, 3919, 3921, 3923, 3927, 3929, 3934, 3937, 3940, 4009, 4092, 4481, 4482, 4486, 4520, 4528, 4583, 4641, 4973, 5049, 5055, 5075, 5104]",SJB4.tsv
inside,1,4263,"[4, 4263]",SJB4.tsv
do you,2,6,"[3, 5, 6, 11, 19, 25, 70, 71, 75, 98, 100, 117, 121, 302, 330, 391, 450, 462, 486, 493, 547, 591, 752, 773, 862, 924, 929, 1123, 1150, 1234, 1260, 1275, 1278, 1423, 1449, 1476, 1478, 1494, 1562, 1591, 1603, 1708, 1807, 1873, 1898, 1957, 2027, 2063, 2069, 2072, 2100, 2147, 2190, 2289, 2383, 2393, 2474, 2492, 2499, 2530, 2559, 2567, 2644, 2675, 2685, 2805, 2883, 2902, 2919, 2945, 2989, 3004, 3033, 3094, 3097, 3167, 3232, 3291, 3375, 3688, 3691, 3748, 3754, 3763, 3826, 3828, 4093, 4109, 4143, 4281, 4296, 4314, 4324, 4358, 4405, 4414, 4416, 4454, 4464, 4495, 4577, 4646, 4650, 4714, 4744, 4789, 4849, 4850, 5079, 5085, 5099, 5146]",SJB4.tsv
