Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
well,1,10,"[0, 10, 26, 27, 32, 34, 45, 46, 48, 50, 67, 75, 81, 106, 157, 158, 170, 172, 189, 260, 263, 265, 279, 295, 398, 405, 437, 523]",SES2.tsv
school,1,62,"[0, 62, 64, 126, 160, 161, 164, 168, 169, 401]",SES2.tsv
be a,2,56,"[0, 56, 60, 74, 127, 131, 132, 140, 184, 185, 187, 270, 290, 401, 428, 430, 434, 482, 502]",SES2.tsv
well er,2,172,"[0, 32, 172]",SES2.tsv
cos,1,10,"[0, 10, 32, 39, 50, 106, 107, 127, 139, 145, 274, 348, 352, 358, 373, 383, 401, 445]",SES2.tsv
one,1,53,"[2, 50, 53, 70, 146, 184, 191, 244, 355, 384, 386, 387, 388, 398]",SES2.tsv
come,1,236,"[2, 236, 237, 240, 373, 409, 417, 470, 514]",SES2.tsv
me to,2,270,"[2, 270]",SES2.tsv
one of,2,191,"[2, 50, 146, 191, 244, 384, 386, 387, 388]",SES2.tsv
of it,2,158,"[3, 158]",SES2.tsv
in the,2,104,"[3, 104, 146, 160, 217, 320, 344, 433, 492, 493]",SES2.tsv
think,1,72,"[6, 26, 45, 72, 73, 106, 121, 123, 292, 371, 377, 398, 553, 560, 562, 572, 595]",SES2.tsv
what be,2,527,"[9, 175, 412, 527, 584, 594]",SES2.tsv
cake,1,417,"[10, 11, 13, 14, 16, 17, 24, 25, 417, 420, 439, 440, 445, 449, 457, 460, 462, 463, 464, 465, 468, 470, 473, 491, 525, 531, 533, 539, 549]",SES2.tsv
yes,1,211,"[11, 30, 52, 181, 184, 211, 271, 278, 301, 383, 393, 439, 442, 518, 520, 522, 538]",SES2.tsv
and they,2,74,"[13, 74, 223, 234, 250, 360, 491, 497, 499, 508, 541, 553]",SES2.tsv
they be,2,13,"[10, 13, 34, 234, 354, 359, 360]",SES2.tsv
and they be,3,360,"[13, 360]",SES2.tsv
say,1,53,"[15, 24, 53, 55, 70, 87, 164, 186, 197, 198, 199, 205, 214, 217, 221, 242, 244, 278, 295, 306, 308, 310, 312, 314, 366, 417, 420, 425, 451, 455, 469, 526, 527, 529, 533, 539, 553, 554, 555, 560]",SES2.tsv
really,1,174,"[15, 36, 39, 105, 106, 107, 110, 125, 174, 176, 227, 242, 263, 283, 295, 345, 352, 383, 417]",SES2.tsv
it really,2,295,"[15, 295]",SES2.tsv
that's not,2,317,"[15, 317, 321]",SES2.tsv
and er,2,338,"[15, 338, 414, 482]",SES2.tsv
that's,1,97,"[15, 19, 24, 36, 45, 97, 106, 179, 213, 282, 317, 321, 324, 333, 335, 370, 398, 417, 419, 420, 425, 436, 443, 449, 570]",SES2.tsv
be it,2,274,"[15, 264, 274, 412, 441, 592, 594]",SES2.tsv
