Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
okay,1,3,"[0, 3, 26, 30, 31, 46, 47, 75, 77, 86, 99, 103, 106, 107, 112, 120, 121, 123, 125, 137, 139, 146, 162, 169, 176, 180, 191, 212, 218, 225, 226, 245, 300, 307, 342, 344, 346, 357, 368, 370, 444, 473, 483, 484, 514, 515, 622, 634, 635, 667, 814, 834, 835, 853, 867, 871, 872, 888, 925, 939, 943, 945, 955, 964, 965, 968, 971, 973, 976]",S527.tsv
well,1,33,"[0, 33, 84, 105, 119, 123, 154, 155, 157, 172, 175, 201, 223, 230, 231, 233, 245, 269, 275, 282, 287, 292, 313, 327, 336, 342, 362, 364, 390, 397, 449, 452, 478, 502, 520, 536, 538, 582, 597, 605, 627, 678, 692, 700, 708, 714, 736, 754, 759, 779, 784, 785, 793, 795, 838, 839, 844, 862, 890, 904, 925, 960, 969, 971, 979, 995, 997, 1006, 1012, 1032]",S527.tsv
okay so,2,46,"[0, 46, 169, 346, 515, 835, 853]",S527.tsv
do a,2,74,"[0, 74, 195, 313, 408, 442, 506]",S527.tsv
go,1,92,"[0, 30, 69, 91, 92, 93, 113, 127, 134, 136, 155, 174, 185, 186, 188, 223, 239, 258, 292, 294, 295, 343, 368, 446, 462, 470, 474, 477, 511, 514, 515, 521, 579, 590, 671, 760, 768, 813, 821, 833, 844, 845, 899, 900, 901, 915, 924, 925, 930, 932, 933, 934, 944, 960, 997, 1010, 1037]",S527.tsv
go to,2,136,"[0, 136, 155, 174, 292, 294, 295, 515, 521, 671, 844, 1010]",S527.tsv
be go to,3,155,"[0, 155, 292, 294]",S527.tsv
i'm,1,181,"[0, 59, 141, 181, 206, 243, 258, 287, 289, 292, 295, 340, 344, 359, 370, 454, 463, 561, 586, 650, 662, 702, 755, 824, 833, 909, 929, 939, 960, 961, 980, 982, 990, 994, 1006, 1010, 1033]",S527.tsv
gonna do,2,463,"[0, 463, 591, 705, 813]",S527.tsv
watch,1,670,"[0, 670, 671, 672, 675, 677, 1037]",S527.tsv
we're,1,700,"[0, 52, 233, 442, 466, 499, 515, 520, 521, 671, 695, 700, 813, 821, 857, 964]",S527.tsv
we're gonna,2,964,"[0, 499, 813, 964]",S527.tsv
make a cake,3,2,"[1, 2]",S527.tsv
