Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
okay,1,7,"[0, 7, 28, 38, 63, 96, 288, 318, 320, 332, 334, 399, 401, 558, 708, 756, 841, 861, 863, 877, 896, 934, 952, 959, 1004, 1024, 1047]",SRHV.tsv
look,1,4,"[1, 4, 13, 35, 40, 85, 89, 240, 252, 253, 383, 464, 466, 488, 607, 609, 619, 686, 710, 711, 717, 719, 726, 727, 729, 730, 732, 734, 777, 787, 788, 792, 803, 804, 809, 810, 812]",SRHV.tsv
right,1,14,"[4, 14, 22, 42, 74, 154, 184, 189, 214, 334, 382, 467, 771, 872, 917, 930]",SRHV.tsv
look at,2,253,"[4, 40, 240, 252, 253, 383, 607, 609, 730, 804]",SRHV.tsv
have a,2,231,"[4, 231, 240, 293, 331, 342, 410, 415, 416, 438, 452, 488, 681, 961]",SRHV.tsv
look at this,3,383,"[4, 383, 607]",SRHV.tsv
i'm,1,31,"[6, 31, 82, 103, 115, 124, 149, 156, 181, 269, 279, 286, 396, 407, 423, 465, 520, 527, 529, 530, 547, 582, 624, 629, 630, 637, 644, 669, 686, 690, 696, 713, 725, 726, 758, 778, 783, 799, 827, 842, 846, 862, 880, 896, 908, 933, 966, 1017, 1050]",SRHV.tsv
i'm just,2,529,"[6, 520, 529, 846, 862, 966]",SRHV.tsv
yeah,1,21,"[9, 21, 36, 37, 42, 43, 49, 50, 55, 59, 62, 63, 66, 71, 72, 73, 78, 79, 89, 91, 92, 96, 100, 106, 107, 111, 112, 113, 118, 126, 127, 129, 137, 146, 151, 155, 156, 177, 191, 192, 195, 197, 199, 200, 204, 205, 207, 208, 209, 211, 213, 219, 237, 238, 239, 250, 251, 254, 255, 256, 258, 260, 261, 262, 263, 287, 289, 291, 297, 300, 303, 305, 307, 309, 311, 335, 344, 346, 356, 361, 364, 375, 416, 424, 425, 426, 428, 431, 432, 439, 447, 451, 460, 464, 468, 472, 477, 481, 484, 486, 488, 492, 494, 496, 498, 501, 502, 503, 506, 507, 510, 513, 532, 533, 548, 555, 568, 569, 570, 572, 573, 575, 577, 579, 590, 591, 593, 595, 602, 618, 619, 621, 633, 642, 653, 662, 666, 676, 680, 684, 685, 688, 694, 697, 700, 701, 703, 705, 707, 728, 734, 736, 743, 746, 768, 769, 771, 773, 774, 778, 790, 794, 799, 800, 807, 812, 813, 822, 823, 828, 830, 836, 840, 842, 843, 845, 875, 876, 882, 886, 896, 901, 926, 950, 952, 956, 958, 963, 980, 1012, 1014, 1015, 1018, 1025, 1045, 1047, 1056]",SRHV.tsv
need,1,58,"[9, 58, 116, 136, 155, 237, 297, 387, 390, 400, 847, 883]",SRHV.tsv
