Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
come,1,16,"[0, 16, 63, 64, 411, 505, 507, 557, 561, 637, 911, 1055, 1147, 1184, 1202, 1267, 1409, 1559, 1637, 1919, 1978, 1983, 2049, 2203, 2304]",SN64.tsv
well,1,44,"[0, 36, 44, 51, 56, 59, 79, 81, 83, 85, 96, 124, 169, 177, 181, 193, 201, 205, 207, 235, 246, 247, 275, 296, 315, 322, 360, 367, 380, 389, 399, 433, 462, 471, 480, 595, 611, 619, 652, 661, 712, 713, 740, 751, 756, 758, 783, 791, 796, 807, 812, 814, 820, 821, 835, 842, 851, 852, 862, 876, 909, 917, 919, 920, 982, 984, 993, 1013, 1117, 1154, 1172, 1204, 1212, 1231, 1275, 1280, 1284, 1304, 1316, 1327, 1329, 1336, 1362, 1382, 1398, 1411, 1413, 1420, 1453, 1455, 1476, 1478, 1483, 1488, 1518, 1530, 1562, 1585, 1588, 1633, 1645, 1671, 1689, 1718, 1726, 1760, 1773, 1774, 1779, 1786, 1787, 1790, 1796, 1823, 1828, 1836, 1865, 1866, 1883, 1896, 1904, 1919, 1949, 1978, 2017, 2023, 2069, 2070, 2078, 2081, 2117, 2119, 2120, 2121, 2122, 2143, 2145, 2147, 2151, 2154, 2177, 2206, 2224, 2247, 2253, 2267, 2283, 2344, 2346, 2393, 2407, 2408, 2421, 2438, 2468]",SN64.tsv
i'm,1,130,"[0, 130, 205, 298, 304, 365, 375, 557, 577, 585, 587, 854, 972, 1088, 1160, 1163, 1186, 1254, 1298, 1303, 1327, 1347, 1354, 1355, 1362, 1483, 1559, 1562, 1602, 1641, 1649, 1776, 1812, 1829, 1849, 1867, 1921, 1978, 2081, 2120, 2165]",SN64.tsv
there's,1,488,"[0, 98, 260, 407, 417, 419, 488, 587, 811, 851, 863, 894, 909, 951, 952, 1047, 1210, 1230, 1262, 1288, 1362, 1582, 1629, 1635, 1645, 1669, 1689, 1691, 1702, 1736, 1866, 1978, 2072, 2110, 2224, 2225, 2236, 2291, 2304, 2306, 2314, 2340]",SN64.tsv
two,1,31,"[0, 30, 31, 360, 381, 382, 405, 419, 786, 800, 806, 814, 1196, 1200, 1211, 1212, 1218, 1235, 1251, 1260, 1366, 1545, 1551, 1712, 1897, 1967, 1978, 2034, 2068, 2092, 2095, 2109, 2118, 2148, 2156, 2172, 2329, 2390, 2424, 2431, 2438]",SN64.tsv
come to,2,1637,"[0, 1637, 2049]",SN64.tsv
almost,1,1333,"[0, 461, 1333, 2267]",SN64.tsv
there's the,2,2291,"[0, 2236, 2291]",SN64.tsv
not the,2,230,"[4, 230, 1909]",SN64.tsv
one of them,3,249,"[4, 6, 249, 893]",SN64.tsv
one,1,139,"[4, 6, 36, 61, 139, 184, 225, 249, 304, 317, 328, 330, 531, 646, 734, 814, 893, 1105, 1186, 1200, 1217, 1231, 1245, 1251, 1256, 1262, 1280, 1317, 1318, 1319, 1321, 1322, 1355, 1413, 1459, 1510, 1545, 1584, 1652, 1712, 1714, 1826, 1888, 1909, 1928, 1931, 1939, 1967, 1978, 2054, 2070, 2075, 2105, 2157, 2169, 2238, 2326, 2363]",SN64.tsv
one of,2,330,"[4, 6, 330, 893, 1510, 2326]",SN64.tsv
the other,2,1043,"[4, 1043, 1113, 1195, 1196, 1217, 1525, 1526, 1602, 1652, 1888, 1978, 2157, 2295]",SN64.tsv
of them,2,1533,"[4, 6, 249, 893, 953, 1143, 1459, 1533, 1587, 1651, 2065, 2105]",SN64.tsv
be just,2,189,"[6, 189, 287, 2126, 2289, 2340]",SN64.tsv
one of them be,4,893,"[6, 893]",SN64.tsv
it be,2,118,"[8, 78, 84, 118, 145, 207, 263, 331, 337, 413, 417, 429, 440, 554, 557, 561, 564, 694, 792, 802, 803, 804, 820, 893, 906, 917, 949, 980, 986, 1216, 1218, 1243, 1342, 1345, 1407, 1472, 1484, 1487, 1489, 1495, 1501, 1526, 1529, 1543, 1569, 1639, 1640, 1665, 1814, 1933, 1936, 1978, 2002, 2214, 2234, 2236, 2239, 2265, 2267, 2289, 2411, 2421]",SN64.tsv
i i,2,128,"[8, 18, 128, 573, 725, 1005, 1181, 1240, 1449, 1810, 1813, 1878, 1978, 2015, 2343]",SN64.tsv
i mean,2,183,"[8, 20, 94, 183, 205, 279, 289, 309, 355, 364, 523, 573, 642, 646, 657, 663, 667, 690, 693, 710, 759, 786, 863, 878, 884, 889, 970, 999, 1078, 1224, 1262, 1287, 1383, 1479, 1596, 1615, 1650, 1712, 1715, 1813, 1857, 1868, 1953, 1978, 1981, 1991, 2150, 2162, 2165, 2178, 2191, 2336, 2417]",SN64.tsv
that it be,3,263,"[8, 263, 413, 417, 820]",SN64.tsv
mean,1,373,"[8, 20, 94, 183, 205, 279, 289, 309, 355, 364, 373, 375, 383, 385, 387, 523, 573, 642, 646, 657, 663, 667, 690, 693, 702, 710, 759, 786, 863, 878, 884, 889, 970, 999, 1078, 1224, 1262, 1287, 1326, 1383, 1434, 1479, 1495, 1596, 1615, 1650, 1652, 1712, 1715, 1735, 1813, 1836, 1837, 1857, 1868, 1953, 1978, 1981, 1991, 2080, 2150, 2162, 2165, 2178, 2183, 2191, 2336, 2417, 2460]",SN64.tsv
i i mean,3,573,"[8, 573, 1813]",SN64.tsv
be i,2,1316,"[8, 28, 1262, 1316, 1479, 1484, 1715, 1860]",SN64.tsv
absolutely,1,322,"[11, 322, 773, 909, 1125, 1978, 2236, 2308]",SN64.tsv
think,1,38,"[13, 28, 38, 41, 118, 140, 146, 163, 175, 185, 197, 298, 305, 306, 307, 329, 433, 440, 484, 557, 579, 581, 583, 585, 638, 640, 641, 661, 662, 708, 713, 717, 783, 814, 893, 909, 960, 981, 992, 1013, 1029, 1136, 1148, 1176, 1191, 1196, 1214, 1299, 1300, 1328, 1340, 1343, 1393, 1457, 1477, 1478, 1484, 1532, 1615, 1627, 1732, 1783, 1785, 1786, 1805, 1807, 1810, 1811, 1832, 1850, 1858, 1868, 1873, 1878, 1918, 1936, 2000, 2049, 2075, 2078, 2079, 2097, 2172, 2207, 2208, 2216, 2350, 2354, 2437]",SN64.tsv
move,1,116,"[13, 116, 423, 938, 1193, 1194, 1195, 1948]",SN64.tsv
so i,2,118,"[13, 41, 118, 505, 557, 564, 1551, 1679, 1757, 2244]",SN64.tsv
