Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
right,1,4,"[0, 4, 7, 18, 34, 50, 69, 97, 140, 178, 186, 260, 404, 426, 431, 453, 464, 466, 481, 506, 516, 521, 540, 543, 644, 664, 743, 751, 787, 817, 961, 978, 1053, 1060, 1082, 1096, 1102, 1213, 1222, 1224, 1231, 1257, 1276, 1286, 1321, 1358, 1418, 1428, 1488, 1542, 1568, 1573]",S6YA.tsv
yeah,1,11,"[1, 2, 3, 4, 6, 11, 13, 15, 17, 18, 20, 21, 24, 26, 28, 29, 36, 38, 40, 41, 43, 44, 46, 49, 53, 57, 58, 65, 67, 70, 76, 78, 80, 81, 82, 83, 85, 88, 89, 91, 93, 95, 97, 100, 101, 105, 106, 108, 110, 112, 114, 126, 127, 128, 142, 153, 154, 160, 161, 162, 164, 165, 166, 172, 174, 179, 180, 182, 184, 188, 190, 191, 193, 196, 201, 202, 205, 211, 213, 215, 217, 218, 224, 229, 230, 234, 236, 246, 247, 248, 250, 262, 265, 272, 276, 278, 281, 282, 284, 285, 288, 291, 298, 300, 301, 302, 307, 309, 311, 313, 314, 319, 321, 324, 334, 337, 339, 340, 341, 342, 347, 348, 352, 357, 359, 362, 363, 364, 366, 368, 370, 371, 372, 374, 375, 377, 380, 382, 383, 392, 394, 396, 398, 406, 410, 414, 415, 416, 418, 428, 432, 434, 436, 439, 441, 442, 443, 444, 445, 449, 452, 455, 457, 471, 472, 476, 480, 485, 487, 490, 496, 502, 504, 507, 508, 509, 510, 511, 527, 529, 531, 533, 535, 541, 542, 546, 556, 557, 560, 561, 562, 563, 565, 571, 572, 576, 577, 585, 587, 591, 594, 596, 602, 604, 607, 614, 623, 624, 626, 630, 631, 637, 638, 639, 640, 641, 642, 643, 645, 654, 656, 660, 668, 672, 674, 680, 682, 684, 686, 688, 696, 702, 708, 712, 714, 728, 730, 732, 736, 741, 744, 745, 747, 749, 751, 753, 759, 763, 764, 765, 767, 771, 773, 774, 775, 777, 779, 780, 783, 786, 791, 793, 797, 799, 801, 803, 804, 809, 811, 813, 817, 819, 825, 829, 831, 835, 841, 843, 846, 853, 857, 859, 861, 863, 865, 867, 869, 871, 877, 880, 881, 883, 887, 891, 895, 897, 899, 902, 906, 911, 915, 918, 920, 921, 922, 925, 928, 930, 931, 941, 947, 953, 955, 956, 957, 959, 962, 964, 966, 967, 968, 972, 974, 976, 980, 984, 985, 989, 991, 993, 996, 998, 1000, 1002, 1006, 1009, 1010, 1014, 1016, 1017, 1018, 1020, 1022, 1025, 1027, 1029, 1032, 1033, 1034, 1036, 1042, 1044, 1046, 1048, 1050, 1051, 1056, 1058, 1060, 1062, 1064, 1066, 1068, 1075, 1076, 1078, 1082, 1084, 1086, 1088, 1090, 1094, 1096, 1099, 1101, 1103, 1108, 1109, 1112, 1115, 1122, 1126, 1128, 1131, 1137, 1139, 1141, 1142, 1146, 1157, 1159, 1162, 1164, 1166, 1168, 1172, 1174, 1177, 1191, 1194, 1199, 1204, 1209, 1211, 1228, 1234, 1236, 1241, 1251, 1253, 1259, 1261, 1262, 1264, 1266, 1273, 1275, 1277, 1279, 1281, 1283, 1285, 1288, 1289, 1295, 1297, 1299, 1301, 1303, 1305, 1307, 1309, 1311, 1315, 1317, 1319, 1326, 1329, 1331, 1333, 1335, 1337, 1339, 1346, 1349, 1351, 1353, 1354, 1356, 1357, 1358, 1364, 1366, 1370, 1372, 1374, 1378, 1386, 1388, 1393, 1394, 1396, 1398, 1403, 1412, 1418, 1420, 1422, 1424, 1426, 1428, 1432, 1434, 1439, 1440, 1446, 1448, 1452, 1454, 1460, 1464, 1474, 1476, 1478, 1482, 1486, 1490, 1492, 1494, 1496, 1498, 1507, 1509, 1511, 1516, 1532, 1534, 1536, 1538, 1540, 1542, 1544, 1554, 1557, 1558, 1559, 1564, 1570, 1574, 1576]",S6YA.tsv
that's,1,19,"[5, 10, 17, 18, 19, 20, 35, 39, 58, 143, 282, 359, 449, 507, 538, 571, 597, 598, 605, 650, 690, 716, 731, 751, 791, 806, 811, 817, 869, 894, 914, 916, 919, 960, 961, 1003, 1004, 1012, 1015, 1030, 1046, 1050, 1053, 1060, 1068, 1096, 1102, 1106, 1116, 1134, 1159, 1170, 1265, 1281, 1308, 1321, 1390, 1428, 1461, 1488, 1502, 1531, 1537, 1565, 1568, 1572, 1573]",S6YA.tsv
be it,2,54,"[19, 54, 173, 203, 217, 292, 359, 378, 381, 387, 468, 653, 670, 841, 874, 911, 943, 945, 960, 1030, 1031, 1032, 1047, 1106, 1112, 1122, 1152, 1159, 1163, 1287, 1327]",S6YA.tsv
not be,2,512,"[19, 512, 670]",S6YA.tsv
that's not,2,650,"[19, 650, 716, 806, 960, 961]",S6YA.tsv
to the,2,30,"[3, 8, 16, 30, 31, 99, 125, 162, 164, 306, 555, 567, 573, 575, 615, 673, 796, 1158, 1172, 1217, 1287, 1348, 1556]",S6YA.tsv
take,1,30,"[3, 12, 30, 31, 62, 136, 194, 320, 385, 506, 507, 628, 643, 659, 661, 738, 739, 740, 842, 950, 965, 997, 1348, 1350, 1425, 1571]",S6YA.tsv
take next to the,4,31,"[30, 31]",S6YA.tsv
they have,2,31,"[30, 31, 84, 314, 346, 352, 692, 932, 1044, 1102, 1159, 1229, 1231, 1328, 1372]",S6YA.tsv
