Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
the first,2,11,"[0, 11, 58, 208, 496, 498]",SV5R.tsv
yeah,1,3,"[0, 2, 3, 5, 10, 12, 13, 16, 18, 19, 22, 26, 30, 31, 33, 34, 36, 38, 39, 41, 43, 45, 48, 52, 55, 56, 57, 59, 60, 63, 65, 66, 68, 69, 72, 87, 91, 96, 103, 105, 106, 108, 113, 114, 115, 116, 119, 123, 124, 125, 126, 127, 128, 136, 143, 150, 152, 154, 156, 157, 162, 163, 171, 172, 178, 188, 189, 193, 195, 196, 201, 202, 204, 206, 211, 215, 216, 217, 218, 219, 220, 221, 224, 225, 227, 228, 230, 232, 236, 245, 248, 249, 260, 262, 264, 265, 266, 267, 268, 269, 271, 274, 276, 280, 282, 285, 288, 289, 290, 300, 301, 302, 305, 306, 307, 308, 309, 313, 325, 330, 331, 333, 335, 337, 339, 341, 342, 344, 346, 348, 349, 350, 351, 353, 354, 360, 363, 365, 366, 367, 369, 373, 375, 379, 380, 382, 383, 387, 388, 389, 391, 393, 395, 397, 398, 403, 405, 409, 411, 414, 416, 417, 423, 424, 426, 427, 428, 431, 432, 433, 442, 445, 446, 453, 459, 472, 474, 476, 477, 480, 481, 483, 487, 489, 491, 495, 496, 497, 499, 502, 503, 504, 505, 507, 514, 515, 520, 522, 523, 524, 525, 526, 527, 532, 538, 540, 541, 544, 545, 547, 558, 565, 567, 569, 571, 573, 574, 576, 579, 580, 581, 582, 584, 585, 586, 587]",SV5R.tsv
one,1,15,"[0, 9, 15, 47, 102, 117, 122, 208, 211, 217, 304, 316, 329, 369, 389, 449, 473, 496, 498, 511, 521, 554, 570, 588]",SV5R.tsv
the first one,3,208,"[0, 208, 496, 498]",SV5R.tsv
first,1,566,"[0, 58, 496, 498, 566, 570]",SV5R.tsv
twelve,1,5,"[4, 5]",SV5R.tsv
come,1,17,"[5, 17, 49, 54, 58, 79, 90, 247, 362, 443, 550, 566]",SV5R.tsv
might,1,15,"[7, 9, 15, 75, 553]",SV5R.tsv
month or something,3,11,"[9, 11]",SV5R.tsv
like,1,11,"[9, 11, 15, 32, 47, 49, 50, 58, 92, 127, 134, 185, 213, 233, 234, 241, 264, 270, 275, 279, 283, 286, 289, 299, 304, 340, 356, 361, 368, 385, 404, 408, 410, 422, 427, 429, 441, 443, 447, 470, 472, 490, 492, 501, 508, 509, 511, 515, 536, 538, 543, 548, 550, 573, 575]",SV5R.tsv
maybe,1,11,"[9, 11, 338, 378, 543]",SV5R.tsv
something,1,11,"[9, 11, 49, 51, 185, 340, 347, 352, 446, 472, 508, 515, 517, 536, 543, 548]",SV5R.tsv
end,1,17,"[9, 17]",SV5R.tsv
or something,2,49,"[9, 49, 51, 517, 536, 548]",SV5R.tsv
another,1,120,"[9, 120, 223, 389, 522, 572]",SV5R.tsv
the begin,2,205,"[9, 201, 205]",SV5R.tsv
