Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
one,1,31,"[0, 31, 40, 63, 99, 166, 172, 175, 177, 343, 347, 417, 451, 484, 486, 488, 516, 518, 674, 689, 752, 767, 785, 791, 844, 848, 879, 928, 930, 1001, 1010, 1075, 1140, 1242, 1309, 1333, 1367, 1383, 1390, 1418, 1424, 1442]",S575.tsv
two,1,175,"[0, 159, 175, 177, 229, 318, 343, 367, 376, 416, 455, 488, 626, 633, 988, 1070, 1307, 1334, 1444, 1451]",S575.tsv
uh,1,206,"[2, 206, 449, 508, 572, 576, 606, 623, 649, 1071, 1229, 1253, 1278]",S575.tsv
thing,1,217,"[5, 217, 365, 833, 1045, 1046, 1396]",S575.tsv
be that,2,447,"[5, 86, 205, 218, 313, 447, 650, 776, 1025, 1053, 1074, 1075, 1225, 1341]",S575.tsv
that the,2,1075,"[5, 205, 313, 812, 1053, 1075, 1232, 1238, 1239]",S575.tsv
look,1,18,"[8, 14, 18, 209, 216, 238, 325, 352, 431, 433, 486, 503, 513, 542, 579, 583, 672, 742, 871, 902, 967, 1073, 1192, 1358, 1360, 1392, 1449]",S575.tsv
yet,1,24,"[8, 24, 145, 633]",S575.tsv
yeah,1,51,"[8, 51, 55, 60, 61, 62, 68, 70, 112, 119, 120, 123, 126, 131, 133, 135, 138, 140, 151, 158, 161, 167, 169, 178, 187, 194, 203, 237, 256, 261, 262, 267, 286, 302, 306, 311, 312, 321, 329, 341, 353, 360, 373, 376, 379, 382, 383, 388, 404, 409, 413, 421, 427, 446, 452, 453, 459, 464, 468, 494, 511, 522, 528, 548, 556, 560, 588, 615, 625, 628, 639, 645, 651, 655, 657, 659, 669, 693, 698, 710, 714, 727, 729, 731, 740, 747, 749, 770, 777, 789, 790, 795, 803, 829, 855, 877, 893, 899, 911, 916, 918, 920, 924, 925, 960, 963, 968, 972, 979, 980, 984, 992, 994, 998, 1030, 1037, 1040, 1042, 1044, 1056, 1069, 1081, 1094, 1100, 1120, 1147, 1150, 1168, 1174, 1182, 1192, 1203, 1205, 1214, 1224, 1227, 1240, 1241, 1245, 1288, 1291, 1298, 1301, 1371, 1387, 1391, 1431, 1448]",S575.tsv
yeah no,2,61,"[8, 61, 655]",S575.tsv
i've,1,179,"[8, 11, 14, 175, 179, 270, 303, 337, 339, 345, 417, 421, 480, 484, 501, 503, 513, 551, 654, 677, 736, 750, 903, 1027, 1098, 1273, 1307, 1324, 1354, 1356, 1451]",S575.tsv
look at,2,486,"[8, 14, 325, 486, 579, 583, 672, 871, 1073, 1192]",S575.tsv
i need to,3,18,"[14, 18, 833, 1021, 1075]",S575.tsv
get,1,48,"[14, 48, 65, 80, 175, 179, 196, 201, 220, 233, 294, 353, 364, 383, 410, 421, 454, 471, 480, 482, 488, 501, 503, 513, 529, 551, 585, 633, 654, 674, 736, 756, 772, 773, 796, 832, 903, 915, 937, 953, 1003, 1010, 1020, 1027, 1057, 1074, 1075, 1103, 1105, 1114, 1122, 1265, 1267, 1276, 1281, 1285, 1287, 1307, 1313, 1317, 1334, 1336, 1354, 1356, 1361, 1377, 1385, 1390, 1392, 1433, 1436, 1451]",S575.tsv
things,1,56,"[14, 56, 85, 130, 238, 341, 428, 430, 616, 936, 971, 1068, 1237, 1300, 1307, 1313, 1334]",S575.tsv
get a,2,65,"[14, 65, 175, 220, 233, 736, 1027, 1385, 1436, 1451]",S575.tsv
need to,2,350,"[14, 18, 350, 388, 833, 1066, 1075, 1107, 1108]",S575.tsv
need,1,1046,"[14, 350, 388, 833, 894, 1046, 1051, 1066, 1075, 1107, 1108, 1149]",S575.tsv
i've get,2,175,"[14, 175, 179, 480, 503, 513, 654, 736, 1027, 1354, 1356, 1451]",S575.tsv
start,1,23,"[18, 23, 24, 261, 431, 432, 484, 486, 503, 509, 554, 665, 666, 698]",S575.tsv
take,1,23,"[18, 23, 56, 117, 175, 177, 465, 730, 734, 736, 1001, 1052, 1174, 1179, 1305, 1318, 1350, 1366, 1447]",S575.tsv
nest,1,25,"[23, 25]",S575.tsv
it to,2,1258,"[23, 650, 1053, 1226, 1258]",S575.tsv
want,1,177,"[30, 177, 199, 309, 328, 365, 839, 868, 934, 1101, 1320, 1323, 1326, 1403]",S575.tsv
tea,1,1371,"[30, 1371, 1392]",S575.tsv
okay,1,224,"[37, 88, 182, 224, 299, 539, 1339, 1402, 1422, 1423, 1441]",S575.tsv
send him to prison for,5,76,"[73, 76]",S575.tsv
they send him to prison,5,79,"[76, 79]",S575.tsv
send,1,197,"[76, 196, 197, 356, 441, 545, 689, 928, 930, 950, 1148, 1352]",S575.tsv
what do,2,1131,"[45, 76, 1131, 1323]",S575.tsv
think,1,80,"[24, 36, 80, 153, 162, 203, 204, 210, 217, 218, 287, 302, 380, 441, 448, 609, 613, 614, 730, 793, 819, 846, 879, 885, 890, 894, 1000, 1042, 1211, 1213, 1230, 1233, 1248, 1250, 1254, 1279, 1283, 1300, 1307, 1347, 1352]",S575.tsv
go,1,80,"[71, 79, 80, 81, 132, 134, 155, 367, 408, 417, 488, 503, 505, 516, 542, 584, 586, 771, 982, 986, 1001, 1028, 1048, 1074, 1101, 1166, 1318, 1366, 1373, 1375, 1387, 1391, 1403, 1410]",S575.tsv
go to,2,80,"[79, 80, 81, 155, 1001, 1048, 1074, 1166, 1375]",S575.tsv
be go to,3,81,"[80, 81]",S575.tsv
do he,2,103,"[80, 103]",S575.tsv
he be,2,103,"[80, 103, 112, 114, 736, 752, 781]",S575.tsv
away,1,769,"[80, 769]",S575.tsv
be go,2,516,"[80, 81, 516, 1028]",S575.tsv
go to get,3,1074,"[80, 1074]",S575.tsv
with it,2,1368,"[80, 209, 1368]",S575.tsv
what be,2,84,"[3, 84, 86, 557, 825, 1231, 1284, 1396]",S575.tsv
on a,2,84,"[63, 79, 84, 434, 626, 1083]",S575.tsv
be he,2,84,"[79, 84, 594]",S575.tsv
work,1,86,"[40, 52, 67, 79, 86, 89, 161, 162, 178, 311, 564, 566, 577, 694, 1095, 1261, 1272]",S575.tsv
work placement,2,86,"[79, 86]",S575.tsv
oh okay,2,1441,"[88, 539, 1441]",S575.tsv
really,1,93,"[13, 93, 156, 221, 240, 253, 272, 310, 418, 423, 431, 437, 577, 594, 600, 859, 889, 892, 1114, 1215, 1387, 1391]",S575.tsv
wouldn't be,2,808,"[93, 808, 809, 828]",S575.tsv
i really,2,889,"[93, 889, 1215]",S575.tsv
a big,2,121,"[109, 121, 128, 213, 218]",S575.tsv
be a,2,421,"[109, 164, 294, 421, 482, 507, 1075, 1076, 1266, 1347, 1365]",S575.tsv
big,1,430,"[109, 121, 128, 129, 213, 218, 430, 676, 1348]",S575.tsv
well i,2,117,"[24, 117, 944, 1102, 1172, 1186, 1431]",S575.tsv
well,1,57,"[24, 57, 65, 81, 87, 100, 117, 132, 141, 157, 162, 170, 178, 207, 224, 228, 240, 246, 257, 277, 294, 318, 325, 341, 352, 373, 431, 435, 438, 506, 530, 558, 752, 756, 791, 818, 838, 869, 882, 897, 908, 912, 944, 948, 1004, 1014, 1035, 1045, 1052, 1102, 1171, 1172, 1186, 1202, 1220, 1247, 1252, 1272, 1273, 1275, 1282, 1345, 1360, 1365, 1377, 1389, 1391, 1392, 1399, 1431]",S575.tsv
asda,1,117,"[103, 117]",S575.tsv
on the,2,130,"[117, 130, 175, 177, 270, 392, 482, 486, 500, 562, 616, 631, 633, 835, 908, 1070, 1361, 1437, 1439]",S575.tsv
who be,2,1239,"[117, 1239, 1329]",S575.tsv
you know,2,118,"[1, 40, 71, 116, 118, 352, 421, 430, 450, 458, 503, 629, 640, 1099, 1109, 1202]",S575.tsv
of the,2,118,"[25, 45, 118, 130, 153, 242, 392, 438, 488, 491, 656, 661, 689, 756, 835, 903, 1032, 1053, 1068, 1113, 1271, 1334, 1350, 1353]",S575.tsv
