Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,3,"[0, 3, 5, 9, 12, 13, 27, 28, 33, 35, 37, 47, 49, 51, 53, 55, 56, 57, 60, 62, 65, 71, 79, 83, 84, 86, 96, 97, 101, 105, 117, 125, 134, 137, 139, 142, 151, 154, 155, 159, 160, 161, 166, 167, 173, 176, 185, 186, 196, 199, 207, 214, 217, 220, 221, 223, 225, 229, 233, 234, 236, 238, 247, 253, 255, 256, 262, 265, 266, 270, 272, 276, 278, 283, 295, 302, 320, 327, 329, 333, 337, 342, 344, 345, 347, 349, 352, 355, 363, 364, 370, 372, 376, 377, 379, 382, 387, 390, 395, 396, 399, 401, 402, 403, 405, 406, 420, 424, 426, 427, 430, 434, 436, 438, 439, 454, 460, 463, 469, 475, 481, 483, 484, 485, 489, 508, 515, 523, 530, 537, 541, 543, 549, 556, 557, 562, 565, 566, 567, 576, 599, 602, 608, 609, 610, 622, 624, 626]",SZ8H.tsv
must,1,32,"[0, 30, 32, 34, 36, 37, 62, 74, 77, 326, 410, 445]",SZ8H.tsv
the whole,2,85,"[0, 85, 135, 253]",SZ8H.tsv
make,1,87,"[0, 87, 96, 98, 171, 212, 214, 228, 275, 282, 346, 351, 365, 377, 378, 381, 405]",SZ8H.tsv
on the,2,188,"[0, 188, 196, 248, 458, 503, 607]",SZ8H.tsv
need,1,550,"[0, 58, 386, 394, 550, 551]",SZ8H.tsv
three quarter,2,3,"[2, 3, 4]",SZ8H.tsv
three,1,3,"[2, 3, 4, 87, 577]",SZ8H.tsv
know,1,5,"[2, 5, 24, 25, 42, 52, 54, 58, 67, 68, 90, 119, 127, 179, 195, 202, 223, 251, 273, 280, 295, 328, 340, 376, 414, 423, 429, 442, 472, 484, 556, 586]",SZ8H.tsv
we know,2,127,"[2, 127]",SZ8H.tsv
to one,2,209,"[2, 4, 209]",SZ8H.tsv
one,1,15,"[2, 4, 15, 16, 88, 172, 173, 206, 209, 308, 369, 405, 423, 506, 511, 513, 514, 573, 574, 595, 597, 616, 618]",SZ8H.tsv
we're,1,219,"[2, 219, 488, 501, 551, 619]",SZ8H.tsv
it's a,2,371,"[2, 328, 371, 393, 398, 548, 578]",SZ8H.tsv
two,1,238,"[2, 236, 238, 295, 297, 353, 389, 391]",SZ8H.tsv
quarter,1,520,"[2, 3, 4, 520, 521]",SZ8H.tsv
if you,2,76,"[4, 60, 76, 103, 219, 257, 280, 336, 337, 356, 357, 620]",SZ8H.tsv
you put,2,103,"[4, 103, 336]",SZ8H.tsv
well,1,103,"[4, 6, 38, 44, 67, 94, 103, 127, 136, 141, 165, 191, 193, 195, 198, 213, 232, 239, 242, 252, 254, 280, 305, 332, 336, 352, 363, 369, 391, 400, 408, 411, 431, 469, 470, 479, 546, 568, 580, 586, 605, 620, 621]",SZ8H.tsv
i think,2,46,"[4, 46, 100, 111, 254, 255, 332, 419, 433, 470, 518, 544, 594, 598, 599]",SZ8H.tsv
put,1,114,"[4, 103, 114, 121, 153, 303, 305, 313, 318, 333, 336, 339, 392, 400, 404, 458, 472, 480, 507, 580]",SZ8H.tsv
think,1,72,"[4, 34, 72, 100, 111, 253, 254, 255, 267, 275, 280, 332, 418, 419, 427, 433, 470, 518, 544, 594, 598, 599]",SZ8H.tsv
it up,2,243,"[4, 28, 241, 243, 244, 245, 246, 305, 455, 467]",SZ8H.tsv
all the,2,77,"[6, 10, 77, 459, 461, 500, 501, 505]",SZ8H.tsv
well the,2,127,"[6, 127]",SZ8H.tsv
be all,2,133,"[6, 133]",SZ8H.tsv
the same,2,198,"[6, 8, 10, 136, 198, 336, 356, 357, 394, 423]",SZ8H.tsv
would,1,9,"[8, 9, 63, 88, 121, 263, 442]",SZ8H.tsv
they be,2,127,"[8, 127, 133, 140, 148, 182, 185]",SZ8H.tsv
though,1,118,"[8, 118, 188, 231, 252, 534, 583, 611]",SZ8H.tsv
probably,1,10,"[9, 10, 201, 336, 600]",SZ8H.tsv
they're,1,72,"[10, 63, 72, 170, 182, 188, 331, 344, 357, 431, 433]",SZ8H.tsv
yeah so,2,47,"[12, 47, 238, 537]",SZ8H.tsv
cream cheese,2,468,"[12, 468]",SZ8H.tsv
and you,2,248,"[14, 226, 248, 303]",SZ8H.tsv
buy,1,166,"[16, 18, 54, 153, 166, 232, 257, 301, 360, 427, 445, 450]",SZ8H.tsv
