Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
notice,1,3,"[0, 3]",SQVW.tsv
get,1,22,"[0, 8, 22, 80, 87, 101, 129, 152, 176, 177, 180, 246, 318, 322, 324, 351, 359, 370, 387, 397, 410, 454, 461, 497, 517, 543, 548, 552, 554, 589, 592, 599, 601, 605, 608, 622, 624, 626, 627, 630, 642, 648, 652, 653, 674, 692, 694, 695, 705, 706, 708, 716, 718, 726, 730, 731, 748, 752, 760, 762, 764, 769, 779, 805, 829, 835, 841, 846, 848, 850, 866, 877, 884, 891, 900, 901, 903, 947, 963, 965, 979, 985, 1014, 1019, 1021, 1050]",SQVW.tsv
when you,2,24,"[0, 24, 42, 361, 658, 762, 820, 822]",SQVW.tsv
leak,1,31,"[0, 31, 354, 925]",SQVW.tsv
night,1,345,"[0, 345, 346, 350, 603, 695, 939]",SQVW.tsv
you do,2,458,"[0, 240, 458, 658, 727, 855, 860]",SQVW.tsv
home,1,491,"[0, 351, 491]",SQVW.tsv
do you,2,643,"[0, 19, 133, 145, 188, 228, 282, 508, 643, 644, 720, 750, 780, 836, 848, 860, 873, 877, 947, 948, 995, 1005]",SQVW.tsv
last night,2,695,"[0, 695, 939]",SQVW.tsv
you get,2,841,"[0, 176, 359, 517, 705, 760, 841, 846, 848]",SQVW.tsv
then do,2,859,"[0, 133, 859]",SQVW.tsv
do you do,3,860,"[0, 860]",SQVW.tsv
it be,2,15,"[8, 12, 15, 18, 29, 31, 33, 34, 50, 82, 90, 92, 151, 272, 407, 490, 513, 590, 704, 757, 779, 780, 808, 875]",SQVW.tsv
door,1,63,"[8, 63, 319]",SQVW.tsv
think,1,82,"[8, 19, 42, 82, 151, 170, 191, 281, 287, 291, 302, 322, 402, 435, 436, 453, 454, 509, 534, 554, 576, 590, 592, 601, 606, 621, 638, 648, 659, 668, 672, 714, 719, 720, 735, 750, 773, 775, 796, 820, 828, 835, 907, 929, 945, 947, 965, 981, 1005, 1022, 1032]",SQVW.tsv
get it,2,177,"[8, 176, 177, 605, 652, 706, 716, 963, 965, 979]",SQVW.tsv
i think,2,281,"[8, 151, 170, 281, 291, 322, 402, 435, 453, 509, 534, 590, 592, 606, 621, 648, 672, 714, 719, 773, 775, 796, 820, 828, 835, 929, 945, 947, 965, 981, 1022]",SQVW.tsv
think it,2,287,"[8, 151, 287, 590, 659, 719, 835, 947]",SQVW.tsv
i'd,1,457,"[8, 303, 406, 424, 457, 659, 929]",SQVW.tsv
i think it,3,719,"[8, 151, 590, 719, 835, 947]",SQVW.tsv
by the,2,954,"[8, 954, 1016]",SQVW.tsv
side,1,22,"[10, 22]",SQVW.tsv
i be,2,177,"[10, 153, 177, 468, 670, 883, 887, 888]",SQVW.tsv
's,1,683,"[10, 554, 661, 666, 678, 683, 779, 842, 901, 959, 1029, 1050, 1057]",SQVW.tsv
go,1,12,"[1, 3, 12, 35, 58, 61, 64, 66, 104, 145, 160, 166, 182, 194, 250, 271, 278, 285, 294, 300, 332, 343, 411, 424, 480, 484, 500, 512, 524, 558, 570, 594, 624, 652, 658, 661, 672, 676, 677, 690, 692, 711, 739, 753, 780, 783, 795, 845, 848, 887, 897, 900, 954, 960, 969, 981, 998, 1020, 1023, 1031]",SQVW.tsv
she be,2,48,"[12, 48, 129, 1060]",SQVW.tsv
be on the,3,82,"[12, 82, 104, 178, 267]",SQVW.tsv
on the,2,102,"[12, 82, 102, 104, 178, 267, 354, 480, 484, 494, 556, 557, 558, 570, 670, 948]",SQVW.tsv
it go,2,300,"[12, 194, 300]",SQVW.tsv
affect,1,340,"[12, 340]",SQVW.tsv
be on,2,34,"[12, 34, 82, 90, 104, 174, 178, 267, 820, 855, 939]",SQVW.tsv
of the,2,29,"[14, 29, 34, 53, 106, 411, 464, 491, 749, 809, 919, 921]",SQVW.tsv
at the,2,248,"[14, 174, 248, 348, 464, 545, 652, 695, 777, 784, 888]",SQVW.tsv
leave the,2,22,"[19, 22]",SQVW.tsv
the shower,2,22,"[19, 22, 26]",SQVW.tsv
shower,1,28,"[19, 28, 31, 1013]",SQVW.tsv
you think,2,82,"[19, 42, 82, 720, 750, 1005]",SQVW.tsv
leave,1,156,"[19, 22, 70, 156, 277, 425, 466, 543, 544, 545, 1032, 1033]",SQVW.tsv
do you think,3,720,"[19, 720, 750, 1005]",SQVW.tsv
bite or,2,22,"[21, 22]",SQVW.tsv
drip,1,22,"[21, 22, 29, 356]",SQVW.tsv
