Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
grow,1,25,"[0, 25, 526]",S2ZU.tsv
i think,2,49,"[0, 10, 30, 49, 93, 132, 145, 193, 205, 450, 457, 465, 466, 481, 523, 624, 637, 716, 719, 732, 782, 838, 840, 844, 855, 1046, 1058, 1073, 1114, 1152, 1211, 1220, 1292, 1308, 1436, 1437, 1499, 1520, 1531, 1562, 1661, 1666, 1677, 1722, 1819, 1835, 1847, 1863, 1928, 1948, 1994, 2024, 2063, 2076, 2097, 2133, 2243, 2264, 2272, 2278, 2289, 2297, 2310, 2341, 2373, 2383, 2385, 2417, 2423, 2565, 2589, 2650, 2654, 2660, 2662, 2668, 2713, 2722, 2738, 2925, 2949, 2972, 2977, 3002, 3006, 3015]",S2ZU.tsv
seven,1,115,"[0, 115, 1322, 2681]",S2ZU.tsv
think,1,340,"[0, 10, 21, 30, 49, 52, 93, 132, 142, 145, 155, 193, 237, 340, 443, 450, 457, 465, 466, 481, 495, 523, 597, 612, 624, 637, 716, 719, 731, 732, 782, 838, 840, 844, 855, 877, 913, 949, 991, 1046, 1058, 1073, 1114, 1152, 1211, 1220, 1247, 1265, 1273, 1289, 1292, 1308, 1336, 1369, 1390, 1408, 1432, 1436, 1437, 1479, 1499, 1501, 1520, 1531, 1562, 1631, 1661, 1666, 1677, 1681, 1722, 1740, 1770, 1809, 1819, 1822, 1835, 1847, 1863, 1895, 1904, 1928, 1948, 1957, 1994, 2024, 2063, 2070, 2076, 2091, 2097, 2124, 2133, 2160, 2243, 2264, 2272, 2275, 2278, 2289, 2297, 2298, 2310, 2341, 2365, 2373, 2383, 2385, 2393, 2417, 2423, 2437, 2481, 2565, 2589, 2594, 2616, 2650, 2654, 2660, 2662, 2668, 2692, 2699, 2713, 2722, 2731, 2738, 2765, 2925, 2949, 2966, 2972, 2977, 3002, 3006, 3015]",S2ZU.tsv
what be,2,399,"[0, 100, 192, 375, 399, 697, 965, 992, 1257, 1258, 1306, 1347, 1541, 1658, 2209, 2257, 2337, 2838, 2943]",S2ZU.tsv
be you,2,125,"[0, 125, 192, 460, 697, 928, 955, 1051, 1186, 1325, 1403, 1412, 1530, 1658, 2372, 2414, 2432, 2450, 2525, 2984]",S2ZU.tsv
what be you,3,697,"[0, 192, 697, 1658]",S2ZU.tsv
six,1,873,"[0, 873, 1322, 1395, 1633, 1636]",S2ZU.tsv
yet,1,1594,"[0, 482, 1594]",S2ZU.tsv
foot,1,1633,"[0, 1633, 1636]",S2ZU.tsv
good,1,3,"[2, 3, 4, 69, 81, 119, 126, 128, 131, 157, 165, 169, 176, 192, 211, 244, 245, 361, 362, 374, 395, 441, 467, 518, 545, 561, 595, 624, 637, 660, 740, 781, 790, 846, 1042, 1045, 1050, 1134, 1260, 1329, 1451, 1549, 1702, 1829, 1834, 1843, 1847, 1882, 1907, 1952, 1953, 1996, 2063, 2176, 2269, 2351, 2368, 2369, 2397, 2445, 2512, 2577, 2627, 2635, 2640, 2684, 2710, 2765, 2782, 2988]",S2ZU.tsv
it's good,2,395,"[2, 157, 395, 441, 660, 1882, 2063]",S2ZU.tsv
isn't it,2,1776,"[2, 10, 19, 57, 76, 106, 157, 194, 392, 661, 720, 768, 1549, 1700, 1776]",S2ZU.tsv
have some,2,31,"[4, 31, 1247, 1499, 1655, 1656, 1679, 2881]",S2ZU.tsv
they be,2,34,"[4, 34, 84, 93, 347, 351, 703, 790, 1178, 1714, 1751, 2069, 2176, 2178, 2198, 2266, 2326, 2393, 2666, 2677, 2753, 2792, 2906, 2907]",S2ZU.tsv
one,1,81,"[4, 63, 78, 81, 96, 105, 115, 175, 178, 179, 181, 188, 206, 219, 246, 285, 454, 480, 485, 549, 587, 766, 789, 799, 904, 953, 972, 1011, 1024, 1028, 1078, 1149, 1179, 1191, 1192, 1211, 1216, 1231, 1232, 1236, 1296, 1310, 1312, 1322, 1325, 1326, 1362, 1501, 1504, 1518, 1533, 1534, 1550, 1723, 1731, 1732, 1735, 1753, 1841, 1945, 1963, 1984, 1986, 1988, 1990, 2006, 2083, 2154, 2174, 2184, 2244, 2246, 2247, 2252, 2289, 2348, 2473, 2487, 2497, 2505, 2523, 2554, 2559, 2761, 2882, 2890, 2908, 2942, 2994, 2997, 3040]",S2ZU.tsv
in the,2,83,"[4, 83, 136, 154, 198, 287, 325, 356, 487, 515, 556, 563, 570, 747, 748, 840, 1218, 1270, 1378, 1397, 1479, 1512, 1593, 1606, 1648, 1666, 1740, 1917, 1926, 1985, 1986, 2026, 2040, 2048, 2049, 2393, 2396, 2443, 2491, 2704, 2844, 2849, 2882, 2886, 2925, 2942, 2945]",S2ZU.tsv
a good,2,211,"[4, 126, 128, 169, 211, 467, 624, 637, 740, 1045, 1549, 1829, 1834, 2577, 2635, 2640]",S2ZU.tsv
you should,2,215,"[4, 215, 386]",S2ZU.tsv
it's in,2,231,"[4, 231, 959, 2819]",S2ZU.tsv
see,1,38,"[4, 38, 140, 160, 249, 291, 336, 390, 507, 608, 637, 726, 752, 799, 882, 884, 992, 1079, 1174, 1235, 1439, 1547, 1669, 1673, 1695, 1714, 1737, 1740, 1818, 1856, 1860, 1866, 1888, 1901, 1961, 2054, 2147, 2149, 2200, 2255, 2314, 2317, 2339, 2401, 2660, 2836, 2837, 2838, 2840, 2841, 2847, 2849, 2936, 2952, 2989]",S2ZU.tsv
back,1,302,"[4, 32, 302, 325, 487, 490, 586, 753, 908, 1037, 1038, 1095, 1186, 1592, 1606, 2048, 2049, 2194, 2359, 2779, 2925, 2940]",S2ZU.tsv
be just,2,166,"[4, 166, 257, 318, 487, 1183, 1268, 1310, 2266, 2334, 2642, 2799, 2859]",S2ZU.tsv
in a,2,340,"[4, 340, 347, 349, 391, 496, 595, 624, 637, 651, 653, 946, 1259, 1451, 1578, 1876, 2294, 2407, 2623, 2823]",S2ZU.tsv
still,1,86,"[4, 86, 332, 354, 366, 402, 420, 480, 527, 756, 762, 787, 1058, 1193, 1451, 1643, 1810, 2393, 2865]",S2ZU.tsv
but it's,2,424,"[4, 106, 263, 424, 452, 685, 838, 842, 903, 904, 906, 1011, 1236, 1318, 1322, 1540, 1810, 1865, 2026, 2299, 2313, 2728]",S2ZU.tsv
in a good,3,624,"[4, 624, 637]",S2ZU.tsv
the back,2,1095,"[4, 1095, 1606, 2925]",S2ZU.tsv
should have,2,1131,"[4, 949, 1131, 2017]",S2ZU.tsv
they be just,3,2266,"[4, 2266]",S2ZU.tsv
