Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
be you,2,399,"[0, 279, 399, 403, 434, 796, 845, 940, 1259, 1433, 1656, 2051, 2142, 2248, 2491, 2685, 2894, 2966, 2969, 2978, 3066, 3068, 3130, 3189]",SR4E.tsv
sure,1,458,"[0, 189, 458, 762, 859, 913, 919, 963, 1146, 3089, 3331]",SR4E.tsv
yeah,1,5,"[2, 4, 5, 6, 22, 23, 25, 26, 28, 30, 33, 43, 44, 46, 48, 56, 58, 60, 64, 83, 85, 89, 91, 103, 107, 119, 131, 139, 148, 155, 159, 160, 167, 172, 174, 175, 176, 179, 181, 183, 190, 192, 193, 195, 196, 205, 208, 209, 219, 222, 225, 236, 237, 239, 241, 243, 245, 247, 250, 255, 266, 268, 290, 293, 297, 300, 302, 306, 309, 312, 314, 326, 330, 346, 347, 349, 351, 354, 355, 356, 357, 358, 359, 362, 365, 366, 368, 369, 371, 374, 387, 392, 396, 405, 406, 407, 408, 409, 415, 422, 423, 424, 426, 427, 428, 430, 433, 435, 438, 440, 445, 448, 449, 450, 455, 461, 464, 466, 467, 472, 479, 483, 484, 494, 507, 508, 509, 516, 532, 540, 553, 558, 566, 567, 569, 570, 571, 572, 577, 582, 585, 592, 600, 601, 602, 604, 606, 607, 610, 611, 612, 614, 617, 620, 622, 624, 626, 627, 629, 631, 632, 634, 636, 638, 639, 640, 648, 649, 654, 659, 665, 670, 671, 676, 678, 679, 680, 685, 686, 698, 699, 702, 703, 705, 720, 723, 725, 727, 732, 738, 741, 747, 752, 756, 758, 762, 763, 765, 769, 770, 773, 774, 778, 783, 795, 796, 807, 811, 815, 820, 821, 831, 833, 834, 836, 838, 840, 841, 847, 848, 851, 856, 859, 860, 861, 863, 865, 868, 873, 883, 888, 889, 890, 893, 894, 901, 903, 904, 905, 907, 918, 919, 921, 930, 931, 934, 939, 941, 942, 945, 947, 949, 950, 955, 963, 971, 972, 991, 993, 995, 1000, 1005, 1006, 1008, 1014, 1020, 1025, 1029, 1032, 1034, 1041, 1043, 1047, 1049, 1052, 1059, 1061, 1062, 1076, 1078, 1083, 1084, 1097, 1101, 1106, 1107, 1109, 1110, 1111, 1112, 1113, 1114, 1116, 1117, 1119, 1120, 1121, 1122, 1124, 1127, 1130, 1139, 1141, 1143, 1145, 1149, 1153, 1155, 1156, 1158, 1160, 1161, 1165, 1169, 1176, 1178, 1180, 1184, 1185, 1188, 1192, 1193, 1194, 1203, 1218, 1224, 1226, 1228, 1233, 1235, 1236, 1238, 1252, 1254, 1258, 1260, 1261, 1264, 1268, 1272, 1276, 1277, 1281, 1289, 1291, 1296, 1298, 1299, 1300, 1301, 1302, 1304, 1305, 1306, 1309, 1311, 1312, 1316, 1317, 1321, 1322, 1323, 1328, 1330, 1332, 1333, 1334, 1335, 1337, 1338, 1339, 1345, 1346, 1347, 1348, 1349, 1353, 1361, 1363, 1364, 1368, 1369, 1370, 1373, 1374, 1376, 1382, 1383, 1391, 1392, 1399, 1400, 1402, 1406, 1407, 1410, 1414, 1416, 1420, 1421, 1422, 1423, 1424, 1425, 1428, 1430, 1431, 1432, 1434, 1436, 1438, 1439, 1444, 1445, 1446, 1454, 1462, 1467, 1468, 1473, 1480, 1484, 1485, 1486, 1488, 1489, 1491, 1492, 1494, 1500, 1506, 1507, 1509, 1510, 1513, 1514, 1515, 1516, 1517, 1522, 1525, 1527, 1528, 1532, 1536, 1538, 1541, 1543, 1545, 1546, 1559, 1560, 1562, 1563, 1564, 1568, 1570, 1572, 1574, 1577, 1578, 1582, 1583, 1585, 1587, 1590, 1591, 1593, 1597, 1605, 1620, 1621, 1625, 1627, 1631, 1632, 1638, 1641, 1642, 1643, 1647, 1648, 1652, 1654, 1657, 1659, 1664, 1669, 1673, 1674, 1676, 1677, 1679, 1686, 1688, 1689, 1695, 1696, 1698, 1700, 1701, 1704, 1711, 1712, 1714, 1718, 1723, 1726, 1727, 1728, 1731, 1733, 1743, 1752, 1753, 1756, 1757, 1758, 1762, 1764, 1768, 1769, 1780, 1782, 1784, 1786, 1787, 1792, 1798, 1800, 1808, 1814, 1818, 1820, 1830, 1837, 1839, 1840, 1842, 1843, 1846, 1847, 1848, 1849, 1851, 1853, 1854, 1863, 1865, 1868, 1869, 1880, 1887, 1890, 1893, 1895, 1896, 1897, 1900, 1901, 1921, 1928, 1933, 1934, 1937, 1938, 1939, 1940, 1948, 1953, 1954, 1955, 1969, 1984, 1992, 1993, 1994, 1998, 2007, 2008, 2009, 2012, 2013, 2018, 2025, 2031, 2037, 2038, 2043, 2052, 2061, 2065, 2068, 2070, 2084, 2094, 2096, 2098, 2100, 2104, 2105, 2110, 2112, 2114, 2116, 2122, 2123, 2146, 2150, 2156, 2160, 2161, 2170, 2176, 2182, 2187, 2189, 2201, 2203, 2205, 2206, 2210, 2222, 2224, 2230, 2243, 2254, 2256, 2263, 2265, 2267, 2271, 2274, 2276, 2277, 2278, 2280, 2284, 2285, 2289, 2292, 2298, 2300, 2305, 2306, 2308, 2310, 2312, 2313, 2314, 2316, 2318, 2319, 2321, 2324, 2328, 2335, 2342, 2346, 2347, 2350, 2356, 2358, 2361, 2362, 2364, 2372, 2373, 2378, 2382, 2383, 2385, 2386, 2391, 2401, 2403, 2409, 2411, 2412, 2420, 2421, 2422, 2423, 2424, 2425, 2428, 2430, 2434, 2437, 2441, 2448, 2449, 2450, 2451, 2453, 2461, 2462, 2466, 2467, 2469, 2470, 2472, 2474, 2478, 2481, 2486, 2488, 2490, 2498, 2500, 2504, 2507, 2511, 2513, 2519, 2521, 2522, 2529, 2531, 2532, 2533, 2537, 2540, 2545, 2550, 2552, 2553, 2554, 2555, 2557, 2558, 2562, 2565, 2581, 2582, 2586, 2587, 2596, 2606, 2613, 2617, 2618, 2619, 2621, 2631, 2637, 2645, 2648, 2649, 2656, 2658, 2664, 2668, 2673, 2676, 2678, 2681, 2686, 2691, 2693, 2701, 2707, 2708, 2710, 2712, 2719, 2721, 2722, 2725, 2728, 2731, 2747, 2751, 2752, 2755, 2757, 2764, 2768, 2769, 2770, 2772, 2773, 2774, 2776, 2780, 2781, 2782, 2784, 2786, 2788, 2789, 2793, 2794, 2795, 2800, 2802, 2805, 2806, 2817, 2820, 2822, 2823, 2825, 2827, 2829, 2830, 2831, 2832, 2837, 2839, 2840, 2843, 2845, 2847, 2848, 2853, 2854, 2858, 2864, 2868, 2872, 2882, 2884, 2886, 2889, 2891, 2893, 2895, 2899, 2900, 2912, 2913, 2915, 2917, 2922, 2923, 2925, 2928, 2933, 2934, 2935, 2936, 2937, 2940, 2941, 2944, 2946, 2947, 2948, 2950, 2952, 2957, 2959, 2960, 2964, 2966, 2990, 2992, 2995, 2997, 2998, 2999, 3002, 3004, 3006, 3015, 3021, 3027, 3043, 3044, 3047, 3056, 3057, 3063, 3067, 3073, 3074, 3075, 3080, 3099, 3100, 3106, 3107, 3117, 3121, 3125, 3127, 3136, 3140, 3143, 3148, 3164, 3165, 3170, 3174, 3176, 3183, 3188, 3194, 3196, 3197, 3202, 3206, 3212, 3214, 3218, 3222, 3228, 3236, 3238, 3239, 3240, 3246, 3249, 3250, 3251, 3255, 3256, 3257, 3264, 3265, 3268, 3275, 3276, 3278, 3282, 3288, 3290, 3293, 3303, 3315, 3324]",SR4E.tsv
lovely,1,9,"[2, 9, 120, 291, 292, 328, 346, 347, 359, 466, 515, 544, 560, 565, 625, 804, 946, 1127, 1152, 1179, 1185, 1458, 1472, 1484, 1486, 1517, 1531, 1537, 1540, 1548, 1569, 1577, 1720, 1722, 1763, 2150, 2303, 2392, 2401, 2560, 2811, 2946, 3141]",SR4E.tsv
nice,1,146,"[4, 119, 131, 146, 216, 282, 309, 332, 334, 336, 360, 367, 368, 447, 508, 512, 545, 557, 594, 597, 602, 606, 608, 619, 807, 820, 830, 1054, 1151, 1167, 1180, 1305, 1447, 1450, 1459, 1465, 1474, 1533, 1534, 1538, 1539, 1547, 1566, 1572, 1574, 1575, 1578, 1589, 1723, 1740, 1758, 1761, 1762, 1766, 1778, 1953, 1955, 2044, 2057, 2091, 2151, 2203, 2283, 2452, 2497, 2530, 2746, 2762, 2862, 2870, 2945, 2961, 2973, 2996, 2997, 3043, 3044, 3057, 3059, 3076, 3104, 3106, 3263, 3326]",SR4E.tsv
one,1,61,"[4, 34, 61, 63, 72, 98, 101, 123, 125, 126, 151, 189, 238, 242, 246, 259, 267, 271, 337, 419, 466, 491, 493, 495, 497, 544, 602, 615, 794, 827, 828, 837, 892, 906, 946, 974, 981, 1070, 1148, 1192, 1219, 1237, 1252, 1287, 1308, 1310, 1340, 1343, 1372, 1378, 1386, 1422, 1443, 1473, 1490, 1531, 1537, 1578, 1594, 1597, 1699, 1724, 1750, 1771, 1803, 1807, 1857, 1913, 1983, 1995, 2026, 2088, 2127, 2196, 2199, 2266, 2269, 2281, 2376, 2403, 2464, 2526, 2559, 2561, 2765, 2789, 2864, 2947, 3078, 3082, 3111, 3173, 3175, 3178, 3196, 3248, 3270, 3323]",SR4E.tsv
that one,2,615,"[4, 337, 615, 906, 981, 1531, 1578, 2403, 3178]",SR4E.tsv
sweet,1,700,"[4, 700, 931, 977, 981, 1001, 1082, 1084, 1098]",SR4E.tsv
mouse,1,20,"[13, 18, 20, 47]",SR4E.tsv
to have,2,256,"[20, 64, 121, 149, 154, 235, 256, 501, 825, 966, 1057, 1105, 1127, 1293, 1304, 1315, 1327, 1372, 1489, 1588, 1737, 1796, 1894, 2048, 2060, 2192, 2246, 2302, 2338, 2345, 2389, 2405, 2408, 2497, 2518]",SR4E.tsv
