Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
i think,2,5,"[0, 5, 30, 47, 91, 92, 127, 144, 159, 166, 185, 273, 288, 310, 314, 328, 333, 343, 345, 364]",S2NQ.tsv
come,1,5,"[0, 5, 101, 112, 149, 152, 165, 191, 253, 291, 314, 425, 484, 491]",S2NQ.tsv
yeah,1,5,"[0, 5, 8, 10, 12, 13, 20, 21, 22, 23, 25, 27, 30, 32, 37, 41, 42, 45, 48, 49, 51, 56, 59, 60, 62, 64, 69, 72, 74, 77, 78, 80, 82, 87, 88, 93, 94, 96, 98, 101, 107, 109, 110, 111, 113, 116, 123, 124, 127, 128, 135, 137, 141, 143, 148, 153, 154, 158, 159, 160, 163, 166, 174, 182, 183, 184, 188, 191, 192, 194, 196, 198, 200, 204, 207, 209, 211, 213, 214, 215, 217, 218, 219, 221, 223, 225, 227, 229, 231, 233, 235, 242, 243, 247, 248, 249, 251, 252, 253, 257, 260, 262, 264, 271, 275, 277, 279, 283, 300, 305, 308, 311, 313, 315, 316, 318, 320, 322, 326, 327, 330, 331, 333, 334, 336, 337, 340, 341, 342, 344, 345, 347, 353, 357, 359, 360, 361, 363, 366, 368, 370, 376, 380, 386, 388, 390, 394, 396, 398, 400, 402, 404, 406, 408, 410, 414, 416, 418, 420, 422, 426, 429, 433, 435, 437, 440, 444, 449, 453, 457, 461, 463, 464, 466, 467, 470, 472, 474, 478, 479, 481, 489, 490, 492, 494, 499, 500, 512]",S2NQ.tsv
think,1,9,"[0, 9, 27, 30, 47, 52, 59, 65, 67, 86, 91, 92, 110, 127, 144, 153, 159, 166, 171, 185, 215, 232, 253, 273, 282, 288, 291, 295, 297, 310, 314, 328, 332, 333, 339, 341, 343, 345, 364, 465, 486]",S2NQ.tsv
cos,1,17,"[0, 10, 12, 14, 17, 20, 61, 97, 112, 114, 115, 134, 143, 144, 166, 195, 216, 224, 243, 250, 253, 254, 269, 293, 314, 315, 321, 325, 328, 330, 332, 333, 341, 344, 346, 350, 352, 403, 421, 426, 463, 479, 481, 484]",S2NQ.tsv
that's,1,26,"[0, 26, 36, 37, 52, 58, 67, 78, 96, 105, 110, 113, 125, 144, 222, 281, 313, 314, 320, 330, 333, 334, 336, 338, 380, 383, 387, 408, 415, 418, 437, 452, 461, 463, 464, 469, 514]",S2NQ.tsv
girlfriend,1,70,"[0, 70, 76]",S2NQ.tsv
erm i,2,239,"[0, 239]",S2NQ.tsv
erm i think,3,310,"[0, 310]",S2NQ.tsv
he be,2,7,"[2, 4, 7, 9, 12, 14, 16, 17, 20, 27, 36, 59, 152, 166, 216, 439]",S2NQ.tsv
clean,1,115,"[2, 115, 166]",S2NQ.tsv
say,1,281,"[2, 4, 10, 12, 138, 168, 171, 185, 189, 206, 214, 216, 224, 238, 254, 276, 280, 281, 291, 295, 303, 333, 337, 415, 416, 437, 439, 441, 443, 475, 479, 484, 486, 488, 503]",S2NQ.tsv
say he,2,486,"[2, 4, 12, 486]",S2NQ.tsv
a bite,2,186,"[4, 24, 186, 243, 297, 337, 432]",S2NQ.tsv
bite,1,281,"[4, 24, 67, 187, 206, 258, 278, 281, 297, 337, 432]",S2NQ.tsv
be a,2,287,"[4, 65, 67, 95, 177, 287, 410]",S2NQ.tsv
a bite of,3,297,"[4, 24, 297]",S2NQ.tsv
be say,2,303,"[4, 303, 439]",S2NQ.tsv
remember,1,330,"[4, 130, 330]",S2NQ.tsv
she say,2,333,"[4, 333]",S2NQ.tsv
can't,1,339,"[4, 148, 189, 339]",S2NQ.tsv
his temper,2,10,"[7, 10]",S2NQ.tsv
temper,1,78,"[10, 24, 78]",S2NQ.tsv
at the,2,127,"[10, 127, 145, 153, 237, 239, 333, 426, 439]",S2NQ.tsv
didn't he,2,484,"[10, 57, 65, 67, 484]",S2NQ.tsv
cos he,2,17,"[12, 14, 17, 20, 216, 269]",S2NQ.tsv
beat,1,19,"[12, 19]",S2NQ.tsv
who be,2,38,"[12, 38]",S2NQ.tsv
one,1,52,"[12, 52, 104, 108, 127, 149, 243, 310, 332, 339, 383]",S2NQ.tsv
actually,1,52,"[12, 52, 86, 122, 127, 142, 145, 147, 295, 297, 301, 328, 341, 484]",S2NQ.tsv
get,1,92,"[12, 14, 24, 31, 67, 73, 91, 92, 97, 99, 100, 110, 115, 118, 138, 158, 179, 190, 224, 238, 241, 247, 253, 256, 293, 299, 310, 321, 322, 328, 332, 333, 337, 339, 343, 345, 356, 380, 386, 418, 419, 493]",S2NQ.tsv
put,1,97,"[12, 97, 110, 115, 130, 157, 185, 206, 208, 216, 226, 293, 312, 317, 319]",S2NQ.tsv
and he,2,149,"[12, 149, 152, 166, 168, 171, 273, 439, 486]",S2NQ.tsv
say that,2,416,"[12, 416, 437, 439, 475]",S2NQ.tsv
but he,2,17,"[14, 17, 67]",S2NQ.tsv
know,1,50,"[14, 24, 27, 31, 35, 43, 45, 50, 59, 85, 110, 205, 269, 270, 273, 274, 281, 294, 301, 303, 328, 332, 341, 372, 374, 380, 382, 384, 386, 419, 433, 448, 471, 491, 498, 508]",S2NQ.tsv
get some,2,92,"[14, 92, 138, 238]",S2NQ.tsv
quite,1,101,"[14, 93, 101, 112, 147, 241, 246, 250, 354, 428, 467, 514]",S2NQ.tsv
know his,2,273,"[14, 273]",S2NQ.tsv
a few,2,303,"[14, 303, 332]",S2NQ.tsv
good,1,314,"[14, 314, 322, 410]",S2NQ.tsv
quite a few,3,428,"[14, 428]",S2NQ.tsv
quite a,2,428,"[14, 428]",S2NQ.tsv
be allow to,3,36,"[16, 36]",S2NQ.tsv
they be,2,50,"[16, 50, 77, 134, 228, 291, 362, 443, 463, 465, 496]",S2NQ.tsv
do all the,3,114,"[16, 114]",S2NQ.tsv
they do,2,143,"[16, 111, 142, 143, 147, 153, 242, 304, 350, 352, 450, 484, 488, 489]",S2NQ.tsv
all the,2,157,"[16, 157, 253, 288, 312]",S2NQ.tsv
when they,2,418,"[16, 134, 232, 411, 418, 469]",S2NQ.tsv
everything,1,466,"[16, 162, 448, 465, 466]",S2NQ.tsv
he wasn't,2,484,"[16, 484]",S2NQ.tsv
be beat,2,20,"[19, 20]",S2NQ.tsv
sort of,2,36,"[20, 36, 92, 165, 193, 203, 210, 239, 273, 303, 335, 356, 454, 464]",S2NQ.tsv
he sort of,3,273,"[20, 273]",S2NQ.tsv
sort,1,332,"[20, 193, 203, 210, 332, 356, 454]",S2NQ.tsv
yeah so,2,333,"[20, 27, 45, 260, 333]",S2NQ.tsv
