Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
turn,1,611,"[0, 6, 114, 611, 615, 617, 644, 659, 661, 686]",SGCA.tsv
in the,2,7,"[2, 7, 211, 289, 339, 364, 498, 522, 526, 537, 589, 617, 702, 763, 775, 784, 817, 824, 828]",SGCA.tsv
get,1,9,"[2, 9, 10, 26, 28, 30, 58, 74, 88, 91, 114, 127, 131, 136, 148, 158, 166, 177, 208, 209, 211, 275, 283, 314, 319, 343, 360, 375, 387, 394, 405, 415, 430, 431, 501, 516, 540, 551, 563, 567, 585, 587, 589, 594, 595, 680, 690, 705, 745, 763, 764, 820, 843, 852, 854, 858, 860]",SGCA.tsv
room,1,269,"[2, 253, 269, 526, 542]",SGCA.tsv
one,1,279,"[2, 90, 228, 264, 279, 280, 291, 299, 353, 364, 365, 370, 383, 392, 420, 434, 436, 438, 457, 483, 492, 496, 527, 573, 641, 656, 695, 769, 834, 864]",SGCA.tsv
the one,2,573,"[2, 573, 641]",SGCA.tsv
feel,1,205,"[4, 205]",SGCA.tsv
you can,2,227,"[4, 136, 150, 227, 235, 245, 246, 440, 505, 535, 536, 551, 594, 686, 731, 833, 839]",SGCA.tsv
mean,1,227,"[4, 90, 92, 161, 217, 227, 233, 477, 480, 569, 798, 867, 869]",SGCA.tsv
i mean,2,217,"[4, 90, 92, 161, 217, 233, 477, 480, 509, 569, 695, 798, 867, 869]",SGCA.tsv
on the,2,60,"[4, 60, 61, 62, 126, 145, 398, 430, 457, 528, 618, 634, 635, 636, 652, 723, 754]",SGCA.tsv
it's not,2,6,"[5, 6, 7, 90, 129, 381, 428, 695, 798]",SGCA.tsv
yes,1,54,"[6, 11, 15, 27, 35, 39, 54, 57, 59, 60, 73, 91, 92, 93, 100, 113, 114, 130, 132, 133, 134, 160, 162, 185, 193, 197, 202, 203, 207, 212, 215, 218, 219, 221, 228, 229, 231, 233, 236, 238, 241, 243, 250, 255, 259, 266, 270, 276, 278, 281, 282, 284, 286, 288, 290, 294, 296, 297, 298, 299, 300, 301, 303, 304, 315, 318, 320, 326, 336, 337, 340, 342, 344, 350, 352, 354, 358, 368, 378, 380, 381, 382, 384, 385, 388, 390, 393, 394, 395, 398, 406, 407, 408, 410, 412, 421, 423, 427, 429, 432, 435, 437, 438, 439, 441, 443, 445, 447, 449, 451, 454, 455, 457, 458, 460, 463, 465, 467, 473, 479, 482, 486, 490, 491, 492, 493, 495, 496, 497, 499, 504, 506, 511, 512, 515, 517, 529, 534, 535, 538, 539, 546, 552, 555, 556, 558, 559, 561, 565, 572, 574, 578, 580, 582, 595, 597, 603, 614, 616, 619, 621, 624, 627, 629, 630, 634, 639, 641, 643, 645, 650, 653, 655, 658, 660, 662, 664, 666, 672, 673, 675, 683, 687, 694, 703, 705, 707, 709, 710, 714, 717, 725, 728, 731, 733, 734, 736, 737, 739, 741, 742, 744, 746, 752, 755, 764, 766, 769, 781, 782, 784, 785, 790, 793, 795, 799, 812, 819, 821, 823, 826, 833, 834, 835, 840, 850, 855, 859, 865, 868, 870, 872, 874]",SGCA.tsv
when you turn,3,659,"[6, 659]",SGCA.tsv
you turn,2,611,"[6, 611, 617, 661]",SGCA.tsv
come,1,457,"[6, 457, 611, 612, 688, 759, 875]",SGCA.tsv
when you,2,772,"[6, 76, 772]",SGCA.tsv
that's,1,48,"[8, 17, 25, 31, 48, 53, 64, 72, 77, 92, 104, 106, 117, 124, 197, 201, 208, 210, 212, 213, 225, 228, 231, 233, 240, 242, 246, 257, 259, 264, 268, 278, 280, 297, 311, 314, 320, 359, 361, 366, 411, 441, 445, 446, 458, 470, 484, 493, 495, 532, 561, 568, 572, 582, 595, 596, 624, 629, 641, 667, 681, 689, 691, 694, 695, 696, 702, 705, 707, 743, 750, 756, 769, 795, 810, 822, 828, 840, 849, 851, 861, 867]",SGCA.tsv
yeah,1,125,"[8, 64, 65, 77, 102, 125, 146, 159, 163, 189, 196, 209, 225, 234, 254, 260, 263, 272, 277, 316, 322, 348, 349, 356, 365, 370, 399, 401, 414, 431, 478, 481, 493, 502, 504, 507, 513, 519, 523, 529, 533, 544, 547, 549, 556, 562, 566, 570, 583, 599, 602, 608, 631, 659, 706, 712, 722, 730, 748, 749, 757, 760, 770, 774, 776, 786, 814, 815, 823, 825, 829, 832, 838, 842, 845, 851, 853, 856, 863, 866]",SGCA.tsv
sort of,2,155,"[8, 155, 224, 444, 622, 761]",SGCA.tsv
use,1,46,"[8, 46, 155, 353]",SGCA.tsv
they've,1,211,"[8, 211, 284, 287, 347, 852, 854, 858, 860]",SGCA.tsv
that's the,2,411,"[8, 411, 624, 641, 667]",SGCA.tsv
there and,2,74,"[8, 74, 688]",SGCA.tsv
thing,1,169,"[8, 169, 477, 554, 784, 853]",SGCA.tsv
thank you,2,381,"[11, 13, 381, 402, 452, 488, 742]",SGCA.tsv
right,1,42,"[17, 42, 102, 148, 257, 259, 264, 268, 280, 297, 307, 309, 346, 351, 371, 396, 413, 417, 441, 458, 470, 493, 495, 516, 561, 607, 609, 631, 633, 639, 663, 665, 666, 669, 679, 681, 685, 689, 694, 809, 820, 867]",SGCA.tsv
that's good,2,213,"[25, 213, 278, 311, 320, 361, 446, 572, 595, 596, 681, 689, 750, 756, 795, 822, 851, 861]",SGCA.tsv
round,1,663,"[31, 663, 686]",SGCA.tsv
oh yes,2,134,"[35, 100, 134, 390, 427, 443, 495, 496, 529, 556, 558, 793]",SGCA.tsv
go,1,39,"[14, 38, 39, 46, 50, 52, 76, 81, 126, 127, 224, 265, 291, 308, 353, 369, 370, 372, 375, 381, 383, 396, 426, 461, 464, 476, 477, 489, 490, 538, 545, 569, 589, 594, 618, 620, 622, 626, 644, 663, 667, 669, 686, 721, 726, 731, 738, 767, 768, 824, 828]",SGCA.tsv
and i,2,81,"[39, 81, 99, 103, 129, 375, 379, 457, 503, 695, 754, 828]",SGCA.tsv
yes and,2,60,"[39, 60, 215, 281, 299, 350, 394, 398, 438, 457, 595, 784, 821, 833]",SGCA.tsv
good,1,25,"[10, 18, 22, 25, 49, 58, 64, 68, 70, 71, 93, 105, 173, 204, 210, 212, 213, 216, 225, 226, 278, 286, 296, 299, 305, 311, 312, 319, 320, 361, 386, 389, 419, 432, 446, 447, 532, 572, 588, 594, 595, 596, 681, 689, 750, 756, 795, 798, 804, 810, 822, 851, 853, 858, 861]",SGCA.tsv
plenty,1,69,"[66, 69, 525, 526]",SGCA.tsv
that be,2,83,"[71, 83, 181, 182, 183, 235, 345, 498, 573, 581, 589]",SGCA.tsv
move,1,269,"[75, 269]",SGCA.tsv
even,1,137,"[76, 137, 247, 341, 380, 747]",SGCA.tsv
you go,2,76,"[38, 76, 265, 618, 620, 622, 644, 663]",SGCA.tsv
it be,2,147,"[78, 124, 147, 152, 166, 171, 184, 200, 265, 293, 373, 381, 424, 514, 761, 874]",SGCA.tsv
to do,2,171,"[86, 90, 171, 174, 422, 457, 486, 492, 503, 743]",SGCA.tsv
shop,1,227,"[86, 90, 227, 324, 339, 349, 618, 785, 817]",SGCA.tsv
big,1,258,"[86, 90, 230, 258, 341, 554, 640, 862]",SGCA.tsv
a big,2,258,"[86, 258, 640, 862]",SGCA.tsv
want to,2,86,"[28, 86, 90, 457, 464, 492, 693, 769, 784, 787, 789]",SGCA.tsv
range,1,860,"[88, 860, 861]",SGCA.tsv
cos,1,90,"[14, 28, 42, 48, 90, 97, 99, 126, 129, 148, 220, 235, 236, 242, 269, 293, 295, 369, 370, 373, 431, 432, 459, 487, 489, 503, 511, 563, 594, 618, 729, 759, 763, 784, 787, 798, 808, 828, 851, 871]",SGCA.tsv
isn't it,2,92,"[10, 20, 77, 92, 107, 112, 135, 151, 199, 264, 296, 314, 480, 503, 560, 759, 851, 871]",SGCA.tsv
price,1,275,"[92, 204, 275, 379, 839]",SGCA.tsv
yes i,2,504,"[92, 114, 233, 473, 504, 535, 870]",SGCA.tsv
do he,2,174,"[98, 174]",SGCA.tsv
say,1,114,"[1, 83, 97, 103, 114, 144, 147, 166, 168, 169, 171, 198, 310, 348, 416, 432, 489, 496, 642, 692, 695, 705, 708, 794, 805, 828, 837]",SGCA.tsv
service,1,121,"[114, 121, 142, 156]",SGCA.tsv
it say,2,144,"[114, 144, 695]",SGCA.tsv
though,1,861,"[114, 194, 741, 861]",SGCA.tsv
but it,2,184,"[116, 126, 184, 207, 569]",SGCA.tsv
it doesn't,2,116,"[74, 116, 227, 518, 729]",SGCA.tsv
drive,1,116,"[74, 116, 212, 214, 461, 600, 658, 696, 711, 723]",SGCA.tsv
light,1,617,"[116, 617, 624, 659]",SGCA.tsv
you know,2,118,"[14, 34, 91, 118, 205, 224, 246, 248, 251, 289, 293, 317, 379, 420, 459, 511, 525, 550]",SGCA.tsv
