Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
well,1,16,"[0, 16, 39, 66, 74, 99, 129, 164, 212, 235, 238, 289, 322, 400, 401, 404, 448, 488, 518, 554, 601, 628, 652, 667, 713, 729, 731, 737, 738, 762, 794, 910, 911, 915]",SHXJ.tsv
well do,2,322,"[0, 212, 322, 518]",SHXJ.tsv
get it,2,2,"[1, 2, 327, 713, 880]",SHXJ.tsv
that be,2,3,"[2, 3, 14, 37, 45, 91, 129, 139, 216, 278, 285, 318, 511, 599, 628, 643, 675, 684, 751, 888, 934, 954]",SHXJ.tsv
yeah,1,6,"[2, 6, 10, 15, 29, 34, 37, 38, 40, 41, 42, 43, 49, 58, 63, 67, 74, 89, 98, 107, 112, 117, 124, 132, 134, 136, 139, 140, 141, 147, 160, 161, 168, 172, 173, 174, 175, 178, 181, 187, 192, 204, 209, 210, 216, 231, 238, 239, 240, 247, 254, 256, 257, 260, 261, 264, 267, 269, 274, 275, 287, 293, 307, 310, 311, 321, 329, 331, 333, 339, 341, 352, 354, 357, 362, 367, 373, 374, 375, 378, 380, 383, 390, 397, 400, 405, 406, 416, 445, 452, 458, 459, 470, 476, 481, 485, 486, 493, 503, 516, 518, 525, 539, 541, 546, 548, 555, 558, 583, 585, 587, 589, 590, 591, 592, 593, 597, 599, 601, 602, 611, 619, 625, 649, 656, 661, 671, 693, 704, 706, 716, 717, 718, 719, 720, 728, 740, 743, 745, 750, 754, 776, 778, 788, 819, 832, 850, 854, 875, 885, 890, 894, 921, 929, 940, 945, 947, 952, 955, 960]",SHXJ.tsv
get,1,25,"[1, 2, 25, 66, 76, 77, 81, 96, 102, 111, 118, 122, 124, 126, 130, 131, 143, 146, 147, 148, 153, 222, 223, 235, 283, 291, 293, 327, 332, 407, 444, 446, 448, 460, 477, 478, 480, 530, 532, 534, 536, 539, 546, 548, 549, 550, 564, 582, 584, 586, 588, 594, 596, 599, 601, 619, 620, 647, 648, 654, 657, 664, 665, 696, 713, 736, 743, 748, 753, 756, 760, 763, 788, 801, 805, 812, 819, 825, 880, 908, 926, 948]",SHXJ.tsv
yeah he,2,174,"[2, 174, 192, 589, 661]",SHXJ.tsv
shut up,2,137,"[7, 87, 104, 137, 819, 840, 860, 889]",SHXJ.tsv
know,1,10,"[9, 10, 11, 18, 19, 22, 23, 55, 65, 168, 189, 190, 191, 194, 213, 233, 346, 355, 399, 408, 413, 441, 466, 541, 568, 586, 653, 689, 695, 703, 738, 750, 780, 782, 791, 796, 800, 824, 836, 842, 862, 877, 883, 896, 898, 912]",SHXJ.tsv
record,1,277,"[9, 277]",SHXJ.tsv
you know,2,55,"[9, 55, 168, 213, 355, 800, 842]",SHXJ.tsv
come,1,26,"[9, 26, 108, 137, 283, 291, 293, 459, 484, 486, 584, 609, 636, 679, 680, 736, 748, 858, 899]",SHXJ.tsv
on the,2,262,"[9, 147, 262, 283, 419, 500, 737]",SHXJ.tsv
across,1,753,"[9, 753]",SHXJ.tsv
yeah yeah,2,373,"[15, 58, 141, 178, 210, 373, 541, 548, 558, 597, 716, 754, 955]",SHXJ.tsv
i don't know,3,19,"[18, 19, 23, 65, 346, 399, 408, 466, 568, 586, 695, 703, 738, 780, 824, 862, 877, 883, 896, 898]",SHXJ.tsv
i don't,2,95,"[19, 23, 65, 95, 189, 233, 327, 346, 351, 399, 402, 408, 466, 470, 568, 586, 695, 696, 703, 738, 780, 812, 824, 854, 858, 862, 877, 883, 896, 898]",SHXJ.tsv
don't know,2,22,"[11, 18, 19, 22, 23, 65, 346, 399, 408, 413, 466, 568, 586, 695, 703, 738, 780, 824, 862, 877, 883, 896, 898]",SHXJ.tsv
what's,1,107,"[11, 19, 107, 169, 419, 685, 721, 723, 731, 762]",SHXJ.tsv
what's he,2,731,"[19, 731]",SHXJ.tsv
i be,2,31,"[12, 31, 107, 168, 170, 246, 248, 266, 272, 283, 379, 427, 525, 539, 546, 609, 670, 697]",SHXJ.tsv
he's,1,62,"[31, 52, 61, 62, 189, 194, 197, 199, 203, 357, 463, 627, 651, 653, 654, 730, 787, 858, 965]",SHXJ.tsv
actually,1,33,"[3, 33, 162, 163, 170, 192, 203, 233, 260, 303, 361, 372, 447, 459, 530, 540, 568, 582, 594, 604, 643, 657, 720, 732, 830]",SHXJ.tsv
he actually,2,192,"[33, 192, 203, 732]",SHXJ.tsv
be he,2,561,"[33, 230, 561]",SHXJ.tsv
the ball,2,880,"[33, 880]",SHXJ.tsv
keep,1,942,"[33, 620, 942]",SHXJ.tsv
isn't it,2,39,"[38, 39, 305, 306, 447, 448]",SHXJ.tsv
cos,1,39,"[16, 39, 75, 79, 81, 105, 118, 129, 133, 137, 143, 149, 168, 208, 213, 235, 266, 272, 319, 351, 362, 412, 413, 447, 448, 477, 536, 550, 564, 574, 582, 584, 621, 653, 705, 706, 713, 730, 737, 752, 801, 812, 848, 854, 855, 946, 954]",SHXJ.tsv
can't,1,49,"[39, 49, 180, 246, 363, 477, 481, 560, 705, 729, 758, 794, 821, 845]",SHXJ.tsv
of the,2,190,"[39, 149, 190, 413, 582, 608, 631, 651, 738, 744, 791, 801]",SHXJ.tsv
be there,2,463,"[39, 463, 554, 876, 882]",SHXJ.tsv
the the,2,621,"[39, 621, 650, 919]",SHXJ.tsv
yeah it,2,42,"[40, 42, 43, 850]",SHXJ.tsv
split,1,42,"[40, 41, 42, 43, 291]",SHXJ.tsv
be split,2,43,"[42, 43]",SHXJ.tsv
should be,2,589,"[42, 589, 818]",SHXJ.tsv
do that,2,56,"[51, 56, 148, 260, 465, 729]",SHXJ.tsv
fine,1,76,"[56, 76, 129, 851, 921]",SHXJ.tsv
i'll,1,66,"[56, 58, 66, 131, 168, 186, 324, 548, 549, 592, 709, 899, 915, 917, 919, 965]",SHXJ.tsv
alright,1,56,"[13, 28, 46, 56, 57, 66, 73, 81, 83, 160, 334, 572, 844, 922, 924, 926, 954]",SHXJ.tsv
