Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
i want,2,27,"[0, 27, 443]",SZ94.tsv
want to,2,27,"[0, 15, 27, 75, 79, 81, 148, 197, 285, 302, 304, 334, 373, 443, 464]",SZ94.tsv
okay,1,43,"[0, 43, 149, 202, 218, 226, 240, 378, 379, 384, 464]",SZ94.tsv
so i,2,350,"[0, 15, 38, 70, 88, 114, 116, 138, 334, 350]",SZ94.tsv
tell,1,350,"[0, 26, 350, 352]",SZ94.tsv
who who,2,2,"[1, 2]",SZ94.tsv
run,1,30,"[5, 30, 34, 36, 40, 45, 46, 50, 55, 56, 58, 59, 63, 65, 70, 108, 116, 162, 302, 304, 445, 464]",SZ94.tsv
and he,2,197,"[5, 15, 197, 328, 406, 415]",SZ94.tsv
he be,2,394,"[5, 15, 273, 289, 313, 394, 395]",SZ94.tsv
days,1,452,"[5, 13, 256, 452]",SZ94.tsv
a lot,2,7,"[6, 7, 24, 47, 114, 289, 317, 321]",SZ94.tsv
be a,2,160,"[7, 29, 40, 42, 61, 65, 70, 112, 114, 160, 179, 301, 321, 328, 422, 429]",SZ94.tsv
that be,2,254,"[7, 254, 319, 322, 334, 462, 472]",SZ94.tsv
day,1,23,"[8, 9, 23, 254, 334, 337, 357, 363, 368, 369, 373]",SZ94.tsv
so the,2,160,"[11, 160, 169]",SZ94.tsv
pour it,2,13,"[12, 13]",SZ94.tsv
one,1,23,"[13, 23, 38, 50, 52, 82, 87, 96, 100, 102, 158, 160, 181, 214, 232, 234, 239, 279, 280, 282, 375, 378, 380, 381, 382, 383, 422, 429, 439]",SZ94.tsv
i think,2,25,"[13, 25, 29, 38, 63, 70, 83, 106, 109, 112, 116, 136, 142, 209, 265, 295, 301, 313, 422, 447]",SZ94.tsv
ago,1,83,"[13, 63, 83, 389, 444]",SZ94.tsv
yeah,1,16,"[15, 16, 25, 44, 46, 47, 51, 53, 63, 98, 110, 118, 123, 124, 131, 133, 134, 140, 189, 210, 237, 250, 258, 265, 266, 268, 271, 281, 288, 290, 292, 302, 322, 327, 331, 341, 343, 344, 345, 347, 350, 356, 358, 364, 367, 368, 374, 386, 394, 398, 402, 415, 419, 420, 422, 435, 436, 448, 449, 452, 472, 473]",SZ94.tsv
we could,2,18,"[15, 17, 18, 21, 24, 26, 31, 40, 54, 57, 65, 193, 357, 361]",SZ94.tsv
sponsor,1,25,"[15, 24, 25, 28, 65, 67, 69]",SZ94.tsv
think,1,25,"[15, 25, 40, 65, 83, 109, 110, 114, 132, 138, 273, 301, 401, 403, 422]",SZ94.tsv
