Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,11,"[3, 5, 7, 10, 11, 13, 20, 25, 33, 36, 37, 38, 41, 42, 44, 49, 52, 54, 64, 69, 72, 73, 76, 77, 81, 83, 86, 88, 89, 91, 94, 95, 97, 99, 101, 102, 103, 105, 106, 107, 114, 115, 117, 121, 123, 132, 133, 140, 149, 152, 153, 156, 158, 162, 163, 165, 166, 167, 168, 170, 174, 175, 177, 187, 189, 192, 194, 195, 197, 200, 204, 207, 209, 210, 215, 218, 235, 236, 242, 247, 249, 257, 258, 261, 265, 294, 308, 312, 314, 316, 322, 324, 328, 330, 336, 337, 340, 342, 346, 348, 349, 351, 354, 363, 371, 375, 380, 381, 394, 396, 398, 405, 408, 410, 412, 414, 421, 423, 425, 428, 430, 432, 434, 435, 437, 441, 443, 445, 446, 448, 451, 453, 457, 458, 459, 460, 461, 462, 466, 471, 474, 480, 481, 483, 485, 487, 489, 492, 494, 498, 511, 513, 524, 526, 538, 540, 544, 545, 546, 548, 551, 556, 559, 561, 563, 565, 567, 571, 575, 587, 590, 593, 596, 603, 605, 607, 613, 627, 639, 641, 651, 656, 659, 661, 667, 669, 671, 673, 675, 677, 679, 686, 687, 689, 691, 693, 695, 698, 699, 701, 704, 709, 714, 718, 720, 723, 725, 727, 733, 737, 744, 746, 752]",SKJH.tsv
yeah yeah,2,11,"[5, 11, 49, 54, 69, 114, 204, 337, 432, 435, 445, 448, 524, 587, 661, 693, 695]",SKJH.tsv
think,1,110,"[19, 110, 132, 151, 155, 295, 334, 442, 469, 476, 534, 570, 611, 660, 703, 749, 764]",SKJH.tsv
load,1,39,"[19, 39, 129, 302, 583, 731, 732]",SKJH.tsv
right,1,10,"[2, 10, 23, 92, 124, 136, 239, 240, 242, 247, 252, 264, 273, 275, 364, 422, 465, 474, 542, 575, 581, 593, 596, 602, 606, 643, 669, 675, 694, 725, 727]",SKJH.tsv
oh right,2,23,"[2, 23, 124, 240, 242, 247]",SKJH.tsv
a lovely,2,25,"[1, 25]",SKJH.tsv
they've build,2,26,"[25, 26]",SKJH.tsv
extension,1,26,"[25, 26]",SKJH.tsv
lovely,1,251,"[25, 28, 251, 263, 271]",SKJH.tsv
