Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
fund,1,94,"[0, 94, 170, 392]",SVLZ.tsv
be this,2,251,"[0, 150, 251]",SVLZ.tsv
gonna,1,79,"[2, 79, 211, 322, 411, 545]",SVLZ.tsv
place,1,13,"[3, 13, 107, 540]",SVLZ.tsv
stay,1,13,"[5, 13, 14, 181, 191]",SVLZ.tsv
respect,1,13,"[8, 9, 13, 360, 361, 366, 374]",SVLZ.tsv
go,1,13,"[6, 13, 14, 15, 16, 38, 39, 66, 75, 76, 120, 135, 168, 172, 180, 196, 225, 231, 236, 244, 329, 363, 374, 378, 385, 387, 390, 418, 436, 510, 511, 513, 547]",SVLZ.tsv
i mean,2,14,"[13, 14, 46, 53, 176, 192, 194, 225, 248, 254, 372, 376, 390, 415, 418, 453, 476]",SVLZ.tsv
make,1,62,"[8, 13, 62, 69, 244, 317, 319, 418, 478, 509, 527]",SVLZ.tsv
something,1,62,"[8, 13, 62, 149, 316, 350, 418, 438, 518]",SVLZ.tsv
with all,2,92,"[13, 92]",SVLZ.tsv
if you,2,363,"[13, 363, 418, 457, 478, 513]",SVLZ.tsv
life,1,14,"[8, 13, 14, 487, 514, 518]",SVLZ.tsv
and make,2,509,"[13, 509]",SVLZ.tsv
do i,2,143,"[23, 38, 143, 177]",SVLZ.tsv
be it,2,29,"[27, 29, 49, 95, 315, 316, 393, 416, 559, 561]",SVLZ.tsv
get,1,31,"[8, 31, 37, 43, 48, 53, 56, 75, 176, 211, 214, 302, 303, 311, 333, 341, 374, 390, 416, 418, 469, 492, 547]",SVLZ.tsv
i've,1,31,"[14, 31, 190, 191, 498]",SVLZ.tsv
do you,2,35,"[33, 35, 48, 290, 412, 440, 458, 460, 469]",SVLZ.tsv
think,1,35,"[8, 14, 16, 33, 35, 51, 56, 62, 66, 73, 92, 106, 109, 111, 115, 121, 125, 131, 143, 149, 151, 154, 158, 163, 167, 173, 175, 177, 183, 187, 190, 196, 259, 266, 268, 271, 273, 279, 292, 298, 301, 302, 306, 309, 316, 320, 335, 359, 362, 363, 367, 368, 369, 408, 440, 441, 443, 444, 464, 469, 487, 489, 491, 493, 509, 512, 514, 518, 519, 524, 544, 545, 547, 555]",SVLZ.tsv
think so,2,149,"[35, 149, 298, 301, 320, 555]",SVLZ.tsv
way,1,41,"[38, 41, 62, 150, 152, 154, 458]",SVLZ.tsv
see,1,62,"[42, 62, 89, 92, 94, 117, 152, 163, 178, 207, 239, 254, 524]",SVLZ.tsv
i can't,2,209,"[42, 209, 335, 363, 531, 540, 560]",SVLZ.tsv
can't,1,254,"[42, 254, 335, 363, 476, 487, 531, 540, 560, 562]",SVLZ.tsv
well,1,52,"[4, 5, 16, 45, 52, 54, 62, 66, 72, 76, 87, 89, 102, 103, 107, 108, 109, 115, 121, 124, 149, 163, 168, 171, 173, 193, 211, 232, 236, 245, 259, 266, 274, 287, 302, 328, 344, 368, 377, 402, 416, 425, 457, 458, 471, 485, 498, 511, 536, 542, 543]",SVLZ.tsv
vote,1,76,"[52, 76, 82, 154, 247, 267, 268, 290, 464]",SVLZ.tsv
they vote,2,82,"[52, 82]",SVLZ.tsv
be they,2,211,"[52, 103, 211, 274, 366, 382, 458, 546]",SVLZ.tsv
cos,1,58,"[36, 45, 58, 125, 196, 205, 215, 250, 288, 374, 390, 418, 536]",SVLZ.tsv
there be no job,4,62,"[58, 62]",SVLZ.tsv
there be,2,62,"[58, 62, 76, 196, 203, 418, 443, 455, 509, 518]",SVLZ.tsv
job,1,66,"[58, 62, 66, 323, 420]",SVLZ.tsv
be no,2,467,"[58, 467]",SVLZ.tsv
want,1,61,"[26, 61, 76, 79, 212, 325, 326, 361, 363, 396, 447, 469, 518, 544, 547]",SVLZ.tsv
want to,2,76,"[61, 76, 79, 325, 326, 361, 518, 547]",SVLZ.tsv
would,1,127,"[61, 127, 162, 229, 231, 232, 235, 250, 254, 278, 292, 322, 396, 418, 484]",SVLZ.tsv
move,1,61,"[53, 61, 133]",SVLZ.tsv
anyone,1,259,"[61, 259]",SVLZ.tsv
this be,2,154,"[63, 67, 71, 154, 168, 216, 249, 251]",SVLZ.tsv
be not,2,194,"[63, 69, 194, 218, 265, 390, 447, 489]",SVLZ.tsv
