Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
go,1,17,"[0, 17, 25, 29, 55, 57, 75, 77, 120, 125, 130, 131, 140, 147, 151, 157, 158, 199, 211, 213, 216, 240, 274, 282, 297, 319, 329, 347, 356, 394, 401, 416, 421, 423, 427, 435, 440, 442]",SKMV.tsv
it be,2,45,"[0, 45, 47, 48, 53, 68, 79, 83, 85, 86, 94, 95, 107, 129, 131, 133, 142, 144, 153, 194, 198, 209, 211, 225, 234, 266, 272, 274, 276, 280, 302, 307, 309, 323, 329, 342, 348, 350, 352, 359, 371, 373, 399, 401, 408, 413]",SKMV.tsv
you know,2,87,"[0, 63, 68, 87, 101, 115, 162, 177, 178, 184, 193, 194, 221, 223, 270, 272, 280, 282, 283, 290, 297, 311, 313, 319, 327, 331, 358, 368, 470]",SKMV.tsv
time,1,125,"[0, 6, 23, 125, 186, 225, 270, 274, 282, 429, 440]",SKMV.tsv
know,1,140,"[0, 42, 63, 68, 79, 87, 101, 115, 122, 140, 162, 170, 177, 178, 184, 193, 194, 202, 211, 221, 222, 223, 270, 272, 274, 280, 282, 283, 290, 297, 309, 311, 313, 319, 327, 331, 335, 358, 365, 368, 401, 434, 470]",SKMV.tsv
say,1,186,"[0, 4, 75, 90, 186, 194, 199, 201, 282, 283, 347, 364, 365, 367, 413, 461]",SKMV.tsv
i say,2,201,"[0, 201, 413]",SKMV.tsv
be that,2,94,"[0, 2, 57, 94, 147, 170, 201, 246, 274, 309, 319, 371, 373, 462]",SKMV.tsv
er you know,3,327,"[0, 327]",SKMV.tsv
it be that,3,371,"[0, 309, 371, 373]",SKMV.tsv
that you,2,429,"[0, 272, 429]",SKMV.tsv
awesome,1,13,"[2, 4, 10, 12, 13]",SKMV.tsv
far,1,58,"[2, 58, 197]",SKMV.tsv
with the,2,91,"[2, 91, 95]",SKMV.tsv
have be,2,127,"[2, 127, 282, 331, 378]",SKMV.tsv
from the,2,286,"[2, 88, 132, 286, 405]",SKMV.tsv
word,1,472,"[2, 472]",SKMV.tsv
all the,2,449,"[6, 274, 449, 452]",SKMV.tsv
wicked,1,21,"[8, 21]",SKMV.tsv
but it,2,48,"[8, 48, 79, 85, 183, 272, 329, 352, 401, 475]",SKMV.tsv
and then,2,125,"[8, 105, 111, 125, 153, 158, 203, 266, 283, 472]",SKMV.tsv
and it,2,129,"[8, 129, 167, 194, 225, 246, 266, 276, 352]",SKMV.tsv
use,1,193,"[8, 122, 193, 315, 347]",SKMV.tsv
to be,2,480,"[8, 229, 282, 294, 442, 480]",SKMV.tsv
yeah,1,12,"[1, 3, 5, 7, 9, 12, 14, 16, 18, 23, 24, 30, 37, 39, 44, 49, 51, 52, 54, 55, 56, 59, 60, 62, 66, 73, 74, 76, 78, 81, 86, 87, 88, 91, 93, 96, 97, 100, 102, 104, 106, 108, 110, 114, 116, 118, 119, 122, 123, 124, 126, 128, 130, 132, 134, 136, 137, 147, 150, 154, 156, 158, 159, 160, 161, 163, 175, 180, 184, 185, 188, 189, 192, 196, 198, 199, 200, 203, 204, 205, 207, 210, 214, 216, 220, 223, 226, 228, 241, 253, 258, 261, 262, 267, 268, 269, 271, 273, 275, 279, 281, 289, 291, 295, 301, 302, 304, 312, 313, 314, 316, 318, 322, 324, 325, 330, 333, 339, 350, 351, 363, 364, 370, 388, 392, 396, 399, 401, 402, 405, 406, 407, 416, 419, 420, 432, 434, 443, 445, 451, 457, 459, 467, 469, 471, 476, 477, 480, 483, 488, 489]",SKMV.tsv
yeah i,2,12,"[5, 12, 188, 302, 399, 401]",SKMV.tsv
think,1,40,"[12, 40, 45, 47, 55, 57, 68, 77, 94, 95, 116, 140, 151, 153, 155, 158, 171, 177, 178, 193, 195, 199, 211, 212, 216, 233, 270, 276, 336, 342, 354, 367, 376, 413, 421, 435, 440, 461]",SKMV.tsv
be quite,2,47,"[12, 47, 86, 209, 212, 313]",SKMV.tsv
quite,1,156,"[12, 47, 86, 88, 156, 184, 209, 212, 223, 225, 231, 282, 311, 313, 324, 341, 398, 400, 401, 402, 404]",SKMV.tsv
english,1,158,"[12, 158, 278]",SKMV.tsv
actually,1,29,"[12, 29, 48, 53, 55, 70, 79, 88, 175, 238, 259, 270, 276, 321, 352, 378, 413, 418, 427, 462, 470]",SKMV.tsv
actually think,2,413,"[12, 413]",SKMV.tsv
totally awesome,2,14,"[13, 14]",SKMV.tsv
right,1,74,"[14, 74, 133, 142, 158, 188, 193, 246, 270, 297, 360, 378, 393, 394, 415, 483]",SKMV.tsv
i'm,1,50,"[20, 50, 121, 129, 204, 206, 282, 336, 392, 420, 488]",SKMV.tsv
and they,2,85,"[23, 85, 91, 120, 158, 194, 211, 244, 266, 276, 278, 280]",SKMV.tsv
yeah and,2,136,"[23, 136, 203, 207, 302]",SKMV.tsv
they can,2,320,"[23, 319, 320]",SKMV.tsv
