Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
with the,2,376,"[0, 376, 402, 418, 504, 630, 719, 1031]",SKYQ.tsv
he do,2,518,"[0, 32, 518]",SKYQ.tsv
get,1,17,"[2, 17, 22, 30, 51, 65, 66, 68, 80, 82, 90, 94, 105, 125, 143, 147, 149, 156, 182, 216, 223, 224, 228, 254, 263, 279, 280, 296, 308, 318, 319, 323, 358, 379, 383, 394, 400, 410, 412, 416, 446, 494, 500, 504, 511, 517, 539, 586, 641, 654, 656, 709, 723, 737, 739, 775, 779, 787, 788, 789, 796, 797, 807, 848, 886, 893, 908, 910, 918, 922, 927, 936, 951, 963, 981, 983, 988, 1000, 1006, 1011, 1027, 1032, 1041, 1057]",SKYQ.tsv
another,1,17,"[2, 17, 143, 224, 238, 241, 266, 981]",SKYQ.tsv
they're,1,38,"[2, 38, 40, 42, 43, 60, 80, 163, 167, 171, 258, 261, 276, 282, 503, 656, 831, 832, 857, 904, 910, 912, 938, 1007, 1027]",SKYQ.tsv
break,1,51,"[2, 51, 143, 149]",SKYQ.tsv
see,1,55,"[2, 18, 55, 57, 65, 68, 105, 125, 138, 145, 250, 258, 314, 522, 551, 560, 609, 648, 649, 802, 845, 886, 919, 932, 935, 939, 951, 983, 1035]",SKYQ.tsv
cos,1,44,"[2, 44, 101, 125, 133, 143, 149, 169, 197, 201, 212, 216, 310, 323, 332, 365, 386, 390, 446, 601, 612, 623, 670, 674, 696, 732, 797, 916, 933, 939, 943, 992, 1026, 1027, 1036]",SKYQ.tsv
take the,2,121,"[2, 121]",SKYQ.tsv
take,1,121,"[2, 4, 6, 121, 205, 306, 404, 409, 488, 672, 787, 794, 888, 935, 953, 1013]",SKYQ.tsv
one,1,30,"[2, 6, 22, 30, 44, 58, 80, 82, 105, 125, 126, 127, 169, 191, 216, 224, 238, 243, 250, 251, 254, 307, 308, 326, 332, 356, 383, 392, 394, 410, 434, 449, 456, 494, 553, 554, 592, 636, 637, 640, 719, 730, 737, 744, 746, 751, 753, 779, 794, 801, 827, 853, 908, 910, 912, 916, 918, 931, 933, 981, 988, 997, 1057]",SKYQ.tsv
that i,2,138,"[2, 138, 292]",SKYQ.tsv
it be,2,154,"[2, 4, 6, 22, 95, 105, 111, 154, 201, 234, 380, 382, 386, 387, 431, 449, 522, 565, 569, 570, 674, 678, 713, 719, 737, 751, 774, 779, 800, 865, 871, 901, 975, 1026]",SKYQ.tsv
put,1,185,"[2, 6, 95, 125, 185, 186, 292, 346, 377, 390, 392, 412, 699, 737, 739, 825, 890, 912, 990, 1016]",SKYQ.tsv
thing,1,38,"[2, 8, 38, 143, 191, 224, 226, 310, 388, 412, 715, 719, 811, 995, 1059]",SKYQ.tsv
and the,2,179,"[2, 8, 179, 201, 253, 351, 456, 529, 570, 634, 737, 910, 951, 959]",SKYQ.tsv
guy,1,201,"[2, 201, 544]",SKYQ.tsv
sit,1,201,"[2, 6, 22, 111, 201, 332]",SKYQ.tsv
could,1,153,"[2, 22, 152, 153, 155, 245, 390, 406, 409, 414, 436, 548, 737, 744, 789, 797, 807, 929]",SKYQ.tsv
be that,2,87,"[2, 58, 87, 334, 440, 644, 782]",SKYQ.tsv
they've,1,337,"[2, 337, 383, 654, 845, 981, 988]",SKYQ.tsv
to have,2,383,"[2, 292, 300, 383, 408, 523, 811, 857]",SKYQ.tsv
they take the,3,409,"[2, 409]",SKYQ.tsv
the guy,2,500,"[2, 500]",SKYQ.tsv
on the,2,526,"[2, 4, 18, 66, 68, 95, 226, 365, 388, 526, 539, 548, 654, 655, 664, 676, 737, 748, 818, 893, 901, 910, 1014, 1056]",SKYQ.tsv
