Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
plastic,1,6,"[0, 6, 183, 188, 194, 195]",SKJ3.tsv
bag,1,8,"[0, 8, 22, 28, 30, 36, 178, 179]",SKJ3.tsv
and cardboard,2,11,"[0, 10, 11]",SKJ3.tsv
yeah,1,17,"[0, 10, 17, 20, 21, 23, 24, 26, 27, 32, 35, 37, 42, 44, 47, 48, 53, 57, 61, 63, 71, 87, 89, 96, 97, 102, 118, 120, 127, 130, 138, 140, 142, 143, 152, 155, 157, 158, 161, 166, 171, 173, 174, 179, 183, 185, 192, 193, 194, 196, 210, 212, 217, 218, 221, 231, 234, 241, 246, 250, 257, 265, 268, 270, 271, 273, 274, 275, 276, 277, 279, 285, 288, 290, 296, 297, 299, 306, 320, 325, 331, 333, 337, 339, 341, 357, 365, 366, 372]",SKJ3.tsv
two,1,60,"[0, 60, 61, 65, 71, 88, 107, 108, 122, 266]",SKJ3.tsv
come,1,84,"[0, 71, 84, 103, 154, 217, 272, 339]",SKJ3.tsv
say,1,129,"[0, 49, 53, 55, 129, 130, 154, 175, 198, 214, 228, 271, 281, 335]",SKJ3.tsv
if you,2,264,"[0, 134, 264, 291]",SKJ3.tsv
once a week,3,3,"[1, 2, 3]",SKJ3.tsv
week,1,15,"[2, 3, 15]",SKJ3.tsv
it be,2,138,"[3, 85, 87, 138, 142, 152, 161, 196, 298, 323]",SKJ3.tsv
they collect every,3,15,"[5, 15]",SKJ3.tsv
in another,2,12,"[11, 12, 13]",SKJ3.tsv
on the same day,4,17,"[14, 16, 17]",SKJ3.tsv
out on the,3,19,"[14, 19]",SKJ3.tsv
go,1,125,"[14, 22, 32, 55, 61, 101, 121, 125, 144, 148, 149, 154, 181, 182, 197, 207, 210, 215, 240, 273, 281, 286, 289, 291, 292, 298, 301, 345, 351]",SKJ3.tsv
the same,2,326,"[14, 16, 326]",SKJ3.tsv
on the,2,19,"[14, 16, 17, 19, 22, 44, 55, 208, 244, 257, 281, 308, 321]",SKJ3.tsv
well,1,74,"[18, 74, 87, 107, 116, 183, 211, 266, 274, 281, 318, 328, 333, 354, 368, 373]",SKJ3.tsv
well i,2,107,"[18, 87, 107, 116, 183, 281, 354, 373]",SKJ3.tsv
i just,2,111,"[18, 111]",SKJ3.tsv
i be,2,123,"[18, 89, 123, 138]",SKJ3.tsv
think,1,254,"[18, 34, 63, 85, 101, 130, 194, 196, 254, 274, 286, 344, 373]",SKJ3.tsv
would,1,251,"[18, 251, 264, 320]",SKJ3.tsv
that's,1,219,"[20, 25, 28, 67, 106, 219, 220, 229, 253, 255, 281, 298, 305, 308, 309]",SKJ3.tsv
look,1,138,"[20, 44, 53, 121, 138, 208, 222, 236, 252, 253, 275, 319, 338, 339]",SKJ3.tsv
true,1,359,"[20, 359]",SKJ3.tsv
out the,2,39,"[22, 39, 40]",SKJ3.tsv
get,1,92,"[25, 30, 63, 69, 71, 92, 101, 107, 108, 124, 126, 133, 135, 168, 170, 177, 182, 194, 217, 249, 252, 264, 266, 271, 276, 280, 283, 287, 289, 317, 319, 340, 345, 346, 353, 354, 368, 369, 373]",SKJ3.tsv
rid,1,282,"[25, 282, 317]",SKJ3.tsv
day,1,28,"[14, 16, 17, 28, 71, 172, 368]",SKJ3.tsv
know,1,72,"[28, 32, 49, 55, 72, 73, 76, 79, 117, 125, 134, 144, 207, 238, 271, 287, 302, 320, 323, 332, 350, 352, 373]",SKJ3.tsv
it's not,2,259,"[28, 168, 259, 260, 261, 318]",SKJ3.tsv
find out,2,30,"[19, 30]",SKJ3.tsv
you can,2,30,"[19, 30, 244, 309, 313]",SKJ3.tsv
find,1,30,"[19, 30, 126, 145, 368]",SKJ3.tsv
you do,2,178,"[30, 178, 280]",SKJ3.tsv
but if,2,264,"[30, 264]",SKJ3.tsv
in the,2,154,"[30, 154, 182, 279, 304, 339, 373]",SKJ3.tsv
lot,1,338,"[30, 208, 338, 340]",SKJ3.tsv
one,1,32,"[8, 32, 34, 49, 55, 58, 61, 63, 71, 95, 101, 137, 138, 142, 152, 153, 154, 160, 179, 182, 183, 191, 194, 196, 242, 249, 252, 266, 267, 270, 274, 287, 289, 305, 308, 309, 310, 323, 335, 340, 368]",SKJ3.tsv
we know,2,76,"[32, 76]",SKJ3.tsv
one of,2,242,"[32, 34, 242, 335, 340]",SKJ3.tsv
people,1,321,"[32, 47, 51, 65, 67, 211, 321, 335, 340, 342]",SKJ3.tsv
three,1,56,"[34, 56, 57, 106, 107, 122, 242, 243, 244]",SKJ3.tsv
no i,2,82,"[34, 82, 111]",SKJ3.tsv
be like,2,104,"[34, 104, 123, 210]",SKJ3.tsv
like,1,92,"[34, 36, 65, 67, 92, 104, 121, 122, 123, 154, 184, 210, 228, 284, 286, 289, 301, 321, 368]",SKJ3.tsv
of them,2,242,"[38, 44, 179, 242, 335, 337, 340]",SKJ3.tsv
ones,1,109,"[42, 109, 121, 125, 137, 178, 194]",SKJ3.tsv
they're,1,113,"[42, 112, 113, 130, 178, 179, 203, 205]",SKJ3.tsv
side,1,148,"[44, 63, 148]",SKJ3.tsv
right,1,180,"[44, 157, 159, 180, 199, 200, 233, 321, 355, 356]",SKJ3.tsv
at the,2,326,"[44, 326, 327, 368]",SKJ3.tsv
look at,2,138,"[44, 121, 138, 222, 236, 319, 339]",SKJ3.tsv
i know,2,72,"[49, 72, 117, 134, 323]",SKJ3.tsv
on one,2,249,"[49, 249, 252]",SKJ3.tsv
really,1,74,"[53, 69, 74, 75, 129, 142, 165, 186, 238, 364, 367]",SKJ3.tsv
and it,2,138,"[53, 55, 138, 183]",SKJ3.tsv
yeah look,2,339,"[53, 339]",SKJ3.tsv
who's,1,78,"[55, 78]",SKJ3.tsv
i don't,2,107,"[55, 79, 107, 109, 182, 207, 254, 271, 274, 313, 320, 344, 348, 350, 354, 373]",SKJ3.tsv
one and,2,138,"[61, 138, 183]",SKJ3.tsv
yeah so,2,102,"[63, 102]",SKJ3.tsv
and the,2,65,"[58, 65]",SKJ3.tsv
the other,2,109,"[65, 71, 109, 339]",SKJ3.tsv
next,1,67,"[58, 67, 242, 355, 356]",SKJ3.tsv
bite,1,76,"[67, 76, 77, 132, 175, 271, 310, 311, 315, 316, 319]",SKJ3.tsv
be it,2,86,"[67, 86, 142, 334]",SKJ3.tsv
isn't it,2,305,"[67, 211, 305]",SKJ3.tsv
a bite,2,77,"[67, 77, 132, 271, 310, 311, 315]",SKJ3.tsv
every,1,71,"[5, 15, 71, 289]",SKJ3.tsv
out on,2,71,"[14, 19, 71, 283]",SKJ3.tsv
loud,1,84,"[71, 84, 129]",SKJ3.tsv
bloody,1,125,"[71, 125, 141]",SKJ3.tsv
when we,2,324,"[71, 126, 145, 324]",SKJ3.tsv
phone,1,280,"[71, 280, 281, 326, 327, 329, 332, 334, 373]",SKJ3.tsv
time,1,242,"[71, 106, 208, 242, 326, 327, 330, 332]",SKJ3.tsv
ever,1,340,"[71, 313, 320, 340]",SKJ3.tsv
way,1,210,"[73, 91, 121, 210, 211, 339]",SKJ3.tsv
never,1,83,"[41, 83, 123, 302, 314, 320, 321, 335]",SKJ3.tsv
