Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
know,1,12,"[3, 12, 21, 43, 69, 72, 82, 119, 127, 132, 139, 153, 159, 182, 199, 228, 240, 263, 264, 268]",SDAA.tsv
i don't know,3,82,"[3, 82, 132]",SDAA.tsv
i don't,2,62,"[3, 62, 73, 82, 103, 114, 126, 132, 153, 208, 215]",SDAA.tsv
yeah,1,12,"[5, 12, 13, 16, 21, 22, 30, 35, 58, 63, 74, 86, 88, 94, 107, 109, 119, 121, 125, 126, 128, 138, 147, 149, 150, 152, 184, 196, 198, 232, 243, 248, 265, 269]",SDAA.tsv
point,1,146,"[5, 146]",SDAA.tsv
erm what's,2,7,"[1, 7]",SDAA.tsv
what's,1,7,"[2, 7, 66, 152, 154, 156]",SDAA.tsv
like,1,8,"[4, 8, 10, 18, 33, 34, 36, 65, 68, 72, 80, 85, 92, 106, 111, 114, 115, 119, 123, 127, 131, 132, 152, 153, 154, 155, 184, 194, 197, 201, 228, 235, 259, 260, 261, 265, 267]",SDAA.tsv
gogglebox,1,9,"[8, 9, 10, 11]",SDAA.tsv
be like,2,65,"[8, 10, 65, 72, 123, 131, 152, 153, 154, 155, 197, 260, 265]",SDAA.tsv
dumb,1,17,"[16, 17, 46]",SDAA.tsv
build,1,29,"[20, 28, 29, 30, 31]",SDAA.tsv
use,1,35,"[20, 35, 259]",SDAA.tsv
use to,2,72,"[20, 72, 259]",SDAA.tsv
to be,2,236,"[20, 236]",SDAA.tsv
say,1,65,"[23, 65, 83, 92, 115, 125, 132, 158, 160, 161, 184, 187, 193, 199, 226, 243]",SDAA.tsv
they're,1,28,"[14, 28, 35, 163, 190]",SDAA.tsv
no but,2,28,"[18, 22, 28, 125]",SDAA.tsv
granny,1,28,"[26, 28]",SDAA.tsv
gonna,1,28,"[27, 28, 29, 30, 44, 86, 148, 161, 177, 187, 192, 268]",SDAA.tsv
granny do,2,30,"[26, 30]",SDAA.tsv
build another build,3,30,"[29, 30]",SDAA.tsv
it's not,2,38,"[30, 38, 53, 168, 180, 187, 188, 209, 259]",SDAA.tsv
see,1,127,"[30, 127, 180, 188]",SDAA.tsv
's,1,37,"[31, 37, 39, 40, 115, 116, 125, 239, 244, 247]",SDAA.tsv
we're,1,205,"[37, 205, 239]",SDAA.tsv
not my,2,209,"[37, 209]",SDAA.tsv
it's it's,2,39,"[9, 39]",SDAA.tsv
cos,1,39,"[31, 35, 39, 46, 119, 157, 163, 180, 203, 228, 265]",SDAA.tsv
he's,1,41,"[14, 19, 41, 42, 43, 60, 72, 96, 97, 114, 265]",SDAA.tsv
i know,2,43,"[21, 43, 69, 127, 263]",SDAA.tsv
go,1,43,"[40, 42, 43, 92, 123, 126, 127, 137, 145, 157, 173, 179, 192, 216, 217, 239, 259, 267, 272]",SDAA.tsv
he's go to,3,43,"[42, 43]",SDAA.tsv
have you get,3,49,"[21, 49]",SDAA.tsv
get,1,27,"[21, 27, 31, 32, 33, 35, 49, 67, 91, 97, 143, 144, 147, 151, 170, 172, 177, 181, 194, 206, 211, 212, 213, 214, 217, 226, 230, 231, 235, 252, 253, 258, 259, 265, 270]",SDAA.tsv
actually,1,60,"[48, 59, 60, 157]",SDAA.tsv
mean,1,69,"[66, 69, 184]",SDAA.tsv
tonsillitis,1,69,"[67, 68, 69]",SDAA.tsv
remember,1,71,"[69, 71, 73, 83]",SDAA.tsv
know i,2,82,"[69, 82]",SDAA.tsv
no i,2,152,"[69, 152, 153, 208]",SDAA.tsv
i mean,2,180,"[69, 180, 184]",SDAA.tsv
talk,1,75,"[57, 75, 77, 132, 199]",SDAA.tsv
i think,2,83,"[44, 51, 83, 191, 219, 261]",SDAA.tsv
okay,1,83,"[46, 83, 205, 219, 225]",SDAA.tsv
for a,2,83,"[51, 83]",SDAA.tsv
people for a party,4,88,"[83, 88]",SDAA.tsv
a party,2,88,"[83, 88, 92, 114, 159, 187, 188, 195, 222, 224]",SDAA.tsv
say some,2,125,"[83, 125]",SDAA.tsv
i just,2,127,"[83, 127, 203]",SDAA.tsv
i'm,1,83,"[25, 27, 45, 83, 86, 92, 148, 159, 161, 175, 179, 184, 187, 192, 216, 224, 252, 268, 270, 272]",SDAA.tsv
party,1,157,"[83, 88, 92, 114, 157, 159, 187, 188, 195, 197, 198, 199, 201, 222, 224]",SDAA.tsv
what i,2,191,"[83, 158, 191, 243]",SDAA.tsv
i'm not,2,192,"[83, 92, 159, 184, 187, 192, 224, 268, 270]",SDAA.tsv
have a party,3,195,"[83, 92, 114, 159, 187, 195, 222, 224]",SDAA.tsv
have a,2,236,"[83, 92, 114, 159, 187, 222, 224, 236, 239]",SDAA.tsv
yeah but,2,86,"[12, 86, 125, 126, 138, 198]",SDAA.tsv
yeah but no,3,125,"[86, 125]",SDAA.tsv
well,1,90,"[11, 18, 19, 53, 74, 78, 90, 114, 133, 147, 163, 173, 179, 188, 196, 202, 260]",SDAA.tsv
if you,2,90,"[68, 90, 92, 175]",SDAA.tsv
er like,2,92,"[33, 92, 119]",SDAA.tsv
go to,2,92,"[42, 43, 92, 123, 126, 179, 267, 272]",SDAA.tsv
not really,2,92,"[53, 92]",SDAA.tsv
wife,1,97,"[92, 97]",SDAA.tsv
really,1,132,"[53, 92, 132, 226, 235, 236]",SDAA.tsv
really have,2,236,"[92, 236]",SDAA.tsv
up the,2,175,"[98, 175]",SDAA.tsv
be the,2,103,"[70, 103, 139]",SDAA.tsv
way,1,103,"[101, 103, 108, 139, 141]",SDAA.tsv
i don't have,3,215,"[103, 215]",SDAA.tsv
she be,2,109,"[65, 109, 117, 123, 128, 135, 152, 154, 200, 260]",SDAA.tsv
invite,1,112,"[85, 88, 112, 129, 162, 164, 182, 186]",SDAA.tsv
it be,2,114,"[52, 70, 114, 118, 171, 172, 210, 211]",SDAA.tsv
people,1,85,"[83, 85, 88, 118, 194, 197]",SDAA.tsv
tell,1,124,"[76, 124, 151, 173, 179, 263]",SDAA.tsv
in your,2,154,"[124, 154]",SDAA.tsv
come,1,133,"[80, 115, 119, 133, 152, 159, 184, 202, 204, 214, 218, 224]",SDAA.tsv
erm oh,2,136,"[35, 136]",SDAA.tsv
i do,2,136,"[61, 136, 203]",SDAA.tsv
i've,1,213,"[136, 198, 213]",SDAA.tsv
have you,2,150,"[21, 150]",SDAA.tsv
funny,1,156,"[134, 135, 156]",SDAA.tsv
i be,2,158,"[44, 63, 72, 131, 152, 153, 154, 155, 158, 246, 265]",SDAA.tsv
think,1,158,"[44, 51, 158, 184, 191, 208, 261]",SDAA.tsv
you know,2,159,"[12, 72, 119, 139, 159, 182, 199, 240, 263, 264]",SDAA.tsv
do you,2,159,"[66, 119, 123, 151, 159, 236, 240, 263, 264]",SDAA.tsv
sit,1,203,"[159, 203]",SDAA.tsv
no er,2,161,"[48, 161]",SDAA.tsv
say and,2,161,"[132, 161]",SDAA.tsv
i'm gonna,2,161,"[148, 161]",SDAA.tsv
cos they're,2,163,"[35, 163]",SDAA.tsv
one,1,167,"[65, 80, 167, 170, 171, 172, 175, 180, 192, 198, 260]",SDAA.tsv
yes,1,167,"[152, 167]",SDAA.tsv
