Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
that he,2,12,"[0, 12, 201, 993, 1016, 1052, 1227, 1291, 1343, 1364, 1621, 1737, 1763, 1957, 1969, 2033, 2118, 2243, 2523]",S7SU.tsv
like,1,12,"[0, 4, 7, 9, 12, 14, 44, 63, 67, 69, 98, 100, 103, 119, 128, 131, 148, 149, 153, 157, 167, 169, 186, 197, 201, 204, 213, 215, 255, 256, 262, 279, 291, 295, 319, 324, 345, 386, 388, 390, 398, 400, 413, 417, 427, 462, 478, 481, 483, 485, 495, 501, 503, 512, 516, 521, 524, 537, 542, 548, 552, 555, 573, 575, 585, 590, 591, 594, 595, 599, 600, 604, 643, 647, 651, 670, 675, 678, 681, 683, 684, 685, 710, 719, 724, 774, 798, 803, 808, 814, 816, 832, 833, 843, 845, 852, 862, 864, 868, 871, 873, 875, 890, 892, 893, 895, 898, 902, 931, 973, 977, 979, 989, 997, 1020, 1036, 1037, 1042, 1048, 1054, 1056, 1060, 1066, 1068, 1070, 1080, 1085, 1087, 1129, 1167, 1169, 1174, 1176, 1204, 1206, 1209, 1213, 1215, 1217, 1227, 1229, 1231, 1233, 1235, 1237, 1251, 1259, 1278, 1280, 1285, 1304, 1309, 1380, 1405, 1410, 1414, 1420, 1422, 1426, 1434, 1438, 1440, 1451, 1452, 1461, 1469, 1481, 1490, 1513, 1525, 1530, 1537, 1542, 1550, 1563, 1568, 1572, 1574, 1578, 1585, 1591, 1593, 1611, 1629, 1650, 1654, 1656, 1658, 1660, 1664, 1670, 1679, 1681, 1686, 1695, 1702, 1709, 1711, 1715, 1717, 1737, 1761, 1776, 1785, 1789, 1795, 1802, 1804, 1806, 1813, 1819, 1823, 1828, 1833, 1835, 1841, 1845, 1882, 1884, 1885, 1897, 1903, 1905, 1912, 1916, 1928, 1930, 1932, 1937, 1947, 1949, 1950, 1959, 1963, 1969, 1975, 1977, 1978, 1982, 1994, 1999, 2006, 2011, 2015, 2023, 2025, 2027, 2031, 2033, 2045, 2051, 2074, 2081, 2100, 2102, 2106, 2108, 2114, 2116, 2118, 2132, 2134, 2136, 2138, 2148, 2165, 2168, 2172, 2173, 2180, 2182, 2264, 2266, 2280, 2287, 2290, 2297, 2299, 2305, 2307, 2312, 2317, 2319, 2332, 2334, 2353, 2355, 2357, 2359, 2362, 2374, 2404, 2409, 2415, 2421, 2427, 2431, 2440, 2442, 2444, 2454, 2461, 2463, 2465, 2475, 2487, 2491, 2496, 2520, 2523]",S7SU.tsv
wine,1,12,"[0, 7, 9, 11, 12, 14, 47, 67, 69, 73, 78, 80, 91, 93, 98, 100, 101, 103, 117, 120, 1114, 1130]",S7SU.tsv
he doesn't like,3,14,"[0, 14]",S7SU.tsv
red,1,53,"[0, 53, 75, 839]",S7SU.tsv
be he,2,218,"[0, 143, 218, 977, 1048, 1171, 1342, 1355, 1470, 2145, 2178, 2459]",S7SU.tsv
he be,2,390,"[0, 7, 137, 139, 143, 147, 153, 169, 193, 199, 203, 345, 390, 398, 400, 428, 617, 625, 643, 651, 663, 681, 685, 973, 977, 979, 1016, 1036, 1066, 1068, 1070, 1080, 1169, 1171, 1176, 1195, 1227, 1235, 1259, 1283, 1286, 1287, 1291, 1333, 1343, 1362, 1364, 1403, 1405, 1420, 1422, 1426, 1437, 1469, 1525, 1542, 1601, 1609, 1611, 1619, 1660, 1664, 1667, 1668, 1903, 1962, 2138, 2147, 2182, 2196, 2243, 2264, 2287, 2305, 2317, 2319, 2442, 2454, 2459, 2465]",S7SU.tsv
he doesn't,2,625,"[0, 625, 637, 1054, 1329, 1563, 1580, 1737, 1759, 1963, 2108, 2148]",S7SU.tsv
that he be,3,1016,"[0, 1016, 1227, 1291, 1343, 1364, 2243]",S7SU.tsv
what a,2,1409,"[2, 1409, 1426]",S7SU.tsv
a weirdo,2,1548,"[2, 1548]",S7SU.tsv
yeah,1,8,"[4, 7, 8, 9, 13, 15, 17, 19, 44, 51, 54, 62, 66, 67, 72, 76, 78, 79, 81, 83, 85, 87, 88, 91, 94, 97, 99, 100, 101, 102, 103, 108, 111, 115, 129, 133, 135, 145, 153, 157, 160, 167, 169, 174, 177, 179, 182, 184, 189, 191, 193, 196, 198, 200, 202, 208, 209, 211, 213, 216, 223, 229, 236, 240, 241, 243, 245, 251, 255, 257, 259, 260, 264, 268, 272, 275, 276, 278, 280, 290, 298, 304, 308, 311, 320, 324, 331, 334, 350, 352, 361, 368, 370, 383, 386, 390, 394, 395, 396, 398, 400, 405, 411, 421, 428, 462, 486, 492, 499, 500, 506, 512, 518, 521, 538, 542, 543, 546, 547, 550, 552, 553, 556, 584, 587, 588, 590, 601, 610, 618, 621, 637, 644, 645, 651, 655, 658, 674, 675, 678, 684, 685, 703, 705, 709, 711, 718, 723, 725, 726, 727, 736, 738, 743, 752, 755, 760, 773, 794, 796, 801, 809, 811, 816, 823, 825, 832, 833, 834, 839, 842, 852, 854, 856, 860, 868, 873, 878, 881, 892, 893, 896, 906, 908, 915, 921, 951, 952, 953, 954, 956, 969, 971, 973, 977, 979, 981, 996, 998, 1004, 1008, 1015, 1017, 1020, 1022, 1027, 1040, 1042, 1044, 1045, 1046, 1051, 1060, 1066, 1068, 1070, 1080, 1085, 1087, 1088, 1090, 1092, 1131, 1132, 1148, 1157, 1159, 1161, 1173, 1180, 1190, 1196, 1200, 1203, 1205, 1208, 1209, 1216, 1218, 1219, 1226, 1228, 1230, 1231, 1232, 1233, 1236, 1237, 1240, 1245, 1247, 1249, 1255, 1258, 1262, 1267, 1269, 1273, 1275, 1277, 1281, 1292, 1297, 1299, 1304, 1310, 1312, 1317, 1332, 1333, 1335, 1345, 1346, 1347, 1351, 1367, 1375, 1379, 1380, 1383, 1386, 1388, 1390, 1392, 1410, 1412, 1414, 1417, 1420, 1421, 1422, 1423, 1425, 1427, 1430, 1433, 1434, 1435, 1436, 1450, 1452, 1455, 1457, 1459, 1461, 1464, 1468, 1475, 1480, 1482, 1484, 1486, 1492, 1493, 1494, 1500, 1502, 1506, 1507, 1510, 1514, 1525, 1527, 1529, 1541, 1548, 1553, 1554, 1558, 1564, 1571, 1574, 1575, 1578, 1581, 1597, 1608, 1618, 1621, 1623, 1632, 1634, 1636, 1641, 1648, 1653, 1656, 1659, 1671, 1682, 1685, 1696, 1698, 1713, 1719, 1732, 1734, 1737, 1747, 1748, 1749, 1753, 1766, 1772, 1779, 1783, 1803, 1805, 1814, 1816, 1818, 1820, 1821, 1832, 1844, 1850, 1852, 1870, 1871, 1875, 1877, 1879, 1888, 1903, 1908, 1909, 1912, 1915, 1919, 1921, 1927, 1931, 1936, 1938, 1945, 1959, 1960, 1961, 1962, 1968, 1972, 1974, 1979, 1983, 1989, 1997, 2002, 2003, 2005, 2013, 2019, 2021, 2026, 2030, 2034, 2036, 2038, 2040, 2042, 2044, 2052, 2080, 2095, 2097, 2102, 2105, 2115, 2119, 2121, 2122, 2124, 2126, 2128, 2131, 2136, 2160, 2166, 2168, 2171, 2173, 2180, 2185, 2186, 2188, 2191, 2201, 2203, 2206, 2211, 2213, 2215, 2217, 2219, 2225, 2227, 2231, 2239, 2260, 2267, 2269, 2272, 2278, 2284, 2285, 2286, 2301, 2315, 2319, 2322, 2330, 2344, 2348, 2351, 2352, 2355, 2359, 2361, 2364, 2366, 2369, 2375, 2377, 2379, 2383, 2391, 2395, 2396, 2400, 2401, 2403, 2408, 2410, 2412, 2421, 2425, 2428, 2438, 2440, 2445, 2447, 2450, 2452, 2454, 2455, 2459, 2465, 2467, 2471, 2478, 2480, 2490, 2497, 2499, 2504, 2510, 2512, 2520, 2524, 2527, 2532, 2534, 2538, 2541, 2545]",S7SU.tsv
it's a good,3,14,"[4, 14, 84, 773]",S7SU.tsv
enough,1,16,"[4, 16, 454, 466, 639, 641, 1298, 1344, 1515, 1701, 1746, 1899, 1937, 2051, 2506, 2507]",S7SU.tsv
i be,2,20,"[4, 20, 103, 119, 132, 153, 157, 167, 169, 273, 442, 456, 506, 528, 531, 534, 536, 542, 562, 573, 575, 585, 600, 670, 679, 685, 839, 890, 892, 902, 931, 973, 977, 979, 993, 1036, 1046, 1048, 1056, 1060, 1066, 1068, 1074, 1140, 1152, 1167, 1169, 1209, 1213, 1215, 1227, 1231, 1251, 1278, 1280, 1304, 1420, 1438, 1452, 1515, 1525, 1574, 1585, 1589, 1601, 1660, 1695, 1711, 1851, 1899, 1903, 1928, 1930, 1932, 1998, 2048, 2104, 2108, 2134, 2136, 2180, 2287, 2307, 2319, 2413, 2431, 2459, 2461, 2463, 2465, 2471, 2496]",S7SU.tsv
uh,1,31,"[4, 7, 31, 59, 71, 90, 115, 127, 129, 147, 153, 154, 169, 214, 230, 251, 256, 276, 283, 284, 288, 316, 317, 321, 332, 336, 345, 372, 377, 381, 387, 389, 398, 399, 410, 418, 448, 474, 504, 507, 510, 558, 631, 637, 638, 670, 672, 745, 800, 818, 819, 826, 832, 840, 899, 918, 954, 970, 1001, 1029, 1066, 1167, 1172, 1192, 1207, 1225, 1240, 1318, 1345, 1365, 1380, 1393, 1410, 1420, 1485, 1518, 1531, 1551, 1578, 1584, 1585, 1594, 1623, 1626, 1639, 1642, 1649, 1651, 1657, 1785, 1792, 1862, 1886, 2045, 2088, 2089, 2093, 2103, 2158, 2221, 2259, 2285, 2300, 2305, 2319, 2341, 2374, 2409, 2431, 2440, 2454, 2465, 2510, 2511, 2523, 2543]",S7SU.tsv
good,1,39,"[4, 7, 9, 39, 47, 55, 56, 66, 84, 88, 89, 134, 151, 153, 194, 195, 205, 228, 234, 250, 277, 278, 329, 335, 340, 394, 403, 425, 542, 546, 556, 561, 579, 590, 670, 745, 769, 773, 781, 785, 786, 816, 828, 837, 1003, 1005, 1085, 1157, 1166, 1237, 1347, 1352, 1387, 1410, 1415, 1456, 1525, 1563, 1700, 1837, 1839, 2033, 2039, 2140, 2200, 2352, 2360, 2374, 2399, 2418, 2450]",S7SU.tsv
a good,2,47,"[4, 47, 56, 84, 89, 542, 546, 773, 1005, 1085, 1166, 1387, 1456, 1525, 2033, 2039, 2140, 2200, 2374]",S7SU.tsv
and i,2,57,"[4, 9, 11, 46, 57, 67, 100, 151, 153, 167, 169, 189, 245, 250, 386, 394, 396, 405, 422, 444, 546, 573, 575, 585, 643, 663, 685, 689, 832, 882, 890, 892, 893, 902, 913, 963, 966, 979, 1036, 1048, 1054, 1056, 1064, 1066, 1068, 1074, 1078, 1174, 1227, 1231, 1255, 1276, 1307, 1380, 1420, 1426, 1438, 1452, 1559, 1563, 1593, 1611, 1648, 1650, 1652, 1670, 1706, 1717, 1723, 1813, 1837, 1855, 1891, 1899, 1903, 1932, 1961, 1963, 2031, 2035, 2045, 2051, 2092, 2104, 2106, 2136, 2182, 2184, 2237, 2317, 2325, 2327, 2454, 2461, 2463, 2496]",S7SU.tsv
mind,1,87,"[4, 87, 201, 217, 575, 710, 1582, 2114]",S7SU.tsv
drink,1,99,"[4, 9, 98, 99, 100, 111, 120, 404, 411, 573, 973, 1066, 1074, 1719, 2355]",S7SU.tsv
