Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker,file
yeah,1,3,"[1, 3, 4, 15, 16, 17, 21, 25, 32, 36, 48, 50, 59, 63, 67, 68, 70, 74, 79, 81, 83, 87, 93, 96, 99, 104, 108, 111, 120, 121, 133, 136, 138, 141, 143, 147, 148, 149, 154, 156, 173, 174, 176, 177, 180, 182, 185, 191, 194, 201, 213, 221, 225, 228, 232, 238, 240, 241, 243, 250, 255, 257, 260, 261, 264, 265, 266, 269, 271, 275, 276, 278, 280, 282, 284, 286, 288, 291, 306, 314, 321, 329, 335, 340, 342, 344, 348, 352, 354, 356, 358, 360, 362, 364, 366, 370, 386, 390, 397, 401, 403, 410, 415, 420, 422, 425, 428, 433, 436, 438, 450, 455, 458, 460, 462, 464, 467, 470, 472, 473, 486, 487, 494, 496, 509, 514, 516, 518, 519, 520, 525, 531, 533, 535, 536, 549, 554, 577, 580, 585, 599, 601, 603, 604, 605, 606, 620, 633, 635, 638, 639, 647, 650, 652, 657, 659, 678, 679, 682, 689, 690, 707, 719, 722, 725, 733, 734, 739, 740, 759, 761, 775, 779, 786, 788, 799, 804, 808, 813, 818, 844, 860, 865, 882, 887, 889, 895, 899, 904, 905, 906, 909, 913, 914, 917, 920, 927, 931, 933, 935, 944, 950, 952, 954, 961, 964, 966, 968, 970, 974, 985, 987, 989, 991, 996, 1000, 1013, 1031, 1039, 1050, 1059, 1069, 1071, 1074, 1075, 1090, 1097, 1098, 1100, 1102, 1103, 1106, 1108, 1117, 1123, 1125, 1130, 1134, 1147, 1159, 1163, 1172, 1173, 1174, 1186, 1187, 1191, 1192, 1193, 1195, 1197, 1200, 1203, 1206, 1213, 1216, 1217, 1218, 1220, 1222, 1224, 1242, 1244, 1262, 1263, 1266, 1268, 1270, 1273, 1275, 1278, 1281, 1284, 1288, 1292, 1294, 1296, 1299, 1304, 1307, 1314, 1319, 1324, 1330, 1344, 1348, 1350, 1352, 1353, 1358, 1360, 1365, 1373, 1378, 1380, 1390, 1396, 1398, 1401, 1406, 1409, 1435, 1442, 1444, 1448, 1452, 1462, 1464, 1465, 1466, 1471, 1473, 1488, 1490, 1492, 1496, 1504, 1509, 1510, 1512, 1513, 1514, 1516, 1519, 1520, 1521, 1522, 1526, 1530, 1532, 1535, 1551, 1553, 1555, 1557, 1561, 1564, 1565, 1588, 1589, 1590, 1602, 1604, 1614, 1618, 1620, 1626, 1630, 1634, 1645, 1647, 1651, 1655, 1656, 1659, 1671, 1673, 1681, 1683, 1685, 1689, 1693, 1699, 1703, 1716, 1718, 1725, 1726, 1727, 1729, 1733, 1735, 1738, 1739, 1744, 1757, 1763, 1767, 1779, 1785, 1798, 1807, 1809, 1814, 1824, 1825, 1833, 1834, 1854, 1862, 1871, 1875, 1889, 1901, 1902, 1905, 1906, 1909, 1914, 1918, 1920, 1921, 1932, 1934, 1938, 1941, 1953, 1954, 1958, 1961, 1965, 1970]",SW6A.tsv
be that,2,131,"[5, 131, 138, 180, 288, 334, 426, 550, 565, 567, 612, 613, 1024, 1199, 1263, 1267, 1564, 1601, 1823, 1885, 1931, 1965, 1988]",SW6A.tsv
no be that,3,567,"[5, 567]",SW6A.tsv
no no,2,699,"[5, 49, 57, 160, 188, 196, 233, 245, 699, 837, 850, 856, 901, 1044, 1045, 1067, 1342, 1476, 1663, 1828, 1949]",SW6A.tsv
why's that,2,1968,"[7, 1968]",SW6A.tsv
right,1,56,"[9, 11, 56, 184, 336, 338, 351, 382, 430, 446, 448, 475, 498, 500, 501, 542, 544, 546, 548, 556, 583, 637, 693, 772, 783, 794, 849, 890, 892, 914, 1025, 1029, 1061, 1081, 1091, 1097, 1173, 1208, 1238, 1240, 1326, 1389, 1460, 1496, 1525, 1564, 1671, 1839, 1861, 1890, 1915, 1945]",SW6A.tsv
oh right,2,693,"[9, 11, 336, 430, 446, 448, 475, 542, 544, 548, 556, 583, 637, 693, 783, 890, 892, 914, 1238, 1496, 1525]",SW6A.tsv
bite,1,14,"[13, 14, 72, 95, 97, 107, 113, 174, 175, 176, 179, 212, 216, 224, 237, 273, 279, 287, 290, 351, 371, 461, 529, 535, 552, 603, 618, 621, 634, 646, 668, 739, 746, 804, 824, 871, 881, 883, 957, 1020, 1056, 1057, 1187, 1193, 1213, 1269, 1347, 1365, 1429, 1454, 1489, 1491, 1496, 1515, 1519, 1528, 1529, 1550, 1622, 1625, 1646, 1650, 1658, 1692, 1711, 1861, 1916, 1924, 1948, 1980]",SW6A.tsv
a bite,2,72,"[13, 72, 113, 174, 179, 212, 237, 273, 287, 290, 351, 371, 461, 529, 535, 603, 618, 621, 646, 739, 804, 871, 881, 883, 1020, 1056, 1057, 1193, 1213, 1269, 1347, 1365, 1454, 1489, 1496, 1515, 1519, 1529, 1550, 1622, 1646, 1650, 1692, 1711, 1861, 1916, 1924, 1948, 1980]",SW6A.tsv
sound,1,1136,"[13, 456, 904, 1136, 1633, 1810]",SW6A.tsv
