Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
nice,1,56,"[0, 39, 81, 120, 122, 145, 147, 169, 281, 335, 377, 447, 664, 716, 948, 950, 1460, 1526, 1563, 1567, 1573, 1615, 1625, 1653, 1713, 1745, 1769, 1831, 1849, 1957, 1989, 2005, 2260, 2268]","[56, 112, 174, 290, 292, 300, 330, 895, 1545, 1660, 1696, 1958, 1960, 1967, 1975, 2002, 2028, 2030, 2039, 2226, 2265, 1654, 1662]",S9P6.tsv,S0454,S0466
look,1,88,"[0, 2, 10, 34, 55, 83, 407, 447, 549, 555, 576, 578, 664, 836, 970, 1072, 1152, 1158, 1569, 1713, 1715, 1717, 1982, 1985, 2148, 2209]","[88, 769, 837, 841, 1007, 1556, 1616, 1668, 1834, 1846, 2004, 1654, 1662]",S9P6.tsv,S0454,S0466
look nice,2,1654,"[0, 664]","[1654, 1662]",S9P6.tsv,S0454,S0466
good,1,11,"[2, 55, 113, 171, 277, 295, 491, 549, 858, 912, 914, 936, 948, 1000, 1478, 1506, 1550, 1603, 1609, 1621, 1635, 1665, 1691, 1699, 1777, 1841, 1879, 1936, 1938, 1940, 1942, 2056, 2165, 2188, 2221, 2236, 2318]","[11, 13, 178, 186, 195, 224, 236, 250, 252, 282, 382, 386, 392, 444, 492, 609, 749, 849, 929, 931, 1057, 1307, 1315, 1465, 1515, 1602, 1610, 1672, 1696, 1698, 1776, 1825, 1846, 1848, 1854, 1858, 1860, 1878, 1887, 1898, 1902, 1939, 2010, 2049, 2189, 2212, 2239, 2261, 2329]",S9P6.tsv,S0454,S0466
yeah,1,9,"[4, 20, 32, 39, 49, 73, 79, 143, 163, 167, 169, 171, 181, 183, 185, 196, 202, 208, 213, 219, 223, 239, 245, 261, 265, 269, 273, 275, 277, 287, 295, 297, 303, 315, 317, 337, 345, 347, 349, 357, 363, 369, 373, 377, 387, 389, 393, 397, 409, 435, 441, 445, 449, 455, 457, 461, 471, 475, 487, 489, 491, 501, 511, 513, 517, 521, 531, 535, 545, 553, 586, 592, 598, 616, 618, 620, 628, 632, 644, 648, 652, 658, 660, 670, 674, 676, 678, 688, 690, 694, 698, 708, 716, 722, 736, 738, 752, 754, 764, 772, 801, 805, 807, 811, 817, 821, 823, 832, 834, 842, 848, 850, 852, 858, 870, 882, 886, 892, 896, 902, 910, 920, 928, 932, 936, 938, 942, 954, 958, 960, 962, 964, 968, 974, 992, 996, 1002, 1010, 1026, 1028, 1030, 1036, 1044, 1058, 1060, 1068, 1082, 1084, 1086, 1088, 1104, 1106, 1110, 1112, 1116, 1146, 1148, 1174, 1190, 1204, 1206, 1220, 1222, 1226, 1234, 1246, 1252, 1256, 1258, 1278, 1280, 1282, 1284, 1300, 1306, 1308, 1312, 1314, 1320, 1322, 1340, 1342, 1344, 1383, 1391, 1414, 1418, 1422, 1432, 1438, 1442, 1468, 1474, 1476, 1488, 1490, 1502, 1508, 1520, 1530, 1534, 1536, 1548, 1550, 1552, 1554, 1555, 1557, 1561, 1563, 1567, 1573, 1575, 1593, 1595, 1607, 1609, 1619, 1621, 1625, 1629, 1631, 1649, 1651, 1655, 1661, 1669, 1673, 1675, 1685, 1689, 1699, 1703, 1707, 1711, 1713, 1715, 1719, 1727, 1733, 1747, 1759, 1761, 1763, 1769, 1806, 1810, 1830, 1837, 1851, 1853, 1855, 1857, 1861, 1869, 1877, 1883, 1886, 1894, 1895, 1897, 1901, 1904, 1918, 1922, 1924, 1930, 1932, 1934, 1936, 1940, 1942, 1945, 1953, 1959, 1968, 1970, 1974, 1976, 1980, 1983, 1985, 1987, 1989, 1993, 1999, 2001, 2003, 2011, 2015, 2035, 2038, 2042, 2044, 2046, 2048, 2050, 2052, 2068, 2072, 2078, 2084, 2088, 2104, 2106, 2110, 2116, 2124, 2132, 2138, 2140, 2142, 2154, 2156, 2160, 2165, 2171, 2181, 2201, 2203, 2213, 2215, 2227, 2229, 2236, 2240, 2262, 2264, 2268, 2276, 2290, 2298, 2302, 2310, 2320, 2330, 2336]","[9, 31, 38, 40, 44, 52, 70, 80, 82, 98, 108, 119, 125, 140, 148, 154, 162, 164, 180, 205, 209, 220, 222, 228, 240, 252, 274, 282, 296, 302, 306, 318, 328, 340, 342, 344, 346, 348, 350, 360, 362, 364, 376, 378, 424, 434, 460, 490, 502, 514, 518, 526, 544, 546, 554, 560, 564, 572, 577, 579, 581, 583, 587, 597, 599, 611, 619, 627, 635, 639, 653, 661, 663, 665, 667, 669, 671, 679, 683, 693, 697, 699, 705, 713, 715, 717, 721, 723, 725, 727, 733, 735, 739, 741, 747, 751, 755, 761, 771, 773, 778, 782, 788, 790, 792, 798, 800, 806, 808, 810, 816, 818, 828, 831, 835, 839, 841, 845, 851, 855, 857, 863, 865, 867, 871, 873, 875, 879, 881, 887, 889, 895, 899, 911, 915, 919, 923, 925, 927, 933, 941, 951, 957, 963, 965, 967, 969, 979, 981, 997, 999, 1001, 1003, 1013, 1017, 1025, 1027, 1029, 1035, 1039, 1043, 1047, 1049, 1053, 1057, 1061, 1071, 1073, 1075, 1081, 1091, 1095, 1097, 1105, 1107, 1117, 1121, 1123, 1145, 1151, 1155, 1161, 1163, 1175, 1177, 1185, 1195, 1197, 1199, 1203, 1205, 1207, 1209, 1211, 1225, 1227, 1235, 1237, 1239, 1251, 1259, 1263, 1277, 1285, 1287, 1291, 1303, 1327, 1337, 1341, 1347, 1351, 1353, 1359, 1361, 1365, 1367, 1369, 1376, 1378, 1380, 1384, 1388, 1392, 1400, 1404, 1406, 1409, 1411, 1415, 1417, 1419, 1427, 1429, 1431, 1439, 1443, 1445, 1461, 1463, 1469, 1471, 1473, 1477, 1479, 1481, 1485, 1495, 1499, 1503, 1507, 1513, 1519, 1521, 1529, 1543, 1558, 1564, 1566, 1570, 1614, 1624, 1626, 1632, 1634, 1638, 1642, 1652, 1654, 1656, 1664, 1670, 1676, 1682, 1686, 1700, 1704, 1706, 1712, 1714, 1716, 1736, 1750, 1752, 1758, 1764, 1766, 1768, 1779, 1783, 1789, 1795, 1797, 1827, 1829, 1832, 1844, 1850, 1852, 1856, 1860, 1862, 1864, 1866, 1876, 1878, 1880, 1882, 1884, 1885, 1891, 1893, 1898, 1905, 1911, 1915, 1921, 1923, 1925, 1935, 1937, 1941, 1943, 1944, 1965, 1971, 1979, 1994, 1998, 2004, 2010, 2012, 2016, 2020, 2024, 2037, 2049, 2051, 2055, 2067, 2071, 2073, 2085, 2087, 2093, 2095, 2099, 2105, 2107, 2117, 2119, 2121, 2127, 2131, 2135, 2137, 2139, 2141, 2143, 2153, 2155, 2157, 2163, 2174, 2178, 2182, 2191, 2200, 2202, 2208, 2226, 2232, 2245, 2263, 2277, 2279, 2291, 2309, 2311, 2323, 2329]",S9P6.tsv,S0454,S0466
that's,1,13,"[6, 22, 49, 51, 57, 67, 81, 111, 113, 132, 141, 143, 235, 281, 315, 335, 339, 343, 367, 453, 485, 495, 513, 567, 608, 632, 652, 684, 750, 756, 789, 811, 819, 834, 850, 892, 924, 928, 936, 938, 966, 998, 1002, 1006, 1016, 1086, 1124, 1126, 1128, 1182, 1242, 1248, 1292, 1330, 1352, 1364, 1405, 1432, 1442, 1460, 1478, 1492, 1502, 1506, 1520, 1526, 1555, 1603, 1621, 1649, 1665, 1685, 1691, 1703, 1777, 1780, 1782, 1784, 1796, 1839, 1853, 1886, 1957, 1962, 1985, 1989, 2001, 2066, 2070, 2076, 2116, 2128, 2156, 2162, 2165, 2217, 2236, 2276, 2284, 2330]","[13, 21, 52, 78, 112, 164, 186, 195, 214, 216, 236, 244, 250, 274, 278, 290, 370, 372, 382, 410, 424, 462, 609, 647, 655, 689, 719, 792, 889, 907, 919, 927, 967, 1007, 1057, 1065, 1069, 1081, 1083, 1093, 1223, 1267, 1273, 1281, 1283, 1301, 1315, 1465, 1483, 1501, 1525, 1602, 1608, 1646, 1648, 1698, 1776, 1854, 1880, 1952, 2049, 2071, 2085, 2097, 2109, 2117, 2129, 2214, 2265, 2295, 2297, 2335, 300, 330, 957, 1183, 1265, 1515, 2028, 2030, 2184]",S9P6.tsv,S0454,S0466
spinach,1,146,"[6, 8, 169, 171]","[146, 162]",S9P6.tsv,S0454,S0466
oh that's,2,300,"[6, 67, 111, 113, 335, 750, 1242, 1292, 1330, 1506, 1665, 1957, 2284]","[300, 330, 1183, 1265, 1515, 2028, 2030, 2184]",S9P6.tsv,S0454,S0466
wow,1,570,"[6, 10, 1334, 1338, 1725, 2072]","[570, 2273, 1221]",S9P6.tsv,S0454,S0466
that's what,2,957,"[6, 235, 513, 684]",[957],S9P6.tsv,S0454,S0466
oh wow,2,1221,"[6, 1725]",[1221],S9P6.tsv,S0454,S0466
thank you,2,2237,"[6, 39, 47, 53, 63, 946, 2250]",[2237],S9P6.tsv,S0454,S0466
the spinach,2,162,"[8, 169]",[162],S9P6.tsv,S0454,S0466
i'll,1,42,"[10, 206, 2171, 2231, 2236, 2268, 2274]","[42, 933, 1592, 1688]",S9P6.tsv,S0454,S0466
i didn't,2,137,"[10, 34]","[137, 138, 162, 510, 673, 1738]",S9P6.tsv,S0454,S0466
find,1,597,"[10, 495, 557, 2207]","[597, 1241, 1341, 1662, 1848, 2212, 2329]",S9P6.tsv,S0454,S0466
amaze,1,953,"[10, 1212]",[953],S9P6.tsv,S0454,S0466
