Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,1,"[0, 28, 49, 58, 64, 72, 90, 94, 114, 125, 129, 131, 150, 152, 177, 206, 243, 251, 259, 282, 293, 295, 299, 327, 343, 354, 413, 438, 442, 496, 502, 504, 506, 508, 514, 516, 520, 522, 540, 554, 564, 568, 576, 582, 588, 590, 592, 594, 600, 618, 620, 630]","[1, 15, 27, 44, 75, 87, 91, 95, 111, 121, 153, 197, 199, 201, 236, 250, 254, 279, 288, 300, 313, 315, 317, 336, 338, 346, 351, 355, 357, 382, 384, 386, 394, 396, 398, 400, 402, 408, 414, 416, 420, 422, 437, 463, 471, 473, 477, 485, 487, 491, 501, 525, 529, 531, 533, 537, 543, 547, 549, 555, 561, 565, 571, 581, 583, 585, 597, 606, 611, 613, 615, 633, 637, 639, 65, 103, 119]",SWGB.tsv,S0084,S0037
well,1,1,"[0, 10, 19, 49, 177, 194, 235, 320, 345, 354, 358, 375, 385, 393, 432, 492, 604, 622, 632]","[1, 7, 13, 119, 149, 155, 266, 275, 313, 376, 426, 629, 637]",SWGB.tsv,S0084,S0037
work,1,5,"[0, 110, 136, 179, 468, 486, 594, 636]","[5, 101, 105, 135, 193, 595]",SWGB.tsv,S0084,S0037
that's,1,27,"[0, 30, 37, 39, 134, 214, 243, 245, 293, 299, 383, 397, 401, 413, 460, 462, 510, 532, 546, 570, 572, 574]","[27, 42, 91, 141, 330, 342, 406, 515, 569, 163, 223]",SWGB.tsv,S0084,S0037
quite,1,48,"[0, 191, 202, 284, 293, 301, 417, 486]","[48, 234, 260, 294]",SWGB.tsv,S0084,S0037
so yeah,2,65,"[0, 438, 582]",[65],SWGB.tsv,S0084,S0037
yeah so,2,103,[0],"[103, 119]",SWGB.tsv,S0084,S0037
so that's,2,163,"[0, 245, 383, 397, 401, 546]","[163, 223]",SWGB.tsv,S0084,S0037
friday,1,32,[2],"[32, 593, 595]",SWGB.tsv,S0084,S0037
to er,2,302,"[2, 131, 566, 568]",[302],SWGB.tsv,S0084,S0037
would,1,115,"[6, 320, 423, 500, 572, 605, 616, 632]","[115, 260, 281, 424, 505, 573]",SWGB.tsv,S0084,S0037
though,1,133,"[6, 542, 562, 632]","[133, 571, 577, 617]",SWGB.tsv,S0084,S0037
actually,1,426,"[6, 12, 253, 293, 331, 343, 466, 562, 636]","[426, 587]",SWGB.tsv,S0084,S0037
a problem,2,9,[8],[9],SWGB.tsv,S0084,S0037
problem,1,50,"[8, 177]","[50, 133]",SWGB.tsv,S0084,S0037
