Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
father christmas,2,9,"[0, 6, 12, 78, 86]","[9, 25, 58, 60, 71, 73]",S4W8.tsv,S0320,S0443
christmas,1,31,"[0, 6, 12, 38, 78, 86, 89, 217, 336, 377]","[31, 33, 66, 174, 186, 530, 58, 60, 71, 73]",S4W8.tsv,S0320,S0443
father,1,60,"[0, 6, 12, 78, 86]",[60],S4W8.tsv,S0320,S0443
find,1,202,"[0, 317]",[202],S4W8.tsv,S0320,S0443
well,1,21,"[6, 80, 93, 95, 180, 215, 246, 256, 320, 351, 355, 357, 391, 396, 451, 480, 518, 531, 553, 562]","[21, 31, 45, 115, 150, 156, 168, 172, 179, 184, 237, 376, 386, 395, 398, 412, 414, 450, 491, 507, 520, 541, 568]",S4W8.tsv,S0320,S0443
playgroup,1,21,"[6, 28, 78, 118, 126]","[21, 92]",S4W8.tsv,S0320,S0443
have a,2,25,"[6, 38, 88, 217, 322, 339]","[25, 66, 314]",S4W8.tsv,S0320,S0443
go,1,37,"[6, 47, 57, 86, 98, 112, 126, 133, 149, 201, 238, 254, 256, 266, 281, 303, 307, 309, 320, 334, 338, 346, 351, 357, 361, 377, 391, 429, 431, 510, 563]","[37, 156, 172, 192, 300, 424, 432, 513, 515, 526, 239, 378, 380, 384]",S4W8.tsv,S0320,S0443
be the,2,54,"[6, 47, 80, 84, 256, 258, 303, 322, 396]","[54, 83, 388, 444]",S4W8.tsv,S0320,S0443
which be,2,68,"[6, 89, 258, 322, 443, 531]","[68, 370, 526]",S4W8.tsv,S0320,S0443
go to,2,239,"[6, 86, 126, 238, 281, 377, 563]","[239, 378, 380, 384]",S4W8.tsv,S0320,S0443
on the,2,300,"[6, 339, 531]","[300, 395, 513]",S4W8.tsv,S0320,S0443
to be,2,340,"[6, 116, 256, 462]","[340, 438]",S4W8.tsv,S0320,S0443
last,1,380,"[6, 89, 201, 217, 560]","[380, 448, 450]",S4W8.tsv,S0320,S0443
that's,1,9,"[8, 72, 78, 86, 89, 233, 256, 262, 369, 373, 413, 429, 462, 553, 560, 561, 563]","[9, 37, 109, 234, 237, 267, 327, 331, 335, 342, 344, 345, 350, 354, 356, 374, 378, 384, 402, 422, 483, 507]",S4W8.tsv,S0320,S0443
probably,1,21,"[8, 201, 223, 242, 256, 260, 279, 309, 315, 334, 339, 351, 462]","[21, 23, 275, 428]",S4W8.tsv,S0320,S0443
gonna,1,31,"[8, 88, 244, 317, 338, 429, 431, 433, 510, 536]",[31],S4W8.tsv,S0320,S0443
be it,2,43,[8],[43],S4W8.tsv,S0320,S0443
get a present,3,71,[8],[71],S4W8.tsv,S0320,S0443
a present,2,71,[8],[71],S4W8.tsv,S0320,S0443
present,1,71,[8],[71],S4W8.tsv,S0320,S0443
they all,2,134,[8],[134],S4W8.tsv,S0320,S0443
get,1,144,"[8, 30, 76, 96, 112, 149, 178, 180, 206, 217, 242, 246, 250, 254, 256, 258, 273, 303, 309, 317, 324, 334, 429, 435, 459, 460, 462, 466, 470, 482, 510, 547, 551]","[144, 159, 165, 188, 214, 220, 239, 267, 275, 329, 362, 372, 384, 388, 412, 416, 422, 444, 452, 463, 473, 491, 505, 507, 526, 559, 172, 259, 318, 493, 495, 515]",S4W8.tsv,S0320,S0443
get a,2,172,"[8, 76, 217, 246, 317, 324]","[172, 259, 318, 491, 493, 495, 515]",S4W8.tsv,S0320,S0443
or something,2,188,"[8, 512]",[188],S4W8.tsv,S0320,S0443
need to,2,220,"[8, 435, 543]","[220, 424, 432, 526, 530, 539, 544]",S4W8.tsv,S0320,S0443
need,1,220,"[8, 126, 225, 238, 256, 279, 435, 543]","[220, 267, 345, 356, 517, 530, 539, 544, 424, 432, 526]",S4W8.tsv,S0320,S0443
something,1,234,"[8, 512]",[234],S4W8.tsv,S0320,S0443
put,1,414,"[8, 332, 336, 339]",[414],S4W8.tsv,S0320,S0443
decide,1,424,[8],[424],S4W8.tsv,S0320,S0443
need to bring,3,530,[8],[530],S4W8.tsv,S0320,S0443
