Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
to be,2,44,[0],"[44, 76, 84, 136, 190, 220]",SEKX.tsv,S0058,S0179
yeah,1,48,"[0, 12, 23, 25, 29, 35, 37, 41, 45, 49, 51, 53, 57, 61, 91, 97, 103, 107, 111, 113, 115, 119, 121, 125, 131, 133, 143, 149, 151, 161, 163, 179, 183, 185, 189, 191, 193, 201, 203, 212, 229]","[48, 60, 102, 110, 180, 211, 230]",SEKX.tsv,S0058,S0179
really,1,68,"[0, 31, 83, 137, 145, 177]","[68, 96]",SEKX.tsv,S0058,S0179
it be,2,76,"[0, 8, 41, 61, 79, 125]","[76, 100, 146, 209]",SEKX.tsv,S0058,S0179
kind of,2,80,"[0, 4, 6, 43, 61, 77, 101, 103, 113, 115, 143, 219]",[80],SEKX.tsv,S0058,S0179
mistake,1,182,[0],[182],SEKX.tsv,S0058,S0179
seem,1,236,"[0, 171]",[236],SEKX.tsv,S0058,S0179
it's just,2,15,"[2, 107, 115]","[15, 118, 120]",SEKX.tsv,S0058,S0179
of you,2,34,[2],[34],SEKX.tsv,S0058,S0179
like,1,40,"[2, 43, 61, 63, 83, 143, 205, 233]","[40, 76, 140, 202, 206]",SEKX.tsv,S0058,S0179
lot,1,112,[2],[112],SEKX.tsv,S0058,S0179
know,1,124,"[2, 51, 59, 83, 101, 143]",[124],SEKX.tsv,S0058,S0179
sort of,2,150,"[2, 6, 63, 107, 127, 177]",[150],SEKX.tsv,S0058,S0179
actually,1,202,"[2, 43, 131, 145, 231]",[202],SEKX.tsv,S0058,S0179
of a,2,204,"[2, 63]",[204],SEKX.tsv,S0058,S0179
they be,2,60,"[4, 6, 59, 61]",[60],SEKX.tsv,S0058,S0179
from the,2,204,[4],[204],SEKX.tsv,S0058,S0179
nothing,1,7,[6],[7],SEKX.tsv,S0058,S0179
of the,2,170,"[6, 16, 53, 113, 203]",[170],SEKX.tsv,S0058,S0179
anything,1,182,"[6, 115]",[182],SEKX.tsv,S0058,S0179
for nothing,2,8,[8],[7],SEKX.tsv,S0058,S0179
cos,1,44,"[8, 179]","[44, 76, 158]",SEKX.tsv,S0058,S0179
nice,1,108,"[8, 41, 97, 115, 127, 231]",[108],SEKX.tsv,S0058,S0179
exactly,1,122,"[8, 214]",[122],SEKX.tsv,S0058,S0179
be so,2,130,"[8, 61, 115]",[130],SEKX.tsv,S0058,S0179
to clarify,2,18,[16],[18],SEKX.tsv,S0058,S0179
car,1,140,"[16, 19, 53, 143, 145]","[140, 224]",SEKX.tsv,S0058,S0179
for the,2,150,[16],[150],SEKX.tsv,S0058,S0179
fat,1,19,[19],[13],SEKX.tsv,S0058,S0179
attractive,1,20,"[19, 21]",[20],SEKX.tsv,S0058,S0179
if you,2,22,"[19, 59, 85, 181]","[22, 26, 84]",SEKX.tsv,S0058,S0179
have a,2,46,"[19, 127, 185]",[46],SEKX.tsv,S0058,S0179
at least,2,46,[19],[46],SEKX.tsv,S0058,S0179
yes,1,76,"[19, 77, 83, 153, 210, 225, 237]","[76, 100, 128, 146, 154, 166]",SEKX.tsv,S0058,S0179
make,1,80,"[19, 83, 165]","[80, 90, 170]",SEKX.tsv,S0058,S0179
it's not,2,21,"[21, 196]","[18, 138]",SEKX.tsv,S0058,S0179
quite,1,44,"[21, 175]","[44, 209]",SEKX.tsv,S0058,S0179
but it's,2,146,[21],[146],SEKX.tsv,S0058,S0179
one,1,27,"[27, 47, 101, 219]","[24, 238]",SEKX.tsv,S0058,S0179
if you're,2,28,[27],[28],SEKX.tsv,S0058,S0179
go,1,176,"[27, 71, 85, 125, 127, 163, 177, 179, 181, 185, 212]","[176, 224]",SEKX.tsv,S0058,S0179
pretty,1,84,[31],"[84, 230]",SEKX.tsv,S0058,S0179
uh,1,39,[39],[18],SEKX.tsv,S0058,S0179
right,1,41,"[41, 51, 67, 69]","[1, 3, 5, 18]",SEKX.tsv,S0058,S0179
council offices,2,41,[41],[40],SEKX.tsv,S0058,S0179
interest,1,134,"[41, 95]",[134],SEKX.tsv,S0058,S0179
get,1,43,"[43, 51, 83, 107, 133, 143, 179]","[28, 52, 80, 82, 84, 114, 146, 166, 202, 228]",SEKX.tsv,S0058,S0179
round,1,94,"[43, 63, 113]",[94],SEKX.tsv,S0058,S0179
to here,2,47,[47],[44],SEKX.tsv,S0058,S0179
to get,2,51,[51],[28],SEKX.tsv,S0058,S0179
you'd struggle to get,4,52,[51],[52],SEKX.tsv,S0058,S0179
far,1,52,"[51, 115, 193]","[52, 166]",SEKX.tsv,S0058,S0179
that's,1,53,"[53, 101, 103]","[30, 76, 92, 102, 114, 140, 238]",SEKX.tsv,S0058,S0179
you don't,2,53,[53],[34],SEKX.tsv,S0058,S0179
have to,2,53,"[53, 77]","[38, 134, 162]",SEKX.tsv,S0058,S0179
all the,2,76,"[53, 163]",[76],SEKX.tsv,S0058,S0179
people,1,170,"[53, 121]",[170],SEKX.tsv,S0058,S0179
double f,2,56,[55],[56],SEKX.tsv,S0058,S0179
i don't,2,59,[59],"[20, 190]",SEKX.tsv,S0058,S0179
there be,2,59,"[59, 61]","[44, 112]",SEKX.tsv,S0058,S0179
two,1,82,[59],[82],SEKX.tsv,S0058,S0179
um,1,195,"[59, 125, 127, 177, 219]","[195, 207]",SEKX.tsv,S0058,S0179
that be,2,61,[61],[34],SEKX.tsv,S0058,S0179
of it,2,90,"[61, 113]",[90],SEKX.tsv,S0058,S0179
sure,1,90,"[61, 83]",[90],SEKX.tsv,S0058,S0179
it wasn't,2,122,"[61, 121]",[122],SEKX.tsv,S0058,S0179
i know,2,124,[61],[124],SEKX.tsv,S0058,S0179
