Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
well,1,3,"[0, 34, 103, 143, 153, 201, 276, 398, 440, 511, 571, 609, 615, 655, 657, 727, 753, 797, 846, 887, 941]","[3, 41, 77, 112, 176, 178, 281, 328, 350, 393, 405, 417, 423, 447, 449, 474, 482, 500, 502, 504, 552, 568, 652, 692, 754, 777, 781, 791, 794, 798, 829, 849, 859, 876]",SNXL.tsv,S0282,S0289
be that,2,13,"[0, 64, 657, 733, 764]","[13, 277, 322, 415, 708]",SNXL.tsv,S0282,S0289
say,1,13,"[0, 2, 155, 159, 167, 201, 353, 535, 571, 575, 609, 611, 615, 657, 688, 690, 707, 764, 797, 899]","[13, 15, 29, 41, 79, 87, 91, 92, 120, 162, 184, 198, 247, 267, 269, 328, 340, 357, 375, 389, 393, 397, 403, 405, 421, 423, 447, 451, 482, 492, 500, 522, 524, 532, 628, 630, 634, 724, 726, 773, 829, 855, 859, 918, 938]",SNXL.tsv,S0282,S0289
use,1,15,"[0, 440, 575, 764]","[15, 25, 85, 178, 209, 455, 457, 466, 474, 502, 512, 540, 628, 763, 767]",SNXL.tsv,S0282,S0289
and from,2,43,[0],[43],SNXL.tsv,S0282,S0289
you will,2,85,[0],"[85, 267]",SNXL.tsv,S0282,S0289
erm so,2,87,"[0, 238]","[87, 229, 277, 628]",SNXL.tsv,S0282,S0289
hop,1,92,[0],[92],SNXL.tsv,S0282,S0289
from but,2,130,[0],[130],SNXL.tsv,S0282,S0289
place,1,196,"[0, 212, 858]","[196, 281, 738, 855]",SNXL.tsv,S0282,S0289
anyway,1,209,"[0, 705]","[209, 538, 828]",SNXL.tsv,S0282,S0289
you be,2,265,"[0, 609, 615]","[265, 401, 683, 930, 570, 620, 622]",SNXL.tsv,S0282,S0289
if you,2,275,"[0, 111, 436]","[275, 466, 626, 698, 720, 570, 620, 622]",SNXL.tsv,S0282,S0289
i'm,1,383,"[0, 155, 167]","[383, 405, 429, 443, 570, 634, 698, 938]",SNXL.tsv,S0282,S0289
and in,2,397,"[0, 240]","[397, 712]",SNXL.tsv,S0282,S0289
let's,1,403,"[0, 143]","[403, 429]",SNXL.tsv,S0282,S0289
in other,2,528,[0],[528],SNXL.tsv,S0282,S0289
if you be,3,570,[0],"[570, 620, 622]",SNXL.tsv,S0282,S0289
things,1,11,"[2, 416, 655]","[11, 53, 174, 243, 245, 401, 425, 447, 459, 524, 584, 602, 746, 904]",SNXL.tsv,S0282,S0289
would,1,15,"[2, 159, 210, 301, 305, 353, 727, 899]","[15, 17, 37, 53, 59, 94, 116, 120, 184, 263, 328, 346, 357, 361, 492, 594, 618, 652, 661, 720, 726, 732, 750, 757, 767, 822, 829, 421, 855]",SNXL.tsv,S0282,S0289
run,1,17,"[2, 167, 301, 319, 577, 657, 764, 844]","[17, 33, 41, 192, 257, 322, 447, 630, 696, 811]",SNXL.tsv,S0282,S0289
set,1,19,"[2, 611, 613, 799, 844, 858]","[19, 112, 158, 785, 616, 661, 708]",SNXL.tsv,S0282,S0289
to be,2,31,"[2, 167, 238, 571, 609]","[31, 79, 118, 334, 338, 379, 387, 393, 395, 476, 478, 492, 522, 528, 606, 636, 667, 700, 704, 763, 771, 785, 940, 425]",SNXL.tsv,S0282,S0289
kind,1,33,"[2, 159, 232, 657, 887]","[33, 67, 178, 190, 350, 365, 419, 421, 459, 461, 496, 560, 620, 738, 918]",SNXL.tsv,S0282,S0289
up and,2,196,"[2, 143]",[196],SNXL.tsv,S0282,S0289
what would,2,421,[2],[421],SNXL.tsv,S0282,S0289
say be,2,423,"[2, 657]","[423, 532]",SNXL.tsv,S0282,S0289
things to be,3,425,[2],[425],SNXL.tsv,S0282,S0289
you say,2,500,"[2, 159, 353, 899]",[500],SNXL.tsv,S0282,S0289
set up,2,616,[2],"[616, 661, 708]",SNXL.tsv,S0282,S0289
of this,2,616,"[2, 155]",[616],SNXL.tsv,S0282,S0289
this kind,2,696,[2],[696],SNXL.tsv,S0282,S0289
would you,2,855,"[2, 159, 353, 899]",[855],SNXL.tsv,S0282,S0289
yeah,1,138,"[12, 16, 22, 24, 30, 32, 34, 36, 38, 40, 42, 46, 48, 52, 60, 68, 76, 86, 88, 95, 99, 101, 103, 117, 121, 123, 125, 133, 145, 147, 149, 153, 173, 189, 191, 195, 210, 216, 218, 220, 222, 226, 228, 232, 254, 256, 258, 260, 276, 278, 280, 284, 288, 290, 294, 296, 303, 325, 327, 331, 333, 335, 337, 339, 343, 345, 347, 349, 351, 356, 362, 366, 368, 378, 380, 382, 392, 394, 396, 402, 408, 410, 412, 414, 418, 426, 430, 432, 434, 442, 446, 450, 452, 454, 456, 458, 460, 462, 465, 473, 477, 479, 481, 483, 495, 497, 503, 505, 507, 511, 513, 515, 525, 527, 529, 531, 541, 547, 549, 557, 559, 561, 563, 567, 569, 583, 585, 587, 597, 599, 601, 603, 609, 617, 619, 621, 623, 629, 633, 635, 637, 647, 649, 651, 653, 658, 664, 666, 668, 670, 672, 674, 676, 678, 688, 693, 699, 705, 711, 713, 717, 719, 723, 725, 729, 731, 735, 739, 741, 747, 751, 758, 760, 762, 764, 776, 780, 786, 793, 797, 801, 803, 806, 808, 810, 819, 823, 825, 863, 865, 867, 877, 879, 889, 891, 893, 899, 901, 907, 913, 915, 923, 925, 927, 929, 931, 933, 935, 937, 939, 941]","[138, 207, 237, 239, 265, 275, 299, 314, 316, 320, 399, 423, 455, 500, 510, 578, 580, 588, 728, 754, 800, 828, 870, 874, 876, 888]",SNXL.tsv,S0282,S0289
and it didn't,3,21,[20],"[21, 636]",SNXL.tsv,S0282,S0289
and it,2,67,"[20, 167, 206]","[67, 77, 79, 217, 219, 279, 500, 540, 663, 759, 829, 839, 636]",SNXL.tsv,S0282,S0289
