Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
right,1,1,"[0, 6, 62, 91, 93, 173, 181]","[1, 3, 7, 57, 84, 92, 106, 153, 155, 178, 186, 192, 230, 264, 274, 276, 284, 292, 294, 326, 328, 347, 349, 373, 387, 389, 397, 399, 401, 409, 418, 422, 486, 516, 526, 540, 554, 566, 570, 574, 576, 590, 594, 604, 606, 651, 653, 655, 661, 663, 665, 667, 687, 693]",SLMB.tsv,S0523,S0486
go to,2,2,"[2, 6, 60, 83, 85, 101, 107, 229, 325, 394, 398, 406, 505, 515, 553, 593]","[1, 126, 146, 165, 210, 222, 647, 494]",SLMB.tsv,S0523,S0486
china,1,2,"[2, 6, 10, 60, 101, 121, 149, 177, 181, 185, 209, 225, 229, 263, 297, 336, 396]","[1, 63, 148, 165, 82]",SLMB.tsv,S0523,S0486
it's a bite,3,25,[2],[25],SLMB.tsv,S0523,S0486
get,1,25,"[2, 6, 14, 24, 34, 76, 81, 85, 91, 111, 119, 177, 187, 209, 225, 229, 263, 265, 273, 277, 283, 305, 321, 336, 342, 350, 408, 431, 439, 441, 481, 559, 577, 579, 583, 622, 656, 664]","[25, 27, 31, 63, 71, 132, 134, 144, 163, 174, 210, 236, 238, 250, 351]",SLMB.tsv,S0523,S0486
bite,1,25,"[2, 6, 79, 557]",[25],SLMB.tsv,S0523,S0486
go,1,27,"[2, 6, 10, 22, 34, 58, 60, 64, 76, 83, 85, 89, 101, 107, 111, 156, 166, 173, 229, 285, 287, 295, 325, 329, 388, 394, 398, 406, 425, 505, 515, 527, 553, 555, 563, 587, 593, 597, 620, 622, 628, 662]","[27, 63, 82, 163, 208, 218, 222, 246, 546, 637, 709, 647, 126, 146, 165, 210, 494]",SLMB.tsv,S0523,S0486
back,1,31,"[2, 10, 34, 58, 62, 187, 325, 400, 559, 622, 628]","[31, 82, 165, 550]",SLMB.tsv,S0523,S0486
sort of,2,41,"[2, 6, 36, 81, 93, 111, 125, 149, 166, 175, 177, 201, 229, 287, 319, 398, 421, 441, 471, 505, 593, 624]","[41, 45, 69, 71, 163, 214, 361, 450]",SLMB.tsv,S0523,S0486
yes,1,51,"[2, 24, 40, 79, 129, 158, 162, 170, 175, 303, 346, 352, 471, 479, 483, 501, 559, 571, 611, 634, 704]","[51, 53, 55, 61, 86, 138, 159, 190, 196, 226, 288, 324, 407, 444, 508, 532, 544, 556, 562, 566, 568, 596, 617, 625, 627, 629, 675, 683, 699]",SLMB.tsv,S0523,S0486
and the,2,63,"[2, 16, 22, 36, 81, 93, 107, 168, 177, 209, 303, 384, 489, 535, 664, 680, 688]","[63, 163, 165, 174, 310]",SLMB.tsv,S0523,S0486
yeah,1,65,"[2, 26, 30, 32, 42, 44, 48, 70, 74, 76, 79, 83, 89, 91, 101, 119, 127, 141, 162, 168, 175, 203, 249, 267, 269, 287, 293, 305, 309, 317, 319, 346, 364, 370, 374, 378, 415, 417, 447, 449, 451, 453, 467, 469, 481, 495, 499, 501, 503, 511, 525, 529, 551, 561, 565, 571, 587, 593, 605, 614, 634, 638, 646, 648, 672, 704, 708, 710]","[65, 69, 90, 96, 144, 176, 180, 202, 210, 228, 278, 282, 286, 290, 296, 308, 312, 314, 316, 320, 326, 367, 375, 411, 440, 456, 458, 460, 462, 470, 474, 484, 490, 510, 538, 544, 552, 572, 580, 582, 586, 588, 592, 610, 619, 621, 623, 625, 639, 641, 643, 649, 657, 659, 673, 677, 685, 689, 701]",SLMB.tsv,S0523,S0486
little,1,69,"[2, 6, 79, 350]","[69, 504]",SLMB.tsv,S0523,S0486
to china,2,82,"[2, 263, 396]",[82],SLMB.tsv,S0523,S0486
be there,2,128,"[2, 6, 168, 177, 263, 505, 601, 668, 688]","[128, 600]",SLMB.tsv,S0523,S0486
show,1,130,"[2, 293, 505]",[130],SLMB.tsv,S0523,S0486
take,1,130,"[2, 117, 158, 471, 603, 622, 650, 668]","[130, 138, 161, 220, 504, 612]",SLMB.tsv,S0523,S0486
one,1,132,"[2, 6, 10, 24, 34, 60, 91, 101, 111, 195, 197, 227, 229, 273, 277, 293, 303, 305, 307, 333, 350, 453, 505, 525, 620]","[132, 138, 146, 210, 216, 369, 713]",SLMB.tsv,S0523,S0486
er yes,2,138,"[2, 24]",[138],SLMB.tsv,S0523,S0486
use,1,146,"[2, 4, 201, 333, 346, 384, 427, 441, 622]","[146, 222]",SLMB.tsv,S0523,S0486
i'll,1,161,"[2, 162, 549, 704]","[161, 165]",SLMB.tsv,S0523,S0486
and erm,2,163,"[2, 4, 10, 34, 60, 68, 111, 119, 151, 156, 158, 166, 168, 173, 177, 181, 197, 225, 273, 291, 295, 336, 344, 388, 400, 419, 475, 583, 593]","[163, 218, 496]",SLMB.tsv,S0523,S0486
come,1,163,"[2, 62, 179, 181, 185, 336, 400, 559]","[163, 222, 244]",SLMB.tsv,S0523,S0486
happen,1,204,"[2, 305, 346, 415]","[204, 208]",SLMB.tsv,S0523,S0486
at the,2,210,"[2, 6, 173, 177, 287, 336, 384, 660]","[210, 240, 494, 520]",SLMB.tsv,S0523,S0486
we be,2,210,"[2, 6, 10, 48, 58, 111, 168, 227, 505]","[210, 308]",SLMB.tsv,S0523,S0486
that i,2,218,"[2, 10, 60, 638]",[218],SLMB.tsv,S0523,S0486
i can,2,232,"[2, 303]","[232, 288]",SLMB.tsv,S0523,S0486
there for,2,236,[2],[236],SLMB.tsv,S0523,S0486
it's a,2,466,"[2, 6, 99, 101, 105, 177, 319, 571, 587]","[466, 532, 671]",SLMB.tsv,S0523,S0486
i go to,3,494,"[2, 6, 406]",[494],SLMB.tsv,S0523,S0486
a little,2,504,"[2, 6, 79]",[504],SLMB.tsv,S0523,S0486
of a,2,520,"[2, 14, 281, 614, 670]",[520],SLMB.tsv,S0523,S0486
four,1,707,"[2, 60, 229, 708]","[707, 713]",SLMB.tsv,S0523,S0486
tell,1,711,"[2, 6, 91, 111, 225, 277, 390, 408]",[711],SLMB.tsv,S0523,S0486
look,1,27,"[4, 62, 97, 101, 171, 225, 227, 229, 285, 346, 356, 374, 425, 559, 571, 626]","[27, 351, 498, 570, 520, 63, 98, 240, 272, 292, 308, 310, 528, 669]",SLMB.tsv,S0523,S0486
it be,2,31,"[4, 6, 14, 22, 38, 48, 83, 85, 89, 166, 168, 173, 181, 203, 269, 291, 317, 366, 388, 406, 425, 473, 485, 505, 507, 527, 559, 565, 591, 614, 616, 634, 642, 682, 702]","[31, 67, 128, 130, 132, 140, 146, 163, 260, 496, 500, 560]",SLMB.tsv,S0523,S0486
be the,2,39,"[4, 34, 50, 60, 101, 340, 388, 390, 459, 525, 573, 622, 638, 682]",[39],SLMB.tsv,S0523,S0486
and a,2,45,"[4, 6]",[45],SLMB.tsv,S0523,S0486
would,1,55,"[4, 54, 113, 115, 133, 185, 348, 690]","[55, 130, 132, 204, 208, 232, 234, 308, 446, 504, 703, 210]",SLMB.tsv,S0523,S0486
look at,2,63,"[4, 62, 374, 425, 559, 626]","[63, 98, 240, 272, 292, 308, 310, 520, 528, 669]",SLMB.tsv,S0523,S0486
up the,2,63,[4],[63],SLMB.tsv,S0523,S0486
erm and,2,63,"[4, 10, 20, 34, 56, 68, 81, 101, 111, 125, 149, 151, 152, 166, 173, 175, 193, 197, 229, 291, 295, 321, 336, 388, 400, 415, 425, 475, 541, 676]","[63, 132, 138, 214, 218]",SLMB.tsv,S0523,S0486
there's,1,63,"[4, 89, 152, 187, 293, 319, 336, 415, 515, 533, 541, 555, 561, 630, 702]","[63, 550]",SLMB.tsv,S0523,S0486
turn,1,78,"[4, 79, 603]",[78],SLMB.tsv,S0523,S0486
and it be,3,128,"[4, 6, 89, 291, 485, 507]","[128, 132, 146, 500]",SLMB.tsv,S0523,S0486
and you,2,132,"[4, 14, 60, 91, 285, 303, 372, 455, 457]","[132, 240]",SLMB.tsv,S0523,S0486
ever,1,146,"[4, 125, 229, 336, 384]",[146],SLMB.tsv,S0523,S0486
i would say,3,210,[4],[210],SLMB.tsv,S0523,S0486
there be,2,214,"[4, 10, 34, 48, 60, 62, 105, 173, 175, 187, 193, 197, 291, 303, 419]","[214, 310, 498]",SLMB.tsv,S0523,S0486
to use,2,222,[4],[222],SLMB.tsv,S0523,S0486
to be,2,222,"[4, 6, 175, 305, 336, 642, 690]","[222, 250, 647]",SLMB.tsv,S0523,S0486
say,1,224,"[4, 6, 24, 34, 95, 101, 113, 115, 193, 209, 227, 229, 277, 281, 325, 336, 412, 415, 417, 441, 473, 656]","[224, 232, 254, 414, 424]",SLMB.tsv,S0523,S0486
two,1,246,"[4, 6, 89, 173]","[246, 345, 500, 504]",SLMB.tsv,S0523,S0486
out to,2,359,"[4, 158]",[359],SLMB.tsv,S0523,S0486
be in,2,464,"[4, 6, 10, 60, 187, 297, 336, 398, 483, 571]",[464],SLMB.tsv,S0523,S0486
pound,1,500,"[4, 6]","[500, 504]",SLMB.tsv,S0523,S0486
for it,2,504,[4],[504],SLMB.tsv,S0523,S0486
pound for,2,504,[4],[504],SLMB.tsv,S0523,S0486
pay,1,504,[4],[504],SLMB.tsv,S0523,S0486
er look,2,520,"[4, 559]",[520],SLMB.tsv,S0523,S0486
nice,1,570,"[4, 6, 457, 557]",[570],SLMB.tsv,S0523,S0486
look at a,3,669,"[4, 425]",[669],SLMB.tsv,S0523,S0486
to the,2,25,"[6, 85, 113, 121, 201, 227, 398, 415, 471, 553]","[25, 31, 200]",SLMB.tsv,S0523,S0486
well it's,2,25,"[6, 99]",[25],SLMB.tsv,S0523,S0486
country,1,25,"[6, 34, 107, 109]","[25, 204, 216, 220, 234, 210]",SLMB.tsv,S0523,S0486
well,1,25,"[6, 24, 70, 99, 107, 177, 201, 237, 273, 346, 406, 565, 609]","[25, 63, 82, 146, 254, 345, 365, 377, 414, 442, 492, 546, 711]",SLMB.tsv,S0523,S0486
a lot of,3,27,"[6, 14, 20, 34, 48, 101, 121, 168, 227, 263, 408, 417, 427, 429, 433, 559, 565, 581, 688]","[27, 45, 132, 218, 256, 204]",SLMB.tsv,S0523,S0486
in the,2,27,"[6, 16, 34, 83, 101, 107, 111, 175, 187, 327, 398, 581, 638]","[27, 39, 63, 128, 258, 359]",SLMB.tsv,S0523,S0486
