Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
onions,1,1,[0],"[1, 88]",SK7X.tsv,S0024,S0144
one,1,3,"[0, 8, 12, 22, 145, 181, 187]","[3, 5, 72, 108, 124, 162, 202]",SK7X.tsv,S0024,S0144
three,1,21,[0],[21],SK7X.tsv,S0024,S0144
for a,2,23,[0],"[23, 25]",SK7X.tsv,S0024,S0144
enough,1,23,"[0, 22, 159, 193]","[23, 31, 160, 194, 212, 224]",SK7X.tsv,S0024,S0144
cos,1,120,"[0, 51]","[120, 138, 170, 220, 226]",SK7X.tsv,S0024,S0144
try,1,120,"[0, 165, 193, 207]","[120, 122, 166]",SK7X.tsv,S0024,S0144
try to,2,166,"[0, 165, 193]",[166],SK7X.tsv,S0024,S0144
well,1,2,"[2, 14, 20, 22, 28, 53, 59, 65, 77, 97, 103, 155, 177, 187, 213]","[1, 3, 5, 19, 21, 23, 31, 37, 60, 128, 146, 164, 172, 176, 180, 188, 200, 210, 100]",SK7X.tsv,S0024,S0144
i'm,1,23,"[2, 12, 14, 81, 101, 165, 169, 191, 193, 231]","[23, 56, 98, 84, 158]",SK7X.tsv,S0024,S0144
no i'm not,3,84,[2],[84],SK7X.tsv,S0024,S0144
well no,2,100,"[2, 53]",[100],SK7X.tsv,S0024,S0144
i'm not,2,158,"[2, 14]",[158],SK7X.tsv,S0024,S0144
get,1,4,"[4, 12, 14, 49, 51, 79, 91, 95, 101, 143, 205, 207, 209, 217, 231]","[1, 60, 68, 74, 86, 88, 102, 108, 120, 122, 128, 166, 170, 182, 188, 218, 226, 232]",SK7X.tsv,S0024,S0144
that be,2,8,"[8, 159]","[5, 7, 25, 60, 82, 114]",SK7X.tsv,S0024,S0144
give,1,8,"[8, 65]","[5, 172]",SK7X.tsv,S0024,S0144
leave,1,21,"[8, 215]","[21, 174]",SK7X.tsv,S0024,S0144
like,1,23,"[8, 43, 81, 83, 155, 193, 199, 201]","[23, 52, 88, 124, 142, 164, 174, 178, 182, 196, 222, 234, 42, 118, 170]",SK7X.tsv,S0024,S0144
be like,2,42,[8],"[42, 118, 170]",SK7X.tsv,S0024,S0144
time,1,60,"[8, 36]","[60, 172]",SK7X.tsv,S0024,S0144
last,1,110,[8],[110],SK7X.tsv,S0024,S0144
really,1,138,"[8, 105, 133, 201]","[138, 176, 182, 186]",SK7X.tsv,S0024,S0144
oh i,2,170,"[8, 22]",[170],SK7X.tsv,S0024,S0144
think,1,10,"[10, 103, 109, 159, 163, 191, 205]","[5, 68, 128, 130, 178, 214, 218, 21, 64]",SK7X.tsv,S0024,S0144
i don't think,3,21,[10],"[21, 64]",SK7X.tsv,S0024,S0144
i don't,2,23,"[10, 65, 89, 197]","[23, 41, 60, 68, 96, 102, 122, 128, 138, 146, 158, 180, 182, 64]",SK7X.tsv,S0024,S0144
right,1,50,"[10, 18, 99, 203, 209, 217]","[50, 222]",SK7X.tsv,S0024,S0144
no i,2,108,"[10, 65]","[108, 116]",SK7X.tsv,S0024,S0144
what's this,2,12,[12],[9],SK7X.tsv,S0024,S0144
okay,1,12,"[12, 20, 107]","[11, 17, 19, 31, 52, 104]",SK7X.tsv,S0024,S0144
what's,1,54,"[12, 203]","[54, 68]",SK7X.tsv,S0024,S0144
this be,2,144,[12],[144],SK7X.tsv,S0024,S0144
oh this,2,170,[12],[170],SK7X.tsv,S0024,S0144
alright,1,14,"[14, 213]","[1, 44, 228]",SK7X.tsv,S0024,S0144
just get,2,102,"[14, 231]",[102],SK7X.tsv,S0024,S0144
get the,2,182,"[14, 205, 209]",[182],SK7X.tsv,S0024,S0144
oil,1,218,"[14, 16]","[218, 232]",SK7X.tsv,S0024,S0144
and the,2,226,[14],[226],SK7X.tsv,S0024,S0144
anything,1,18,[18],"[9, 136]",SK7X.tsv,S0024,S0144
need to,2,19,"[18, 26, 28]","[19, 108]",SK7X.tsv,S0024,S0144
go,1,21,"[18, 28, 32, 36, 51, 53, 81, 101, 175, 191]","[21, 31, 60, 98, 108, 120, 122, 124, 128, 130, 144, 176, 222, 226, 234]",SK7X.tsv,S0024,S0144
to do,2,41,"[18, 61, 199, 231]","[41, 42]",SK7X.tsv,S0024,S0144
else,1,114,[18],[114],SK7X.tsv,S0024,S0144
it's okay,2,20,[20],[19],SK7X.tsv,S0024,S0144
yeah,1,21,"[20, 22, 26, 28, 32, 43, 45, 55, 67, 71, 73, 75, 87, 119, 141, 163, 173, 199, 203, 207, 209, 213, 219, 227, 233]","[21, 23, 29, 33, 35, 39, 54, 56, 66, 78, 94, 106, 122, 130, 134, 148, 150, 154, 160, 176, 178, 188, 190, 200, 202, 210, 212, 218, 226, 232]",SK7X.tsv,S0024,S0144
okay so,2,52,[20],[52],SK7X.tsv,S0024,S0144
say,1,68,"[20, 155, 171]","[68, 130, 142, 182]",SK7X.tsv,S0024,S0144
yeah well,2,200,[20],[200],SK7X.tsv,S0024,S0144
i know,2,22,"[22, 34]","[5, 144, 78]",SK7X.tsv,S0024,S0144
know,1,22,"[22, 34, 89, 197]","[19, 41, 42, 60, 68, 96, 102, 122, 124, 128, 130, 138, 146, 158, 168, 172, 180, 182, 23, 78, 144]",SK7X.tsv,S0024,S0144
know but,2,23,[22],[23],SK7X.tsv,S0024,S0144
well enough,2,23,[22],"[23, 31]",SK7X.tsv,S0024,S0144
thing,1,60,[22],[60],SK7X.tsv,S0024,S0144
wrong,1,68,[22],[68],SK7X.tsv,S0024,S0144
yeah i know,3,78,[22],[78],SK7X.tsv,S0024,S0144
that's,1,104,"[22, 40, 103, 207, 215, 231]","[104, 130, 160, 194, 202, 216]",SK7X.tsv,S0024,S0144
yeah i,2,178,"[22, 45, 75, 163]","[178, 210]",SK7X.tsv,S0024,S0144
yep,1,39,"[24, 211]","[39, 136, 168, 210]",SK7X.tsv,S0024,S0144
yeah but,2,54,"[26, 28, 141]",[54],SK7X.tsv,S0024,S0144
to be,2,54,"[26, 28, 91, 103, 207]",[54],SK7X.tsv,S0024,S0144
see,1,28,"[28, 32]","[23, 39, 60]",SK7X.tsv,S0024,S0144
to go and,3,31,"[28, 51]","[31, 108]",SK7X.tsv,S0024,S0144
to go,2,31,"[28, 51]","[31, 176]",SK7X.tsv,S0024,S0144
i'd love to,3,46,[28],[46],SK7X.tsv,S0024,S0144
need to go,3,108,[28],[108],SK7X.tsv,S0024,S0144
love,1,176,"[28, 30]",[176],SK7X.tsv,S0024,S0144
i'd,1,186,"[28, 30]",[186],SK7X.tsv,S0024,S0144
go and,2,226,"[28, 32, 36, 51]",[226],SK7X.tsv,S0024,S0144
i'd love,2,46,[30],[46],SK7X.tsv,S0024,S0144
not go,2,32,[32],[21],SK7X.tsv,S0024,S0144
long,1,32,[32],[25],SK7X.tsv,S0024,S0144
yeah yeah,2,32,[32],"[29, 35]",SK7X.tsv,S0024,S0144
we've,1,100,"[32, 205]",[100],SK7X.tsv,S0024,S0144
be in,2,212,"[32, 103]","[212, 218]",SK7X.tsv,S0024,S0144
know i,2,34,[34],"[19, 68]",SK7X.tsv,S0024,S0144
you know,2,42,[34],"[42, 60, 124, 130, 168, 172, 182]",SK7X.tsv,S0024,S0144
if she,2,36,[36],[31],SK7X.tsv,S0024,S0144
bite,1,42,[36],"[42, 196]",SK7X.tsv,S0024,S0144
all the time,3,60,[36],[60],SK7X.tsv,S0024,S0144
why do,2,88,"[36, 40]",[88],SK7X.tsv,S0024,S0144
all the,2,128,"[36, 135]","[128, 158]",SK7X.tsv,S0024,S0144
a bite,2,170,[36],"[170, 196]",SK7X.tsv,S0024,S0144
have to,2,222,"[36, 81, 191, 213]",[222],SK7X.tsv,S0024,S0144
do they,2,164,[40],[164],SK7X.tsv,S0024,S0144
probably,1,43,[43],"[41, 158]",SK7X.tsv,S0024,S0144
he's,1,68,"[43, 127, 129]","[68, 128]",SK7X.tsv,S0024,S0144
bloke,1,102,[43],"[102, 180]",SK7X.tsv,S0024,S0144
quite,1,130,"[43, 55, 103]","[130, 172, 174, 176, 180, 182, 184, 186]",SK7X.tsv,S0024,S0144
i like,2,196,[43],[196],SK7X.tsv,S0024,S0144
poor,1,226,[43],"[226, 232]",SK7X.tsv,S0024,S0144
stuff,1,45,"[45, 55]","[31, 42, 68, 128]",SK7X.tsv,S0024,S0144
want to,2,45,"[45, 61, 103]",[42],SK7X.tsv,S0024,S0144
to learn all,3,46,[45],[46],SK7X.tsv,S0024,S0144
all of,2,142,[45],"[142, 232]",SK7X.tsv,S0024,S0144
i think,2,49,"[49, 69, 75, 79, 109, 163, 191, 205]","[5, 68, 128, 178, 214, 218, 130]",SK7X.tsv,S0024,S0144
start,1,49,[49],[42],SK7X.tsv,S0024,S0144
kid,1,54,"[49, 55, 57, 59, 79]","[54, 60, 68]",SK7X.tsv,S0024,S0144
it's a,2,72,[49],"[72, 120]",SK7X.tsv,S0024,S0144
place of,2,124,[49],[124],SK7X.tsv,S0024,S0144
who be,2,124,[49],[124],SK7X.tsv,S0024,S0144
i think because,3,130,"[49, 191]",[130],SK7X.tsv,S0024,S0144
different,1,178,[49],"[178, 202]",SK7X.tsv,S0024,S0144
they've get,2,188,[49],"[188, 218, 232]",SK7X.tsv,S0024,S0144
they've,1,188,"[49, 53]","[188, 218, 232]",SK7X.tsv,S0024,S0144
learn,1,51,"[51, 53, 55]",[46],SK7X.tsv,S0024,S0144
