Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
there's,1,64,"[0, 37, 63, 71, 137, 192, 194, 216, 229, 231, 374, 449, 511, 634, 662, 724, 754, 863, 1032, 1175, 1195]","[64, 496, 1170]",SKXA.tsv,S0618,S0619
two,1,11,"[2, 49, 218, 507, 652, 734, 781, 802, 1012]","[11, 184, 279, 338, 907, 1075]",SKXA.tsv,S0618,S0619
quite,1,372,"[2, 41, 231, 265, 303, 315, 423, 437, 823, 827, 829, 896, 926, 1076, 1144, 1171, 1179]","[372, 533, 559, 707, 770, 875, 879, 1015, 525]",SKXA.tsv,S0618,S0619
minus,1,384,[2],"[384, 422, 1204]",SKXA.tsv,S0618,S0619
warm,1,402,"[2, 6, 385]","[402, 465, 480, 1204]",SKXA.tsv,S0618,S0619
five,1,428,"[2, 568, 779, 865, 1012]","[428, 1103]",SKXA.tsv,S0618,S0619
point,1,518,"[2, 37, 888, 1156]","[518, 733, 870, 1005]",SKXA.tsv,S0618,S0619
it's quite,2,525,[2],[525],SKXA.tsv,S0618,S0619
actually,1,1132,"[2, 37, 192, 481, 528, 754, 806, 982, 1179]",[1132],SKXA.tsv,S0618,S0619
really,1,9,"[4, 18, 26, 109, 117, 179, 242, 313, 319, 503, 505, 513, 538, 554, 600, 602, 618, 630, 666, 668, 678, 688, 781, 785, 791, 793, 795, 863, 865, 932, 960, 970, 972, 978, 1070, 1135, 1156]","[9, 31, 48, 258, 398, 400, 414, 478, 494, 502, 508, 537, 555, 557, 631, 641, 826, 857, 875, 883, 937, 965, 1045, 1069, 1071, 1072, 1090, 1129, 1198, 1200, 1219, 1226, 1138]",SKXA.tsv,S0618,S0619
i want to,3,17,"[4, 18, 736]",[17],SKXA.tsv,S0618,S0619
i know,2,40,"[4, 30, 88, 107, 311, 313, 352, 469, 602, 644, 1038, 1089, 1131, 1191]","[40, 230, 264, 648, 650, 834, 837, 1107, 1132, 1237, 1241]",SKXA.tsv,S0618,S0619
what i,2,40,"[4, 352, 742, 1000]","[40, 154, 351, 613, 875, 913]",SKXA.tsv,S0618,S0619
want to,2,48,"[4, 8, 18, 321, 736, 783, 980, 1078, 1080, 1082, 1187]","[48, 1219, 1221]",SKXA.tsv,S0618,S0619
and what,2,138,"[4, 760]","[138, 569]",SKXA.tsv,S0618,S0619
know,1,154,"[4, 30, 37, 88, 91, 93, 95, 107, 111, 202, 231, 233, 263, 267, 269, 271, 273, 309, 311, 313, 319, 335, 352, 360, 387, 407, 459, 464, 469, 542, 558, 584, 592, 602, 620, 644, 652, 662, 674, 676, 678, 704, 716, 720, 734, 740, 742, 775, 785, 791, 813, 823, 846, 863, 922, 926, 930, 970, 974, 986, 988, 996, 1002, 1036, 1038, 1066, 1084, 1087, 1089, 1096, 1111, 1113, 1131, 1162, 1169, 1191, 1210, 1230]","[154, 172, 186, 226, 249, 258, 272, 274, 278, 281, 283, 296, 298, 332, 334, 342, 344, 351, 366, 441, 533, 535, 561, 579, 581, 599, 613, 617, 621, 623, 639, 707, 759, 770, 796, 812, 814, 834, 838, 874, 875, 879, 883, 885, 913, 915, 917, 919, 943, 947, 955, 957, 967, 991, 1005, 1015, 1029, 1049, 1069, 1109, 1119, 1130, 1138, 1140, 1170, 1204, 1221, 442, 683, 768, 230, 264, 648, 650, 837, 1107, 1132, 1237, 1241]",SKXA.tsv,S0618,S0619
