Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
okay,1,2,"[0, 111, 194, 198, 385, 502, 521, 788]","[2, 50, 143, 228, 248, 250, 386, 430, 432, 475, 528, 530, 577, 868]",SFRX.tsv,S0144,S0024
mean,1,4,"[1, 23, 25, 162, 164, 235, 237, 239, 245, 272, 304, 320, 355, 395, 487, 560, 642, 717, 848]","[4, 22, 30, 36, 169, 462, 571, 591, 597, 603]",SFRX.tsv,S0144,S0024
well,1,28,"[1, 23, 39, 43, 45, 57, 80, 94, 109, 111, 120, 128, 130, 148, 172, 176, 194, 211, 217, 282, 292, 316, 353, 385, 413, 421, 481, 487, 491, 542, 560, 564, 596, 625, 629, 636, 646, 699, 745, 760, 778, 802, 820, 830, 834, 867]","[28, 50, 91, 114, 173, 181, 195, 228, 238, 263, 291, 309, 323, 335, 360, 380, 382, 414, 445, 507, 539, 543, 567, 579, 601, 685, 708, 720, 724, 765, 789, 833, 841, 253, 279, 486]",SFRX.tsv,S0144,S0024
it's not,2,140,"[1, 320, 328, 391, 560, 778]","[140, 321, 781, 809]",SFRX.tsv,S0144,S0024
well it's,2,253,"[1, 172, 385]","[253, 279, 486]",SFRX.tsv,S0144,S0024
but that,2,334,[1],[334],SFRX.tsv,S0144,S0024
an hour and a half,5,3,[3],[2],SFRX.tsv,S0144,S0024
an hour,2,3,"[3, 455]","[2, 32]",SFRX.tsv,S0144,S0024
but be,2,32,"[5, 840]",[32],SFRX.tsv,S0144,S0024
be that,2,137,"[5, 377, 413, 786]",[137],SFRX.tsv,S0144,S0024
that's,1,16,"[7, 13, 45, 120, 132, 172, 225, 606, 697, 832]","[16, 28, 50, 83, 91, 96, 139, 143, 323, 420, 432, 524, 633, 686, 765, 793, 809, 269, 87]",SFRX.tsv,S0144,S0024
but that's,2,87,"[7, 172]","[87, 269]",SFRX.tsv,S0144,S0024
meditation,1,9,"[9, 11]","[8, 14, 16]",SFRX.tsv,S0144,S0024
be it,2,175,"[11, 320, 328, 381, 455, 469, 717, 840]","[175, 228, 706, 744]",SFRX.tsv,S0144,S0024
side of the,3,253,[11],[253],SFRX.tsv,S0144,S0024
of the,2,402,"[11, 455, 680, 812, 848, 856]","[402, 420, 685, 700]",SFRX.tsv,S0144,S0024
be say,2,13,"[13, 95, 455, 469, 472, 846]","[2, 755]",SFRX.tsv,S0144,S0024
yeah,1,13,"[13, 17, 25, 27, 33, 35, 39, 41, 49, 51, 55, 57, 60, 86, 88, 90, 97, 99, 118, 120, 128, 138, 164, 170, 172, 176, 196, 198, 200, 202, 204, 221, 235, 239, 245, 256, 258, 266, 270, 276, 278, 302, 304, 306, 314, 316, 320, 326, 333, 349, 351, 357, 359, 373, 377, 387, 393, 399, 403, 405, 411, 421, 423, 425, 442, 444, 465, 472, 474, 495, 497, 504, 506, 529, 533, 540, 564, 590, 594, 596, 602, 604, 606, 608, 610, 614, 618, 634, 638, 646, 656, 665, 667, 674, 678, 691, 695, 699, 703, 717, 719, 721, 723, 729, 731, 733, 736, 739, 741, 743, 756, 760, 768, 772, 776, 780, 790, 796, 816, 820, 830, 836, 838, 844, 865]","[2, 4, 10, 18, 36, 38, 40, 46, 50, 65, 67, 71, 73, 75, 77, 104, 112, 116, 149, 151, 161, 163, 173, 179, 195, 218, 224, 232, 236, 246, 255, 259, 265, 269, 273, 275, 297, 299, 307, 319, 323, 327, 334, 335, 343, 347, 356, 358, 362, 364, 384, 386, 390, 418, 422, 470, 482, 484, 490, 492, 494, 503, 505, 534, 537, 549, 555, 561, 569, 581, 585, 597, 681, 692, 698, 700, 702, 714, 716, 718, 734, 742, 744, 748, 750, 752, 753, 755, 765, 787, 789, 803, 811, 813, 817, 827, 833, 847, 860, 664]",SFRX.tsv,S0144,S0024
i i,2,13,"[13, 39, 64, 72, 97, 338, 405, 444, 487, 796]","[12, 137, 765]",SFRX.tsv,S0144,S0024
cos i,2,14,"[13, 310, 377, 389, 560, 574, 848]","[14, 52, 244]",SFRX.tsv,S0144,S0024
and she,2,22,"[13, 180]","[22, 140, 332, 420]",SFRX.tsv,S0144,S0024
yeah that,2,36,"[13, 326, 665, 731, 741]","[36, 275, 664]",SFRX.tsv,S0144,S0024
say,1,44,"[13, 72, 94, 95, 178, 391, 433, 455, 463, 465, 467, 469, 472, 476, 478, 479, 491, 502, 510, 629, 802, 846]","[44, 104, 106, 140, 159, 175, 323, 364, 441, 559, 565, 593, 724, 755, 757, 765, 440]",SFRX.tsv,S0144,S0024
that's what,2,83,[13],"[83, 87, 91]",SFRX.tsv,S0144,S0024
cos,1,85,"[13, 17, 25, 72, 94, 120, 160, 162, 229, 310, 316, 340, 353, 361, 371, 377, 389, 407, 433, 481, 493, 506, 560, 574, 745, 778, 848, 854]","[85, 264, 334, 364, 509, 511, 543, 613, 722, 738, 744, 759, 767, 809, 244]",SFRX.tsv,S0144,S0024
she be,2,330,"[13, 178, 508, 629]",[330],SFRX.tsv,S0144,S0024
what she,2,402,[13],[402],SFRX.tsv,S0144,S0024
she do,2,412,"[13, 128, 421]",[412],SFRX.tsv,S0144,S0024
say that,2,440,"[13, 94, 472]","[440, 757]",SFRX.tsv,S0144,S0024
last,1,530,"[13, 444]",[530],SFRX.tsv,S0144,S0024
night,1,662,"[13, 39, 397, 444]","[662, 698, 700, 722, 690]",SFRX.tsv,S0144,S0024
night and,2,690,[13],[690],SFRX.tsv,S0144,S0024
it's a,2,32,"[17, 227, 322, 822]",[32],SFRX.tsv,S0144,S0024
thing,1,119,"[17, 78, 361, 389, 413, 747, 822, 846]","[119, 222, 313, 350, 511, 543, 587, 716]",SFRX.tsv,S0144,S0024
cos it's,2,809,"[17, 353, 778]",[809],SFRX.tsv,S0144,S0024
class,1,19,[19],[2],SFRX.tsv,S0144,S0024
in a,2,335,"[19, 284, 632, 822]","[335, 498]",SFRX.tsv,S0144,S0024
in that,2,24,"[21, 97, 136, 148, 661]","[24, 140, 700]",SFRX.tsv,S0144,S0024
really,1,32,"[21, 66, 74, 84, 150, 160, 298, 322, 446, 449, 455, 786]","[32, 63, 323, 392, 436, 464, 520, 599, 645, 690, 700, 742, 801]",SFRX.tsv,S0144,S0024
people,1,81,"[21, 68, 74, 455, 457, 459, 472, 476, 778, 802, 822, 832]","[81, 144, 488, 771, 833, 843]",SFRX.tsv,S0144,S0024
up to,2,171,[21],[171],SFRX.tsv,S0144,S0024
can you,2,201,"[21, 211, 249, 328, 822]","[201, 635]",SFRX.tsv,S0144,S0024
kind of,2,412,"[21, 23, 72, 74, 130, 284, 318, 433, 449, 459, 461, 469, 478, 717, 719, 806, 816, 822, 840, 846]","[412, 722, 744, 587, 716]",SFRX.tsv,S0144,S0024
that kind of,3,587,"[21, 719, 840]","[587, 716]",SFRX.tsv,S0144,S0024
i mean,2,23,"[23, 25, 162, 164, 235, 237, 239, 245, 272, 304, 320, 355, 487, 560, 642, 717, 848]","[22, 30, 169, 571, 591, 597, 603]",SFRX.tsv,S0144,S0024
vague,1,671,[23],"[671, 685]",SFRX.tsv,S0144,S0024
all the,2,25,[25],"[2, 234, 735]",SFRX.tsv,S0144,S0024
the time,2,25,[25],[2],SFRX.tsv,S0144,S0024
go,1,26,"[25, 39, 94, 95, 118, 136, 204, 274, 296, 298, 312, 361, 395, 397, 433, 435, 437, 476, 478, 491, 554, 576, 580, 684, 697, 804]","[26, 28, 30, 40, 44, 48, 96, 117, 145, 159, 171, 191, 195, 424, 496, 557, 563, 569, 585, 607, 613, 633, 700, 726, 734, 735, 547, 685]",SFRX.tsv,S0144,S0024
get,1,28,"[25, 111, 113, 178, 209, 239, 318, 359, 413, 449, 459, 481, 487, 517, 551, 556, 625, 630, 715, 770, 808, 848, 858]","[28, 63, 191, 203, 323, 356, 358, 496, 511, 545, 565, 597, 599, 611, 613, 619, 624, 668, 673, 689, 700, 720, 735, 755, 775, 833]",SFRX.tsv,S0144,S0024
time,1,32,"[25, 326, 417, 476, 550, 760]","[32, 34, 36, 54, 313, 315, 420, 532, 633, 862]",SFRX.tsv,S0144,S0024
go through,2,547,"[25, 804]","[547, 685]",SFRX.tsv,S0144,S0024
head,1,645,"[25, 72, 684]","[645, 668, 690, 696, 700]",SFRX.tsv,S0144,S0024
yeah yeah,2,787,"[25, 302, 602, 768]",[787],SFRX.tsv,S0144,S0024
one,1,39,"[39, 132, 134, 136, 148, 326, 373, 455, 472, 476, 648, 678, 680, 810]","[4, 135, 137, 139, 140, 141, 143, 251, 253, 315, 335, 480, 579, 585, 597, 601, 666, 668, 710, 809]",SFRX.tsv,S0144,S0024
fair,1,39,[39],[22],SFRX.tsv,S0144,S0024
go out,2,39,"[39, 94, 95]","[28, 40, 44, 96, 607, 726, 734, 735]",SFRX.tsv,S0144,S0024
i can,2,39,"[39, 204]","[30, 52, 761]",SFRX.tsv,S0144,S0024
no it's,2,140,[39],[140],SFRX.tsv,S0144,S0024
well yeah,2,173,"[39, 760]","[173, 323, 789, 833]",SFRX.tsv,S0144,S0024
i go,2,424,"[39, 361]","[424, 685]",SFRX.tsv,S0144,S0024
manage,1,675,[39],[675],SFRX.tsv,S0144,S0024
yeah no,2,700,[39],"[700, 716]",SFRX.tsv,S0144,S0024
session,1,45,[45],[4],SFRX.tsv,S0144,S0024
to pay for,3,45,[45],"[16, 755]",SFRX.tsv,S0144,S0024
that's another,2,45,[45],[16],SFRX.tsv,S0144,S0024
pay,1,45,"[45, 209, 239, 747, 840, 856]","[16, 737, 755, 757, 761, 771, 843]",SFRX.tsv,S0144,S0024
another,1,412,[45],"[412, 601]",SFRX.tsv,S0144,S0024
case,1,496,[45],[496],SFRX.tsv,S0144,S0024
to pay,2,737,"[45, 747]","[737, 755]",SFRX.tsv,S0144,S0024
pay for,2,755,"[45, 209]","[755, 771]",SFRX.tsv,S0144,S0024
than pay,2,843,[45],[843],SFRX.tsv,S0144,S0024
for the,2,47,"[47, 822]","[16, 607]",SFRX.tsv,S0144,S0024
see how it,3,48,[47],[48],SFRX.tsv,S0144,S0024
see,1,175,"[47, 118, 580, 808]","[175, 226, 238, 390, 400, 414, 432, 779]",SFRX.tsv,S0144,S0024
the whole,2,301,"[47, 371]","[301, 555]",SFRX.tsv,S0144,S0024
whole,1,771,"[47, 371, 478]",[771],SFRX.tsv,S0144,S0024
i've,1,57,"[57, 235, 247, 453, 548, 642, 672]","[28, 50, 56, 685]",SFRX.tsv,S0144,S0024
tut,1,57,"[57, 444, 863]",[54],SFRX.tsv,S0144,S0024
today,1,108,[57],"[108, 334, 410, 447, 755]",SFRX.tsv,S0144,S0024
be so,2,127,"[57, 778]","[127, 799]",SFRX.tsv,S0144,S0024
yeah well,2,195,"[57, 128, 172, 176, 564, 646, 699]","[195, 335, 765]",SFRX.tsv,S0144,S0024
a nice,2,62,"[62, 217]","[32, 589, 61, 332]",SFRX.tsv,S0144,S0024
have a nice lunch,4,62,[62],[61],SFRX.tsv,S0144,S0024
have a,2,173,"[62, 209, 211, 395, 421, 449, 455, 457, 479, 574, 584, 802]","[173, 259, 410, 418, 424, 585, 613, 671, 332, 829]",SFRX.tsv,S0144,S0024
nice,1,199,"[62, 200, 217, 590, 743]","[199, 744, 332, 589]",SFRX.tsv,S0144,S0024
have a nice,3,332,[62],[332],SFRX.tsv,S0144,S0024
you have a,3,829,[62],[829],SFRX.tsv,S0144,S0024
you know,2,64,"[64, 74, 94, 160, 225, 245, 284, 316, 322, 387, 395, 405, 433, 463, 477, 478, 485, 487, 491, 506, 510, 533, 560, 680, 778, 802]","[2, 32, 42, 563, 587, 603, 755]",SFRX.tsv,S0144,S0024
i don't,2,64,"[64, 72, 78, 95, 393, 397, 506, 572, 574, 625, 693]","[12, 91, 102, 117, 165, 167, 468, 501, 685, 706, 716, 777, 795]",SFRX.tsv,S0144,S0024
