Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,9,"[0, 2, 4, 10, 38, 52, 62, 76, 96, 102, 110, 112, 124, 130, 138, 152, 156, 160, 164, 180, 182, 188, 194, 206, 208, 210, 212, 216, 218, 228, 230, 251, 273, 285, 287, 289, 302, 304, 306, 317]","[9, 21, 33, 61, 65, 73, 95, 131, 143, 155, 177, 179, 211, 252, 258, 260, 266, 268, 280, 286, 292, 315, 276]",SHXF.tsv,S0018,S0138
oh dear,2,15,"[0, 16, 263]",[15],SHXF.tsv,S0018,S0138
that's,1,17,"[0, 24, 50, 70, 72, 94, 152, 168, 176, 178, 208, 216, 287]","[17, 27, 43, 77, 121, 141, 167, 175, 217, 241, 282]",SHXF.tsv,S0018,S0138
get,1,19,"[0, 4, 8, 10, 14, 22, 96, 118, 122, 140, 142, 144, 148, 178, 182, 184, 188, 210, 212, 291]","[19, 21, 25, 43, 45, 47, 49, 53, 55, 57, 63, 67, 71, 79, 87, 101, 169, 171, 173, 185, 207, 211, 217, 239, 241, 242, 244, 264, 274, 277, 294, 296, 315, 31]",SHXF.tsv,S0018,S0138
we've get,2,31,[0],"[31, 169]",SHXF.tsv,S0018,S0138
i'm,1,31,"[0, 8, 14, 72, 96, 122, 138, 186, 194, 214]","[31, 63, 65, 69, 155, 217, 219, 277, 313, 307]",SHXF.tsv,S0018,S0138
i don't,2,51,"[0, 24, 130, 186]","[51, 219, 272, 277, 282]",SHXF.tsv,S0018,S0138
i'm gonna,2,63,[0],"[63, 307]",SHXF.tsv,S0018,S0138
know,1,79,"[0, 14, 22, 24, 96, 122, 154, 158, 160, 178, 184, 188, 212]","[79, 81, 83, 277, 282, 283, 272]",SHXF.tsv,S0018,S0138
we've,1,169,[0],[169],SHXF.tsv,S0018,S0138
should be,2,177,[0],[177],SHXF.tsv,S0018,S0138
though,1,217,"[0, 188]",[217],SHXF.tsv,S0018,S0138
i don't know,3,272,"[0, 24]","[272, 277, 282]",SHXF.tsv,S0018,S0138
this yeah,2,276,[0],[276],SHXF.tsv,S0018,S0138
dear,1,277,"[0, 16, 263]",[277],SHXF.tsv,S0018,S0138
don't know,2,283,"[0, 24]",[283],SHXF.tsv,S0018,S0138
jake white,2,3,[2],[3],SHXF.tsv,S0018,S0138
yeah well,2,9,"[2, 251]","[9, 65, 280]",SHXF.tsv,S0018,S0138
think,1,9,"[2, 8, 14, 28, 62, 94, 96, 130, 158, 180, 184, 186, 188, 291]","[9, 109, 217, 242, 277, 278, 141, 205, 241]",SHXF.tsv,S0018,S0138
anyway,1,19,"[2, 160]","[19, 79]",SHXF.tsv,S0018,S0138
em,1,31,"[2, 90, 96, 122, 144, 150, 160, 162, 190, 212]","[31, 51, 61, 63, 65, 73, 75, 79, 87, 89, 103, 109, 135, 171, 175, 177, 203, 205, 207, 217, 219, 223, 225, 231, 233, 235, 237, 241, 246, 262, 268, 270, 274, 276, 277, 282, 294, 303, 307]",SHXF.tsv,S0018,S0138
well,1,35,"[2, 10, 70, 72, 114, 144, 162, 166, 178, 188, 190, 196, 214, 216, 251, 279]","[35, 41, 63, 71, 77, 83, 85, 99, 101, 135, 207, 264, 277, 282, 292, 65, 280]",SHXF.tsv,S0018,S0138
at the,2,59,[2],"[59, 83]",SHXF.tsv,S0018,S0138
week i,2,59,[2],[59],SHXF.tsv,S0018,S0138
i be,2,59,"[2, 8, 12, 114, 122, 186, 200, 212]","[59, 73, 155, 268, 278]",SHXF.tsv,S0018,S0138
week,1,59,"[2, 8]",[59],SHXF.tsv,S0018,S0138
the i,2,61,[2],[61],SHXF.tsv,S0018,S0138
