Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
they're,1,1,"[0, 2, 4, 72, 108, 110, 114, 122, 208, 214, 302, 320, 400]","[1, 3, 27, 29, 31, 61, 95, 99, 117, 135, 209, 215, 249, 273, 399]",STLZ.tsv,S0261,S0262
try to,2,3,"[0, 4, 12, 16, 72, 106, 124, 220, 302, 364, 458]","[3, 19, 53, 95, 209]",STLZ.tsv,S0261,S0262
work,1,3,"[0, 4, 28, 44, 50, 280, 316, 354, 360]","[3, 53, 57, 117, 153, 169, 185, 209, 273, 361, 389, 399, 431]",STLZ.tsv,S0261,S0262
yeah,1,5,"[0, 6, 18, 20, 22, 34, 40, 62, 72, 80, 88, 94, 98, 100, 108, 126, 148, 158, 164, 166, 174, 186, 212, 222, 228, 246, 260, 298, 316, 318, 320, 338, 342, 344, 372, 382, 390, 400, 416, 424, 428, 434, 436, 444, 454, 458, 464, 466, 468, 474]","[5, 9, 11, 23, 27, 33, 35, 39, 43, 45, 47, 49, 55, 75, 89, 91, 93, 95, 97, 103, 105, 107, 113, 117, 119, 123, 125, 133, 159, 165, 171, 175, 177, 179, 185, 187, 189, 193, 195, 197, 199, 201, 203, 205, 207, 209, 223, 227, 233, 235, 245, 253, 273, 279, 281, 283, 285, 287, 289, 291, 295, 297, 301, 303, 323, 325, 327, 333, 335, 337, 339, 341, 361, 365, 367, 369, 373, 393, 395, 397, 423, 425, 431, 443, 449, 451, 473, 481, 485, 219, 315]",STLZ.tsv,S0261,S0262
talk about,2,13,"[0, 32, 50, 134, 174, 198, 218, 238]","[13, 23, 53, 59, 459]",STLZ.tsv,S0261,S0262
people,1,13,"[0, 34, 44, 46, 54, 56, 72, 80, 94, 116, 134, 174, 190, 196, 204, 218, 242, 280, 300, 304, 314, 322, 324, 364, 366, 372, 374]","[13, 23, 27, 39, 41, 53, 67, 99, 117, 139, 143, 171, 173, 181, 185, 209, 211, 297, 315, 319, 361, 391, 399, 409, 431, 453, 479, 25, 29, 61, 95, 187, 343]",STLZ.tsv,S0261,S0262
get,1,15,"[0, 6, 38, 44, 52, 56, 70, 72, 76, 94, 104, 108, 114, 124, 130, 158, 178, 190, 216, 222, 230, 232, 240, 278, 284, 300, 310, 312, 320, 322, 324, 330, 332, 336, 360, 366, 368, 370, 372, 378, 392, 396, 400, 430, 442, 448, 450]","[15, 31, 53, 63, 65, 87, 89, 101, 117, 137, 155, 169, 181, 185, 187, 209, 211, 213, 219, 221, 223, 247, 249, 273, 291, 297, 315, 361, 447, 453]",STLZ.tsv,S0261,S0262
would,1,15,"[0, 32, 34, 52, 124, 166, 226, 228, 242, 278, 286, 332, 338, 374, 480]","[15, 185, 249, 277, 75]",STLZ.tsv,S0261,S0262
thing,1,15,"[0, 6, 16, 34, 44, 54, 102, 124, 134, 158, 190, 198, 222, 232, 256, 280, 290, 300, 322, 330, 336, 356, 378, 460]","[15, 53, 117, 249, 271, 275, 299, 315, 391, 427, 433, 453, 95]",STLZ.tsv,S0261,S0262
kind of,2,17,"[0, 10, 44, 46, 50, 70, 102, 124, 126, 158, 190, 194, 198, 236, 246, 320, 328, 332, 358, 372, 376, 396, 428, 442, 450, 460]","[17, 85, 89, 137, 223, 249, 401, 405]",STLZ.tsv,S0261,S0262
personal learn network,3,21,"[0, 4, 44, 96]","[21, 27, 31, 97, 259, 265, 433]",STLZ.tsv,S0261,S0262
like,1,21,"[0, 16, 72, 92, 94, 134, 178, 188, 200, 222, 280, 286, 360, 366, 412, 418]","[21, 27, 53, 85, 185, 187, 209, 213, 247, 249, 277, 297, 391, 401, 403, 427, 479]",STLZ.tsv,S0261,S0262
i'm,1,21,"[0, 16, 38, 134, 190, 198, 332, 360, 454]","[21, 57, 95, 117, 209, 223, 273, 275, 399, 461, 463, 473, 481, 485]",STLZ.tsv,S0261,S0262
in what,2,23,[0],[23],STLZ.tsv,S0261,S0262
people be,2,25,"[0, 80, 280, 300]","[25, 29, 61, 95, 171, 187, 209, 315, 343]",STLZ.tsv,S0261,S0262
of what,2,25,"[0, 44, 90, 108, 134]","[25, 155, 209]",STLZ.tsv,S0261,S0262
we need to,3,27,"[0, 28, 70, 80, 126, 328, 350, 352, 354]","[27, 209]",STLZ.tsv,S0261,S0262
what they're do,3,27,"[0, 4, 320]","[27, 209]",STLZ.tsv,S0261,S0262
erm and,2,27,"[0, 34, 46, 72, 126, 180, 190, 232, 300, 328, 350, 370, 454]","[27, 53, 249, 297]",STLZ.tsv,S0261,S0262
to move,2,27,[0],[27],STLZ.tsv,S0261,S0262
and the,2,27,"[0, 134, 324]","[27, 53, 61, 83, 117, 209, 211]",STLZ.tsv,S0261,S0262
talk,1,27,"[0, 32, 50, 116, 134, 174, 198, 218, 238]","[27, 53, 61, 63, 117, 167, 409, 59, 459]",STLZ.tsv,S0261,S0262
connect,1,27,"[0, 4, 6, 46, 126, 174, 306, 310, 320, 330]","[27, 135]",STLZ.tsv,S0261,S0262
