Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,6,"[0, 3, 5, 7, 9, 15, 17, 19, 23, 25, 27, 29, 37, 39, 45, 53, 59, 61, 63, 65, 71, 73, 101, 109, 113, 115, 117, 119, 121, 123, 125, 129, 131, 135, 139, 148, 156, 162, 164, 166, 168, 174, 184, 186, 190, 196, 198, 204, 206, 214, 218, 226, 228, 230, 232, 238, 243, 251, 253, 257, 259, 263, 265, 267, 271, 273, 279, 281, 287, 289, 291, 293, 295, 297, 299, 303, 311, 319, 325, 327, 329, 331, 333, 337, 345, 347, 349, 351, 353, 357, 359, 361, 369, 371, 372, 374, 382, 384, 386, 390, 391, 393, 397, 399, 403, 405, 407, 409, 422, 426, 428, 436, 438, 440, 442, 448, 450, 454, 456, 458, 462, 464, 468, 470, 472, 474, 476, 482, 486, 490, 496, 504, 506, 510, 514, 516, 518, 520, 522, 528, 536, 538, 546, 548, 550, 552, 560, 564, 566, 570, 574, 576, 578, 583, 585, 587, 595, 599, 601, 605, 607, 615, 619, 625, 629, 631, 633, 635, 637, 643, 645, 647, 649, 651, 653, 655, 657, 661, 667, 671, 683, 685, 687, 691, 693, 697, 701, 705, 707, 709, 713, 715, 721, 727, 733, 735, 739, 741, 749, 751, 757, 763, 765, 769, 771, 773, 779, 785, 787, 789, 793, 795, 801, 803, 809, 813, 823, 825, 830, 831, 841, 847, 849, 851, 853, 855, 859, 861, 863, 877, 881, 883, 885, 895, 899, 905, 919, 931, 933, 935, 937, 941, 947, 949, 951, 955, 957, 967, 972, 974, 978, 984, 991, 995, 999, 1001, 1003, 1005, 1016, 1018, 1020, 1026, 1038, 1040, 1044, 1048, 1050, 1054, 1060, 1064, 1068, 1072, 1074, 1078, 1080, 1082, 1094, 1100, 1104, 1110, 1118, 1128, 1130, 1132, 1144, 1146, 1150, 1152, 1154, 1160, 1162, 1164, 1166, 1168, 1170, 1174, 1176, 1184, 1186, 1188, 1190, 1192, 1198, 1204, 1206, 1208, 1210, 1212, 1218, 1222, 1224, 1226, 1228, 1230, 1232, 1234, 1236, 1238, 1242, 1246, 1252, 1256, 1258, 1266, 1274, 1278, 1280, 1284, 1286, 1288, 1292, 1296, 1302, 1308, 1310, 1312, 1316, 1318, 1320, 1322, 1324, 1330, 1336, 1340, 1342, 1344, 1346, 1350, 1354, 1356, 1360, 1368, 1370, 1372, 1378, 1386, 1388, 1392, 1395]","[6, 11, 22, 30, 34, 38, 44, 54, 68, 70, 80, 82, 84, 90, 96, 118, 132, 153, 171, 175, 181, 189, 199, 201, 207, 209, 221, 235, 237, 239, 244, 252, 254, 266, 280, 304, 306, 312, 314, 316, 322, 326, 332, 348, 364, 368, 375, 379, 394, 402, 406, 417, 421, 429, 441, 443, 455, 457, 463, 469, 471, 475, 483, 489, 491, 495, 515, 517, 527, 533, 535, 541, 545, 549, 557, 602, 608, 610, 612, 616, 622, 630, 632, 634, 644, 648, 650, 660, 662, 666, 670, 674, 678, 690, 704, 712, 714, 726, 730, 732, 738, 742, 744, 750, 754, 758, 764, 766, 772, 774, 776, 782, 784, 792, 796, 798, 816, 818, 820, 832, 836, 848, 856, 858, 864, 868, 872, 878, 880, 882, 886, 900, 902, 908, 910, 912, 914, 918, 922, 930, 936, 942, 944, 953, 958, 968, 971, 973, 981, 1021, 1027, 1037, 1045, 1081, 1089, 1097, 1125, 1129, 1139, 1141, 1149, 1165, 1171, 1175, 1181, 1199, 1203, 1211, 1215, 1233, 1243, 1249, 1253, 1277, 1281, 1285, 1287, 1289, 1295, 1303, 1317, 1323, 1329, 1333, 1349, 1361, 1371, 1381, 128]",SGAN.tsv,S0255,S0315
yeah it's,2,128,"[0, 156, 351, 474, 935, 1146, 1302]",[128],SGAN.tsv,S0255,S0315
funny,1,1061,"[0, 202, 1034]",[1061],SGAN.tsv,S0255,S0315
get,1,6,"[1, 7, 29, 31, 37, 89, 97, 105, 117, 125, 131, 133, 174, 214, 222, 241, 245, 275, 277, 287, 291, 317, 319, 321, 331, 390, 438, 446, 454, 478, 500, 516, 542, 558, 562, 564, 574, 599, 607, 615, 619, 623, 629, 637, 649, 651, 661, 733, 739, 743, 753, 757, 765, 767, 773, 775, 779, 781, 783, 797, 799, 885, 901, 903, 909, 921, 923, 925, 935, 945, 947, 949, 952, 954, 957, 970, 972, 980, 991, 999, 1001, 1010, 1012, 1020, 1024, 1026, 1032, 1042, 1046, 1048, 1052, 1054, 1056, 1068, 1070, 1098, 1178, 1182, 1198, 1200, 1204, 1260, 1262, 1266, 1270, 1314, 1316, 1326, 1328, 1332, 1334, 1344, 1348, 1350, 1372, 1380, 1382]","[6, 8, 40, 112, 118, 134, 136, 173, 195, 197, 211, 219, 225, 227, 235, 239, 246, 252, 296, 308, 328, 356, 360, 392, 417, 419, 465, 491, 515, 592, 596, 604, 606, 628, 632, 650, 668, 748, 820, 850, 864, 975, 996, 998, 1000, 1006, 1051, 1055, 1123, 1131, 1137, 1141, 1223, 1345, 1351, 1363, 1371, 120, 493, 1305]",SGAN.tsv,S0255,S0315
i've get,2,120,"[1, 29, 31, 117, 562, 564, 1046, 1048, 1314, 1328]","[120, 491, 493, 1223, 1305]",SGAN.tsv,S0255,S0315
i've,1,191,"[1, 29, 31, 99, 101, 117, 127, 184, 190, 210, 560, 562, 564, 949, 970, 1046, 1048, 1070, 1084, 1090, 1118, 1214, 1290, 1314, 1328, 1348, 1358]","[191, 211, 231, 239, 519, 1159, 1213, 491, 493, 1223, 1305]",SGAN.tsv,S0255,S0315
bad,1,826,"[1, 970, 1016, 1028, 1070]","[826, 1305]",SGAN.tsv,S0255,S0315
get comfy,2,7,[7],[6],SGAN.tsv,S0255,S0315
just get,2,8,"[7, 131, 174, 478, 903, 947, 949, 952, 970, 1010, 1098, 1260]","[8, 134, 239, 328, 820]",SGAN.tsv,S0255,S0315
yeah just,2,670,"[7, 37, 442, 851, 1208, 1340, 1346]","[670, 784]",SGAN.tsv,S0255,S0315
like,1,9,"[9, 10, 12, 29, 37, 67, 89, 93, 117, 176, 186, 200, 210, 245, 253, 255, 277, 289, 291, 299, 301, 315, 317, 363, 378, 380, 393, 411, 420, 474, 484, 508, 558, 574, 637, 643, 649, 651, 671, 675, 757, 761, 775, 777, 901, 909, 917, 923, 925, 927, 931, 935, 949, 954, 969, 970, 972, 978, 988, 1010, 1012, 1016, 1018, 1020, 1022, 1032, 1044, 1046, 1054, 1056, 1064, 1086, 1134, 1144, 1146, 1168, 1240, 1246, 1252, 1270, 1290, 1344, 1382]","[4, 14, 38, 40, 42, 116, 163, 173, 187, 193, 197, 203, 217, 270, 280, 326, 334, 360, 364, 392, 398, 423, 503, 511, 537, 555, 586, 606, 642, 644, 654, 656, 708, 726, 828, 852, 856, 858, 906, 934, 938, 940, 956, 1051, 1085, 1131, 1147, 1209, 1223, 1271, 1277, 1281, 1297, 1355, 1359, 18, 628, 762, 1287]",SGAN.tsv,S0255,S0315
feet,1,13,"[9, 12, 931, 1178, 1182]","[13, 258, 1297, 477, 1383]",SGAN.tsv,S0255,S0315
