Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,5,"[0, 2, 8, 17, 29, 33, 37, 41, 53, 63, 108, 118, 122, 136, 142, 146, 152, 160, 162, 164, 168, 183, 187, 191, 193, 197, 205, 215, 219, 225, 227, 244, 256, 262, 263, 275, 277, 281, 303, 307, 314, 328]","[5, 18, 20, 46, 48, 58, 60, 72, 74, 98, 113, 115, 117, 121, 123, 125, 127, 129, 141, 145, 153, 157, 165, 171, 180, 188, 196, 198, 200, 210, 212, 214, 218, 230, 245, 251, 255, 257, 259, 264, 268, 278, 290, 302, 304, 317, 327, 284]",S87R.tsv,S0503,S0432
think,1,24,"[0, 4, 6, 8, 21, 23, 29, 31, 35, 47, 59, 63, 79, 86, 97, 110, 116, 122, 170, 195, 215, 223, 256, 279, 293, 307, 316, 318]","[24, 32, 194, 216, 226, 94, 218, 259, 280, 290]",S87R.tsv,S0503,S0432
say,1,34,"[0, 4, 6, 12, 15, 21, 25, 31, 39, 57, 59, 87, 114, 118, 134, 136, 138, 142, 146, 170, 187, 195, 197, 205, 223, 240, 254, 291]","[34, 62, 176, 257, 264, 296]",S87R.tsv,S0503,S0432
day,1,34,"[0, 47, 179, 207, 209]","[34, 133]",S87R.tsv,S0503,S0432
like,1,42,"[0, 2, 4, 6, 12, 15, 19, 21, 25, 27, 29, 31, 35, 41, 43, 45, 47, 49, 59, 61, 71, 84, 86, 87, 97, 110, 118, 122, 124, 132, 134, 136, 138, 142, 146, 154, 158, 170, 172, 179, 187, 189, 195, 197, 199, 205, 207, 209, 213, 215, 223, 225, 235, 237, 248, 254, 256, 275, 277, 289, 291, 301, 303, 305, 316, 320]","[42, 56, 78, 92, 94, 105, 119, 133, 137, 141, 188, 202, 204, 214, 241, 257, 261, 266, 270, 278, 280, 302, 313, 325, 327]",S87R.tsv,S0503,S0432
come,1,64,"[0, 4, 59, 61, 250, 277]",[64],S87R.tsv,S0503,S0432
i'm,1,68,"[0, 6, 112, 114, 132, 146, 158, 166, 187, 195, 205, 221, 225, 301]","[68, 109, 147, 178, 261, 264]",S87R.tsv,S0503,S0432
be like,2,94,"[0, 6, 12, 21, 31, 41, 47, 49, 71, 84, 86, 87, 97, 110, 118, 142, 195, 205, 207, 209, 223, 225]","[94, 266, 261]",S87R.tsv,S0503,S0432
i think,2,94,"[0, 8, 86, 110, 116, 122, 215, 256, 279, 293, 307]","[94, 218, 259, 280, 290]",S87R.tsv,S0503,S0432
see,1,145,"[0, 4, 13, 49, 59, 265, 301]","[145, 147, 180, 329]",S87R.tsv,S0503,S0432
go,1,149,"[0, 6, 31, 43, 47, 84, 112, 118, 142, 152, 154, 179, 211, 223, 237, 309]","[149, 192, 261, 264, 270, 273]",S87R.tsv,S0503,S0432
cos,1,226,"[0, 6, 15, 19, 21, 47, 87, 132, 146, 158, 170, 172, 187, 223, 244, 301, 307, 309, 326]","[226, 266]",S87R.tsv,S0503,S0432
and she be like,4,261,"[0, 6, 118, 205]",[261],S87R.tsv,S0503,S0432
go around,2,261,[0],[261],S87R.tsv,S0503,S0432
but she,2,261,"[0, 2]",[261],S87R.tsv,S0503,S0432
around,1,261,"[0, 4, 59, 61]",[261],S87R.tsv,S0503,S0432
she be,2,261,"[0, 4, 6, 12, 21, 39, 59, 110, 118, 195, 205]","[261, 284]",S87R.tsv,S0503,S0432
yeah she,2,284,"[0, 108]",[284],S87R.tsv,S0503,S0432
and he,2,310,"[0, 6, 15, 25, 41, 43, 47, 320]",[310],S87R.tsv,S0503,S0432
to see me,3,329,[0],[329],S87R.tsv,S0503,S0432
just like,2,204,"[2, 248]",[204],S87R.tsv,S0503,S0432
yeah erm,2,264,[2],[264],S87R.tsv,S0503,S0432
she just,2,264,[2],[264],S87R.tsv,S0503,S0432
weeks,1,56,"[4, 8]",[56],S87R.tsv,S0503,S0432
she say,2,62,"[4, 6, 31, 118, 195]",[62],S87R.tsv,S0503,S0432
well,1,64,"[4, 6, 21, 31, 41, 59, 84, 106, 126, 146, 154, 189, 209, 320, 326]","[64, 192, 220, 253, 257, 266]",S87R.tsv,S0503,S0432
see him,2,147,"[4, 49, 59]",[147],S87R.tsv,S0503,S0432
two,1,186,"[4, 118, 132, 138, 142, 154, 197, 326]",[186],S87R.tsv,S0503,S0432
i be,2,261,"[4, 6, 21, 23, 29, 31, 35, 47, 55, 59, 63, 71, 86, 87, 97, 181, 258]","[261, 266]",S87R.tsv,S0503,S0432
and i,2,266,"[4, 6, 15, 21, 23, 29, 31, 35, 47, 55, 59, 63, 71, 79, 86, 87, 97, 110, 279, 307, 318, 320]",[266],S87R.tsv,S0503,S0432
he's,1,7,"[6, 8, 10, 15, 21, 27, 31, 35, 41, 43, 104, 128, 132, 142, 144, 146, 152, 158, 181, 187, 189, 195, 209, 223, 242, 256, 320]","[7, 90, 159, 167, 202, 214, 222, 241, 313, 325]",S87R.tsv,S0503,S0432
big,1,7,"[6, 106]",[7],S87R.tsv,S0503,S0432
i don't think,3,24,"[6, 47, 79, 195, 223]","[24, 32, 216]",S87R.tsv,S0503,S0432
really,1,34,"[6, 19, 43, 55, 170, 197, 199, 209, 225, 307]","[34, 68, 224, 266, 310]",S87R.tsv,S0503,S0432
what be,2,44,"[6, 21, 240, 285]","[44, 65, 119, 273, 302, 327]",S87R.tsv,S0503,S0432
be he,2,50,[6],[50],S87R.tsv,S0503,S0432
always gonna,2,56,[6],[56],S87R.tsv,S0503,S0432
like and,2,56,"[6, 31, 35, 195]",[56],S87R.tsv,S0503,S0432
make,1,117,"[6, 29, 110, 173, 235, 326]","[117, 257]",S87R.tsv,S0503,S0432
he be,2,141,"[6, 8, 15, 19, 31, 35, 41, 47, 77, 138, 140, 150, 256, 307, 326]",[141],S87R.tsv,S0503,S0432
gonna,1,186,"[6, 27, 86, 132, 181, 187, 189, 209, 258]","[186, 261]",S87R.tsv,S0503,S0432
you don't,2,188,"[6, 71]",[188],S87R.tsv,S0503,S0432
go to,2,192,"[6, 43, 142, 237, 309]",[192],S87R.tsv,S0503,S0432
fact,1,192,[6],[192],S87R.tsv,S0503,S0432
to you,2,214,[6],[214],S87R.tsv,S0503,S0432
he's like,2,214,"[6, 21, 41, 43, 223]",[214],S87R.tsv,S0503,S0432
like i,2,241,"[6, 71, 187, 197, 205, 215, 223, 256]",[241],S87R.tsv,S0503,S0432
well he,2,253,"[6, 126]",[253],S87R.tsv,S0503,S0432
and then,2,257,"[6, 12, 21, 31, 39, 47, 49, 59, 87, 118, 126, 136, 142, 248, 250, 303, 307]",[257],S87R.tsv,S0503,S0432
gonna go,2,261,[6],[261],S87R.tsv,S0503,S0432
i don't,2,261,"[6, 47, 79, 195, 197, 209, 223]","[261, 270, 294]",S87R.tsv,S0503,S0432
i be like well,4,266,[6],[266],S87R.tsv,S0503,S0432
old,1,50,[8],[50],S87R.tsv,S0503,S0432
stuff,1,119,"[8, 41, 110, 124, 209, 235, 291]","[119, 257]",S87R.tsv,S0503,S0432
eight,1,137,"[8, 132, 136, 142, 154, 172, 179, 244]","[137, 141]",S87R.tsv,S0503,S0432
four,1,159,"[8, 132, 146, 175]",[159],S87R.tsv,S0503,S0432
but he,2,176,"[8, 87, 172, 235]","[176, 182]",S87R.tsv,S0503,S0432
right,1,218,"[10, 31, 252]",[218],S87R.tsv,S0503,S0432
there's,1,32,"[12, 15, 118, 158]","[32, 34, 56, 261, 266]",S87R.tsv,S0503,S0432
like a,2,42,"[12, 61, 71, 187, 289, 301, 316]","[42, 78, 92, 278, 280, 302]",S87R.tsv,S0503,S0432
she say that,3,62,[12],[62],S87R.tsv,S0503,S0432
say that,2,62,"[12, 195]","[62, 257]",S87R.tsv,S0503,S0432
it so,2,62,[12],[62],S87R.tsv,S0503,S0432
need to,2,91,"[12, 43]","[91, 286]",S87R.tsv,S0503,S0432
oh it's,2,92,"[12, 318]",[92],S87R.tsv,S0503,S0432
fit in,2,167,[12],[167],S87R.tsv,S0503,S0432
sit up,2,241,"[12, 25]",[241],S87R.tsv,S0503,S0432
bite like,2,241,[12],[241],S87R.tsv,S0503,S0432
put,1,257,"[12, 15, 47, 246, 248, 250, 307]","[257, 323]",S87R.tsv,S0503,S0432
and she be,3,261,[12],[261],S87R.tsv,S0503,S0432
bite,1,274,"[12, 15, 152, 211, 223]","[274, 276]",S87R.tsv,S0503,S0432
need,1,295,"[12, 37, 43]",[295],S87R.tsv,S0503,S0432
to do,2,321,"[12, 110, 299]",[321],S87R.tsv,S0503,S0432
i say,2,34,"[15, 25, 31, 114, 187, 195, 197, 223]",[34],S87R.tsv,S0503,S0432
fit,1,167,"[15, 185]",[167],S87R.tsv,S0503,S0432
like he's,2,214,"[15, 187, 189, 320]",[214],S87R.tsv,S0503,S0432
there's a,2,266,"[15, 118]",[266],S87R.tsv,S0503,S0432
look,1,266,"[15, 99, 275, 289]","[266, 274, 270, 280]",S87R.tsv,S0503,S0432
look like,2,270,"[15, 289]",[270],S87R.tsv,S0503,S0432
he look,2,280,[15],[280],S87R.tsv,S0503,S0432
he doesn't,2,310,"[15, 41, 233, 301]",[310],S87R.tsv,S0503,S0432
be in,2,310,"[15, 19]",[310],S87R.tsv,S0503,S0432
one,1,19,"[19, 87, 118, 132, 134, 142, 146, 152, 154, 172, 175, 309, 326]","[16, 141, 167, 274]",S87R.tsv,S0503,S0432
much,1,24,"[19, 209, 320, 326]","[24, 325]",S87R.tsv,S0503,S0432
have be,2,32,"[19, 170]",[32],S87R.tsv,S0503,S0432
so he,2,143,"[19, 132, 138, 142, 146, 154, 170, 307]","[143, 196]",S87R.tsv,S0503,S0432
anyway,1,196,"[19, 173]",[196],S87R.tsv,S0503,S0432
in that,2,294,[19],[294],S87R.tsv,S0503,S0432
use,1,28,"[21, 235]",[28],S87R.tsv,S0503,S0432
energy,1,28,"[21, 25]",[28],S87R.tsv,S0503,S0432
get,1,34,"[21, 31, 118, 126, 128, 140, 170, 172, 195, 197, 205, 209, 248, 258, 309, 318, 326]","[34, 105, 125, 131, 167, 202, 226, 273, 290, 310, 325]",S87R.tsv,S0503,S0432
what be you,3,44,"[21, 240]",[44],S87R.tsv,S0503,S0432
can't,1,78,[21],"[78, 147]",S87R.tsv,S0503,S0432
be you,2,90,"[21, 240]","[90, 91, 105, 239, 243, 273]",S87R.tsv,S0503,S0432
bigger,1,105,[21],[105],S87R.tsv,S0503,S0432
get to,2,125,"[21, 118, 195, 248]","[125, 131]",S87R.tsv,S0503,S0432
oh okay,2,143,[21],"[143, 178, 180]",S87R.tsv,S0503,S0432
he's only,2,167,"[21, 132]",[167],S87R.tsv,S0503,S0432
just get the,3,202,[21],[202],S87R.tsv,S0503,S0432
and like,2,202,"[21, 187, 189, 254, 256, 316]",[202],S87R.tsv,S0503,S0432
she be like oh,4,261,[21],[261],S87R.tsv,S0503,S0432
she be like,3,261,"[21, 110, 118, 195]",[261],S87R.tsv,S0503,S0432
be like well maybe,4,266,[21],[266],S87R.tsv,S0503,S0432
cos i,2,266,"[21, 172, 244]",[266],S87R.tsv,S0503,S0432
maybe,1,288,"[21, 146, 154]","[288, 302]",S87R.tsv,S0503,S0432
no i,2,25,"[25, 35, 217]",[24],S87R.tsv,S0503,S0432
he use,2,28,"[25, 235]",[28],S87R.tsv,S0503,S0432
hold,1,90,"[25, 41, 45, 307]",[90],S87R.tsv,S0503,S0432
he have,2,176,"[25, 132, 134, 142, 146, 154, 179, 195, 309, 316, 320]",[176],S87R.tsv,S0503,S0432
try to,2,239,[25],[239],S87R.tsv,S0503,S0432
try,1,243,"[25, 154, 181, 185, 209, 217, 242, 301]",[243],S87R.tsv,S0503,S0432
so he's,2,159,"[27, 144]","[159, 167]",S87R.tsv,S0503,S0432
him up,2,186,"[27, 128]","[186, 206]",S87R.tsv,S0503,S0432
that like,2,302,"[27, 124]",[302],S87R.tsv,S0503,S0432
i know,2,34,"[29, 31, 101, 209, 217, 252, 314]","[34, 56, 102, 282, 300]",S87R.tsv,S0503,S0432
know she's,2,34,[29],[34],S87R.tsv,S0503,S0432
know,1,48,"[29, 31, 101, 103, 158, 187, 195, 205, 209, 217, 252, 301, 311, 314, 320]","[48, 56, 100, 102, 105, 184, 188, 261, 270, 282, 294, 300]",S87R.tsv,S0503,S0432
oh i,2,78,"[29, 59, 258]",[78],S87R.tsv,S0503,S0432
do you know,3,105,"[29, 31]",[105],S87R.tsv,S0503,S0432
yeah i,2,113,"[29, 122, 244, 314]","[113, 145, 259, 290, 327]",S87R.tsv,S0503,S0432
do you,2,147,"[29, 31]","[147, 194, 236, 241, 286, 294, 295, 296, 325, 329]",S87R.tsv,S0503,S0432
you know,2,184,"[29, 31]",[184],S87R.tsv,S0503,S0432
like oh,2,261,"[29, 146, 205]",[261],S87R.tsv,S0503,S0432
sound,1,282,[29],[282],S87R.tsv,S0503,S0432
fee,1,31,"[31, 35, 132, 144, 181, 185, 187, 195, 211, 248, 256]","[24, 232]",S87R.tsv,S0503,S0432
be here,2,32,[31],[32],S87R.tsv,S0503,S0432
keep,1,54,"[31, 41, 66]",[54],S87R.tsv,S0503,S0432
i can't,2,78,"[31, 146]","[78, 147]",S87R.tsv,S0503,S0432
in the,2,135,"[31, 146, 187, 189, 207, 209, 326]","[135, 186, 226, 257, 312, 310]",S87R.tsv,S0503,S0432
bottle,1,192,"[31, 138, 140, 152, 154, 237, 299]",[192],S87R.tsv,S0503,S0432
else,1,264,[31],[264],S87R.tsv,S0503,S0432
i'll,1,264,"[31, 209, 211, 256]",[264],S87R.tsv,S0503,S0432
i be like,3,266,"[31, 47, 71, 86, 87, 97]",[266],S87R.tsv,S0503,S0432
be in the,3,310,"[31, 189]",[310],S87R.tsv,S0503,S0432
far,1,159,[35],[159],S87R.tsv,S0503,S0432
think he,2,280,"[35, 47, 316]",[280],S87R.tsv,S0503,S0432
burp,1,38,"[37, 86, 87]","[38, 64]",S87R.tsv,S0503,S0432
yeah and,2,74,"[41, 63]",[74],S87R.tsv,S0503,S0432
that he,2,192,[41],[192],S87R.tsv,S0503,S0432
and she,2,261,"[41, 195]",[261],S87R.tsv,S0503,S0432
apart from,2,264,"[41, 179]",[264],S87R.tsv,S0503,S0432
like well,2,266,"[41, 209]",[266],S87R.tsv,S0503,S0432
sleep,1,131,"[43, 132, 142, 144, 146, 158, 170, 187, 195, 209, 223, 248, 254, 301]","[131, 192, 202, 295, 302, 286]",S87R.tsv,S0503,S0432
to sleep,2,286,"[43, 209, 223]",[286],S87R.tsv,S0503,S0432
play,1,119,[47],[119],S87R.tsv,S0503,S0432
time,1,161,"[47, 49, 59, 61, 110, 138, 142, 207, 209, 223, 235]","[161, 261, 202]",S87R.tsv,S0503,S0432
wake,1,186,"[47, 138, 142, 146, 187, 199, 205, 223]","[186, 206, 228, 232]",S87R.tsv,S0503,S0432
all the time,3,202,[47],[202],S87R.tsv,S0503,S0432
wake up,2,228,"[47, 138, 142, 146, 199, 205, 223]","[228, 232]",S87R.tsv,S0503,S0432
with the,2,321,"[47, 110]",[321],S87R.tsv,S0503,S0432
want to,2,329,[47],[329],S87R.tsv,S0503,S0432
that be,2,85,"[49, 84, 187]","[85, 270]",S87R.tsv,S0503,S0432
eleven,1,52,"[51, 237]","[52, 56]",S87R.tsv,S0503,S0432
eleven weeks,2,56,[51],[56],S87R.tsv,S0503,S0432
so it,2,270,"[55, 179, 195]",[270],S87R.tsv,S0503,S0432
mum say,2,257,"[57, 291]",[257],S87R.tsv,S0503,S0432
this be the,3,61,[61],[16],S87R.tsv,S0503,S0432
be the,2,270,"[61, 187, 207]","[270, 286]",S87R.tsv,S0503,S0432
this be,2,274,[61],[274],S87R.tsv,S0503,S0432
today,1,69,"[69, 144, 154, 170]","[52, 159]",S87R.tsv,S0503,S0432
paw,1,75,[75],"[74, 76]",S87R.tsv,S0503,S0432
paw patrol,2,76,[75],[76],S87R.tsv,S0503,S0432
morning,1,135,"[77, 87, 172, 179, 195, 223, 307]","[135, 186]",S87R.tsv,S0503,S0432
though,1,105,[79],"[105, 228]",S87R.tsv,S0503,S0432
to be,2,125,"[79, 130, 195]","[125, 220, 253]",S87R.tsv,S0503,S0432
it's a,2,276,[79],[276],S87R.tsv,S0503,S0432
it's like,2,92,"[84, 209, 254, 277, 303]","[92, 188]",S87R.tsv,S0503,S0432
just go,2,149,[84],[149],S87R.tsv,S0503,S0432
face,1,290,"[84, 86]",[290],S87R.tsv,S0503,S0432
it be,2,86,"[86, 87, 254]","[52, 76, 270, 94]",S87R.tsv,S0503,S0432
gonna be,2,86,"[86, 189]","[56, 261]",S87R.tsv,S0503,S0432
it be like,3,94,"[86, 87]",[94],S87R.tsv,S0503,S0432
i be gonna,3,261,"[86, 181, 258]",[261],S87R.tsv,S0503,S0432
good,1,266,"[87, 118]",[266],S87R.tsv,S0503,S0432
's face,2,290,[87],[290],S87R.tsv,S0503,S0432
's,1,290,[87],[290],S87R.tsv,S0503,S0432
thing,1,216,"[95, 116, 172, 187, 246]",[216],S87R.tsv,S0503,S0432
start,1,97,"[97, 118, 142, 170, 195, 199, 209, 217, 223, 260]",[90],S87R.tsv,S0503,S0432
that's,1,97,"[97, 132, 154, 326]","[94, 96, 100, 102, 117, 282, 288]",S87R.tsv,S0503,S0432
bare necessities,2,100,"[97, 99]",[100],S87R.tsv,S0503,S0432
the bare necessities the,4,100,[99],[100],S87R.tsv,S0503,S0432
for the,2,315,[99],[315],S87R.tsv,S0503,S0432
i can,2,327,"[99, 126, 154]",[327],S87R.tsv,S0503,S0432
i know i,3,101,"[101, 252]",[34],S87R.tsv,S0503,S0432
