Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
be you,2,165,"[0, 124, 480]","[165, 524]",SRNT.tsv,S0281,S0144
so how be,3,303,[0],[303],SRNT.tsv,S0281,S0144
you do,2,490,"[0, 188]",[490],SRNT.tsv,S0281,S0144
what's,1,328,"[2, 39, 474]",[328],SRNT.tsv,S0281,S0144
about the,2,4,"[4, 275]",[3],SRNT.tsv,S0281,S0144
yeah,1,4,"[4, 18, 30, 53, 55, 57, 78, 98, 107, 115, 144, 156, 186, 192, 198, 203, 227, 238, 248, 252, 257, 277, 297, 329, 346, 347, 357, 359, 371, 373, 418, 420, 426, 430, 452, 454, 461, 469, 482, 495, 517, 521, 523, 546]","[3, 13, 23, 25, 27, 34, 36, 38, 50, 54, 58, 62, 77, 79, 93, 97, 101, 110, 112, 118, 123, 147, 149, 161, 167, 169, 173, 175, 179, 183, 211, 215, 231, 235, 237, 242, 249, 251, 253, 258, 260, 264, 266, 282, 290, 299, 303, 318, 320, 334, 336, 339, 343, 345, 360, 362, 368, 375, 377, 393, 399, 401, 407, 437, 445, 447, 455, 459, 470, 473, 475, 488, 496, 498, 500, 502, 504, 508, 512, 516, 520, 529, 533, 551, 554, 40, 52, 75, 127, 145, 157, 268, 286]",SRNT.tsv,S0281,S0144
well,1,11,"[4, 28, 30, 32, 76, 78, 92, 94, 103, 105, 115, 142, 198, 201, 203, 205, 210, 238, 247, 257, 275, 297, 300, 304, 307, 315, 327, 333, 346, 355, 359, 374, 380, 398, 408, 416, 424, 426, 430, 436, 448, 469, 476, 480, 482, 493, 501, 503, 505, 530, 552]","[11, 21, 40, 106, 112, 145, 151, 163, 173, 185, 237, 244, 246, 274, 292, 362, 397, 451, 479, 500, 518, 520, 537, 543, 286]",SRNT.tsv,S0281,S0144
gonna,1,11,"[4, 22, 35, 37, 39, 59, 61, 63, 65, 103, 136, 154, 218, 230, 289, 474, 507, 527]","[11, 27, 40, 44, 58, 101, 165, 274, 439, 173, 228, 272, 479]",SRNT.tsv,S0281,S0144
think,1,11,"[4, 10, 20, 22, 59, 63, 65, 96, 100, 136, 239, 255, 273, 287, 293, 307, 327, 371, 382, 430, 463, 478, 482]","[11, 27, 40, 44, 52, 93, 129, 145, 153, 157, 173, 228, 272, 290, 294, 362, 437, 443, 529, 435]",SRNT.tsv,S0281,S0144
really,1,17,"[4, 22, 41, 96, 174, 178, 255, 353, 408, 436, 528]","[17, 27, 40, 127, 155, 244, 246, 294, 362, 379, 417, 419, 551]",SRNT.tsv,S0281,S0144
isn't it,2,27,[4],"[27, 44, 244, 246, 290, 362, 441]",SRNT.tsv,S0281,S0144
know,1,27,"[4, 8, 84, 124, 130, 132, 138, 154, 160, 200, 208, 214, 216, 218, 220, 224, 230, 236, 239, 243, 248, 252, 255, 277, 279, 281, 289, 297, 300, 302, 309, 321, 327, 331, 346, 349, 369, 400, 402, 406, 408, 412, 422, 426, 428, 430, 432, 436, 461, 465, 480, 482, 497, 501, 527]","[27, 54, 77, 104, 139, 189, 294, 435, 531, 533, 40, 58, 173, 272, 356, 362, 381, 437, 441, 453, 520, 524]",SRNT.tsv,S0281,S0144
yeah i,2,40,"[4, 55, 277, 430]","[40, 52, 127, 145, 157, 268, 282, 75, 290]",SRNT.tsv,S0281,S0144
