Expression,Expression_length,Expression_established_position,Expression_uttered_position_speaker1,Expression_uttered_position_speaker2,file,speaker1,speaker2
yeah,1,5,"[0, 6, 12, 30, 52, 62, 106, 113, 122, 129, 133, 163, 165, 179, 181, 185, 189, 192, 201, 203, 215, 227, 229, 233, 247, 253, 257, 263, 265, 267, 287, 289, 291, 293, 297, 299, 301, 307, 319, 327, 329, 358, 360, 364, 370, 372, 376, 390, 398, 426, 428, 430, 432, 442, 455, 459, 477, 479, 491, 515, 521, 547, 551, 570, 588, 602, 604, 610, 612, 614, 616, 618, 628, 630, 634, 647, 649, 660, 662, 672, 674, 676, 678, 680, 682, 684, 707, 717, 719, 725, 740, 773, 779]","[5, 7, 11, 15, 19, 23, 29, 41, 45, 53, 57, 81, 109, 110, 124, 132, 136, 138, 140, 172, 182, 184, 188, 197, 224, 226, 232, 234, 238, 240, 246, 250, 252, 260, 262, 266, 268, 270, 296, 308, 314, 316, 341, 343, 351, 353, 359, 385, 405, 407, 413, 419, 443, 447, 449, 454, 456, 468, 476, 508, 516, 522, 560, 591, 623, 635, 637, 655, 659, 661, 663, 673, 675, 699, 704, 706, 726, 727, 737, 764, 778, 796]",S7ZG.tsv,S0262,S0261
fine,1,7,[0],"[7, 168, 230, 268, 292, 393, 456, 468, 706, 710, 737, 743]",S7ZG.tsv,S0262,S0261
go,1,61,"[0, 6, 12, 24, 28, 30, 34, 48, 58, 62, 66, 72, 117, 129, 141, 145, 179, 219, 221, 235, 289, 307, 319, 344, 346, 350, 374, 392, 457, 493, 709, 746, 761, 771, 787]","[61, 318, 328, 351, 407, 500, 538, 583, 640, 683, 729]",S7ZG.tsv,S0262,S0261
okay,1,69,"[0, 6, 14, 24, 26, 293, 305, 574, 612, 624, 636, 698, 736, 738, 775]","[69, 103, 107, 112, 116, 124, 157, 168, 206, 211, 226, 558, 562, 563, 657, 727, 110]",S7ZG.tsv,S0262,S0261
okay erm,2,110,[0],[110],S7ZG.tsv,S0262,S0261
erm you know,3,128,"[0, 509]",[128],S7ZG.tsv,S0262,S0261
know,1,150,"[0, 6, 8, 12, 30, 44, 58, 60, 62, 84, 129, 131, 141, 143, 145, 173, 175, 177, 215, 239, 245, 265, 287, 295, 297, 301, 305, 313, 331, 333, 336, 338, 350, 382, 390, 418, 442, 493, 495, 509, 511, 519, 594, 632, 709, 711, 750, 771, 773]","[150, 288, 314, 569, 601, 637, 693, 704, 726, 758, 760, 762, 304, 371, 373, 377, 427, 526, 532, 534, 615, 635, 640, 644, 646, 699, 712, 722, 764]",S7ZG.tsv,S0262,S0261
give,1,228,"[0, 32, 108]","[228, 722]",S7ZG.tsv,S0262,S0261
you know,2,304,"[0, 12, 44, 58, 60, 84, 131, 141, 145, 173, 175, 177, 215, 239, 265, 301, 305, 313, 331, 333, 336, 338, 350, 382, 390, 418, 442, 493, 495, 509, 511, 519, 750, 771, 773]","[304, 371, 373, 377, 427, 526, 532, 534, 601, 615, 635, 640, 644, 646, 699, 712, 722, 764]",S7ZG.tsv,S0262,S0261
see,1,157,"[2, 24, 54, 58, 346, 769, 785]","[157, 213, 502, 530, 540, 637]",S7ZG.tsv,S0262,S0261
